"iso3","iso2","admin1_id","admin2_id","iu_id","location","site_id","longitude","latitude","georeliability","location_type","survey_type","year","age_start","age_end","hk_examined","hk_positive","hk_perc_highinfection","hk_perc_moderateinfection","asc_examined","asc_positive","asc_perc_highinfection","asc_perc_moderateinfection","tt_examined","tt_positive","tt_perc_highinfection","tt_perc_moderateinfection","quality","sn","hk_prevalence","asc_prevalence","tt_prevalence","sth_prevalence"
"EGY","EG","","","","2 schools","","","",99,"","","",6,12,0,0,"","",486,44,"","",0,0,"","",3,30076,"",0.09053497942386832,"",""
"EGY","EG","","","","2 schools","","","",99,"","","",14,20,377,23,"","",377,8,"","",0,0,"","",3,30077,0.0610079575596817,0.021220159151193633,"",""
"EGY","EG","","","","2 schools","","","",99,"","","",9,12,414,22,"","",414,4,"","",0,0,"","",3,30078,0.05314009661835749,0.00966183574879227,"",""
"EGY","EG","","",3603.0,"el shimbab","",31.25,"",99,"","","",6,12,400,2,"","",400,22,"","",400,0,"","",3,31299,0.005,0.055,0.0,0.0563443396226415
"EGY","EG","","","","gogar","","","",99,"","",2005.0,20,40,1000,1,"","",1000,1,"","",1000,1,"","",2,30079,0.001,0.001,0.001,0.0028273594339622643
"EGY","EG","","","","helwan","","","",99,"","","",6,12,113,9,"","",113,3,"","",113,0,"","",3,29656,0.07964601769911504,0.02654867256637168,0.0,0.09818886247205422
"EGY","EG","","","","kafr","","","",99,"","","",6,12,190,0,"","",190,60,"","",190,0,"","",3,31297,0.0,0.3157894736842105,0.0,0.2979145978152929
"EGY","EG","","","","kafr el adlia","","","",99,"","","",6,12,102,0,"","",102,6,"","",102,0,"","",3,29228,0.0,0.058823529411764705,0.0,0.05549389567147613
"EGY","EG","","","","kafr el ashry","","","",99,"","","",6,12,400,26,"","",400,49,"","",400,0,"","",3,31298,0.065,0.1225,0.0,0.16937499999999997
"EGY","EG","","",3599.0,"kafr el salahat","",31.623333,"",99,"","","",6,12,204,7,"","",204,53,"","",204,0,"","",3,29277,0.03431372549019608,0.25980392156862747,0.0,0.26905925152154825
"EGY","EG","","","","kafr hegazy","","","",99,"","","",6,12,100,3,"","",100,15,"","",100,1,"","",3,31301,0.03,0.15,0.01,0.17334433962264148
"EGY","EG","","","","location in behera governorate","","","",99,"","",1996.0,0,12,1783,0,"","",1783,123,"","",1783,58,"","",3,31304,0.0,0.06898485698261357,0.03252944475602917,0.09365119117398511
"EGY","EG","","",3599.0,"mansoura","",31.380556,"",99,"","",2005.0,20,40,1000,0,"","",1000,1,"","",1000,0,"","",2,30080,0.0,0.001,0.0,0.0009433962264150942
"EGY","EG","","",3607.0,"marsafa and kafr atallah","",31.2475,"",99,"","","",5,55,0,0,"","",230,5,"","",230,1,"","",3,31303,"",0.021739130434782608,0.004347826086956522,""
"EGY","EG","","",3599.0,"mataria","",32.030833,"",99,"","","",6,12,387,0,"","",387,74,"","",387,4,"","",3,29152,0.0,0.19121447028423771,0.0103359173126615,0.1882773685311858
"EGY","EG","","",3600.0,"sennores primary school (senouris)","",30.826111,"",99,"","","",6,12,252,11,"","",252,30,"","",0,0,"","",3,30075,0.04365079365079365,0.11904761904761904,"",""
"EGY","EG","","",3607.0,"sindbis","",31.164722,"",99,"","","",6,12,519,1,"","",519,36,"","",519,0,"","",3,29229,0.0019267822736030828,0.06936416184971098,0.0,0.06712952309984782
"EGY","EG","","",3601.0,"sobtas (sebtas)","",31.053575,"",99,"","","",6,12,530,0,"","",530,46,"","",530,0,"","",3,31302,0.0,0.08679245283018867,0.0,0.08187967248131006
