"iso3","iso2","admin1_id","admin2_id","iu_id","location","site_id","longitude","latitude","georeliability","location_type","survey_type","year","age_start","age_end","hk_examined","hk_positive","hk_perc_highinfection","hk_perc_moderateinfection","asc_examined","asc_positive","asc_perc_highinfection","asc_perc_moderateinfection","tt_examined","tt_positive","tt_perc_highinfection","tt_perc_moderateinfection","quality","sn","hk_prevalence","asc_prevalence","tt_prevalence","sth_prevalence"
"LSO","LS",2645,0,25817,"bocheletsane",12683,28.2860556,-29.5214087,1,"","",2015.0,"","",50,0,"","",50,33,"","",50,0,"","",1,8778,0.0,0.66,0.0,0.6226415094339622
"LSO","LS",2637,0,25809,"damaseka primary school",12643,28.4142816,-28.8153166,1,"","",2015.0,"","",50,0,"","",50,3,"","",50,49,"","",1,8740,0.0,0.06,0.98,0.9256603773584905
"LSO","LS",2641,0,25813,"hloahloeng",12663,28.2009172,-30.0346778,1,"","",2015.0,"","",50,0,"","",50,22,"","",50,0,"","",1,8759,0.0,0.44,0.0,0.4150943396226415
"LSO","LS",2638,0,25810,"ikhetheleng",12648,28.09127,"",99,"","",2015.0,"","",50,0,"","",50,46,"","",50,50,"","",1,8744,0.0,0.92,1.0,0.9433962264150941
"LSO","LS",2644,0,25816,"koali primary",12678,27.8475881,-30.2827949,1,"","",2015.0,"","",50,0,"","",50,28,"","",50,0,"","",1,8774,0.0,0.56,0.0,0.5283018867924528
"LSO","LS",2641,0,25813,"kololapere",12664,27.2242,"",99,"","",2015.0,"","",50,0,"","",50,14,"","",50,0,"","",1,8758,0.0,0.28,0.0,0.2641509433962264
"LSO","LS",2636,0,25808,"lancers gap",12638,27.55,-29.3147222,1,"","",2015.0,"","",51,0,"","",51,17,"","",51,2,"","",1,8735,0.0,0.3333333333333333,0.0392156862745098,0.3391293624367986
"LSO","LS",2639,0,25811,"lebona r.c.c",12653,27.68781667,-29.836561670000002,4,"","",2015.0,"","",50,1,"","",50,5,"","",50,0,"","",1,8751,0.02,0.1,0.0,0.11132075471698112
"LSO","LS",2637,0,25809,"lehloara primary school",12644,28.56093833,-28.949185,3,"","",2015.0,"","",50,1,"","",50,10,"","",50,49,"","",1,8738,0.02,0.2,0.98,0.9286037735849055
"LSO","LS",2637,0,25809,"lepatoa primary school",12645,28.51622,-28.61582167,3,"","",2015.0,"","",50,0,"","",50,5,"","",50,50,"","",1,8741,0.0,0.1,1.0,0.9433962264150942
"LSO","LS",2645,0,25817,"lesobeng priimary",12684,28.24846,-29.44082,3,"","",2015.0,"","",50,0,"","",50,23,"","",50,0,"","",1,8779,0.0,0.46,0.0,0.43396226415094336
"LSO","LS",2640,0,25812,"letlapeng",12658,27.46531167,-29.67301,3,"","",2015.0,"","",50,0,"","",50,2,"","",50,0,"","",1,8754,0.0,0.04,0.0,0.03773584905660377
"LSO","LS",2645,0,25817,"liseleng primary school",12685,28.60043333,-29.275685,3,"","",2015.0,"","",50,0,"","",50,30,"","",50,0,"","",1,8782,0.0,0.6,0.0,0.5660377358490565
"LSO","LS",2639,0,25811,"litsoeneng l.e.c",12654,27.0498741,-29.6416632,1,"","",2015.0,"","",50,0,"","",50,10,"","",50,0,"","",1,8748,0.0,0.2,0.0,0.18867924528301885
"LSO","LS",2641,0,25813,"luma luma",12665,28.41714833,-29.924995,3,"","",2015.0,"","",50,0,"","",50,18,"","",50,1,"","",1,8760,0.0,0.36,0.02,0.3516981132075471
"LSO","LS",2641,0,25813,"makhabane",12666,27.22406,"",99,"","",2015.0,"","",50,0,"","",50,20,"","",50,1,"","",1,8761,0.0,0.4,0.02,0.38867924528301884
"LSO","LS",2638,0,25810,"malibamatso",12649,28.29657,-29.06459,3,"","",2015.0,"","",50,0,"","",50,13,"","",50,46,"","",1,8746,0.0,0.26,0.92,0.8875471698113208
"LSO","LS",2636,0,25808,"mapheleng",12639,28.07141,-29.18597833,3,"","",2015.0,"","",50,0,"","",50,15,"","",50,0,"","",1,8737,0.0,0.3,0.0,0.28301886792452824
"LSO","LS",2641,0,25813,"maphutsaneng",12667,27.42553,-30.24401,3,"","",2015.0,"","",50,0,"","",50,17,"","",50,0,"","",1,8762,0.0,0.34,0.0,0.32075471698113206
"LSO","LS",2645,0,25817,"masakoane primary school",12686,28.81566,-29.74286333,3,"","",2015.0,"","",50,0,"","",50,30,"","",50,0,"","",1,8781,0.0,0.6,0.0,0.5660377358490565
"LSO","LS",2643,0,25815,"maseepho",12673,28.47742,-29.5622,4,"","",2015.0,"","",50,2,"","",50,22,"","",50,33,"","",1,8769,0.04,0.44,0.66,0.7709584905660377
"LSO","LS",2639,0,25811,"masemouse l.e.c",12655,27.6609551,-29.9142034,1,"","",2015.0,"","",50,1,"","",50,6,"","",50,0,"","",1,8752,0.02,0.12,0.0,0.12981132075471694
"LSO","LS",2642,0,25814,"matjota",12668,29.06751,-29.2875557,1,"","",2015.0,"","",50,0,"","",50,12,"","",50,0,"","",1,8764,0.0,0.24,0.0,0.22641509433962262
"LSO","LS",2644,0,25816,"matsiring ps",12679,28.03314,-30.14228,3,"","",2015.0,"","",50,0,"","",50,39,"","",50,0,"","",1,8777,0.0,0.78,0.0,0.7358490566037735
"LSO","LS",2636,0,25808,"mejametalana",12640,27.5005643,-29.3043298,1,"","",2015.0,"","",50,0,"","",50,19,"","",50,0,"","",1,8736,0.0,0.38,0.0,0.3584905660377358
"LSO","LS",2636,0,25808,"mokonyane",12641,27.85626333,-29.28676167,3,"","",2015.0,"","",52,0,"","",52,2,"","",52,2,"","",1,8733,0.0,0.038461538461538464,0.038461538461538464,0.07117338394551748
"LSO","LS",2638,0,25810,"molelle",12650,28.09128,"",99,"","",2015.0,"","",50,0,"","",50,42,"","",50,33,"","",1,8743,0.0,0.84,0.66,0.8920754716981131
"LSO","LS",2642,0,25814,"moremoholo",12669,29.0797,-29.11177,3,"","",2015.0,"","",55,0,"","",55,9,"","",55,0,"","",1,8765,0.0,0.16363636363636364,0.0,0.1543739279588336
"LSO","LS",2644,0,25816,"moyeni",12680,27.7080133,-30.4015687,1,"","",2015.0,"","",50,0,"","",50,12,"","",50,0,"","",1,8775,0.0,0.24,0.0,0.22641509433962262
"LSO","LS",2636,0,25808,"muela",12642,27.97607167,-28.95564333,3,"","",2015.0,"","",50,0,"","",50,20,"","",50,0,"","",1,8734,0.0,0.4,0.0,0.3773584905660377
"LSO","LS",2637,0,25809,"mutlanyana primary school",12646,28.44581,-28.79579167,3,"","",2015.0,"","",50,0,"","",50,8,"","",50,50,"","",1,8739,0.0,0.16,1.0,0.9433962264150941
"LSO","LS",2642,0,25814,"pae la ithlatsoa",12670,29.06751,-29.2875557,1,"","",2015.0,"","",50,0,"","",50,7,"","",50,0,"","",1,8763,0.0,0.14,0.0,0.1320754716981132
"LSO","LS",2638,0,25810,"pontmain",12651,28.2143063,-28.9653924,3,"","",2015.0,"","",50,0,"","",50,36,"","",50,44,"","",1,8745,0.0,0.72,0.88,0.9116981132075472
"LSO","LS",2643,0,25815,"qachasnek primary",12674,28.678978999999998,-30.1114565,1,"","",2015.0,"","",51,3,"","",51,15,"","",51,8,"","",1,8768,0.058823529411764705,0.29411764705882354,0.1568627450980392,0.4149560849344634
"LSO","LS",2642,0,25814,"ralefatla",12671,29.16427,-29.18603,3,"","",2015.0,"","",50,0,"","",50,1,"","",50,0,"","",1,8767,0.0,0.02,0.0,0.018867924528301886
"LSO","LS",2645,0,25817,"ramaomane",12687,28.418120000000002,-29.44529,3,"","",2015.0,"","",50,0,"","",50,20,"","",50,0,"","",1,8780,0.0,0.4,0.0,0.3773584905660377
"LSO","LS",2640,0,25812,"rankhelepe",12659,27.43049333,-29.4683,3,"","",2015.0,"","",50,0,"","",50,3,"","",50,0,"","",1,8753,0.0,0.06,0.0,0.056603773584905655
"LSO","LS",2640,0,25812,"samuel",12660,28.12343333,-29.892155,4,"","",2015.0,"","",50,0,"","",50,6,"","",50,0,"","",1,8755,0.0,0.12,0.0,0.11320754716981131
"LSO","LS",2638,0,25810,"sefopanong",12652,28.20176,"",99,"","",2015.0,"","",50,0,"","",50,45,"","",50,50,"","",1,8747,0.0,0.9,1.0,0.9433962264150941
"LSO","LS",2644,0,25816,"sinxondo primary",12681,27.732939000000002,-30.5722262,1,"","",2015.0,"","",50,0,"","",50,23,"","",50,0,"","",1,8776,0.0,0.46,0.0,0.43396226415094336
"LSO","LS",2637,0,25809,"st alphonse",12647,28.2468148,-28.7653754,1,"","",2015.0,"","",53,0,"","",53,12,"","",53,52,"","",1,8742,0.0,0.22641509433962265,0.9811320754716981,0.9296264701733644
"LSO","LS",2640,0,25812,"st. philomena",12661,27.89293833,-29.42346667,3,"","",2015.0,"","",50,0,"","",50,0,"","",50,0,"","",1,8756,0.0,0.0,0.0,0.0
"LSO","LS",2639,0,25811,"thaba tsoeu",12656,27.4364796,-29.8012005,1,"","",2015.0,"","",50,0,"","",50,4,"","",50,0,"","",1,8750,0.0,0.08,0.0,0.07547169811320754
"LSO","LS",2643,0,25815,"thaba koto",12675,29.03031,-29.54034,4,"","",2015.0,"","",49,3,"","",49,34,"","",49,42,"","",1,8772,0.061224489795918366,0.6938775510204082,0.8571428571428571,0.9046657333927575
"LSO","LS",2642,0,25814,"thaba moea",12672,29.03987,-29.04046,3,"","",2015.0,"","",52,0,"","",52,6,"","",52,0,"","",1,8766,0.0,0.11538461538461539,0.0,0.10885341074020319
"LSO","LS",2639,0,25811,"thabana morena",12657,27.4233344,-29.95796,1,"","",2015.0,"","",50,0,"","",50,7,"","",50,0,"","",1,8749,0.0,0.14,0.0,0.1320754716981132
"LSO","LS",2640,0,25812,"thamae",12662,27.5128925,-29.3300923,1,"","",2015.0,"","",50,0,"","",50,19,"","",50,0,"","",1,8757,0.0,0.38,0.0,0.3584905660377358
"LSO","LS",2643,0,25815,"thamathu",12676,29.0857376,-29.8203325,1,"","",2015.0,"","",52,2,"","",52,29,"","",52,33,"","",1,8770,0.038461538461538464,0.5576923076923077,0.6346153846153846,0.7967956948154
"LSO","LS",2644,0,25816,"tsatsane",12682,28.00354,-30.28046,3,"","",2015.0,"","",50,0,"","",50,13,"","",50,0,"","",1,8773,0.0,0.26,0.0,0.2452830188679245
"LSO","LS",2643,0,25815,"tsunke",12677,28.4162,-30.06387,3,"","",2015.0,"","",51,1,"","",51,24,"","",51,28,"","",1,8771,0.0196078431372549,0.47058823529411764,0.5490196078431373,0.7225727661306734
