iso3,iso2,admin1_id,admin2_id,iu_id,location,site_id,longitude,latitude,georeliability,location_type,survey_type,year,age_start,age_end,hk_examined,hk_positive,hk_perc_highinfection,hk_perc_moderateinfection,asc_examined,asc_positive,asc_perc_highinfection,asc_perc_moderateinfection,tt_examined,tt_positive,tt_perc_highinfection,tt_perc_moderateinfection,quality,sn,hk_prevalence,asc_prevalence,tt_prevalence,sth_prevalence
BWA,BW,482.0,4299.0,4299.0,artesia primary,10063,26.3113112,-24.0325508,3,,,2015,,,49,0,,,49,0,,,49,0,,,1,2455,0.0,0.0,0.0,0.0
BWA,BW,481.0,4298.0,4298.0,bokspits primary school,10058,20.6831788,-26.8668794,3,,,2015,,,46,0,,,46,0,,,46,0,,,1,2449,0.0,0.0,0.0,0.0
BWA,BW,486.0,4308.0,4308.0,bothakga primary,10075,25.69039667,-25.20587333,3,,,2015,,,46,1,,,46,0,,,46,0,,,1,2497,0.021739130434782608,0.0,0.0,0.02050861361771944
BWA,BW,479.0,4293.0,4293.0,botshabelo,10114,27.87153167,-21.978385,3,,,2015,,,48,0,,,48,3,,,48,0,,,1,18742,0.0,0.0625,0.0,0.05896226415094339
BWA,BW,,,,botshabelo,10114,,,99,,,2015,,,48,0,,,48,3,,,48,0,,,1,2414,0.0,0.0625,0.0,0.05896226415094339
BWA,BW,486.0,4307.0,4307.0,camp primary school,10023,25.94184667,-24.666965,3,,,2015,,,54,0,,,54,2,,,54,0,,,1,2494,0.0,0.037037037037037035,0.0,0.034940600978336823
BWA,BW,485.0,4305.0,4305.0,chanoga primary school,10098,23.6407748,-20.1446924,3,,,2015,,,44,2,,,44,7,,,44,0,,,1,18812,0.045454545454545456,0.1590909090909091,0.0,0.18614532979884604
BWA,BW,,,,chanoga primary school,10098,,,99,,,2015,,,44,2,,,44,7,,,44,0,,,1,2484,0.045454545454545456,0.1590909090909091,0.0,0.18614532979884604
BWA,BW,486.0,4308.0,4308.0,digawana,10076,25.5319754,-25.3688181,4,,,2015,,,48,1,,,48,1,,,48,1,,,1,2495,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.05774241406795947
BWA,BW,479.0,4295.0,4295.0,dukwi,10133,26.4981503,-20.5808072,3,,,2015,,,51,0,,,51,3,,,51,3,,,1,2428,0.0,0.058823529411764705,0.058823529411764705,0.10772344453874778
BWA,BW,485.0,4306.0,4306.0,etsha 13 primary school,10108,22.3193484,-19.0158991,3,,,2015,,,52,6,,,52,7,,,52,0,,,1,2490,0.11538461538461539,0.1346153846153846,0.0,0.22119571285028466
BWA,BW,480.0,4296.0,4296.0,gantsi,10027,21.64376333,-21.703485,3,,,2015,,,22,1,,,22,0,,,22,0,,,1,18767,0.045454545454545456,0.0,0.0,0.04288164665523156
BWA,BW,,,,gantsi,10027,,,99,,,2015,,,22,1,,,22,0,,,22,0,,,1,2439,0.045454545454545456,0.0,0.0,0.04288164665523156
BWA,BW,487.0,4310.0,4310.0,good hope primary school,10036,25.44311667,-25.47561167,3,,,2015,,,52,0,,,52,6,,,52,0,,,1,2507,0.0,0.11538461538461539,0.0,0.10885341074020319
BWA,BW,481.0,4297.0,4297.0,hunhukwe,10053,21.6027974,-23.413266,3,,,2015,,,49,1,,,49,0,,,49,0,,,1,2444,0.02040816326530612,0.0,0.0,0.01925298421255294
BWA,BW,479.0,4293.0,4293.0,iapologang,10115,27.81451667,-21.98705833,3,,,2015,,,50,0,,,50,6,,,50,0,,,1,18744,0.0,0.12,0.0,0.11320754716981131
BWA,BW,,,,iapologang,10115,,,99,,,2015,,,50,0,,,50,6,,,50,0,,,1,2416,0.0,0.12,0.0,0.11320754716981131
BWA,BW,482.0,4299.0,4299.0,isang primary school,10064,26.1315544,-24.3893174,3,,,2015,,,50,0,,,50,0,,,50,0,,,1,2454,0.0,0.0,0.0,0.0
BWA,BW,484.0,4303.0,4303.0,jackalas 2,10103,27.6114921,-20.9140415,3,,,2015,,,38,1,,,38,0,,,38,0,,,1,2470,0.02631578947368421,0.0,0.0,0.02482621648460774
BWA,BW,484.0,4302.0,4302.0,john phooko,10016,27.44569333,-21.437085,4,,,2015,,,28,0,,,28,3,,,28,0,,,1,2464,0.0,0.10714285714285714,0.0,0.10107816711590295
BWA,BW,480.0,4296.0,4296.0,kacgae,10028,22.207054,-22.8554457,3,,,2015,,,50,2,,,50,4,,,50,0,,,1,18763,0.04,0.08,0.0,0.11018867924528301
BWA,BW,,,,kacgae,10028,,,99,,,2015,,,50,2,,,50,4,,,50,0,,,1,2435,0.04,0.08,0.0,0.11018867924528301
BWA,BW,485.0,4304.0,4304.0,kachikau p school,10011,24.5066171,-18.1488558,3,,,2015,,,48,4,,,48,8,,,48,15,,,1,2476,0.08333333333333333,0.16666666666666666,0.3125,0.4479494234800838
BWA,BW,480.0,4296.0,4296.0,kalkfontein,10029,20.8773525,-22.1461799,3,,,2015,,,48,4,,,48,7,,,48,0,,,1,18765,0.08333333333333333,0.14583333333333334,0.0,0.20473008385744232
BWA,BW,,,,kalkfontein,10029,,,99,,,2015,,,48,4,,,48,7,,,48,0,,,1,2437,0.08333333333333333,0.14583333333333334,0.0,0.20473008385744232
BWA,BW,481.0,4297.0,4297.0,kang primary school,10054,22.7966741,-23.6750115,3,,,2015,,,35,3,,,35,1,,,35,0,,,1,2445,0.08571428571428572,0.02857142857142857,0.0,0.10550635348479012
BWA,BW,480.0,4296.0,4296.0,karakubis,10030,20.6134111,-22.0807872,3,,,2015,,,47,3,,,47,1,,,47,0,,,1,18761,0.06382978723404255,0.02127659574468085,0.0,0.07900783245214688
