iso3,iso2,admin1_id,admin2_id,iu_id,location,site_id,longitude,latitude,georeliability,location_type,survey_type,year,age_start,age_end,hk_examined,hk_positive,hk_perc_highinfection,hk_perc_moderateinfection,asc_examined,asc_positive,asc_perc_highinfection,asc_perc_moderateinfection,tt_examined,tt_positive,tt_perc_highinfection,tt_perc_moderateinfection,quality,sn,hk_prevalence,asc_prevalence,tt_prevalence,sth_prevalence
SLE,SL,4360.0,42258.0,42258.0,alikalia,,-11.3913379,9.1505664,1,,mapping,2008.0,5.0,14.0,90,82,,,90,6,,,90,1,,,1,22809,0.9111111111111111,0.06666666666666667,0.011111111111111112,0.8659989129590807
SLE,SL,4360.0,42258.0,42258.0,alikalia,109367.0,-11.3913379,9.1505664,1,,,,,,90,82,,,90,6,,,90,1,,,3,1628,0.9111111111111111,0.06666666666666667,0.011111111111111112,0.8659989129590807
SLE,SL,4360.0,42258.0,42258.0,alusainya kamayimbo,,-11.70214,9.4542,3,,mapping,2008.0,5.0,14.0,111,64,,,111,0,,,111,0,,,1,22808,0.5765765765765766,0.0,0.0,0.543940166581676
SLE,SL,4360.0,42258.0,42258.0,alusainya kamayimbo,109368.0,-11.70214,9.4542,3,,,,,,111,64,,,111,0,,,111,0,,,3,1629,0.5765765765765766,0.0,0.0,0.543940166581676
SLE,SL,4361.0,42264.0,42264.0,bandajuma,,-12.394611,7.716422,1,,mapping,2008.0,5.0,14.0,104,6,,,104,6,,,104,4,,,1,22823,0.057692307692307696,0.057692307692307696,0.038461538461538464,0.13793197842684274
SLE,SL,4361.0,42264.0,42264.0,bandajuma,109383.0,-12.394611,7.716422,1,,,,,,104,6,,,104,6,,,104,4,,,3,1644,0.057692307692307696,0.057692307692307696,0.038461538461538464,0.13793197842684274
SLE,SL,4361.0,42262.0,42262.0,baoma kpenge,,-12.2299066,7.4476715,3,,mapping,2008.0,5.0,14.0,136,69,,,136,7,,,136,16,,,1,22791,0.5073529411764706,0.051470588235294115,0.11764705882352941,0.5544199015703428
SLE,SL,4361.0,42262.0,42262.0,baoma kpenge,109351.0,-12.2299066,7.4476715,3,,,,,,136,69,,,136,7,,,136,16,,,3,1612,0.5073529411764706,0.051470588235294115,0.11764705882352941,0.5544199015703428
SLE,SL,4360.0,42258.0,42258.0,dogolia,,-11.5,8.5,4,,mapping,2008.0,5.0,14.0,80,36,,,80,2,,,80,2,,,1,22806,0.45,0.025,0.025,0.45014740566037725
SLE,SL,4360.0,42258.0,42258.0,dogolia,109369.0,-11.5,8.5,4,,,,,,80,36,,,80,2,,,80,2,,,3,1630,0.45,0.025,0.025,0.45014740566037725
