"iso3","iso2","admin1_id","admin2_id","iu_id","location","site_id","longitude","latitude","georeliability","location_type","survey_type","year","age_start","age_end","hk_examined","hk_positive","asc_examined","asc_positive","tt_examined","tt_positive","quality","sn","hk_prevalence","asc_prevalence","tt_prevalence","sth_prevalence"
"GAB","GA",2053.0,20343.0,20343.0,"e.p.c.ngouoni",12058.0,13.733261,-1.5185765,1,"","",2015.0,"","",71,0,71,3,71,4,1,5421,0.0,0.04225352112676056,0.056338028169014086,0.09076515965310866
"GAB","GA",2053.0,20343.0,20343.0,"e.p.c.ngouoni",11988.0,13.733261,-1.5185765,1,"","",2015.0,"","",76,0,76,3,76,4,1,5422,0.0,0.039473684210526314,0.05263157894736842,0.08493179323681596
"GAB","GA",2060.0,20375.0,20375.0,"e.p.c.st j. b",11952.0,10.5296115,0.8154355,1,"","",2015.0,"","",62,0,62,18,62,31,1,5575,0.0,0.2903225806451613,0.5,0.6086427267194157
"GAB","GA",2060.0,20378.0,20378.0,"e.p.c.st macaire",12170.0,11.57761,1.61189,3,"","",2015.0,"","",50,4,50,3,50,16,1,5593,0.08,0.06,0.32,0.38861886792452827
"GAB","GA",2053.0,20342.0,20342.0,"e.p.djoutou",11977.0,13.2980962,-1.6761005999999998,1,"","",2015.0,"","",21,3,21,8,21,8,1,5406,0.14285714285714285,0.38095238095238093,0.38095238095238093,0.6335148614701945
"GAB","GA",2053.0,20339.0,20339.0,"e.p.doumaye",12134.0,13.57942,-2.21186,3,"","",2015.0,"","",49,18,49,35,49,44,1,5395,0.3673469387755102,0.7142857142857143,0.8979591836734694,0.9259955701296964
"GAB","GA",2053.0,20339.0,20339.0,"e.p.doumaye",12126.0,13.57942,-2.21186,3,"","",2015.0,"","",52,18,52,35,52,44,1,5396,0.34615384615384615,0.6730769230769231,0.8461538461538461,0.9123719308490995
"GAB","GA",2053.0,20341.0,20341.0,"e.p.edjouangoulou",12151.0,14.42196,-1.4937,3,"","",2015.0,"","",8,4,8,6,8,6,1,5404,0.5,0.75,0.75,0.9139150943396226
"GAB","GA",2053.0,20342.0,20342.0,"e.p.konda",12048.0,13.1636,-1.57894,3,"","",2015.0,"","",26,1,26,8,26,12,1,5412,0.038461538461538464,0.3076923076923077,0.46153846153846156,0.6052421397961198
"GAB","GA",2053.0,20342.0,20342.0,"e.p.konda",11978.0,13.1636,-1.57894,3,"","",2015.0,"","",27,1,27,8,27,12,1,5411,0.037037037037037035,0.2962962962962963,0.4444444444444444,0.5882386773760326
"GAB","GA",2053.0,20341.0,20341.0,"e.p.leconi",12152.0,14.25697,-1.58689,3,"","",2015.0,"","",96,6,96,45,96,50,1,5405,0.0625,0.46875,0.5208333333333334,0.7182571123231133
"GAB","GA",2053.0,20337.0,20337.0,"e.p.mamidy",12064.0,12.97184,-1.93722,3,"","",2015.0,"","",10,0,10,1,10,2,1,5382,0.0,0.1,0.2,0.2641509433962264
"GAB","GA",2053.0,20340.0,20340.0,"e.p.mbenguia 2",12076.0,13.49226,-1.63272,3,"","",2015.0,"","",50,0,50,34,50,38,1,5400,0.0,0.68,0.76,0.8709433962264149
"GAB","GA",2053.0,20340.0,20340.0,"e.p.mvengue",12077.0,13.41676,-1.6433179999999998,3,"","",2015.0,"","",50,0,50,18,50,13,1,5399,0.0,0.36,0.26,0.4966037735849056
"GAB","GA",2053.0,20344.0,20344.0,"e.p.odjala",12161.0,13.77533,-0.33672,3,"","",2015.0,"","",42,9,42,18,42,11,1,5429,0.21428571428571427,0.42857142857142855,0.2619047619047619,0.6307644351541155
"GAB","GA",2053.0,20344.0,20344.0,"e.p.odjala",12156.0,13.77533,-0.33672,3,"","",2015.0,"","",49,9,49,18,49,11,1,5423,0.1836734693877551,0.3673469387755102,0.22448979591836735,0.5655534042178869
"GAB","GA",2053.0,20343.0,20343.0,"e.p.okangoville",11989.0,13.7318129,-1.2265508,1,"","",2015.0,"","",12,0,12,0,12,0,1,5417,0.0,0.0,0.0,0.0
"GAB","GA",2053.0,20344.0,20344.0,"e.p.okondja b",12162.0,13.69774,-0.66537,3,"","",2015.0,"","",46,2,46,10,46,9,1,5432,0.043478260869565216,0.21739130434782608,0.1956521739130435,0.37535802844378
"GAB","GA",2053.0,20344.0,20344.0,"e.p.okondja b",12157.0,13.69774,-0.66537,3,"","",2015.0,"","",50,2,50,10,50,9,1,5430,0.04,0.2,0.18,0.3492830188679245
"GAB","GA",2053.0,20336.0,20336.0,"e.p.osskama",12054.0,13.86914,-1.10596,3,"","",2015.0,"","",34,3,34,4,34,2,1,5373,0.08823529411764706,0.11764705882352941,0.058823529411764705,0.22908033749505546
"GAB","GA",2053.0,20336.0,20336.0,"e.p.osskama",11984.0,13.86914,-1.10596,3,"","",2015.0,"","",35,3,35,4,35,2,1,5377,0.08571428571428572,0.11428571428571428,0.05714285714285714,0.22309257934979917
"GAB","GA",2053.0,20341.0,20341.0,"e.p.ossouele",12153.0,14.37418,-1.08325,3,"","",2015.0,"","",20,8,20,12,20,16,1,5403,0.4,0.6,0.8,0.8981132075471694
"GAB","GA",2053.0,20338.0,20338.0,"e.p.souba",11927.0,14.05405,-1.58752,3,"","",2015.0,"","",33,2,33,12,33,6,1,5390,0.06060606060606061,0.36363636363636365,0.18181818181818182,0.48197553265384213
"GAB","GA",2053.0,20344.0,20344.0,"e.p.tebe",12163.0,13.66638,-0.0134,3,"","",2015.0,"","",39,17,39,25,39,30,1,5426,0.4358974358974359,0.6410256410256411,0.7692307692307693,0.8993109529003243
"GAB","GA",2053.0,20344.0,20344.0,"e.p.tebe",12158.0,13.66638,-0.0134,3,"","",2015.0,"","",40,17,40,25,40,30,1,5427,0.425,0.625,0.75,0.8925412735849056
"GAB","GA",2055.0,20348.0,20348.0,"ecole  alliance chretienne",12164.0,10.58328,-1.23197,3,"","",2014.0,"","",48,1,48,5,48,5,1,5456,0.020833333333333332,0.10416666666666667,0.10416666666666667,0.20207712318745633
"GAB","GA",2053.0,20340.0,20340.0,"ecole catholique akou",12078.0,13.59352,-1.63292,3,"","",2015.0,"","",48,1,48,16,48,16,1,5398,0.020833333333333332,0.3333333333333333,0.3333333333333333,0.5328441649196365
"GAB","GA",2051.0,20330.0,20330.0,"ecole catholique de sainte marie",11995.0,9.44038,0.4052385,1,"","",2014.0,"","",46,0,46,1,46,2,1,5344,0.0,0.021739130434782608,0.043478260869565216,0.060634162000214
"GAB","GA",2052.0,20328.0,20328.0,"ecole catholique notre dame de la merci",12100.0,9.58083,1.00211,3,"","",2014.0,"","",43,1,43,5,43,15,1,5333,0.023255813953488372,0.11627906976744186,0.3488372093023256,0.41314743616973554
"GAB","GA",2053.0,20340.0,20340.0,"ecole catholique saint hilaire",12079.0,13.60744,-1.63293,3,"","",2015.0,"","",47,0,47,6,47,3,1,5402,0.0,0.1276595744680851,0.06382978723404255,0.17296309266551071
"GAB","GA",2056.0,20358.0,20358.0,"ecole catholique sainte therese",11896.0,10.65465,-3.4319800000000003,3,"","",2015.0,"","",48,0,48,8,48,4,1,5503,0.0,0.16666666666666666,0.08333333333333333,0.22274633123689724
