"iso3","iso2","admin1_id","admin2_id","iu_id","site_id","longitude","latitude","georeliability","location_type","survey_type","year","age_start","age_end","hk_examined","hk_positive","asc_examined","asc_positive","tt_examined","tt_positive","quality","sn","hk_prevalence","asc_prevalence","tt_prevalence","sth_prevalence"
"RWA","RW",3912,38111,38111,56478.0,30.201,-2.228,3,"","",2008,"","",62,26,62,4,62,2,1,13168,0.41935483870967744,0.06451612903225806,0.03225806451612903,0.44748857290697514
"RWA","RW",3912,38117,38117,"",30.33887,-1.9107949999999998,3,"","mapping",2014,8.0,18.0,50,4,50,0,50,0,1,22777,0.08,0.0,0.0,0.07547169811320754
"RWA","RW",3914,38124,38124,"",29.64495,-1.496614,3,"","mapping",2014,8.0,18.0,50,0,50,6,50,6,1,22683,0.0,0.12,0.12,0.21283018867924525
"RWA","RW",3912,38113,38113,"",30.63824,-2.019164,3,"","mapping",2014,8.0,18.0,50,1,50,6,50,2,1,22661,0.02,0.12,0.04,0.16235471698113202
"RWA","RW",3915,38129,38129,"",29.80035,-1.871512,3,"","mapping",2014,8.0,18.0,50,1,50,4,50,1,1,22677,0.02,0.08,0.02,0.10984150943396227
"RWA","RW",3915,38127,38127,"",29.64675,-2.640621,3,"","mapping",2014,8.0,18.0,50,2,50,36,50,2,1,22644,0.04,0.72,0.04,0.6999547169811321
"RWA","RW",3914,38123,38123,"",30.0729,-1.515283,3,"","mapping",2014,8.0,18.0,50,0,50,33,50,9,1,22631,0.0,0.66,0.18,0.680377358490566
"RWA","RW",3913,38120,38120,56569.0,30.0246309,-2.0289808,1,"","",2008,"","",67,24,67,4,67,8,1,13251,0.3582089552238806,0.05970149253731343,0.11940298507462686,0.4420580888644284
"RWA","RW",3914,38123,38123,"",30.03041,-1.586716,3,"","mapping",2014,8.0,18.0,50,0,50,46,50,32,1,22632,0.0,0.92,0.64,0.9162264150943396
"RWA","RW",3912,38113,38113,"",30.55407,-2.03734,3,"","mapping",2014,8.0,18.0,50,1,50,2,50,3,1,22662,0.02,0.04,0.06,0.10910188679245283
"RWA","RW",3912,38113,38113,"",30.6073,-2.08847,3,"","mapping",2014,8.0,18.0,50,5,50,5,50,2,1,22663,0.1,0.1,0.04,0.20981132075471698
"RWA","RW",3912,38113,38113,"",30.48141,-1.84322,3,"","mapping",2014,8.0,18.0,50,5,50,1,50,1,1,22664,0.1,0.02,0.02,0.1279622641509434
"RWA","RW",3915,38133,38133,"",29.87345,-2.170656,3,"","mapping",2014,8.0,18.0,50,1,50,4,50,0,1,22749,0.02,0.08,0.0,0.09283018867924528
"RWA","RW",3913,38118,38118,"",30.1018,-1.876799,3,"","mapping",2014,8.0,18.0,50,1,50,1,50,1,1,22620,0.02,0.02,0.02,0.05547924528301886
"RWA","RW",3915,38132,38132,"",29.60144,-2.717534,3,"","mapping",2014,8.0,18.0,50,4,50,43,50,19,1,22737,0.08,0.86,0.38,0.8680603773584905
"RWA","RW",3914,38122,38122,"",29.83211,-1.8377539999999999,3,"","mapping",2014,8.0,18.0,50,0,50,3,50,7,1,22612,0.0,0.06,0.14,0.18075471698113207
"RWA","RW",3913,38118,38118,"",30.06106,-1.923884,3,"","mapping",2014,8.0,18.0,50,0,50,2,50,0,1,22621,0.0,0.04,0.0,0.03773584905660377
"RWA","RW",3914,38125,38125,"",30.01042,-1.794391,3,"","mapping",2014,8.0,18.0,50,0,50,19,50,0,1,22754,0.0,0.38,0.0,0.3584905660377358
"RWA","RW",3915,38131,38131,"",29.81198,-2.381027,3,"","mapping",2014,8.0,18.0,50,1,50,2,50,2,1,22727,0.02,0.04,0.04,0.0913509433962264
"RWA","RW",3912,38115,38115,"",30.28668,-2.187517,3,"","mapping",2014,8.0,18.0,50,9,50,12,50,4,1,22691,0.18,0.24,0.08,0.4025056603773584
"RWA","RW",3913,38120,38120,"",30.05705,-1.969555,3,"","mapping",2014,8.0,18.0,50,0,50,0,50,0,1,22732,0.0,0.0,0.0,0.0
"RWA","RW",3913,38118,38118,"",30.11439,-1.932024,3,"","mapping",2014,8.0,18.0,50,5,50,2,50,0,1,22622,0.1,0.04,0.0,0.12830188679245283
"RWA","RW",3915,38129,38129,"",29.74204,-1.75983,4,"","mapping",2014,8.0,18.0,50,2,50,3,50,2,1,22678,0.04,0.06,0.04,0.12612830188679244
"RWA","RW",3915,38126,38126,"",29.94296,-2.480491,3,"","mapping",2014,8.0,18.0,50,1,50,6,50,1,1,22638,0.02,0.12,0.02,0.1460830188679245
"RWA","RW",3914,38124,38124,"",29.72024,-1.535857,3,"","mapping",2014,8.0,18.0,50,0,50,37,50,15,1,22684,0.0,0.74,0.3,0.7716981132075471
"RWA","RW",3913,38120,38120,"",30.04995,-1.957817,3,"","mapping",2014,8.0,18.0,50,0,50,7,50,2,1,22733,0.0,0.14,0.04,0.16452830188679246
"RWA","RW",3915,38128,38128,"",29.92707,-1.941257,3,"","mapping",2014,8.0,18.0,50,1,50,7,50,2,1,22649,0.02,0.14,0.04,0.1801056603773585
"RWA","RW",3915,38126,38126,"",29.75183,-2.69917,3,"","mapping",2014,8.0,18.0,50,2,50,24,50,0,1,22639,0.04,0.48,0.0,0.47245283018867923
"RWA","RW",3914,38122,38122,"",29.82247,-1.647707,3,"","mapping",2014,8.0,18.0,50,1,50,12,50,2,1,22613,0.02,0.24,0.04,0.2688603773584905
"RWA","RW",3913,38118,38118,"",30.20046,-1.905669,3,"","mapping",2014,8.0,18.0,50,0,50,3,50,3,1,22623,0.0,0.06,0.06,0.10981132075471696
"RWA","RW",3913,38120,38120,56570.0,30.0463012,-1.9527948,1,"","",2008,"","",59,2,59,1,59,2,1,13250,0.03389830508474576,0.01694915254237288,0.03389830508474576,0.07779910257033314
"RWA","RW",3915,38128,38128,"",29.97581,-2.014654,3,"","mapping",2014,8.0,18.0,50,2,50,7,50,1,1,22650,0.04,0.14,0.02,0.1801056603773585
"RWA","RW",3916,38141,38141,"",29.36247,-2.000452,3,"","mapping",2014,8.0,18.0,50,0,50,48,50,47,1,22770,0.0,0.96,0.94,0.9411320754716981
"RWA","RW",3914,38122,38122,"",29.78565,-1.5723829999999999,3,"","mapping",2014,8.0,18.0,50,3,50,41,50,20,1,22614,0.06,0.82,0.4,0.8476226415094339
"RWA","RW",3916,38136,38136,"",29.64985,-1.823687,3,"","mapping",2014,8.0,18.0,50,12,50,15,50,2,1,22697,0.24,0.3,0.04,0.4615849056603773
"RWA","RW",3913,38118,38118,56491.0,30.0530724,-1.9447361,1,"","",2008,"","",59,4,59,2,59,7,1,13229,0.06779661016949153,0.03389830508474576,0.11864406779661017,0.1945735481948835
"RWA","RW",3915,38132,38132,"",29.54972,-2.69243,3,"","mapping",2014,8.0,18.0,50,0,50,39,50,5,1,22738,0.0,0.78,0.1,0.7566037735849056
"RWA","RW",3915,38129,38129,"",29.67911,-1.846314,3,"","mapping",2014,8.0,18.0,50,8,50,5,50,1,1,22679,0.16,0.1,0.02,0.24445283018867925
"RWA","RW",3912,38114,38114,"",30.75355,-2.130538,3,"","mapping",2014,8.0,18.0,50,5,50,0,50,0,1,22672,0.1,0.0,0.0,0.09433962264150943
"RWA","RW",3914,38122,38122,"",29.65367,-1.7160609999999998,3,"","mapping",2014,8.0,18.0,50,10,50,22,50,13,1,22615,0.2,0.44,0.26,0.630641509433962
"RWA","RW",3915,38130,38130,"",29.46321,-2.579856,3,"","mapping",2014,8.0,18.0,50,0,50,47,50,19,1,22715,0.0,0.94,0.38,0.9083018867924526
"RWA","RW",3914,38125,38125,56587.0,29.9236,-1.9876086,1,"","",2008,"","",64,9,64,4,64,6,1,13291,0.140625,0.0625,0.09375,0.25459145599941035
"RWA","RW",3916,38138,38138,56559.0,29.288,-2.29721,3,"","",2008,"","",73,31,73,46,73,10,1,13390,0.4246575342465753,0.6301369863013698,0.136986301369863,0.7701438667301775
"RWA","RW",3915,38130,38130,"",29.52703,-2.241554,3,"","mapping",2014,8.0,18.0,50,1,50,29,50,3,1,22716,0.02,0.58,0.06,0.5783924528301886
"RWA","RW",3916,38134,38134,"",29.26587,-2.118053,3,"","mapping",2014,8.0,18.0,50,2,50,16,50,10,1,22654,0.04,0.32,0.2,0.4507169811320755
"RWA","RW",3915,38130,38130,"",29.60273,-2.294787,3,"","mapping",2014,8.0,18.0,50,0,50,8,50,0,1,22717,0.0,0.16,0.0,0.1509433962264151
"RWA","RW",3915,38127,38127,"",29.75229,-2.412501,3,"","mapping",2014,8.0,18.0,50,2,50,5,50,2,1,22645,0.04,0.1,0.04,0.16090566037735848
"RWA","RW",3912,38114,38114,"",30.80605,-2.117489,3,"","mapping",2014,8.0,18.0,50,5,50,1,50,1,1,22673,0.1,0.02,0.02,0.1279622641509434
"RWA","RW",3915,38131,38131,"",29.67599,-2.372519,3,"","mapping",2014,8.0,18.0,50,1,50,7,50,1,1,22728,0.02,0.14,0.02,0.16420377358490562
"RWA","RW",3915,38131,38131,"",29.67092,-2.343318,3,"","mapping",2014,8.0,18.0,50,0,50,7,50,2,1,22729,0.0,0.14,0.04,0.16452830188679246
"RWA","RW",3915,38132,38132,"",29.54057,-2.647665,3,"","mapping",2014,8.0,18.0,50,1,50,40,50,15,1,22739,0.02,0.8,0.3,0.8139622641509434
"RWA","RW",3912,38114,38114,"",30.84656,-2.116201,3,"","mapping",2014,8.0,18.0,50,4,50,3,50,4,1,22674,0.08,0.06,0.08,0.19281509433962266
"RWA","RW",3915,38132,38132,"",29.56593,-2.678129,3,"","mapping",2014,8.0,18.0,50,2,50,35,50,12,1,22740,0.04,0.7,0.24,0.7369056603773585
"RWA","RW",3916,38138,38138,"",29.21487,-2.311844,3,"","mapping",2014,8.0,18.0,50,0,50,21,50,5,1,22720,0.0,0.42,0.1,0.4509433962264151
"RWA","RW",3914,38124,38124,"",29.66876,-1.489838,3,"","mapping",2014,8.0,18.0,50,0,50,37,50,40,1,22685,0.0,0.74,0.8,0.8943396226415093
"RWA","RW",3915,38130,38130,"",29.46652,-2.472901,3,"","mapping",2014,8.0,18.0,50,4,50,47,50,29,1,22718,0.08,0.94,0.58,0.9215245283018869
"RWA","RW",3912,38113,38113,"",30.5831,-1.783367,3,"","mapping",2014,8.0,18.0,50,6,50,6,50,11,1,22665,0.12,0.12,0.22,0.373554716981132
"RWA","RW",3914,38123,38123,"",29.99681,-1.591195,3,"","mapping",2014,8.0,18.0,50,0,50,27,50,0,1,22633,0.0,0.54,0.0,0.5094339622641509
"RWA","RW",3915,38126,38126,"",29.87543,-2.714706,3,"","mapping",2014,8.0,18.0,50,2,50,13,50,1,1,22640,0.04,0.26,0.02,0.28661132075471696
"RWA","RW",3916,38138,38138,56560.0,29.292101,-2.37462,3,"","",2008,"","",58,10,58,48,58,36,1,13384,0.1724137931034483,0.8275862068965517,0.6206896551724138,0.8923370186219117
"RWA","RW",3915,38129,38129,"",29.75465,-2.069529,3,"","mapping",2014,8.0,18.0,50,2,50,20,50,0,1,22680,0.04,0.4,0.0,0.39999999999999997
"RWA","RW",3913,38118,38118,"",30.16787,-1.8201079999999998,3,"","mapping",2014,8.0,18.0,50,0,50,1,50,0,1,22624,0.0,0.02,0.0,0.018867924528301886
"RWA","RW",3915,38126,38126,"",29.8694,-2.481108,3,"","mapping",2014,8.0,18.0,50,2,50,2,50,0,1,22641,0.04,0.04,0.0,0.07396226415094338
"RWA","RW",3915,38126,38126,"",29.7724,-2.54868,3,"","mapping",2014,8.0,18.0,50,7,50,26,50,4,1,22642,0.14,0.52,0.08,0.5851169811320753
"RWA","RW",3915,38131,38131,"",29.91045,-2.259629,3,"","mapping",2014,8.0,18.0,50,0,50,4,50,0,1,22730,0.0,0.08,0.0,0.07547169811320754
"RWA","RW",3915,38127,38127,56510.0,29.768612,-2.5186669999999998,3,"","",2008,"","",60,15,60,51,60,6,1,13313,0.25,0.85,0.1,0.8478773584905659
"RWA","RW",3916,38140,38140,"",28.90001,-2.485657,3,"","mapping",2014,8.0,18.0,50,1,50,25,50,12,1,22759,0.02,0.5,0.24,0.5920754716981131
"RWA","RW",3915,38133,38133,"",29.83063,-2.204646,3,"","mapping",2014,8.0,18.0,50,2,50,6,50,0,1,22750,0.04,0.12,0.0,0.14641509433962263
"RWA","RW",3916,38134,38134,56518.0,29.299999,-2.1329999,3,"","",2008,"","",59,12,59,30,59,16,1,13356,0.2033898305084746,0.5084745762711864,0.2711864406779661,0.6741792693067128
"RWA","RW",3913,38120,38120,"",30.05519,-1.9753560000000001,3,"","mapping",2014,8.0,18.0,50,0,50,3,50,1,1,22734,0.0,0.06,0.02,0.07433962264150942
"RWA","RW",3913,38120,38120,"",30.04937,-1.989088,3,"","mapping",2014,8.0,18.0,50,0,50,0,50,0,1,22735,0.0,0.0,0.0,0.0
"RWA","RW",3914,38121,38121,"",29.7461,-1.420186,3,"","mapping",2014,8.0,18.0,50,0,50,32,50,24,1,22607,0.0,0.64,0.48,0.7667924528301888
"RWA","RW",3912,38115,38115,56541.0,30.56254,-2.19605,3,"","",2008,"","",60,16,60,0,60,1,1,13200,0.26666666666666666,0.0,0.016666666666666666,0.2631027253668763
"RWA","RW",3912,38112,38112,"",30.27632,-1.778967,3,"","mapping",2014,8.0,18.0,50,1,50,8,50,1,1,22626,0.02,0.16,0.02,0.18232452830188678
"RWA","RW",3916,38134,38134,56519.0,29.466,-2.1329999,3,"","",2008,"","",62,2,62,50,62,1,1,13362,0.03225806451612903,0.8064516129032258,0.016129032258064516,0.7695435432886846
"RWA","RW",3912,38113,38113,56523.0,30.4847242,-1.8423783999999999,1,"","",2008,"","",69,24,69,0,69,0,1,13177,0.34782608695652173,0.0,0.0,0.32813781788351104
"RWA","RW",3915,38133,38133,56582.0,29.835278,-2.2787781,3,"","",2008,"","",61,27,61,5,61,2,1,13346,0.4426229508196721,0.08196721311475409,0.03278688524590164,0.476496536614776
"RWA","RW",3916,38139,38139,56576.0,29.2829,-1.78416,3,"","",2008,"","",60,15,60,56,60,49,1,13393,0.25,0.9333333333333333,0.8166666666666667,0.9347484276729559
"RWA","RW",3912,38112,38112,56497.0,29.8352303,-1.6908585999999999,1,"","",2008,"","",63,29,63,0,63,1,1,13169,0.4603174603174603,0.0,0.015873015873015872,0.4423432545624818
"RWA","RW",3912,38112,38112,56498.0,30.4133,-1.83919,3,"","",2008,"","",60,35,60,2,60,3,1,13170,0.5833333333333334,0.03333333333333333,0.05,0.5824161425576521
"RWA","RW",3914,38124,38124,56540.0,29.7530973,-1.5330384000000001,1,"","",2008,"","",69,9,69,51,69,49,1,13285,0.13043478260869565,0.7391304347826086,0.7101449275362319,0.8813663931667933
"RWA","RW",3912,38116,38116,56553.0,30.36455,-1.19467,3,"","",2008,"","",62,24,62,6,62,6,1,13210,0.3870967741935484,0.0967741935483871,0.0967741935483871,0.4716822796298489
"RWA","RW",3912,38115,38115,56542.0,30.379801,-2.1431999,3,"","",2008,"","",60,41,60,1,60,3,1,13203,0.6833333333333333,0.016666666666666666,0.05,0.6643212788259958
"RWA","RW",3912,38111,38111,56479.0,30.25,-2.116,3,"","",2008,"","",47,22,47,1,47,1,1,13165,0.46808510638297873,0.02127659574468085,0.02127659574468085,0.4627160266774784
"RWA","RW",3916,38140,38140,"",28.91782,-2.478418,3,"","mapping",2014,8.0,18.0,50,13,50,35,50,48,1,22760,0.26,0.7,0.96,0.935018867924528
"RWA","RW",3916,38141,38141,"",29.35691,-1.9264169999999998,3,"","mapping",2014,8.0,18.0,50,0,50,40,50,26,1,22771,0.0,0.8,0.52,0.8528301886792452
"RWA","RW",3913,38118,38118,"",30.2397336,-1.8788347,1,"","mapping",2014,8.0,18.0,50,0,50,1,50,1,1,22625,0.0,0.02,0.02,0.03735849056603773
"RWA","RW",3913,38118,38118,56492.0,30.2397336,-1.8788347,1,"","",2008,"","",60,11,60,9,60,1,1,13228,0.18333333333333332,0.15,0.016666666666666666,0.2994365828092243
"RWA","RW",3915,38126,38126,"",29.83071,-2.479172,3,"","mapping",2014,8.0,18.0,50,0,50,1,50,5,1,22643,0.0,0.02,0.1,0.11132075471698112
"RWA","RW",3915,38126,38126,56505.0,29.870556,-2.470417,3,"","",2008,"","",60,26,60,1,60,3,1,13305,0.43333333333333335,0.016666666666666666,0.05,0.4439989517819706
"RWA","RW",3916,38140,38140,56592.0,29.0437631,-2.6318463999999997,1,"","",2008,"","",70,32,70,38,70,16,1,13402,0.45714285714285713,0.5428571428571428,0.22857142857142856,0.7627922327960831
"RWA","RW",3916,38140,38140,"",28.98823,-2.590307,3,"","mapping",2014,8.0,18.0,50,22,50,18,50,9,1,22761,0.44,0.36,0.18,0.666143396226415
"RWA","RW",3915,38133,38133,56583.0,29.8350048,-2.5620501,1,"","",2008,"","",61,43,61,7,61,0,1,13352,0.7049180327868853,0.11475409836065574,0.0,0.6969621678084101
"RWA","RW",3916,38137,38137,56550.0,29.5510928,-1.7069199,1,"","",2008,"","",57,11,57,45,57,28,1,13381,0.19298245614035087,0.7894736842105263,0.49122807017543857,0.8618494790085894
"RWA","RW",3912,38112,38112,"",30.23835,-1.649613,3,"","mapping",2014,8.0,18.0,50,3,50,3,50,2,1,22627,0.06,0.06,0.04,0.14315471698113205
"RWA","RW",3912,38117,38117,"",30.33341,-2.029975,3,"","mapping",2014,8.0,18.0,50,1,50,1,50,0,1,22778,0.02,0.02,0.0,0.03735849056603773
"RWA","RW",3913,38119,38119,"",30.09439,-1.9748329999999998,3,"","mapping",2014,8.0,18.0,45,0,45,2,45,0,1,22668,0.0,0.044444444444444446,0.0,0.04192872117400419
"RWA","RW",3912,38112,38112,"",30.29695,-1.772157,3,"","mapping",2014,8.0,18.0,50,0,50,17,50,3,1,22628,0.0,0.34,0.06,0.3581132075471698
"RWA","RW",3914,38125,38125,"",30.0241,-1.732186,3,"","mapping",2014,8.0,18.0,50,0,50,12,50,0,1,22755,0.0,0.24,0.0,0.22641509433962262
"RWA","RW",3916,38141,38141,"",29.29514,-1.898941,3,"","mapping",2014,8.0,18.0,50,1,50,43,50,30,1,22772,0.02,0.86,0.6,0.8916226415094338
"RWA","RW",3915,38127,38127,"",29.74116,-2.606942,3,"","mapping",2014,8.0,18.0,47,0,47,3,47,0,1,22646,0.0,0.06382978723404255,0.0,0.0602167804094741
"RWA","RW",3915,38133,38133,"",29.73629,-2.152843,3,"","mapping",2014,8.0,18.0,50,0,50,8,50,2,1,22751,0.0,0.16,0.04,0.18264150943396226
"RWA","RW",3912,38116,38116,"",30.32392,-1.303033,3,"","mapping",2014,8.0,18.0,50,13,50,6,50,10,1,22707,0.26,0.12,0.2,0.4519245283018868
"RWA","RW",3916,38140,38140,"",28.96325,-2.4433,3,"","mapping",2014,8.0,18.0,50,1,50,31,50,17,1,22763,0.02,0.62,0.34,0.7115245283018866
"RWA","RW",3916,38137,38137,"",29.53979,-1.648623,3,"","mapping",2014,8.0,18.0,50,0,50,38,50,19,1,22703,0.0,0.76,0.38,0.8030188679245284
"RWA","RW",3913,38119,38119,"",30.07669,-1.9772219999999998,3,"","mapping",2014,8.0,18.0,48,1,48,0,48,1,1,22669,0.020833333333333332,0.0,0.020833333333333332,0.03889871593291404
"RWA","RW",3914,38125,38125,"",29.92927,-1.605347,3,"","mapping",2014,8.0,18.0,50,0,50,41,50,23,1,22756,0.0,0.82,0.46,0.8516981132075472
"RWA","RW",3912,38115,38115,"",30.37949,-2.279924,3,"","mapping",2014,8.0,18.0,50,10,50,4,50,3,1,22692,0.2,0.08,0.06,0.2907169811320755
"RWA","RW",3916,38137,38137,"",29.46903,-1.624079,3,"","mapping",2014,8.0,18.0,50,0,50,40,50,29,1,22704,0.0,0.8,0.58,0.8641509433962262
"RWA","RW",3912,38117,38117,"",30.4516,-1.8876089999999999,3,"","mapping",2014,8.0,18.0,50,3,50,1,50,0,1,22779,0.06,0.02,0.0,0.07433962264150942
"RWA","RW",3912,38115,38115,"",30.43939,-2.102854,3,"","mapping",2014,8.0,18.0,50,9,50,4,50,5,1,22693,0.18,0.08,0.1,0.30286792452830186
"RWA","RW",3915,38127,38127,"",29.70814,-2.516688,3,"","mapping",2014,8.0,18.0,49,0,49,39,49,7,1,22647,0.0,0.7959183673469388,0.14285714285714285,0.7783706474503547
"RWA","RW",3914,38121,38121,"",29.76881,-1.469745,3,"","mapping",2014,8.0,18.0,50,0,50,39,50,24,1,22608,0.0,0.78,0.48,0.8354716981132074
"RWA","RW",3914,38122,38122,"",29.77358,-1.580954,3,"","mapping",2014,8.0,18.0,50,4,50,41,50,19,1,22616,0.08,0.82,0.38,0.8465358490566037
"RWA","RW",3916,38139,38139,"",29.27623,-1.655475,3,"","mapping",2014,8.0,18.0,48,1,48,37,48,44,1,22743,0.020833333333333332,0.7708333333333334,0.9166666666666666,0.9257553175227112
"RWA","RW",3915,38131,38131,"",29.92306,-2.426182,3,"","mapping",2014,8.0,18.0,50,6,50,0,50,0,1,22731,0.12,0.0,0.0,0.11320754716981131
"RWA","RW",3916,38141,38141,"",29.31309,-1.814253,3,"","mapping",2014,8.0,18.0,50,0,50,47,50,15,1,22773,0.0,0.94,0.3,0.9037735849056603
"RWA","RW",3916,38141,38141,"",29.48283,-1.996163,3,"","mapping",2014,8.0,18.0,49,0,49,48,49,41,1,22774,0.0,0.9795918367346939,0.8367346938775511,0.9402528820538611
"RWA","RW",3913,38120,38120,"",30.05056,-1.947028,3,"","mapping",2014,8.0,18.0,50,0,50,3,50,0,1,22736,0.0,0.06,0.0,0.056603773584905655
"RWA","RW",3912,38115,38115,"",30.46689,-2.075605,3,"","mapping",2014,8.0,18.0,50,9,50,7,50,2,1,22694,0.18,0.14,0.04,0.3047245283018868
"RWA","RW",3915,38128,38128,"",29.95794,-2.166725,3,"","mapping",2014,8.0,18.0,50,0,50,5,50,2,1,22651,0.0,0.1,0.04,0.12830188679245283
"RWA","RW",3916,38141,38141,"",29.38949,-1.967258,3,"","mapping",2014,8.0,18.0,50,0,50,30,50,11,1,22775,0.0,0.6,0.22,0.6490566037735848
"RWA","RW",3915,38128,38128,"",29.9722,-2.015182,3,"","mapping",2014,8.0,18.0,50,1,50,3,50,3,1,22652,0.02,0.06,0.06,0.1264830188679245
"RWA","RW",3914,38125,38125,"",29.90712,-1.6764800000000002,3,"","mapping",2014,8.0,18.0,50,0,50,32,50,5,1,22757,0.0,0.64,0.1,0.6377358490566036
"RWA","RW",3914,38123,38123,"",30.1024,-1.6779410000000001,3,"","mapping",2014,8.0,18.0,50,0,50,17,50,1,1,22634,0.0,0.34,0.02,0.3332075471698113
"RWA","RW",3912,38113,38113,"",30.53569,-1.7971629999999998,3,"","mapping",2014,8.0,18.0,50,6,50,0,50,0,1,22666,0.12,0.0,0.0,0.11320754716981131
