iso3,iso2,admin1_id,admin2_id,iu_id,location,site_id,longitude,latitude,georeliability,location_type,survey_type,year,age_start,age_end,hk_examined,hk_positive,hk_perc_highinfection,hk_perc_moderateinfection,asc_examined,asc_positive,asc_perc_highinfection,asc_perc_moderateinfection,tt_examined,tt_positive,tt_perc_highinfection,tt_perc_moderateinfection,quality,sn,hk_prevalence,asc_prevalence,tt_prevalence,sth_prevalence,shortest,id,src,dst,identifier
SEN,SN,4131.0,40216.0,40216.0,merina diop,,-16.45,15.05,1,,,2013.0,5.0,20.0,50,0,,,50,0,,,50,1,,,1,29571,0.0,0.0,0.02,0.0188679245283018,18813.998410607062,70,70,70,67
SEN,SN,4130.0,40210.0,40210.0,namel,16236.0,-12.4621,12.5584,3,,,2009.0,,,0,0,,,0,0,,,0,0,,,1,13510,,,,,158530.96312306728,71,71,71,68
SEN,SN,4131.0,40218.0,40218.0,nasrou,,-16.9358604,14.7910052,1,,,2013.0,5.0,20.0,50,0,,,50,9,,,50,2,,,1,29643,0.0,0.18,0.04,0.200754716981132,0.0,72,72,11,12
SEN,SN,4123.0,40177.0,40177.0,ndiaffate,,-16.163528,14.092278,4,,,2013.0,5.0,20.0,50,0,,,50,0,,,50,0,,,1,29607,0.0,0.0,0.0,0.0,7219.7645299503865,73,73,73,69
SEN,SN,4131.0,40221.0,40221.0,ndiakhate ndiassane,,-16.073109,15.58681,1,,,2013.0,5.0,20.0,50,0,,,50,0,,,50,0,,,1,29646,0.0,0.0,0.0,0.0,40794.23702273184,74,74,74,70
SEN,SN,4128.0,40197.0,40197.0,ndiangue,,-15.714847,16.469532,1,,,1990.0,1.0,99.0,126,0,,,126,2,,,126,0,,,3,30721,0.0,0.0158730158730158,0.0,0.01497454327643,2625.1826795825823,75,75,75,71
SEN,SN,4129.0,40202.0,40202.0,ndiolof?a.ne bourabou,56612.0,-15.639861,13.191972,3,,,2013.0,,,50,5,,,50,2,,,50,0,,,1,13508,0.1,0.04,0.0,0.1283018867924528,0.0,76,76,77,72
SEN,SN,4129.0,40202.0,40202.0,ndiolofene bourabou,,-15.639861,13.191972,3,,,2013.0,5.0,20.0,50,5,,,50,2,,,50,0,,,1,29620,0.1,0.04,0.0,0.1283018867924528,0.0,77,77,76,72
SEN,SN,4131.0,40220.0,40220.0,ndioukhane,,-16.852736,14.723722,3,,,2013.0,5.0,20.0,50,0,,,50,8,,,50,6,,,1,29644,0.0,0.16,0.12,0.2460377358490566,8716.376872133276,78,78,78,73
SEN,SN,4128.0,40197.0,40197.0,ndombo allarba,,-15.699166,16.434722999999998,3,,,1990.0,1.0,99.0,238,0,,,238,4,,,238,0,,,3,30716,0.0,0.0168067226890756,0.0,0.0158553987632788,2860.9877201433133,79,79,79,74
SEN,SN,4123.0,40175.0,40175.0,ndoubor,,-16.081333,14.211083,3,,,2013.0,5.0,20.0,50,0,,,50,0,,,50,0,,,1,29562,0.0,0.0,0.0,0.0,5874.042608604815,80,80,80,75
SEN,SN,4123.0,40175.0,40175.0,ngar naybelli,,-15.873194,14.259389,3,,,2013.0,5.0,20.0,50,0,,,50,0,,,50,0,,,1,29604,0.0,0.0,0.0,0.0,7704.208968030102,81,81,81,76
SEN,SN,4119.0,40157.0,40157.0,nimzath kawsara,,-17.374194,14.791278,3,,,2013.0,5.0,20.0,50,0,,,50,31,,,50,39,,,1,29576,0.0,0.62,0.78,0.8645283018867923,2137.7791320071424,82,82,82,77
SEN,SN,4127.0,40196.0,40196.0,ore fonde,,-13.7260205,16.0442663,1,,,2013.0,5.0,20.0,50,0,,,50,0,,,50,0,,,1,29616,0.0,0.0,0.0,0.0,5858.525348175379,83,83,83,78
SEN,SN,4119.0,40157.0,40157.0,pau 14 (quatorze),,-17.334111,14.771458,3,,,2013.0,5.0,20.0,50,0,,,50,20,,,50,1,,,1,29584,0.0,0.4,0.02,0.3886792452830188,1433.2830184887707,84,84,84,79
SEN,SN,4119.0,40157.0,40157.0,pikine,,-17.3937536,14.7589446,1,,,2013.0,5.0,20.0,50,1,,,50,27,,,50,27,,,1,29589,0.02,0.54,0.54,0.747766037735849,726.2933892345329,85,85,85,80
SEN,SN,4119.0,40157.0,40157.0,pikine ancien,,-17.390556,14.764444,3,,,1986.0,0.0,5.0,124,0,,,124,47,,,124,67,,,3,30713,0.0,0.3790322580645161,0.5403225806451613,0.6741086329099011,0.0,86,86,87,81
SEN,SN,4119.0,40157.0,40157.0,pikine irregulier,,-17.390556,14.764444,3,,,1986.0,0.0,5.0,111,0,,,111,53,,,111,51,,,3,30715,0.0,0.4774774774774775,0.4594594594594595,0.6769390502179894,0.0,87,87,86,81
SEN,SN,4119.0,40157.0,40157.0,pikine planifie,,-17.390556,14.764444,3,,,1986.0,0.0,5.0,114,1,,,114,37,,,114,27,,,3,29151,0.0087719298245614,0.3245614035087719,0.2368421052631578,0.4613729593064002,0.0,88,88,86,81
SEN,SN,4119.0,40152.0,40152.0,quartier aly kane,56620.0,-17.4676861,14.716677,2,,,2013.0,,,50,0,,,50,30,,,50,38,,,1,13421,0.0,0.6,0.76,0.8528301886792451,0.0,89,89,1,2
SEN,SN,4119.0,40157.0,40157.0,quartier aly kane,,-17.383486,14.775028,3,,,2013.0,5.0,20.0,50,0,,,50,30,,,50,38,,,1,29577,0.0,0.6,0.76,0.8528301886792451,1200.6677631078944,90,90,90,82
SEN,SN,4128.0,40200.0,40200.0,richard toll,16244.0,-15.6940454,16.4588779,1,,,2010.0,,,0,0,,,0,0,,,0,0,,,1,19811,,,,,1401.8577450590594,91,91,91,83
SEN,SN,4121.0,40170.0,40170.0,saroudia,,-16.429792,13.65525,3,,,2013.0,5.0,20.0,50,0,,,50,0,,,50,0,,,1,29598,0.0,0.0,0.0,0.0,2724.0879840995185,92,92,92,84
SEN,SN,4122.0,40174.0,40174.0,seane,,-15.151472,14.005458,3,,,2013.0,5.0,20.0,50,0,,,50,0,,,50,0,,,1,29602,0.0,0.0,0.0,0.0,10850.28913242238,93,93,93,85
SEN,SN,4129.0,40183.0,40183.0,sindima,,-15.874583,12.573722,3,,,2013.0,5.0,20.0,52,21,,,52,0,,,52,0,,,1,29569,0.4038461538461538,0.0,0.0,0.3809869375907111,1583.6870637031102,94,94,94,86
SEN,SN,4127.0,40196.0,40196.0,sinthiou boumack,,-13.1365521,15.3688083,1,,,2013.0,5.0,20.0,50,0,,,50,0,,,50,0,,,1,29617,0.0,0.0,0.0,0.0,77513.52812141916,95,95,95,87
SEN,SN,4131.0,40215.0,40215.0,somone,,-17.074614,14.4850425,1,,,2013.0,5.0,20.0,50,0,,,50,9,,,50,7,,,1,29631,0.0,0.18,0.14,0.2781132075471698,14106.843670754286,96,96,96,88
SEN,SN,4129.0,40183.0,40183.0,"taa""a?a3ba",56707.0,-15.468889,12.850806,3,,,2013.0,,,51,6,,,51,0,,,51,0,,,1,13482,0.1176470588235294,0.0,0.0,0.1109877913429522,0.0,97,97,99,89
SEN,SN,4119.0,40157.0,40157.0,"taa""a?a3f ii",56680.0,-17.362125,14.764583,3,,,2013.0,,,50,0,,,50,32,,,50,26,,,1,13434,0.0,0.64,0.52,0.7803773584905661,0.0,98,98,101,90
SEN,SN,4129.0,40183.0,40183.0,taiba,,-15.468889,12.850806,3,,,2013.0,5.0,20.0,51,6,,,51,0,,,51,0,,,1,29628,0.1176470588235294,0.0,0.0,0.1109877913429522,0.0,99,99,97,89
SEN,SN,4131.0,40221.0,40221.0,taiba ndiaye 2,,-16.8783167,15.0394223,1,,,2013.0,5.0,20.0,50,0,,,50,0,,,50,0,,,1,29550,0.0,0.0,0.0,0.0,9122.69931583916,100,100,100,91
SEN,SN,4119.0,40157.0,40157.0,taif ii,,-17.362125,14.764583,3,,,2013.0,5.0,20.0,50,0,,,50,32,,,50,26,,,1,29554,0.0,0.64,0.52,0.7803773584905661,0.0,101,101,98,90
SEN,SN,4130.0,40212.0,40212.0,tambacounda,16247.0,-13.6710059,13.7725888,1,,,2010.0,,,0,0,,,0,0,,,0,0,,,1,13511,,,,,72217.47405605031,102,102,102,92
SEN,SN,4131.0,40216.0,40216.0,thiafoura,,-16.233418,14.984458,3,,,2013.0,5.0,20.0,50,0,,,50,0,,,50,0,,,1,29637,0.0,0.0,0.0,0.0,25265.522661960484,103,103,103,93
SEN,SN,4119.0,40157.0,40157.0,thiaroye sur mer,,-17.4263935,14.6689456,1,,,2013.0,5.0,20.0,50,0,,,50,20,,,50,11,,,1,29586,0.0,0.4,0.22,0.5018867924528302,0.0,104,104,105,94
SEN,SN,4119.0,40157.0,40157.0,thiaroye sur mer,,-17.4263935,14.6689456,1,,,2013.0,5.0,20.0,50,0,,,50,18,,,50,22,,,1,29587,0.0,0.36,0.44,0.6052830188679246,0.0,105,105,104,94
SEN,SN,4119.0,40157.0,40157.0,thiaroye tally diallo,,-17.3745346,14.7562073,1,,,2013.0,5.0,20.0,50,0,,,50,20,,,50,15,,,1,29541,0.0,0.4,0.3,0.5471698113207546,1066.3187458625862,106,106,106,95
SEN,SN,4127.0,40196.0,40196.0,thilogne,,-13.594313,15.9650839,1,,,2013.0,5.0,20.0,50,0,,,50,0,,,50,0,,,1,29567,0.0,0.0,0.0,0.0,9115.000987225494,107,107,107,96
SEN,SN,4131.0,40218.0,40218.0,thionakh thiapong,,-16.9358604,14.7910052,1,,,2013.0,5.0,20.0,50,0,,,50,11,,,50,0,,,1,29548,0.0,0.22,0.0,0.2075471698113207,0.0,108,108,11,12
SEN,SN,4123.0,40177.0,40177.0,touba sanokho,,-16.099611,14.081611,4,,,2013.0,5.0,20.0,50,0,,,50,0,,,50,0,,,1,29608,0.0,0.0,0.0,0.0,7219.7645299503865,109,109,109,97
SEN,SN,4119.0,40157.0,40157.0,unite iii,,-17.426014,14.766903,3,,,2013.0,5.0,20.0,50,0,,,50,3,,,50,6,,,1,29578,0.0,0.06,0.12,0.1630188679245282,3422.0788967746657,110,110,110,98
SEN,SN,4131.0,40215.0,40215.0,warang,,-16.944311,14.369286,1,,,2013.0,5.0,20.0,50,1,,,50,7,,,50,6,,,1,29633,0.02,0.14,0.12,0.2437132075471698,3625.469971864559,111,111,111,99
SEN,SN,4131.0,40221.0,40221.0,yendane,,-16.851139,14.949444,3,,,2013.0,5.0,20.0,50,0,,,50,1,,,50,0,,,1,29551,0.0,0.02,0.0,0.0188679245283018,10801.745899779193,112,112,112,100
SEN,SN,4131.0,40215.0,40215.0,zone sonatel,,-16.9540198,14.3993988,1,,,2013.0,5.0,20.0,50,4,,,50,13,,,50,0,,,1,29629,0.08,0.26,0.0,0.3011320754716981,2976.286202612362,113,113,113,101
