iso3,iso2,admin1_id,admin2_id,iu_id,location,site_id,longitude,latitude,georeliability,location_type,survey_type,year,age_start,age_end,hk_examined,hk_positive,hk_perc_highinfection,hk_perc_moderateinfection,asc_examined,asc_positive,asc_perc_highinfection,asc_perc_moderateinfection,tt_examined,tt_positive,tt_perc_highinfection,tt_perc_moderateinfection,quality,sn,hk_prevalence,asc_prevalence,tt_prevalence,sth_prevalence,shortest,id,src,dst,identifier
COD,CD,1506.0,24778.0,14279.0,bakanza,51901.0,27.83445,3.10147,3,,,2013.0,,,50,0,,,50,0,,,50,0,,,1,4464,0.0,0.0,0.0,0.0,9408.894869747468,52,52,52,53
COD,CD,1506.0,24779.0,14220.0,bakhita,50733.0,30.84322,2.8684101,3,,,2013.0,,,44,1,,,44,0,,,44,0,,,1,4200,0.0227272727272727,0.0,0.0,0.0214408233276157,1804.0594802665755,53,53,53,54
COD,CD,1500.0,24766.0,14021.0,bakile,51147.0,24.633333,-5.566667,1,,,2012.0,,,48,0,,,48,0,,,48,0,,,1,3802,0.0,0.0,0.0,0.0,6564.616041665694,54,54,54,55
COD,CD,1506.0,24779.0,14286.0,bakombese,52023.0,27.99332,2.1663401,3,,,2013.0,,,50,0,,,50,0,,,50,0,,,1,4482,0.0,0.0,0.0,0.0,7353.720140297669,55,55,55,56
COD,CD,1498.0,24761.0,13967.0,bakpa,11498.0,21.20861111,3.82,3,,,2014.0,,,50,2,,,50,1,,,50,0,,,1,3536,0.04,0.02,0.0,0.0558490566037735,127.76218300006143,56,56,56,57
COD,CD,1500.0,24766.0,14044.0,bakua mfumu,51762.0,23.89613,-6.6205802,3,,,2012.0,,,27,0,,,27,0,,,27,0,,,1,3904,0.0,0.0,0.0,0.0,7111.288432922432,57,57,57,58
COD,CD,1500.0,24766.0,14023.0,bakua mukendi,51191.0,23.52392,-6.7964702,3,,,2012.0,,,50,6,,,50,3,,,50,0,,,1,3811,0.12,0.06,0.0,0.1630188679245282,2917.461088953823,58,58,58,59
COD,CD,1500.0,24768.0,14040.0,bakua mulumba,51686.0,23.725416,-6.023983,3,,,2012.0,,,49,2,,,49,2,,,49,0,,,1,3888,0.0408163265306122,0.0408163265306122,0.0,0.0754402646695952,1793.4541852474545,59,59,59,60
COD,CD,1499.0,24765.0,14000.0,bakua ndala,51743.0,22.894291,-4.7170901,3,,,2012.0,,,46,21,,,46,10,,,46,2,,,1,3697,0.4565217391304347,0.217391304347826,0.0434782608695652,0.5595866331912333,2324.870534763785,60,60,60,61
COD,CD,1499.0,24765.0,13983.0,bakua ndaye,51233.0,23.13377,-5.4170198,3,,,2012.0,,,49,19,,,49,6,,,49,0,,,1,3603,0.3877551020408163,0.1224489795918367,0.0,0.4365319481662514,12877.120384710406,61,61,61,62
COD,CD,1506.0,24777.0,14276.0,bakumba,51877.0,26.90328,3.1614399,3,,,2013.0,,,50,5,,,50,0,,,50,16,,,1,4452,0.1,0.0,0.32,0.3660377358490566,1687.482775127375,62,62,62,63
COD,CD,1498.0,24762.0,13952.0,balabala,11436.0,20.6966944,2.846381,3,,,2014.0,,,50,2,,,50,5,,,50,3,,,1,3466,0.04,0.1,0.06,0.1772075471698113,18925.399199205665,63,63,63,64
COD,CD,1500.0,24766.0,14030.0,balangu,51434.0,25.4391,-5.2792301,3,,,2012.0,,,49,23,,,49,1,,,49,0,,,1,3843,0.4693877551020408,0.0204081632653061,0.0,0.4530345060627254,6069.838406663592,64,64,64,65
COD,CD,1506.0,24780.0,14291.0,baluola,52051.0,23.59026,0.44158,3,,,2013.0,,,50,29,,,50,1,,,50,1,,,1,4502,0.58,0.02,0.02,0.5628603773584905,8539.970728819506,65,65,65,66
COD,CD,1498.0,24759.0,13944.0,bamanya,11390.0,18.3163497,0.009961,1,,,2014.0,,,50,2,,,50,13,,,50,16,,,1,3423,0.04,0.26,0.32,0.4876679245283019,3668.1601914326325,66,66,66,67
COD,CD,1506.0,24779.0,14224.0,bambu,50759.0,30.24361,1.795278,3,,,2013.0,,,75,0,,,75,8,,,75,1,,,1,4227,0.0,0.1066666666666666,0.0133333333333333,0.1118658280922431,1120.5507330454795,67,67,67,68
COD,CD,1506.0,24780.0,14225.0,banalia,50773.0,25.32228,1.5524616,1,,,2013.0,,,49,18,,,49,17,,,49,5,,,1,4237,0.3673469387755102,0.3469387755102041,0.1020408163265306,0.5933944542745233,772.306375451802,68,68,68,69
COD,CD,1497.0,24756.0,13888.0,banana,51599.0,12.3893488,-5.9871641,1,,,2013.0,,,50,0,,,50,12,,,50,3,,,1,3123,0.0,0.24,0.06,0.2694339622641509,6428.274597279147,69,69,69,70
COD,CD,1498.0,24763.0,13959.0,banana,11508.0,21.10583333,-0.9002777780000001,3,,,2015.0,,,50,1,,,50,18,,,50,1,,,1,3498,0.02,0.36,0.02,0.3635320754716981,24009.84607293723,70,70,70,71
COD,CD,1497.0,24757.0,13885.0,bandakani,51530.0,13.85809,-4.852092,1,,,2013.0,,,41,12,,,41,3,,,41,0,,,1,3090,0.2926829268292683,0.073170731707317,0.0,0.3249413534172156,0.0,71,71,72,72
COD,CD,1497.0,24757.0,13885.0,bandakani,11356.0,13.85809,-4.852092,1,,,2012.0,,,41,10,,,41,1,,,41,0,,,1,3087,0.2439024390243902,0.024390243902439,0.0,0.2474941914628534,0.0,72,72,71,72
COD,CD,1506.0,24777.0,14229.0,bandima,11084.0,25.17547,4.151,1,,,2014.0,,,50,6,,,50,10,,,50,5,,,1,4259,0.12,0.2,0.1,0.3456603773584906,0.0,73,73,485,73
COD,CD,1506.0,24778.0,14275.0,banetsane,51859.0,27.70314,2.5404401,3,,,2013.0,,,50,0,,,50,0,,,50,0,,,1,4445,0.0,0.0,0.0,0.0,73.60254384012627,74,74,74,74
COD,CD,1499.0,24764.0,13968.0,banga centre,50781.0,20.46562,-5.463693,1,,,2012.0,,,40,9,,,40,14,,,40,10,,,1,3542,0.225,0.35,0.25,0.5869693396226413,0.0,75,75,76,75
COD,CD,1499.0,24764.0,13968.0,banga cmco,50782.0,20.46562,-5.463693,1,,,2012.0,,,47,5,,,47,15,,,47,12,,,1,3544,0.1063829787234042,0.3191489361702128,0.2553191489361702,0.5159633985198685,0.0,76,76,75,75
COD,CD,1498.0,24763.0,13959.0,bangalakala,11509.0,21.28055556,-0.641388889,3,,,2015.0,,,50,0,,,50,26,,,50,8,,,1,3500,0.0,0.52,0.16,0.5630188679245283,10779.926475650924,77,77,77,76
COD,CD,1506.0,24780.0,14228.0,bangole,50811.0,25.193333,0.87805599,3,,,2013.0,,,50,20,,,50,17,,,50,7,,,1,4246,0.4,0.34,0.14,0.6221132075471699,21481.08761332955,78,78,78,77
COD,CD,1496.0,24753.0,13816.0,banguimi,50754.0,17.67227,-3.5023,3,,,2013.0,,,50,10,,,50,12,,,50,7,,,1,2721,0.2,0.24,0.14,0.4501132075471698,11113.549977819619,79,79,79,78
COD,CD,1497.0,24755.0,13884.0,bangunza,51526.0,12.95314,-5.40808,3,,,2013.0,,,50,0,,,50,15,,,50,12,,,1,3081,0.0,0.3,0.24,0.4415094339622641,0.0,80,80,81,79
COD,CD,1497.0,24755.0,13884.0,bangunza,11351.0,12.95314,-5.40808,3,,,2012.0,,,50,0,,,50,0,,,50,0,,,1,3085,0.0,0.0,0.0,0.0,0.0,81,81,80,79
COD,CD,1496.0,24753.0,13839.0,bansiengwon,51301.0,19.29002,-4.4579301000000005,3,,,2013.0,,,50,1,,,50,1,,,50,0,,,1,2827,0.02,0.02,0.0,0.0373584905660377,7809.966421584175,82,82,82,80
COD,CD,1496.0,24753.0,13829.0,bansuo,51053.0,19.508341,-4.0750599,3,,,2013.0,,,50,0,,,50,0,,,50,0,,,1,2782,0.0,0.0,0.0,0.0,2.3914462335602704,83,83,83,81
COD,CD,1496.0,24754.0,14329.0,banzow moke,50786.0,17.466667,-1.816667,3,,,2013.0,,,50,0,,,50,33,,,50,13,,,1,4534,0.0,0.66,0.26,0.7060377358490566,8163.277580123935,84,84,84,82
COD,CD,1496.0,24752.0,13865.0,bariga,52025.0,17.32688,-6.7497301,3,,,2013.0,,,37,6,,,37,0,,,37,0,,,1,2933,0.1621621621621621,0.0,0.0,0.1529831718510963,14151.413427174311,85,85,85,83
COD,CD,1506.0,24778.0,14243.0,baruti 1,51020.0,29.04767,2.72644,3,,,2013.0,,,50,0,,,50,1,,,50,0,,,1,4327,0.0,0.02,0.0,0.0188679245283018,1279.7618978964283,86,86,86,84
COD,CD,1506.0,24778.0,14243.0,baruti 2,51021.0,29.087669,2.7269399,3,,,2013.0,,,50,0,,,50,0,,,50,0,,,1,4325,0.0,0.0,0.0,0.0,4453.016830320509,87,87,87,85
COD,CD,1499.0,24765.0,13998.0,basanga,51719.0,22.281469,-5.664793,1,,,2012.0,,,50,19,,,50,12,,,50,0,,,1,3689,0.38,0.24,0.0,0.4988679245283017,7301.961190188301,88,88,88,86
COD,CD,1500.0,24766.0,14017.0,basase,51074.0,24.6111245,-5.6210361,1,,,2012.0,,,49,0,,,49,0,,,49,0,,,1,3783,0.0,0.0,0.0,0.0,6564.616041665694,89,89,89,87
COD,CD,1506.0,24780.0,14274.0,basaula,51837.0,27.44845,0.2577,3,,,2013.0,,,49,27,,,49,0,,,49,22,,,1,4436,0.5510204081632653,0.0,0.4489795918367347,0.7100029075935341,2714.892246477724,90,90,90,88
COD,CD,1496.0,24754.0,14329.0,basimba,50787.0,17.7265,-1.6580499,3,,,2013.0,,,50,0,,,50,42,,,50,24,,,1,4531,0.0,0.84,0.48,0.8649056603773583,19735.417058766347,91,91,91,89
COD,CD,1496.0,24754.0,13818.0,basoko,50776.0,17.3789697,-3.3071655,1,,,2013.0,,,50,1,,,50,10,,,50,0,,,1,2727,0.02,0.2,0.0,0.2037735849056603,1075.2720864358125,92,92,92,90
COD,CD,1506.0,24780.0,14257.0,basoko,51488.0,23.611537,1.2408277,1,,,2013.0,,,50,21,,,50,13,,,50,2,,,1,4369,0.42,0.26,0.04,0.55468679245283,0.0,93,93,94,91
COD,CD,1504.0,24775.0,14164.0,basoko,51094.0,23.611537,1.2408277,1,,,2013.0,,,50,12,,,50,0,,,50,0,,,1,4122,0.24,0.0,0.0,0.2264150943396226,0.0,94,94,93,91
COD,CD,1506.0,24780.0,14284.0,basua,51997.0,25.402779,-0.39162999,3,,,2013.0,,,29,7,,,29,12,,,29,14,,,1,4476,0.2413793103448276,0.4137931034482758,0.4827586206896552,0.7263945932940693,5155.567844254361,95,95,95,92
COD,CD,1506.0,24780.0,14287.0,basukwambula,52029.0,25.999281,0.55492002,3,,,2013.0,,,45,10,,,45,0,,,45,0,,,1,4486,0.2222222222222222,0.0,0.0,0.2096436058700209,30070.850936190287,96,96,96,93
COD,CD,1498.0,24762.0,13934.0,batanga,11313.0,18.5947504,3.7127573,3,,,2014.0,,,50,5,,,50,8,,,50,0,,,1,3379,0.1,0.16,0.0,0.230188679245283,8449.154835419591,97,97,97,94
COD,CD,1506.0,24780.0,14259.0,batiamuka,51554.0,25.187883,0.55186701,3,,,2013.0,,,45,10,,,45,5,,,45,8,,,1,4382,0.2222222222222222,0.1111111111111111,0.1777777777777777,0.4071227062142505,984.3407952278186,98,98,98,95
COD,CD,1506.0,24780.0,14257.0,batikobabo,51489.0,25.084829,0.23023,3,,,2013.0,,,52,26,,,52,2,,,52,2,,,1,4371,0.5,0.0384615384615384,0.0384615384615384,0.5072848051803058,4248.398072450107,99,99,99,96
COD,CD,1499.0,24764.0,13995.0,batshinga,51696.0,21.53307,-4.5897899,3,,,2012.0,,,36,0,,,36,10,,,36,2,,,1,3671,0.0,0.2777777777777778,0.0555555555555555,0.2999068250640577,0.0,100,100,1270,97
COD,CD,1499.0,24764.0,13976.0,baudouin,51040.0,20.595066,-4.3186831,3,,,2012.0,,,50,0,,,50,12,,,50,12,,,1,3569,0.0,0.24,0.24,0.3984905660377358,1160.268499718292,101,101,101,98
COD,CD,1506.0,24777.0,14241.0,bauduali,50957.0,26.280041,3.4043701,3,,,2013.0,,,50,39,,,50,13,,,50,5,,,1,4314,0.78,0.26,0.1,0.8051698113207547,26073.52063627852,102,102,102,99
COD,CD,1506.0,24778.0,14330.0,bavabokea,50876.0,27.76194,2.19678,3,,,2013.0,,,50,0,,,50,0,,,50,0,,,1,4536,0.0,0.0,0.0,0.0,5802.327925985363,103,103,103,100
COD,CD,1506.0,24780.0,14222.0,bavakuzi,50742.0,26.572901,1.3951,3,,,2013.0,,,50,26,,,50,1,,,50,4,,,1,4210,0.52,0.02,0.08,0.5351245283018867,113.92416815290417,104,104,104,101
COD,CD,1506.0,24778.0,14275.0,bavananga,51860.0,27.70986,2.1946599,3,,,2013.0,,,50,0,,,50,1,,,50,0,,,1,4443,0.0,0.02,0.0,0.0188679245283018,5802.327925985363,105,105,105,102
COD,CD,1506.0,24780.0,14222.0,bavazabali,50743.0,27.00309,1.3966399,3,,,2013.0,,,50,20,,,50,0,,,50,5,,,1,4211,0.4,0.0,0.1,0.4339622641509433,228.34635376006796,106,106,106,103
COD,CD,1506.0,24779.0,14286.0,bavemo,52024.0,27.921869,2.0739801,3,,,2013.0,,,50,0,,,50,0,,,50,0,,,1,4483,0.0,0.0,0.0,0.0,6078.066471399566,107,107,107,104
COD,CD,1506.0,24777.0,14217.0,bayule,50724.0,26.198191,3.9381199,3,,,2013.0,,,50,28,,,50,13,,,50,8,,,1,4192,0.56,0.26,0.16,0.6853735849056604,35779.344519217884,108,108,108,105
COD,CD,1506.0,24778.0,14245.0,bede,51060.0,27.556629,2.8285899,3,,,2013.0,,,50,2,,,50,1,,,50,0,,,1,4331,0.04,0.02,0.0,0.0558490566037735,14087.991663354622,109,109,109,106
COD,CD,1499.0,24765.0,14007.0,bel an f,51967.0,22.646667,-5.8698902,3,,,2012.0,,,51,5,,,51,1,,,51,0,,,1,3728,0.0980392156862745,0.0196078431372549,0.0,0.1091742653406164,0.0,110,110,196,107
COD,CD,1504.0,24775.0,14175.0,belia,51889.0,27.45031,-1.46201,3,,,2013.0,,,50,0,,,50,23,,,50,3,,,1,4160,0.0,0.46,0.06,0.4645283018867924,23428.756900243592,111,111,111,108
COD,CD,1498.0,24759.0,13939.0,belondo,11341.0,18.51138889,-0.578888889,3,,,2014.0,,,50,9,,,50,12,,,50,20,,,1,3400,0.18,0.24,0.4,0.5906415094339623,166.52800613055547,112,112,112,109
COD,CD,1506.0,24777.0,14241.0,bembia,50958.0,25.84149,3.5042801,3,,,2013.0,,,50,22,,,50,7,,,50,3,,,1,4319,0.44,0.14,0.06,0.5163169811320756,19963.82565317604,113,113,113,110
COD,CD,1498.0,24759.0,13930.0,bempumpa,11244.0,19.16117,-0.42954,3,,,2014.0,,,50,19,,,50,25,,,50,27,,,1,3363,0.38,0.5,0.54,0.8088679245283017,33254.89370805834,114,114,114,111
COD,CD,1500.0,24768.0,14016.0,bena cidingi,51068.0,23.173599,-6.1149402,3,,,2012.0,,,50,3,,,50,0,,,50,0,,,1,3779,0.06,0.0,0.0,0.0566037735849056,6720.611789230486,115,115,115,112
