"iso3","iso2","admin1_id","admin2_id","iu_id","location","site_id","longitude","latitude","georeliability","location_type","survey_type","year","age_start","age_end","hk_examined","hk_positive","asc_examined","asc_positive","tt_examined","tt_positive","quality","sn","hk_prevalence","asc_prevalence","tt_prevalence","sth_prevalence","shortest","id","src","dst","identifier"
"ZAF","ZA",4466.0,"",29369.0,"bottlebrush","",30.88,-29.9,4,"","",1998.0,2.0,10.0,200,0,200,165,200,145,3,29910,0.0,0.825,0.725,0.8979952830188678,2570.199961666138,20,20,20,21
"ZAF","ZA",4465.0,43281.0,43281.0,"bottom mine primary school","",27.7645,-26.2189,3,"school","mapping",2017.0,5.0,16.0,50,1,50,20,50,0,1,36337,0.02,0.4,0.0,0.3886792452830188,5518.608071146028,21,21,21,22
"ZAF","ZA",4465.0,43284.0,43284.0,"brandvlei primary farm school","",27.5948,-26.1349,3,"school","mapping",2017.0,5.0,16.0,49,2,49,20,49,1,1,36375,0.0408163265306122,0.4081632653061224,0.0204081632653061,0.4187784675137765,9600.524565266576,22,22,22,23
"ZAF","ZA",4471.0,43314.0,43314.0,"brandwacht",56803.0,18.8692596,-33.9554117,1,"","",2001.0,"","",0,0,25,2,25,5,2,18246,"",0.08,0.2,"",10236.916637650798,23,23,23,24
"ZAF","ZA",4463.0,43269.0,43269.0,"breidbach primary school","",27.4429,-32.8865,3,"school","mapping",2017.0,5.0,15.0,26,0,26,4,26,0,1,36287,0.0,0.1538461538461538,0.0,0.1451378809869375,7407.936500319745,24,24,24,25
"ZAF","ZA",4466.0,"",29344.0,"briardene","",31.0,-29.8,4,"","",1998.0,2.0,10.0,112,0,112,98,112,89,3,29918,0.0,0.875,0.7946428571428571,0.9191795822102424,1282.7651501251385,25,25,25,26
"ZAF","ZA",4463.0,43267.0,43267.0,"buffalonek jr primary school","",28.8575,-30.8261,3,"school","mapping",2017.0,5.0,15.0,24,1,24,7,24,0,1,36277,0.0416666666666666,0.2916666666666667,0.0,0.3030005241090147,42456.60400111972,26,26,26,27
"ZAF","ZA",4465.0,43284.0,43284.0,"bulelani primary school","",27.6981,-26.2297,3,"school","mapping",2017.0,5.0,16.0,50,3,50,17,50,1,1,36376,0.06,0.34,0.02,0.3698188679245283,3706.0754356615657,27,27,27,28
"ZAF","ZA",4463.0,43270.0,43270.0,"cala river sr primary school","",27.6164,-31.5034,3,"school","mapping",2017.0,5.0,15.0,12,0,12,3,12,0,1,36291,0.0,0.25,0.0,0.2358490566037735,9810.847607702719,28,28,28,29
"ZAF","ZA",4466.0,"",29369.0,"canaan","",30.97,-29.81,4,"","",1998.0,2.0,10.0,122,2,122,115,122,81,3,29919,0.0163934426229508,0.9426229508196722,0.6639344262295082,0.9255034479238682,1113.1949079325423,29,29,29,30
"ZAF","ZA",4471.0,"",29514.0,"cape town","",18.438,-33.922001,4,"","",2003.0,6.0,14.0,0,0,359,53,359,144,2,29416,"",0.1476323119777158,0.4011142061281337,"",24886.140826233426,30,30,30,31
"ZAF","ZA",4468.0,43302.0,43302.0,"carolina combined","",30.117,-26.0674,3,"school","mapping",2018.0,5.0,15.0,46,0,46,24,46,0,1,36608,0.0,0.5217391304347826,0.0,0.4922067268252665,48385.43354542123,31,31,31,32
