iso3,iso2,admin1_id,admin2_id,iu_id,location,site_id,longitude,latitude,georeliability,location_type,survey_type,year,age_start,age_end,hk_examined,hk_positive,hk_perc_highinfection,hk_perc_moderateinfection,asc_examined,asc_positive,asc_perc_highinfection,asc_perc_moderateinfection,tt_examined,tt_positive,tt_perc_highinfection,tt_perc_moderateinfection,quality,sn,hk_prevalence,asc_prevalence,tt_prevalence,sth_prevalence,shortest,id,src,dst,identifier
TZA,TZ,4797.0,46527.0,46527.0,bukima,,33.40542,-1.809357,3,ward,mapping,2018.0,,,30,0,0.0,,30,2,0.0,,30,0,0.0,,1,22959,0.0,0.0666666666666666,0.0,0.0628930817610062,0.0,53,53,54,38
TZA,TZ,4797.0,46527.0,46527.0,bukima,,33.40542,-1.809357,3,ward,mapping,2018.0,,,30,0,0.0,,30,0,0.0,,30,0,0.0,,1,22958,0.0,0.0,0.0,0.0,0.0,54,54,53,38
TZA,TZ,4789.0,46477.0,46477.0,bukiriguru,59562.0,31.7372,-2.9863801,3,,,2004.0,,,60,44,,,60,0,,,60,0,,,2,15638,0.7333333333333333,0.0,0.0,0.691823899371069,6128.672283652975,55,55,55,39
TZA,TZ,4797.0,46529.0,46529.0,bukiro,,34.1451467,-1.1699217,3,school,mapping,2017.0,10.0,15.0,30,0,0.0,0.0,30,1,0.0,0.0,30,0,0.0,0.0,1,37024,0.0,0.0333333333333333,0.0,0.0314465408805031,4131.506500113228,56,56,56,40
TZA,TZ,4797.0,46631.0,46631.0,bukore,,33.9624817,-2.0490183,3,school,mapping,2017.0,11.0,15.0,30,0,0.0,0.0,30,0,0.0,0.0,30,0,0.0,0.0,1,36886,0.0,0.0,0.0,0.0,3166.170260793191,57,57,57,41
TZA,TZ,4809.0,46611.0,46611.0,bukumbi,,32.512805,-4.401878,3,,,2012.0,4.0,81.0,502,197,,,0,0,,,0,0,,,1,30039,0.3924302788844621,,,,0.0,58,58,59,42
TZA,TZ,4809.0,46611.0,46611.0,bukumbi,,32.512805,-4.401878,3,,,2012.0,4.0,81.0,251,36,,,0,0,,,0,0,,,1,30040,0.1434262948207171,,,,0.0,59,59,58,42
TZA,TZ,4809.0,46611.0,46611.0,bukumbi,59851.0,32.566667,-4.383333,1,,,2012.0,,,251,124,,,0,0,,,0,0,,,1,15989,0.4940239043824701,,,,0.0,60,60,61,43
TZA,TZ,4809.0,46611.0,46611.0,bukumbi,59851.0,32.566667,-4.383333,1,,,2012.0,,,251,73,,,0,0,,,0,0,,,1,15988,0.2908366533864542,,,,0.0,61,61,60,43
TZA,TZ,4809.0,46611.0,46611.0,bukumbi,59851.0,32.566667,-4.383333,1,,,2012.0,,,251,36,,,0,0,,,0,0,,,1,15990,0.1434262948207171,,,,0.0,62,62,60,43
