iso3,iso2,admin1_id,admin2_id,iu_id,location,site_id,longitude,latitude,georeliability,location_type,survey_type,year,age_start,age_end,hk_examined,hk_positive,hk_perc_highinfection,hk_perc_moderateinfection,asc_examined,asc_positive,asc_perc_highinfection,asc_perc_moderateinfection,tt_examined,tt_positive,tt_perc_highinfection,tt_perc_moderateinfection,quality,sn,hk_prevalence,asc_prevalence,tt_prevalence,sth_prevalence,shortest,id,src,dst,identifier
MRT,MR,3226.0,31060.0,31060.0,bneibarive,13425.0,-8.6672,15.8936801,1,,,2015,,,4,2,,,155,2,,,155,0,,,1,9522,0.5,0.0129032258064516,0.0,0.4777845404747413,0.0,26,26,25,17
MRT,MR,3221.0,31044.0,31044.0,boughara,13448.0,-12.03712963,16.61425,3,,,2015,,,0,0,,,0,0,,,0,0,,,1,9507,,,,,8477.169989776872,27,27,27,18
MRT,MR,3221.0,31044.0,31044.0,boughara   ecole boughara,13447.0,-11.9725,16.55941667,3,,,2015,,,116,0,,,116,2,,,116,0,,,1,9506,0.0,0.0172413793103448,0.0,0.0162654521795705,9608.648099300572,28,28,28,19
MRT,MR,3223.0,31051.0,31051.0,boulenoir   ecole boulenoir,13469.0,-16.4999999,21.2666667,3,,,2015,,,48,2,,,48,1,,,48,0,,,1,9511,0.0416666666666666,0.0208333333333333,0.0,0.0581433438155136,66869.2079131951,29,29,29,20
MRT,MR,3232.0,31084.0,31084.0,breun,,-14.39,17.51,3,,,1994,5.0,14.0,100,0,,,100,4,,,100,9,,,3,30607,0.0,0.04,0.09,0.1192452830188679,0.0,30,30,39,21
MRT,MR,3223.0,31051.0,31051.0,cansado   ecole cansado,13470.0,-17.0347509,20.8518138,1,,,2015,,,35,2,,,35,0,,,35,0,,,1,9512,0.0571428571428571,0.0,0.0,0.0539083557951482,9331.07741382541,31,31,31,22
MRT,MR,3220.0,31037.0,31037.0,chinghitty   chinghitty 2,13414.0,-12.35666667,20.46,3,,,2015,,,82,7,,,82,0,,,82,0,,,1,9482,0.0853658536585365,0.0,0.0,0.0805338242061665,0.0,32,32,33,23
MRT,MR,3220.0,31037.0,31037.0,chinghitty   chinghitty 3,13415.0,-12.35666667,20.46,3,,,2015,,,69,6,,,69,3,,,69,2,,,1,9484,0.0869565217391304,0.0434782608695652,0.0289855072463768,0.1433664520951351,0.0,33,33,32,23
MRT,MR,3220.0,31037.0,31037.0,chinghitty   chinghitty1,13416.0,-12.35666667,20.46,3,,,2015,,,104,10,,,104,3,,,104,3,,,1,9483,0.0961538461538461,0.0288461538461538,0.0288461538461538,0.1391950241968035,0.0,34,34,32,23
MRT,MR,3220.0,31037.0,31037.0,chinguitty,13417.0,-12.3664341,20.4615121,1,,,2015,,,0,0,,,0,0,,,0,0,,,1,9481,,,,,1102.0484758029077,35,35,35,24
