iso3,iso2,admin1_id,admin2_id,iu_id,location,site_id,longitude,latitude,georeliability,location_type,survey_type,year,age_start,age_end,hk_examined,hk_positive,hk_perc_highinfection,hk_perc_moderateinfection,asc_examined,asc_positive,asc_perc_highinfection,asc_perc_moderateinfection,tt_examined,tt_positive,tt_perc_highinfection,tt_perc_moderateinfection,quality,sn
BDI,BI,717.0,6417.0,6417.0,bariye,10196.0,0.0,,99,,,2014.0,,,50,8,,,50,14,,,50,4,,,1,18683
BDI,BI,717.0,6417.0,6417.0,bariye,100322.0,0.0,,99,,,,,,50,8,,,50,14,,,50,4,,,3,59
BDI,BI,717.0,6417.0,6417.0,bartye,,,,99,school,,2014.0,12.0,17.0,50,9,0.0,0.0,50,14,0.0,0.0,50,4,0.0,0.02,1,23608
BDI,BI,703.0,6380.0,6380.0,bassin ii,10170.0,0.0,,99,,,2014.0,,,50,4,,,50,6,,,50,1,,,1,18512
BDI,BI,703.0,6380.0,6380.0,bassin ii,100264.0,0.0,,99,,,,,,50,4,,,50,6,,,50,1,,,3,33
BDI,BI,703.0,6380.0,6380.0,bassin ii,,0.0,,99,school,,2014.0,12.0,14.0,50,1,0.0,0.0,50,6,0.0,0.0,50,5,0.0,0.0,1,23244
BDI,BI,702.0,6378.0,6378.0,bigwa ii,10242.0,0.0,,99,,,2014.0,,,50,0,,,50,9,,,50,0,,,1,18496
BDI,BI,702.0,6378.0,6378.0,bigwa ii,100392.0,0.0,,99,,,,,,50,0,,,50,9,,,50,0,,,3,105
BDI,BI,702.0,6377.0,6377.0,bigwa ii,,,,99,school,,2014.0,13.0,14.0,50,0,0.0,0.0,50,9,0.0,0.0,50,6,0.0,0.0,1,23223
BDI,BI,706.0,6389.0,6389.0,bitare,,29.333333,-2.883333,1,school,mapping,2014.0,12.0,14.0,50,2,0.0,0.0,50,3,0.0,0.0,50,0,0.0,0.0,1,23394
BDI,BI,704.0,6385.0,6385.0,bitare,,24.46244425,,99,school,,2014.0,13.0,14.0,50,1,0.0,0.0,50,0,0.0,0.0,50,4,0.0,0.0,1,23336
BDI,BI,704.0,6385.0,6385.0,bitare,10346.0,24.46244425,,99,,,2014.0,,,50,1,,,50,0,,,50,3,,,1,18541
BDI,BI,704.0,6385.0,6385.0,bitare,100578.0,24.46244425,,99,,,,,,50,1,,,50,0,,,50,3,,,3,209
BDI,BI,,,,bitare,10346.0,,,99,,,2014.0,,,50,1,,,50,0,,,50,3,,,1,2178
BDI,BI,710.0,6401.0,6401.0,budahunga ii,,,,99,school,,2014.0,12.0,14.0,50,1,0.0,0.0,50,1,0.0,0.0,50,0,0.0,0.0,1,23471
BDI,BI,710.0,6401.0,6401.0,budahungwa ii,10304.0,0.0,,99,,,2014.0,,,50,1,,,50,1,,,50,0,,,1,18626
BDI,BI,710.0,6401.0,6401.0,budahungwa ii,100514.0,0.0,,99,,,,,,50,1,,,50,1,,,50,0,,,3,167
BDI,BI,711.0,6403.0,6403.0,buga,,0.0,,99,school,,2014.0,13.0,14.0,50,5,0.0,0.0,50,0,0.0,0.0,50,2,0.0,0.0,1,23481
BDI,BI,711.0,6403.0,6403.0,buga,10285.0,0.0,,99,,,2014.0,,,50,1,,,50,0,,,50,2,,,1,18633
BDI,BI,711.0,6403.0,6403.0,buga,100465.0,0.0,,99,,,,,,50,1,,,50,0,,,50,2,,,3,148
BDI,BI,710.0,6399.0,6399.0,bugarama,10191.0,0.0,,99,,,2014.0,12.0,15.0,50,2,,,50,2,,,50,0,,,1,18612
BDI,BI,710.0,6399.0,6399.0,bugarama,100317.0,0.0,,99,,,,,,50,2,,,50,2,,,50,0,,,3,54
BDI,BI,715.0,6414.0,6414.0,buhiga ii,,29.7915,-2.906027778,3,school,mapping,2016.0,13.0,14.0,50,0,0.0,0.0,50,9,0.0,0.02,50,24,0.0,0.04,1,23577
BDI,BI,702.0,6378.0,6378.0,buhina,10243.0,29.438,-3.4523,1,,,2014.0,,,47,0,,,47,12,,,47,9,,,1,18499
BDI,BI,702.0,6378.0,6378.0,buhina,100394.0,29.438,-3.4523,1,,,,,,47,0,,,47,12,,,47,9,,,3,106
BDI,BI,702.0,6377.0,6377.0,buhina,,,,99,school,,2014.0,13.0,14.0,47,0,0.0,0.0,48,11,0.0,0.020800000000000003,48,9,0.0,0.0,1,23224
BDI,BI,706.0,6388.0,6388.0,buhinyuza,10207.0,0.0,,99,,,2014.0,12.0,14.0,50,5,,,50,3,,,50,0,,,1,18554
BDI,BI,706.0,6388.0,6388.0,buhinyuza,100334.0,0.0,,99,,,,,,50,5,,,50,3,,,50,0,,,3,70
