"iso3","iso2","admin1_id","admin2_id","iu_id","site_id","longitude","latitude","georeliability","location_type","survey_type","year","age_start","age_end","hk_examined","hk_positive","asc_examined","asc_positive","tt_examined","tt_positive","quality","sn","hk_prevalence","asc_prevalence","tt_prevalence","sth_prevalence","shortest","id","src","dst","identifier"
"SSD","SS",4575.0,44350.0,44350.0,16315.0,29.427625,6.938401667,3,"","",2016.0,"","",45,3,45,0,45,0,1,13717,0.06666666666666667,0.0,0.0,0.06289308176100628,24570.92463011372,0,0,0,1
"SSD","SS",4578.0,44371.0,44371.0,"",32.2086111,9.1566667,3,"school","mapping",2018.0,10.0,14.0,50,0,50,0,50,0,1,36702,0.0,0.0,0.0,0.0,10819.690481956328,1,1,1,2
"SSD","SS",4576.0,44358.0,44358.0,56911.0,27.5119,8.8635397,3,"","",2009.0,"","",62,0,62,0,62,0,1,13777,0.0,0.0,0.0,0.0,1803.1250719695483,3,3,3,4
"SSD","SS",4576.0,44360.0,44360.0,56950.0,27.7069,8.65872,3,"","",2009.0,"","",57,1,57,0,57,0,1,13807,0.017543859649122806,0.0,0.0,0.016550810989738495,4957.265417644677,4,4,4,5
"SSD","SS",4576.0,44360.0,44360.0,56951.0,27.678699,8.69279,3,"","",2009.0,"","",53,2,53,0,53,0,1,13804,0.03773584905660377,0.0,0.0,0.03559985760056959,4957.265417644677,5,5,5,6
"SSD","SS",4578.0,44371.0,44371.0,"",32.160118,9.239817,3,"school","mapping",2018.0,10.0,14.0,50,0,50,1,50,0,1,36703,0.0,0.02,0.0,0.018867924528301886,10819.690481956328,6,6,6,7
"SSD","SS",4576.0,44358.0,44358.0,56912.0,27.7537,8.9491196,3,"","",2009.0,"","",67,0,67,0,67,0,1,13786,0.0,0.0,0.0,0.0,4799.000852947416,7,7,7,8
"SSD","SS",4575.0,44352.0,44352.0,16369.0,29.89597167,6.63203,3,"","",2016.0,"","",51,0,51,5,51,0,1,13727,0.0,0.09803921568627451,0.0,0.09248982611912689,10391.253170414782,10,10,10,10
"SSD","SS",4579.0,44383.0,44383.0,"",28.5794444,9.3647222,3,"school","mapping",2018.0,9.0,15.0,49,0,49,0,49,0,1,36745,0.0,0.0,0.0,0.0,2725.6574036774073,11,11,11,11
"SSD","SS",4576.0,44361.0,44361.0,56960.0,26.7948,9.1096401,3,"","",2009.0,"","",64,1,64,0,64,0,1,13819,0.015625,0.0,0.0,0.014740566037735848,5209.76441685127,12,12,12,12
"SSD","SS",4576.0,44358.0,44358.0,56914.0,27.7845,9.0450802,3,"","",2009.0,"","",61,0,61,0,61,0,1,13772,0.0,0.0,0.0,0.0,9142.119712717096,13,13,13,13
"SSD","SS",4574.0,44344.0,44344.0,16360.0,34.19153,7.048823333,3,"","",2016.0,"","",48,32,48,0,48,6,1,13709,0.6666666666666666,0.0,0.125,0.6682389937106917,4929.689946803528,14,14,14,14
"SSD","SS",4578.0,44371.0,44371.0,"",32.0376665,9.291867,3,"school","mapping",2018.0,10.0,15.0,50,0,50,0,50,0,1,36704,0.0,0.0,0.0,0.0,2247.950961365416,15,15,15,15
"SSD","SS",4576.0,44360.0,44360.0,56952.0,27.7129,8.5656605,3,"","",2009.0,"","",62,7,62,0,62,0,1,13801,0.11290322580645161,0.0,0.0,0.10651247717589774,10498.74322761435,16,16,16,16
"SSD","SS",4574.0,44333.0,44333.0,"",33.0058333,7.7916667,3,"school","mapping",2018.0,10.0,14.0,49,0,49,0,49,0,1,36684,0.0,0.0,0.0,0.0,1718.9482459878172,17,17,17,17
"SSD","SS",4575.0,44355.0,44355.0,16416.0,30.421605,6.641575,3,"","",2016.0,"","",50,3,50,2,50,1,1,13745,0.06,0.04,0.02,0.10910188679245282,9654.929236576125,18,18,18,18
"SSD","SS",4576.0,44361.0,44361.0,56961.0,27.308901,8.8188295,3,"","",2009.0,"","",61,0,61,0,61,0,1,13821,0.0,0.0,0.0,0.0,5632.5070332110445,19,19,19,19
"SSD","SS",4579.0,44387.0,44387.0,16384.0,29.16480833,8.361721667,3,"","",2016.0,"","",50,0,50,0,50,0,1,13910,0.0,0.0,0.0,0.0,24634.944628675887,20,20,20,20
"SSD","SS",4576.0,44361.0,44361.0,56962.0,26.4757,9.0177498,3,"","",2009.0,"","",66,0,66,0,66,0,1,13823,0.0,0.0,0.0,0.0,14413.54773940943,21,21,21,21
"SSD","SS",4574.0,44344.0,44344.0,16361.0,34.01805167,7.17011,3,"","",2016.0,"","",49,26,49,0,49,0,1,13708,0.5306122448979592,0.0,0.0,0.5005775895263765,9049.166482855067,22,22,22,22
"SSD","SS",4579.0,44387.0,44387.0,16385.0,28.68529167,8.396645,3,"","",2016.0,"","",48,0,48,0,48,0,1,13912,0.0,0.0,0.0,0.0,24120.135356539013,23,23,23,23
"SSD","SS",4577.0,44370.0,44370.0,57107.0,29.958,9.9964199,3,"","",2010.0,"","",58,0,58,0,58,0,1,13891,0.0,0.0,0.0,0.0,8954.151997823557,24,24,24,24
"SSD","SS",4575.0,44356.0,44356.0,16421.0,30.10234667,6.474511667,3,"","",2016.0,"","",50,0,50,0,50,0,1,13749,0.0,0.0,0.0,0.0,15492.451455992605,25,25,25,25
"SSD","SS",4576.0,44357.0,44357.0,56904.0,27.528099,8.43859,3,"","",2009.0,"","",29,2,29,0,29,0,1,13758,0.06896551724137931,0.0,0.0,0.06506180871828236,3118.2495716066574,26,26,26,26
"SSD","SS",4580.0,44394.0,44394.0,109445.0,30.3366391,5.5159611,3,"","",2016.0,10.0,0.0,50,1,50,0,50,0,1,1676,0.02,0.0,0.0,0.018867924528301886,18775.454580950664,27,27,27,27
"SSD","SS",4576.0,44358.0,44358.0,56915.0,27.885401,9.0830097,3,"","",2009.0,"","",65,1,65,0,65,0,1,13781,0.015384615384615385,0.0,0.0,0.014513788098693758,12018.521765140324,28,28,28,28
"SSD","SS",4576.0,44361.0,44361.0,56963.0,27.1341,9.1256199,3,"","",2009.0,"","",62,0,62,0,62,0,1,13824,0.0,0.0,0.0,0.0,4112.49326531909,29,29,29,29
"SSD","SS",4581.0,44402.0,44402.0,"",25.333033,8.49295,3,"school","mapping",2018.0,8.0,15.0,50,8,50,0,50,0,1,36754,0.16,0.0,0.0,0.1509433962264151,24632.12461183036,30,30,30,30
"SSD","SS",4576.0,44359.0,44359.0,56937.0,27.194901,9.0742598,3,"","",2009.0,"","",60,0,60,0,60,0,1,13793,0.0,0.0,0.0,0.0,1174.016467070104,31,31,31,31
"SSD","SS",4574.0,44336.0,44336.0,109409.0,31.30401,7.73173,3,"","",2016.0,10.0,0.0,51,0,51,0,51,0,1,1661,0.0,0.0,0.0,0.0,44610.54315666926,32,32,32,32
"SSD","SS",4575.0,44353.0,44353.0,16374.0,29.68725,7.563925,3,"","",2016.0,"","",50,1,50,0,50,0,1,13733,0.02,0.0,0.0,0.018867924528301886,10842.720631267652,33,33,33,33
"SSD","SS",4575.0,44350.0,44350.0,16316.0,29.22498833,6.851526667,3,"","",2016.0,"","",50,0,50,0,50,0,1,13720,0.0,0.0,0.0,0.0,20868.682803347394,34,34,34,34
"SSD","SS",4579.0,44388.0,44388.0,16389.0,28.81445167,7.601961667,3,"","",2016.0,"","",50,0,50,0,50,0,1,13918,0.0,0.0,0.0,0.0,10605.978639276866,35,35,35,35
"SSD","SS",4579.0,44385.0,44385.0,16328.0,28.193765,8.781503333,3,"","",2016.0,"","",54,0,54,0,54,0,1,13900,0.0,0.0,0.0,0.0,21197.462056320917,36,36,36,36
"SSD","SS",4576.0,44359.0,44359.0,56938.0,27.2269,9.1017399,3,"","",2009.0,"","",63,0,63,0,63,0,1,13796,0.0,0.0,0.0,0.0,4720.804929432965,37,37,37,37
"SSD","SS",4576.0,44360.0,44360.0,56953.0,27.8533,8.6659603,3,"","",2009.0,"","",65,20,65,0,65,0,1,13806,0.3076923076923077,0.0,0.0,0.29027576197387517,12490.393609598103,38,38,38,38
"SSD","SS",4575.0,44355.0,44355.0,16417.0,30.51676333,6.601316667,3,"","",2016.0,"","",48,0,48,0,48,0,1,13744,0.0,0.0,0.0,0.0,3608.5873035501672,39,39,39,39
"SSD","SS",4575.0,44352.0,44352.0,16370.0,29.96934167,6.572121667,3,"","",2016.0,"","",50,1,50,4,50,0,1,13731,0.02,0.08,0.0,0.09283018867924528,10572.564523482957,40,40,40,40
"SSD","SS",4579.0,44389.0,44389.0,16401.0,28.55899667,9.101055,3,"","",2016.0,"","",46,0,46,0,46,0,1,13922,0.0,0.0,0.0,0.0,5932.406712165092,41,41,41,41
"SSD","SS",4578.0,44378.0,44378.0,"",32.485008,11.37924,3,"school","mapping",2018.0,9.0,15.0,50,0,50,0,50,0,1,36725,0.0,0.0,0.0,0.0,1.3771732252139857,42,42,42,42
"SSD","SS",4581.0,44403.0,44403.0,"",27.9696444,7.7105556,3,"school","mapping",2018.0,10.0,15.0,50,0,50,0,50,0,1,36759,0.0,0.0,0.0,0.0,3496.6100864961563,43,43,43,43
"SSD","SS",4579.0,44387.0,44387.0,16386.0,28.738075,8.188695,3,"","",2016.0,"","",44,0,44,0,44,0,1,13906,0.0,0.0,0.0,0.0,24120.135356539013,44,44,44,44
"SSD","SS",4576.0,44358.0,44358.0,56916.0,27.5646,9.2038498,3,"","",2009.0,"","",59,0,59,0,59,0,1,13765,0.0,0.0,0.0,0.0,5073.777723499072,45,45,45,45
"SSD","SS",4580.0,44397.0,44397.0,"",28.256417,4.563917,3,"school","mapping",2018.0,10.0,14.0,50,0,50,0,50,0,1,36778,0.0,0.0,0.0,0.0,6715.363398239452,46,46,46,46
"SSD","SS",4578.0,44371.0,44371.0,"",32.057667,9.294617,3,"school","mapping",2018.0,10.0,15.0,50,0,50,0,50,0,1,36705,0.0,0.0,0.0,0.0,2247.950961365416,47,47,47,47
"SSD","SS",4580.0,44394.0,44394.0,16357.0,30.31856,5.349023333,3,"","",2016.0,"","",49,2,49,0,49,0,1,13932,0.04081632653061224,0.0,0.0,0.03850596842510588,3674.0549904560276,48,48,48,48
"SSD","SS",4577.0,44367.0,44367.0,57056.0,29.091801,9.05336,3,"","",2010.0,"","",66,0,66,0,66,2,1,13870,0.0,0.0,0.030303030303030304,0.02858776443682104,580.5938062217731,49,49,49,49
"SSD","SS",4577.0,44369.0,44369.0,57075.0,29.811501,9.2742796,3,"","",2010.0,"","",67,0,67,0,67,0,1,13874,0.0,0.0,0.0,0.0,2763.0557082809773,50,50,50,50
"SSD","SS",4577.0,44370.0,44370.0,57108.0,30.3029,9.6455297,3,"","",2010.0,"","",61,0,61,0,61,0,1,13886,0.0,0.0,0.0,0.0,23482.811659740913,51,51,51,51
"SSD","SS",4577.0,44362.0,44362.0,56903.0,28.812401,9.3864899,3,"","",2010.0,"","",61,0,61,0,61,0,1,13828,0.0,0.0,0.0,0.0,16757.924219429748,52,52,52,52
"SSD","SS",4580.0,44400.0,44400.0,16411.0,28.5177794,4.635065,1,"","",2016.0,"","",50,8,50,0,50,0,1,13935,0.16,0.0,0.0,0.1509433962264151,15485.518611687017,53,53,53,53
"SSD","SS",4572.0,44323.0,44323.0,57089.0,31.7199,5.6443,3,"","",2010.0,"","",74,14,74,0,74,2,1,13679,0.1891891891891892,0.0,0.02702702702702703,0.19915376876111196,8084.66489440294,54,54,54,54
"SSD","SS",4572.0,44319.0,44319.0,56987.0,31.655899,4.97505,3,"","",2010.0,"","",66,44,66,0,66,4,1,13638,0.6666666666666666,0.0,0.06060606060606061,0.6479893272346102,14034.072581627086,55,55,55,55
"SSD","SS",4572.0,44323.0,44323.0,57090.0,31.797701,5.67977,3,"","",2010.0,"","",65,5,65,0,65,0,1,13676,0.07692307692307693,0.0,0.0,0.07256894049346879,9526.427333964362,56,56,56,56
"SSD","SS",4577.0,44364.0,44364.0,57028.0,29.7285,8.8427095,3,"","",2010.0,"","",64,0,64,0,64,0,1,13840,0.0,0.0,0.0,0.0,3.447351545211859,57,57,57,57
"SSD","SS",4575.0,44349.0,44349.0,16306.0,30.994185,6.21098,3,"","",2016.0,"","",48,0,48,0,48,0,1,13713,0.0,0.0,0.0,0.0,48471.52744656625,58,58,58,58
