iso3,iso2,admin1_id,admin2_id,iu_id,location,site_id,longitude,latitude,georeliability,location_type,survey_type,year,age_start,age_end,hk_examined,hk_positive,hk_perc_highinfection,hk_perc_moderateinfection,asc_examined,asc_positive,asc_perc_highinfection,asc_perc_moderateinfection,tt_examined,tt_positive,tt_perc_highinfection,tt_perc_moderateinfection,quality,sn,hk_prevalence,asc_prevalence,tt_prevalence,sth_prevalence
TZZ,ZZ,5442,51893,51893,bagamoyo,18025.0,39.7504425,-5.106498,1,,,2011.0,,,86,61,,,86,48,,,86,78,,,1,16051,0.7093023255813954,0.5581395348837209,0.9069767441860465,0.9321239307040958
TZZ,ZZ,5444,51897,51897,chambani,18019.0,39.7845701,-5.3279782,1,,,2011.0,,,102,65,,,102,54,,,102,85,,,1,16105,0.6372549019607843,0.5294117647058824,0.8333333333333334,0.916556041580524
TZZ,ZZ,5444,51896,51896,chanjamjawiri,17983.0,39.7607472,-5.2909205,1,,,2011.0,,,100,35,,,100,41,,,100,77,,,1,20008,0.35,0.41,0.77,0.8601839622641506
TZZ,ZZ,5443,51895,51895,fujoni,17995.0,39.2005218,-6.0049053,1,,,2011.0,,,107,29,,,107,15,,,107,53,,,1,16078,0.27102803738317754,0.14018691588785046,0.4953271028037383,0.6449823655785728
TZZ,ZZ,5446,51900,51900,fuoni,18006.0,39.266701,-6.1999998,3,,,2011.0,,,113,5,,,113,10,,,113,22,,,1,16122,0.04424778761061947,0.08849557522123894,0.19469026548672566,0.28154378257442003
TZZ,ZZ,5445,51899,51899,jambiani,18002.0,39.5446313,-6.3158921,1,,,2011.0,,,106,2,,,106,2,,,106,17,,,1,16112,0.018867924528301886,0.018867924528301886,0.16037735849056603,0.18090785593425796
TZZ,ZZ,5442,51893,51893,kangagani,18026.0,39.8263986,-5.167987,1,,,2011.0,,,100,26,,,100,51,,,100,93,,,1,16061,0.26,0.51,0.93,0.9194509433962264
TZZ,ZZ,5442,51892,51892,kinowe,18010.0,39.75,-4.9666666,3,,,2011.0,,,99,70,,,99,65,,,99,86,,,1,16038,0.7070707070707071,0.6565656565656566,0.8686868686868687,0.9309336217641684
TZZ,ZZ,5443,51894,51894,kinyasini,17990.0,39.3089485,-5.9697735,1,,,2011.0,,,102,7,,,102,15,,,102,61,,,1,16076,0.06862745098039216,0.14705882352941177,0.5980392156862745,0.6421508887770903
TZZ,ZZ,5443,51894,51894,kitope,17991.0,39.251667,-6.0157708,1,,,2011.0,,,115,33,,,115,55,,,115,79,,,1,16070,0.28695652173913044,0.4782608695652174,0.6869565217391305,0.8335289857657039
TZZ,ZZ,5442,51893,51893,kiuyu minungwini,18027.0,39.8643411,-4.9483484,1,,,2011.0,,,100,59,,,100,52,,,100,86,,,1,20004,0.59,0.52,0.86,0.9174037735849053
TZZ,ZZ,5442,51893,51893,kizimbani,18028.0,39.734474,-5.055479,1,,,2011.0,,,100,29,,,100,46,,,100,70,,,1,16058,0.29,0.46,0.7,0.83488679245283
TZZ,ZZ,5446,51900,51900,kombeni,18007.0,39.2555847,-6.2525294,1,,,2011.0,,,100,3,,,100,5,,,100,22,,,1,16119,0.03,0.05,0.22,0.265311320754717
TZZ,ZZ,5442,51892,51892,konde a,18011.0,39.8630553,-5.0791171,1,,,2011.0,,,100,42,,,100,53,,,100,66,,,1,16040,0.42,0.53,0.66,0.8559584905660376
TZZ,ZZ,5442,51892,51892,konde b,18012.0,39.7433571,-4.9426131,1,,,2011.0,,,101,65,,,101,47,,,101,88,,,1,16041,0.6435643564356436,0.46534653465346537,0.8712871287128713,0.9202558922467664
TZZ,ZZ,5443,51895,51895,mahonda,17997.0,39.2401484,-6.0084272,1,,,2011.0,,,89,5,,,89,33,,,89,59,,,1,16079,0.056179775280898875,0.3707865168539326,0.6629213483146067,0.7545480990907747
TZZ,ZZ,5445,51898,51898,mchangani,17998.0,39.3166667,-6.0499999,3,,,2011.0,,,118,36,,,118,29,,,118,70,,,1,16107,0.3050847457627119,0.2457627118644068,0.5932203389830508,0.7422586516763715
TZZ,ZZ,5444,51896,51896,michakaini,17984.0,39.7719192,-5.2403142,1,,,2011.0,,,84,11,,,84,25,,,84,50,,,1,16089,0.13095238095238096,0.2976190476190476,0.5952380952380952,0.7103135129463585
TZZ,ZZ,5444,51897,51897,mizingani,18020.0,39.7,-5.3499999,3,,,2011.0,,,93,47,,,93,33,,,93,86,,,1,16102,0.5053763440860215,0.3548387096774194,0.9247311827956989,0.9207366174425364
TZZ,ZZ,5444,51897,51897,mkanyageni,18021.0,39.6685877,-5.4013543,1,,,2011.0,,,123,53,,,123,49,,,123,111,,,1,16100,0.43089430894308944,0.3983739837398374,0.9024390243902439,0.9118832222971415
TZZ,ZZ,5444,51897,51897,mtambile,18022.0,39.6969592,-5.3825125,1,,,2011.0,,,93,37,,,93,40,,,93,80,,,1,16104,0.3978494623655914,0.43010752688172044,0.8602150537634409,0.8981426884959861
TZZ,ZZ,5445,51899,51899,mtende,18004.0,39.5276036,-6.4547044,3,,,2011.0,,,117,2,,,117,5,,,117,12,,,1,16114,0.017094017094017096,0.042735042735042736,0.10256410256410256,0.1467936410191381
TZZ,ZZ,5446,51900,51900,mtopepo,18008.0,39.2216902,-6.146567,1,,,2011.0,,,101,3,,,101,11,,,101,51,,,1,16115,0.0297029702970297,0.10891089108910891,0.504950495049505,0.5395940988338762
TZZ,ZZ,5445,51899,51899,muyuni,18005.0,39.4666667,-6.3666666,3,,,2011.0,,,108,5,,,108,53,,,108,71,,,1,16113,0.046296296296296294,0.49074074074074076,0.6574074074074074,0.7864233897367616
TZZ,ZZ,5445,51898,51898,mwera,18000.0,39.2833333,-6.1499999,3,,,2011.0,,,106,18,,,106,22,,,106,67,,,1,16109,0.16981132075471697,0.20754716981132076,0.6320754716981132,0.7150451284275318
TZZ,ZZ,5442,51893,51893,mzambarauni,18029.0,39.5304121,-6.4501460999999995,1,,,2011.0,,,98,51,,,98,39,,,98,80,,,1,16064,0.5204081632653061,0.3979591836734694,0.8163265306122449,0.8933653302267683
TZZ,ZZ,5444,51897,51897,ngwachani,18023.0,39.7549511,-5.3146961,1,,,2011.0,,,100,50,,,100,59,,,100,92,,,1,16106,0.5,0.59,0.92,0.9279245283018867
TZZ,ZZ,5443,51894,51894,nungwi,17992.0,39.2985684,-5.725856,1,,,2011.0,,,106,0,,,106,26,,,106,95,,,1,16072,0.0,0.24528301886792453,0.8962264150943396,0.8695097295082518
TZZ,ZZ,5446,51901,51901,nyerere,18017.0,39.202999,-6.164,3,,,2011.0,,,73,2,,,73,7,,,73,34,,,1,16125,0.0273972602739726,0.0958904109589041,0.4657534246575342,0.5002036822274003
TZZ,ZZ,5442,51893,51893,piki,18030.0,39.7697624,-5.1215927,1,,,2011.0,,,98,52,,,98,36,,,98,83,,,1,16060,0.5306122448979592,0.3673469387755102,0.8469387755102041,0.9005160377117928
TZZ,ZZ,5444,51896,51896,pujini,17985.0,39.799,-5.3000002,3,,,2011.0,,,100,40,,,100,49,,,100,89,,,1,16095,0.4,0.49,0.89,0.911641509433962
TZZ,ZZ,5443,51894,51894,pwani mchangani,17993.0,39.356286,-5.9229728999999995,1,,,2011.0,,,118,2,,,118,15,,,118,71,,,1,16068,0.01694915254237288,0.1271186440677966,0.6016949152542372,0.6209619638318002
TZZ,ZZ,5446,51901,51901,rahaleo,18018.0,39.2018214,-6.1640318,1,,,2011.0,,,85,4,,,85,1,,,85,13,,,1,16124,0.047058823529411764,0.011764705882352941,0.15294117647058825,0.1908483077242126
