"iso3","iso2","admin1_id","admin2_id","iu_id","site_id","longitude","latitude","georeliability","location_type","survey_type","year","age_start","age_end","hk_examined","hk_positive","asc_examined","asc_positive","tt_examined","tt_positive","quality","sn","hk_prevalence","asc_prevalence","tt_prevalence","sth_prevalence"
"TCD","TD",1177,10724,10724,10996.0,15.3488889,12.1538889,4,"","",2015.0,"","",50,0,50,0,50,0,1,14484,0.0,0.0,0.0,0.0
"TCD","TD",1177,10724,10724,10997.0,15.0557415,12.1348457,2,"","",2015.0,"","",50,0,50,0,50,0,1,14485,0.0,0.0,0.0,0.0
"TCD","TD",1164,10669,10669,10791.0,15.9736111,11.81,3,"","",2015.0,"","",50,0,50,1,50,0,1,14285,0.0,0.02,0.0,0.018867924528301886
"TCD","TD",1177,10724,10724,10998.0,15.2655556,12.2844444,4,"","",2015.0,"","",50,0,50,0,50,0,1,14488,0.0,0.0,0.0,0.0
"TCD","TD",1162,10664,10664,11054.0,17.7552778,13.1494444,3,"","",2015.0,"","",50,0,50,0,50,0,1,14268,0.0,0.0,0.0,0.0
"TCD","TD",1162,10664,10664,11055.0,17.6425,12.9402778,3,"","",2015.0,"","",50,0,50,2,50,0,1,14264,0.0,0.04,0.0,0.03773584905660377
"TCD","TD",1187,10704,10704,101219.0,16.6342328,7.9342247,2,"","",2015.0,10.0,0.0,50,0,50,0,50,0,1,583,0.0,0.0,0.0,0.0
"TCD","TD",1164,10671,10671,10907.0,15.2813742,11.5873124,1,"","",2015.0,"","",50,0,50,0,50,0,1,14291,0.0,0.0,0.0,0.0
"TCD","TD",1187,10704,10704,101220.0,16.635025,7.928886,1,"","",2015.0,10.0,0.0,50,0,50,0,50,0,1,584,0.0,0.0,0.0,0.0
"TCD","TD",1164,10671,10671,10908.0,15.2813742,11.5873124,1,"","",2015.0,"","",50,0,50,3,50,0,1,14293,0.0,0.06,0.0,0.056603773584905655
"TCD","TD",1164,10672,10672,10947.0,16.1713267,11.4025367,1,"","",2015.0,"","",50,0,50,3,50,0,1,14297,0.0,0.06,0.0,0.056603773584905655
"TCD","TD",1162,10664,10664,11056.0,17.3205556,13.0777778,3,"","",2015.0,"","",50,0,50,0,50,0,1,14269,0.0,0.0,0.0,0.0
"TCD","TD",1177,10721,10721,10982.0,15.46447684,12.250740650000001,4,"","",2015.0,"","",50,0,50,0,50,0,1,14471,0.0,0.0,0.0,0.0
"TCD","TD",1164,10668,10668,10767.0,16.7291667,10.495,3,"","",2015.0,"","",50,0,50,5,50,0,1,14283,0.0,0.1,0.0,0.09433962264150943
"TCD","TD",1180,10731,10731,100920.0,19.4879186,11.4311957,3,"","",2015.0,10.0,0.0,50,0,50,8,50,0,1,507,0.0,0.16,0.0,0.1509433962264151
"TCD","TD",1171,10697,10697,10888.0,15.3804526,8.6657803,1,"","",2015.0,"","",50,0,50,0,50,0,1,14392,0.0,0.0,0.0,0.0
"TCD","TD",1171,10697,10697,10889.0,15.6141735,8.746270299999999,1,"","",2015.0,"","",50,0,50,1,50,0,1,14393,0.0,0.02,0.0,0.018867924528301886
"TCD","TD",1164,10672,10672,10948.0,16.4677778,11.2186111,3,"","",2015.0,"","",50,0,49,3,50,0,1,14296,0.0,0.061224489795918366,0.0,0.05775895263765883
"TCD","TD",1180,10731,10731,100924.0,19.7786002,11.3498353,3,"","",2015.0,10.0,0.0,50,3,50,12,50,2,1,509,0.06,0.24,0.04,0.2963924528301886
"TCD","TD",1177,10722,10722,11008.0,15.0557415,12.1348457,2,"","",2015.0,"","",50,0,50,0,50,0,1,14473,0.0,0.0,0.0,0.0
"TCD","TD",1164,10667,10667,10691.0,16.5413889,10.5047222,3,"","",2015.0,"","",50,0,50,4,50,0,1,14276,0.0,0.08,0.0,0.07547169811320754
"TCD","TD",1164,10667,10667,10692.0,16.4097222,10.5583333,3,"","",2015.0,"","",50,1,50,2,50,0,1,14277,0.02,0.04,0.0,0.055849056603773574
