"iso3","iso2","admin1_id","admin2_id","iu_id","site_id","longitude","latitude","georeliability","location_type","survey_type","year","age_start","age_end","hk_examined","hk_positive","asc_examined","asc_positive","tt_examined","tt_positive","quality","sn","hk_prevalence","asc_prevalence","tt_prevalence","sth_prevalence","shortest","id","src","dst","identifier"
"ZAF","ZA",4471.0,43314.0,43314.0,56802.0,19.5,-33.7,1,"","",2001.0,"","",0,0,28,1,28,7,2,18243,"",0.03571428571428571,0.25,"",20529.998647084023,0,0,0,1
"ZAF","ZA",4463.0,43274.0,43274.0,"",24.0611,-32.4743,3,"school","mapping",2017.0,5.0,15.0,37,0,37,12,37,0,1,36314,0.0,0.32432432432432434,0.0,0.3059663437021927,114449.73681737855,1,1,1,2
"ZAF","ZA",4465.0,43283.0,43283.0,"",28.1291,-25.6679,3,"school","mapping",2017.0,5.0,16.0,50,4,50,7,50,0,1,36360,0.08,0.14,0.0,0.19698113207547172,6666.720594235628,2,2,2,3
"ZAF","ZA",4463.0,43274.0,43274.0,"",26.4155,-33.6501,3,"school","mapping",2017.0,5.0,15.0,27,4,27,2,27,0,1,36315,0.14814814814814814,0.07407407407407407,0.0,0.199290835209773,41907.11414164951,3,3,3,4
"ZAF","ZA",4465.0,43280.0,43280.0,"",28.5086,-26.4355,3,"school","mapping",2017.0,5.0,16.0,46,1,46,10,46,0,1,36321,0.021739130434782608,0.21739130434782608,0.0,0.22113635553019223,19800.32502527657,4,4,4,5
"ZAF","ZA",4469.0,43306.0,43306.0,"",25.5884,-25.8672,3,"school","mapping",2017.0,5.0,16.0,35,2,35,13,35,0,1,36655,0.05714285714285714,0.37142857142857144,0.0,0.38428956488255683,4194.452788416131,5,5,5,6
"ZAF","ZA",4463.0,43269.0,43269.0,"",27.4429,-32.8306,3,"school","mapping",2017.0,5.0,15.0,48,0,48,8,48,0,1,36286,0.0,0.16666666666666666,0.0,0.1572327044025157,7407.936500319745,6,6,6,7
"ZAF","ZA",4465.0,43280.0,43280.0,"",28.428,-25.9999,3,"school","mapping",2017.0,5.0,16.0,47,1,47,0,47,0,1,36322,0.02127659574468085,0.0,0.0,0.020072260136491365,12046.104662966522,7,7,7,8
"ZAF","ZA",4469.0,43304.0,43304.0,"",27.5345,-25.5482,3,"school","mapping",2017.0,5.0,16.0,50,7,50,11,50,0,1,36629,0.14,0.22,0.0,0.310566037735849,24429.24949239792,8,8,8,9
"ZAF","ZA",4469.0,43306.0,43306.0,"",25.4744,-26.2016,3,"school","mapping",2017.0,5.0,16.0,34,0,34,11,34,0,1,36656,0.0,0.3235294117647059,0.0,0.30521642619311873,35492.23191705709,9,9,9,10
"ZAF","ZA",4469.0,43305.0,43305.0,"",26.4417,-27.3437,3,"school","mapping",2017.0,5.0,16.0,24,0,24,3,24,0,1,36643,0.0,0.125,0.0,0.11792452830188678,51450.17340739877,10,10,10,11
"ZAF","ZA",4469.0,43304.0,43304.0,"",26.618,-25.4923,3,"school","mapping",2017.0,5.0,16.0,50,11,50,23,50,0,1,36630,0.22,0.46,0.0,0.5460377358490567,19232.10479639937,11,11,11,12
"ZAF","ZA",4469.0,43304.0,43304.0,"",26.9575,-26.419,3,"school","mapping",2017.0,5.0,16.0,50,1,50,5,50,0,1,36631,0.02,0.1,0.0,0.11132075471698112,33129.451508733626,12,12,12,13
"ZAF","ZA",4465.0,43282.0,43282.0,"",27.9462,-26.6504,3,"school","mapping",2017.0,5.0,16.0,30,1,30,2,30,0,1,36346,0.03333333333333333,0.06666666666666667,0.0,0.09224318658280922,11072.84185767884,13,13,13,14
"ZAF","ZA",4469.0,43307.0,43307.0,"",26.6077,-26.897,3,"school","mapping",2017.0,5.0,16.0,47,8,47,12,47,0,1,36669,0.1702127659574468,0.2553191489361702,0.0,0.3604465437276322,52570.96203386249,14,14,14,15
"ZAF","ZA",4463.0,43267.0,43267.0,"",28.803,-30.3409,3,"school","mapping",2017.0,5.0,15.0,35,0,35,8,35,0,1,36276,0.0,0.22857142857142856,0.0,0.21563342318059298,34441.38285381598,15,15,15,16
"ZAF","ZA",4465.0,43282.0,43282.0,"",28.328,-26.552,3,"school","mapping",2017.0,5.0,16.0,33,1,33,11,33,0,1,36347,0.030303030303030304,0.3333333333333333,0.0,0.3335239184295788,318.95340535563923,16,16,16,17
"ZAF","ZA",4465.0,43281.0,43281.0,"",28.2001,-25.999,3,"school","mapping",2017.0,5.0,16.0,44,2,44,7,44,0,1,36336,0.045454545454545456,0.1590909090909091,0.0,0.18614532979884604,14648.324599531805,17,17,17,18
"ZAF","ZA",4469.0,43304.0,43304.0,"",27.1967,-25.2889,3,"school","mapping",2017.0,5.0,16.0,43,1,43,15,43,0,1,36632,0.023255813953488372,0.3488372093023256,0.0,0.3433778585058726,38708.61181297185,18,18,18,19
"ZAF","ZA",4465.0,43283.0,43283.0,"",28.5008,-25.8582,3,"school","mapping",2017.0,5.0,16.0,49,6,49,6,49,0,1,36361,0.12244897959183673,0.12244897959183673,0.0,0.21689076092508622,19321.298684314843,19,19,19,20
"ZAF","ZA",4466.0,"",29369.0,"",30.88,-29.9,4,"","",1998.0,2.0,10.0,200,0,200,165,200,145,3,29910,0.0,0.825,0.725,0.8979952830188678,2570.199961666138,20,20,20,21
"ZAF","ZA",4465.0,43281.0,43281.0,"",27.7645,-26.2189,3,"school","mapping",2017.0,5.0,16.0,50,1,50,20,50,0,1,36337,0.02,0.4,0.0,0.38867924528301884,5518.608071146028,21,21,21,22
"ZAF","ZA",4465.0,43284.0,43284.0,"",27.5948,-26.134900000000002,3,"school","mapping",2017.0,5.0,16.0,49,2,49,20,49,1,1,36375,0.04081632653061224,0.40816326530612246,0.02040816326530612,0.41877846751377656,9600.524565266576,22,22,22,23
"ZAF","ZA",4471.0,43314.0,43314.0,56803.0,18.8692596,-33.9554117,1,"","",2001.0,"","",0,0,25,2,25,5,2,18246,"",0.08,0.2,"",10236.916637650798,23,23,23,24
"ZAF","ZA",4463.0,43269.0,43269.0,"",27.4429,-32.8865,3,"school","mapping",2017.0,5.0,15.0,26,0,26,4,26,0,1,36287,0.0,0.15384615384615385,0.0,0.14513788098693758,7407.936500319745,24,24,24,25
"ZAF","ZA",4466.0,"",29344.0,"",31.0,-29.8,4,"","",1998.0,2.0,10.0,112,0,112,98,112,89,3,29918,0.0,0.875,0.7946428571428571,0.9191795822102425,1282.7651501251385,25,25,25,26
"ZAF","ZA",4463.0,43267.0,43267.0,"",28.8575,-30.8261,3,"school","mapping",2017.0,5.0,15.0,24,1,24,7,24,0,1,36277,0.041666666666666664,0.2916666666666667,0.0,0.3030005241090147,42456.60400111972,26,26,26,27
"ZAF","ZA",4465.0,43284.0,43284.0,"",27.6981,-26.2297,3,"school","mapping",2017.0,5.0,16.0,50,3,50,17,50,1,1,36376,0.06,0.34,0.02,0.3698188679245283,3706.0754356615657,27,27,27,28
"ZAF","ZA",4463.0,43270.0,43270.0,"",27.6164,-31.5034,3,"school","mapping",2017.0,5.0,15.0,12,0,12,3,12,0,1,36291,0.0,0.25,0.0,0.23584905660377356,9810.847607702719,28,28,28,29
"ZAF","ZA",4466.0,"",29369.0,"",30.97,-29.81,4,"","",1998.0,2.0,10.0,122,2,122,115,122,81,3,29919,0.01639344262295082,0.9426229508196722,0.6639344262295082,0.9255034479238682,1113.1949079325423,29,29,29,30
"ZAF","ZA",4471.0,"",29514.0,"",18.438,-33.922001,4,"","",2003.0,6.0,14.0,0,0,359,53,359,144,2,29416,"",0.14763231197771587,0.4011142061281337,"",24886.140826233426,30,30,30,31
"ZAF","ZA",4468.0,43302.0,43302.0,"",30.117,-26.0674,3,"school","mapping",2018.0,5.0,15.0,46,0,46,24,46,0,1,36608,0.0,0.5217391304347826,0.0,0.49220672682526656,48385.43354542123,31,31,31,32
"ZAF","ZA",4463.0,43268.0,43268.0,"",28.3336,-32.3438,3,"school","mapping",2017.0,5.0,15.0,50,0,50,22,50,1,1,36281,0.0,0.44,0.02,0.42566037735849055,18578.39299101983,32,32,32,33
"ZAF","ZA",4463.0,43273.0,43273.0,"",29.0397,-31.7337,3,"school","mapping",2017.0,5.0,15.0,42,0,42,8,42,0,1,36309,0.0,0.19047619047619047,0.0,0.1796945193171608,994.3690959878378,33,33,33,34
"ZAF","ZA",4465.0,43280.0,43280.0,"",28.3291,-26.2537,3,"school","mapping",2017.0,5.0,16.0,47,5,47,15,47,0,1,36323,0.10638297872340426,0.3191489361702128,0.0,0.3694150003843624,12222.056162647968,34,34,34,35
"ZAF","ZA",4471.0,43316.0,43316.0,56817.0,22.5304693,-33.4907417,1,"","",2001.0,"","",0,0,30,1,30,19,2,18252,"",0.03333333333333333,0.6333333333333333,"",106185.06395984229,35,35,35,36
"ZAF","ZA",4465.0,43284.0,43284.0,"",27.6493,-25.8726,3,"school","mapping",2017.0,5.0,16.0,49,5,49,18,49,0,1,36377,0.10204081632653061,0.3673469387755102,0.0,0.407456012824845,25314.146485735502,36,36,36,37
"ZAF","ZA",4465.0,43283.0,43283.0,"",28.0068,-25.4373,3,"school","mapping",2017.0,5.0,16.0,50,7,50,14,50,0,1,36362,0.14,0.28,0.0,0.35924528301886793,3161.155162829259,37,37,37,38
"ZAF","ZA",4469.0,43306.0,43306.0,"",25.7649,-25.3295,3,"school","mapping",2017.0,5.0,16.0,25,0,25,9,25,0,1,36657,0.0,0.36,0.0,0.3396226415094339,20485.762627757078,38,38,38,39
"ZAF","ZA",4465.0,43282.0,43282.0,"",27.8072,-26.636,3,"school","mapping",2017.0,5.0,16.0,42,2,42,3,42,0,1,36348,0.047619047619047616,0.07142857142857142,0.0,0.10910024387113333,6101.48381689711,39,39,39,40
"ZAF","ZA",4465.0,43281.0,43281.0,"",27.8743,-26.2538,3,"school","mapping",2017.0,5.0,16.0,50,2,50,12,50,0,1,36338,0.04,0.24,0.0,0.25509433962264144,5660.431955531953,40,40,40,41
"ZAF","ZA",4465.0,43281.0,43281.0,"",28.0971,-26.1066,3,"school","mapping",2017.0,5.0,16.0,45,0,45,8,45,0,1,36339,0.0,0.17777777777777778,0.0,0.16771488469601675,489.46291730638745,41,41,41,42
"ZAF","ZA",4465.0,43282.0,43282.0,"",27.8487,-26.668,3,"school","mapping",2017.0,5.0,16.0,37,1,37,3,37,0,1,36349,0.02702702702702703,0.08108108108108109,0.0,0.09992144107391429,2868.269202514988,42,42,42,43
"ZAF","ZA",4469.0,43306.0,43306.0,"",25.348,-26.5392,3,"school","mapping",2017.0,5.0,16.0,41,2,41,12,41,0,1,36659,0.04878048780487805,0.2926829268292683,0.0,0.3086662251804294,4480.8411698962755,43,43,43,44
"ZAF","ZA",4468.0,43303.0,43303.0,"",30.25,-25.6951,3,"school","mapping",2018.0,5.0,15.0,48,0,48,2,48,0,1,36620,0.0,0.041666666666666664,0.0,0.03930817610062892,44370.24259833695,44,44,44,45
"ZAF","ZA",4465.0,43281.0,43281.0,"",28.094,-26.1094,3,"school","mapping",2017.0,5.0,16.0,49,2,49,11,49,0,1,36340,0.04081632653061224,0.22448979591836735,0.0,0.2416445977697972,489.46291730638745,45,45,45,46
"ZAF","ZA",4471.0,"",29546.0,"",18.637489,-34.005689,4,"","",1999.0,5.0,20.0,0,0,82,54,82,71,3,31183,"",0.6585365853658537,0.8658536585365854,"",773.8205388231925,46,46,46,47
"ZAF","ZA",4463.0,43270.0,43270.0,"",27.35,-31.4696,3,"school","mapping",2017.0,5.0,15.0,35,1,35,6,35,0,1,36292,0.02857142857142857,0.17142857142857143,0.0,0.18405852907200615,29981.94961829522,48,48,48,49
"ZAF","ZA",4469.0,43304.0,43304.0,"",27.918,-25.7532,3,"school","mapping",2017.0,5.0,16.0,50,2,50,15,50,0,1,36633,0.04,0.3,0.0,0.3094339622641509,17480.12368072698,49,49,49,50
"ZAF","ZA",4463.0,43271.0,43271.0,"",28.2486,-31.1941,3,"school","mapping",2017.0,5.0,15.0,47,2,47,10,47,0,1,36297,0.0425531914893617,0.2127659574468085,0.0,0.2323257343457724,31228.734961223192,50,50,50,51
"ZAF","ZA",4463.0,43274.0,43274.0,"",26.6543,-33.4075,3,"school","mapping",2017.0,5.0,15.0,27,1,27,6,27,0,1,36316,0.037037037037037035,0.2222222222222222,0.0,0.2368196288531718,41907.11414164951,51,51,51,52
"ZAF","ZA",4463.0,43269.0,43269.0,"",27.7312,-32.9303,3,"school","mapping",2017.0,5.0,15.0,34,0,34,5,34,0,1,36288,0.0,0.14705882352941177,0.0,0.13873473917869034,11564.85437637232,52,52,52,53
"ZAF","ZA",4465.0,43284.0,43284.0,"",27.7276,-26.1661,3,"school","mapping",2017.0,5.0,16.0,50,5,50,13,50,0,1,36378,0.1,0.26,0.0,0.31509433962264144,4996.148434853587,53,53,53,54
"ZAF","ZA",4465.0,43283.0,43283.0,"",27.702,-26.2854,3,"school","mapping",2017.0,5.0,16.0,49,11,49,6,49,0,1,36363,0.22448979591836735,0.12244897959183673,0.0,0.3013681406332267,752.974200282582,54,54,54,55
"ZAF","ZA",4469.0,43306.0,43306.0,"",25.5508,-25.8694,3,"school","mapping",2017.0,5.0,16.0,35,0,35,11,35,0,1,36660,0.0,0.3142857142857143,0.0,0.2964959568733153,4194.452788416131,55,55,55,56
"ZAF","ZA",4469.0,43306.0,43306.0,"",25.0834,-25.7428,3,"school","mapping",2017.0,5.0,16.0,27,0,27,18,27,0,1,36661,0.0,0.6666666666666666,0.0,0.6289308176100628,21728.732815737767,56,56,56,57
"ZAF","ZA",4471.0,43314.0,43314.0,56804.0,20.1361021,-33.9652213,1,"","",2001.0,"","",0,0,27,0,27,8,2,18251,"",0.0,0.2962962962962963,"",79230.26143761419,57,57,57,58
"ZAF","ZA",4469.0,43306.0,43306.0,"",25.4444,-26.6847,3,"school","mapping",2017.0,5.0,16.0,49,4,49,10,49,0,1,36662,0.08163265306122448,0.20408163265306123,0.0,0.25382505716957554,21056.012023788542,58,58,58,59
"ZAF","ZA",4466.0,"",43287.0,"",30.587417,-30.54025,4,"","",1995.0,6.0,16.0,154,57,154,129,154,154,3,31177,0.37012987012987014,0.8376623376623377,1.0,0.9433962264150945,52146.50097130286,59,59,59,60
"ZAF","ZA",4465.0,43283.0,43283.0,"",28.285,-25.7897,3,"school","mapping",2017.0,5.0,16.0,25,1,25,0,25,0,1,36364,0.04,0.0,0.0,0.03773584905660377,11574.239444133507,60,60,60,61
"ZAF","ZA",4469.0,43304.0,43304.0,"",27.9787,-25.441,3,"school","mapping",2017.0,5.0,16.0,50,2,50,15,50,0,1,36634,0.04,0.3,0.0,0.3094339622641509,3161.155162829259,61,61,61,62
"ZAF","ZA",4469.0,43305.0,43305.0,"",26.9,-26.1572,3,"school","mapping",2017.0,5.0,16.0,49,4,49,11,49,0,1,36645,0.08163265306122448,0.22448979591836735,0.0,0.27150636920151194,32885.23264354338,62,62,62,63
"ZAF","ZA",4463.0,43267.0,43267.0,"",29.2348,-30.6397,3,"school","mapping",2017.0,5.0,15.0,37,0,37,6,37,0,1,36279,0.0,0.16216216216216217,0.0,0.15298317185109636,48444.01483084498,63,63,63,64
"ZAF","ZA",4469.0,43305.0,43305.0,"",25.9673,-27.223,3,"school","mapping",2017.0,5.0,16.0,49,2,49,14,49,0,1,36646,0.04081632653061224,0.2857142857142857,0.0,0.2970460421365311,12840.36487989202,64,64,64,65
"ZAF","ZA",4465.0,43280.0,43280.0,"",28.1322,-26.392,3,"school","mapping",2017.0,5.0,16.0,49,1,49,3,49,0,1,36324,0.02040816326530612,0.061224489795918366,0.0,0.07583318271474934,4977.839636913484,65,65,65,66
"ZAF","ZA",4465.0,43284.0,43284.0,"",27.3046,-26.2935,3,"school","mapping",2017.0,5.0,16.0,48,1,48,11,48,0,1,36379,0.020833333333333332,0.22916666666666666,0.0,0.23134499475890982,3681.1808173188006,66,66,66,67
"ZAF","ZA",4463.0,43268.0,43268.0,"",27.4281,-32.2797,3,"school","mapping",2017.0,5.0,15.0,48,0,48,22,48,1,1,36282,0.0,0.4583333333333333,0.020833333333333332,0.44303590146750516,72777.26608372461,67,67,67,68
"ZAF","ZA",4468.0,43301.0,43301.0,"",30.1712,-25.3425,3,"school","mapping",2018.0,5.0,15.0,45,2,45,19,45,0,1,36596,0.044444444444444446,0.4222222222222222,0.0,0.42254833449802004,44370.24259833695,68,68,68,69
"ZAF","ZA",4465.0,43284.0,43284.0,"",27.7173,-26.2053,3,"school","mapping",2017.0,5.0,16.0,50,2,50,14,50,0,1,36380,0.04,0.28,0.0,0.2913207547169811,3706.0754356615657,69,69,69,70
"ZAF","ZA",4463.0,43270.0,43270.0,"",27.8267,-31.3306,3,"school","mapping",2017.0,5.0,15.0,28,0,28,2,28,0,1,36293,0.0,0.07142857142857142,0.0,0.0673854447439353,29960.932147285082,70,70,70,71
"ZAF","ZA",4465.0,43284.0,43284.0,"",27.1926,-26.1937,4,"school","mapping",2017.0,5.0,16.0,50,0,50,6,50,0,1,36381,0.0,0.12,0.0,0.11320754716981131,17574.695508466004,71,71,71,72
"ZAF","ZA",4469.0,43304.0,43304.0,"",27.8492,-25.626,3,"school","mapping",2017.0,5.0,16.0,46,6,46,17,46,0,1,36635,0.13043478260869565,0.3695652173913043,0.0,0.42622249170738663,17480.12368072698,72,72,72,73
"ZAF","ZA",4471.0,"",29546.0,"",18.655611,-34.024239,4,"","",1999.0,5.0,20.0,0,0,91,59,91,75,3,31187,"",0.6483516483516484,0.8241758241758241,"",1230.4979738029842,73,73,73,74
