"iso3","iso2","admin1_id","admin2_id","iu_id","site_id","longitude","latitude","georeliability","location_type","survey_type","year","age_start","age_end","hk_examined","hk_positive","asc_examined","asc_positive","tt_examined","tt_positive","quality","sn","hk_prevalence","asc_prevalence","tt_prevalence","sth_prevalence"
"MDG","MG",2882.0,0.0,0.0,"",47.481,-21.25,4,"","",1990.0,1.0,10.0,60,4,60,36,60,27,3,29655,0.06666666666666667,0.6,0.45,0.7496855345911949
"MDG","MG",2871.0,0.0,27889.0,12886.0,46.7,-16.05,1,"","",2015.0,"","",50,2,50,2,50,1,1,8912,0.04,0.04,0.02,0.0913509433962264
"MDG","MG",2861.0,0.0,27837.0,12935.0,48.04257,-18.88474,3,"","",2015.0,"","",50,5,50,17,50,22,1,8790,0.1,0.34,0.44,0.6295849056603774
"MDG","MG",2869.0,0.0,27877.0,12821.0,47.80843,-20.3601889,1,"","",2015.0,"","",50,4,50,23,50,27,1,8862,0.08,0.46,0.54,0.7278037735849057
"MDG","MG",2879.0,0.0,27921.0,12791.0,49.55161167,-14.64319833,3,"","",2015.0,"","",50,12,50,40,50,46,1,9013,0.24,0.8,0.92,0.9319245283018868
"MDG","MG",2880.0,0.0,27929.0,"",47.4096218,-16.2652248,3,"","sentinel site",2015.0,7.0,10.0,80,3,80,5,80,0,1,26346,0.0375,0.0625,0.0,0.09212853773584904
"MDG","MG",2880.0,0.0,27929.0,"",47.4096218,-16.2652248,3,"","sentinel site",2017.0,7.0,10.0,80,0,80,0,80,1,1,26347,0.0,0.0,0.0125,0.011792452830188678
"MDG","MG",2869.0,0.0,27882.0,12975.0,49.36483333,-18.140645,3,"","",2015.0,"","",50,5,50,36,50,43,1,8883,0.1,0.72,0.86,0.91011320754717
"MDG","MG",2879.0,0.0,27924.0,104258.0,49.733333,-13.566667,1,"","",2015.0,10.0,0.0,50,0,50,4,50,5,1,882,0.0,0.08,0.1,0.1622641509433962
"MDG","MG",2880.0,0.0,27930.0,12910.0,48.616667,-15.35,1,"","",2015.0,"","",50,0,50,3,50,0,1,9048,0.0,0.06,0.0,0.056603773584905655
"MDG","MG",2874.0,0.0,27901.0,55146.0,47.0966337,-21.4664648,1,"","",1990.0,"","",53,0,53,35,53,7,3,8952,0.0,0.660377358490566,0.1320754716981132,0.6653143198747958
"MDG","MG",2874.0,0.0,27900.0,"",47.366001,-21.198999,3,"","",1990.0,1.0,10.0,53,0,53,35,53,7,3,30595,0.0,0.660377358490566,0.1320754716981132,0.6653143198747958
"MDG","MG",2869.0,0.0,27883.0,12993.0,48.881321,-19.180861,1,"","",2015.0,"","",50,8,50,15,50,28,1,8886,0.16,0.3,0.56,0.6993207547169811
"MDG","MG",2869.0,0.0,27877.0,12822.0,48.5833333,-19.4499999,3,"","",2015.0,"","",50,15,50,15,50,13,1,8866,0.3,0.3,0.26,0.6013207547169811
"MDG","MG",2879.0,0.0,27923.0,12955.0,49.828289,-13.61892,1,"","",2015.0,"","",50,0,50,38,50,30,1,9026,0.0,0.76,0.6,0.8528301886792451
"MDG","MG",2878.0,0.0,27917.0,55207.0,44.75,-19.7333329,1,"","",1998.0,"","",27,7,27,2,27,3,3,9003,0.25925925925925924,0.07407407407407407,0.1111111111111111,0.36824230084576376
"MDG","MG",2863.0,0.0,27844.0,12800.0,47.94510667,-18.513165,3,"","",2015.0,"","",50,3,50,36,50,12,1,8800,0.06,0.72,0.24,0.7546867924528301
"MDG","MG",2872.0,0.0,27894.0,"",46.17358333,-18.74619444,3,"","mapping",2015.0,10.0,14.0,50,0,50,1,50,0,1,26301,0.0,0.02,0.0,0.018867924528301886
"MDG","MG",2864.0,0.0,27855.0,12998.0,49.11885,-17.43823,3,"","",2015.0,"","",50,5,50,34,50,46,1,8822,0.1,0.68,0.92,0.9216603773584906
"MDG","MG",2877.0,0.0,27913.0,"",45.0101237,-16.7964373,3,"","sentinel site",2015.0,7.0,10.0,49,0,49,0,49,0,1,26321,0.0,0.0,0.0,0.0
"MDG","MG",2881.0,0.0,27936.0,55163.0,46.625,-19.8433,3,"","",1995.0,"","",219,3,219,151,219,4,3,9068,0.0136986301369863,0.6894977168949772,0.0182648401826484,0.6597592063324001
"MDG","MG",2876.0,0.0,27908.0,12831.0,47.38771833,-19.06104167,3,"","",2015.0,"","",50,6,50,19,50,5,1,8961,0.12,0.38,0.1,0.4801509433962263
"MDG","MG",2881.0,0.0,27936.0,55164.0,46.882999,-19.908701,3,"","",1995.0,"","",47,3,47,27,47,5,3,9080,0.06382978723404255,0.574468085106383,0.10638297872340426,0.6075561473545597
"MDG","MG",2872.0,0.0,27893.0,"",47.5239459,-18.9041185,4,"","sentinel site",2015.0,7.0,10.0,96,0,96,4,96,2,1,26296,0.0,0.041666666666666664,0.020833333333333332,0.05814334381551362
"MDG","MG",2872.0,0.0,27893.0,"",47.5239459,-18.9041185,4,"","sentinel site",2017.0,7.0,10.0,80,0,80,3,80,0,1,26297,0.0,0.0375,0.0,0.03537735849056603
"MDG","MG",2880.0,0.0,27931.0,"",47.8264071,-15.6043461,3,"","sentinel site",2015.0,7.0,10.0,38,3,38,3,38,0,1,26350,0.07894736842105263,0.07894736842105263,0.0,0.14307740552971304
"MDG","MG",2880.0,0.0,27931.0,"",47.8264071,-15.6043461,3,"","sentinel site",2017.0,7.0,10.0,36,0,36,0,36,0,1,26352,0.0,0.0,0.0,0.0
"MDG","MG",2872.0,0.0,27893.0,104121.0,47.583333,-18.866667,1,"","",2015.0,10.0,0.0,50,0,50,12,50,0,1,854,0.0,0.24,0.0,0.22641509433962262
"MDG","MG",2871.0,0.0,27888.0,12880.0,46.35053667,-15.70619167,3,"","",2015.0,"","",50,0,50,0,50,1,1,8907,0.0,0.0,0.02,0.018867924528301886
"MDG","MG","","",0.0,"",48.399,-17.9,4,"","",1982.0,0.0,99.0,68,0,68,56,68,14,3,29497,0.0,0.8235294117647058,0.20588235294117646,0.8111901808448129
"MDG","MG",2876.0,0.0,27909.0,"",46.80319444,-18.84175,3,"","mapping",2015.0,10.0,13.0,50,0,50,3,50,1,1,26307,0.0,0.06,0.02,0.07433962264150942
"MDG","MG",2881.0,0.0,27946.0,55214.0,46.368801,-19.589701,3,"","",1995.0,"","",184,7,184,61,184,8,3,9105,0.03804347826086957,0.33152173913043476,0.043478260869565216,0.36312409765976944
"MDG","MG",2882.0,0.0,0.0,"",47.508,-21.064,4,"","",1990.0,1.0,10.0,157,22,157,121,157,46,3,29174,0.14012738853503184,0.7707006369426752,0.2929936305732484,0.8118875443140938
"MDG","MG",2881.0,0.0,27936.0,55165.0,46.718201,-19.9228,3,"","",1995.0,"","",19,0,19,17,19,5,3,9053,0.0,0.8947368421052632,0.2631578947368421,0.8702242199341452
"MDG","MG",2871.0,0.0,27892.0,12960.0,44.971531,-16.4288409,1,"","",2015.0,"","",50,0,50,0,50,0,1,8922,0.0,0.0,0.0,0.0
"MDG","MG",2872.0,0.0,27893.0,12867.0,46.316667,-17.966667,1,"","",2015.0,"","",50,2,50,5,50,0,1,8926,0.04,0.1,0.0,0.12830188679245283
"MDG","MG",2881.0,0.0,27936.0,55166.0,46.58881,-20.201981,1,"","",1995.0,"","",73,1,73,64,73,3,3,9052,0.0136986301369863,0.8767123287671232,0.0410958904109589,0.8333947282024488
"MDG","MG",2880.0,0.0,27928.0,"",48.3056649,-15.449147,3,"","sentinel site",2015.0,7.0,10.0,41,8,41,0,41,0,1,26336,0.1951219512195122,0.0,0.0,0.1840773124712379
"MDG","MG",2880.0,0.0,27928.0,"",48.3056649,-15.449147,3,"","sentinel site",2017.0,7.0,10.0,69,0,69,0,69,0,1,26337,0.0,0.0,0.0,0.0
"MDG","MG",2877.0,0.0,27914.0,12895.0,45.4863889,-17.1530556,1,"","",2015.0,"","",50,0,50,0,50,0,1,8990,0.0,0.0,0.0,0.0
"MDG","MG",2863.0,0.0,27845.0,12810.0,47.1666669,-17.883333,1,"","",2015.0,"","",43,0,43,3,43,0,1,8807,0.0,0.06976744186046512,0.0,0.06581834137779727
"MDG","MG",2877.0,0.0,27912.0,104080.0,44.866667,-18.683333,1,"","",2015.0,10.0,0.0,50,12,50,0,50,0,1,845,0.24,0.0,0.0,0.22641509433962262
"MDG","MG",2871.0,0.0,27887.0,104016.0,46.6347222,-16.6919444,1,"","",2015.0,10.0,0.0,48,0,48,0,48,2,1,829,0.0,0.0,0.041666666666666664,0.03930817610062892
"MDG","MG",2876.0,0.0,27909.0,55228.0,46.655602,-18.886101,3,"","",1996.0,"","",151,18,151,22,151,16,3,8966,0.11920529801324503,0.1456953642384106,0.10596026490066225,0.3087401936567108
"MDG","MG",2879.0,0.0,27924.0,104259.0,49.472992,-13.795758,3,"","",2015.0,10.0,0.0,50,0,50,20,50,7,1,883,0.0,0.4,0.14,0.45660377358490567
"MDG","MG",2871.0,0.0,27888.0,12881.0,46.350833,-15.666389,2,"","",2015.0,"","",50,0,50,1,50,3,1,8908,0.0,0.02,0.06,0.07433962264150942
"MDG","MG",2881.0,0.0,27936.0,55167.0,46.676899,-19.6178,3,"","",1995.0,"","",24,0,24,9,24,0,3,9079,0.0,0.375,0.0,0.35377358490566035
"MDG","MG",2877.0,0.0,27913.0,12850.0,44.815632,-16.755051,1,"","",2015.0,"","",50,5,50,0,50,2,1,8985,0.1,0.0,0.04,0.12830188679245283
"MDG","MG",2876.0,0.0,27910.0,"",46.6713576,-19.3003359,3,"","sentinel site",2015.0,7.0,10.0,96,0,96,3,96,2,1,26316,0.0,0.03125,0.020833333333333332,0.04852102987421383
"MDG","MG",2876.0,0.0,27910.0,"",46.6713576,-19.3003359,3,"","sentinel site",2017.0,7.0,10.0,80,0,80,1,80,0,1,26314,0.0,0.0125,0.0,0.011792452830188678
"MDG","MG",2871.0,0.0,27889.0,12887.0,46.32562167,-15.72120333,3,"","",2015.0,"","",50,0,50,0,50,0,1,8911,0.0,0.0,0.0,0.0
"MDG","MG",2869.0,0.0,27879.0,12890.0,48.48011,-19.531486,3,"","",2015.0,"","",50,19,50,29,50,47,1,8870,0.38,0.58,0.94,0.9286566037735849
"MDG","MG",2873.0,0.0,27899.0,104195.0,48.3402,-13.4405,3,"","",2015.0,10.0,0.0,50,0,50,15,50,3,1,867,0.0,0.3,0.06,0.3226415094339622
"MDG","MG",2878.0,0.0,27916.0,"",44.6863635,-19.7338356,3,"","sentinel site",2017.0,7.0,10.0,81,0,81,0,81,0,1,26325,0.0,0.0,0.0,0.0
"MDG","MG",2878.0,0.0,27916.0,"",44.6863635,-19.7338356,3,"","sentinel site",2015.0,7.0,10.0,59,0,59,0,59,0,1,26324,0.0,0.0,0.0,0.0
"MDG","MG",2865.0,0.0,27856.0,55150.0,45.998001,-25.066,3,"","",1998.0,"","",223,51,223,13,223,21,3,8824,0.22869955156950672,0.05829596412556054,0.09417040358744394,0.32270064082380223
"MDG","MG",2863.0,0.0,27842.0,12781.0,47.43860833,-18.860345,3,"","",2015.0,"","",50,0,50,28,50,18,1,8794,0.0,0.56,0.36,0.6777358490566038
"MDG","MG",2876.0,0.0,27910.0,55234.0,46.689899,-19.072201,3,"","",1996.0,"","",181,16,181,133,181,42,3,8968,0.08839779005524862,0.7348066298342542,0.23204419889502761,0.7682509649718292
"MDG","MG",2878.0,0.0,27917.0,"",44.64377778,-20.25838889,3,"","mapping",2014.0,6.0,14.0,50,2,50,0,50,0,1,26327,0.04,0.0,0.0,0.03773584905660377
"MDG","MG",2869.0,0.0,27877.0,12823.0,48.533482,-19.910089,1,"","",2015.0,"","",50,4,50,31,50,32,1,8863,0.08,0.62,0.64,0.8246641509433963
"MDG","MG",2864.0,0.0,27855.0,104254.0,49.1333333,-17.6666666,3,"","",2015.0,10.0,0.0,50,0,50,12,50,43,1,881,0.0,0.24,0.86,0.8430188679245283
"MDG","MG",2869.0,0.0,27880.0,12921.0,47.9,-20.2666666,3,"","",2015.0,"","",50,22,50,26,50,33,1,8875,0.44,0.52,0.66,0.857177358490566
"MDG","MG",2876.0,0.0,27910.0,"",46.73577778,-19.04341667,3,"","mapping",2015.0,10.0,14.0,50,1,50,6,50,5,1,26317,0.02,0.12,0.1,0.21116981132075469
"MDG","MG",2876.0,0.0,27909.0,"",46.73647222,-18.85475,3,"","mapping",2015.0,10.0,14.0,49,0,49,2,49,1,1,26308,0.0,0.04081632653061224,0.02040816326530612,0.056973116547350544
"MDG","MG",2879.0,0.0,27924.0,104260.0,49.8,-12.9333332,3,"","",2015.0,10.0,0.0,50,16,50,1,50,8,1,884,0.32,0.02,0.16,0.41530566037735844
"MDG","MG",2882.0,0.0,0.0,"",47.516,-21.233,4,"","",1990.0,1.0,10.0,38,5,38,31,38,8,3,30593,0.13157894736842105,0.8157894736842105,0.21052631578947367,0.8242510184938118
"MDG","MG",2881.0,0.0,27936.0,55168.0,46.7006,-19.7974,3,"","",1995.0,"","",36,1,36,29,36,1,3,9083,0.027777777777777776,0.8055555555555556,0.027777777777777776,0.770007538111137
"MDG","MG",2879.0,0.0,27922.0,104071.0,49.866667,-14.816667,1,"","",2015.0,10.0,0.0,50,2,50,36,50,45,1,841,0.04,0.72,0.9,0.9180377358490566
"MDG","MG",2880.0,0.0,27931.0,104201.0,47.6307555,-15.6127056,1,"","",2015.0,10.0,0.0,50,3,50,0,50,0,1,873,0.06,0.0,0.0,0.056603773584905655
"MDG","MG",2879.0,0.0,27924.0,55255.0,49.9687373,-13.4259845,1,"","",1998.0,"","",148,126,148,74,148,102,3,9030,0.8513513513513513,0.5,0.6891891891891891,0.9216030155601801
"MDG","MG",2879.0,0.0,27921.0,12792.0,49.59898167,-14.73145,3,"","",2015.0,"","",50,5,49,23,50,45,1,9014,0.1,0.46938775510204084,0.9,0.8983442433577203
"MDG","MG",2871.0,0.0,27891.0,12925.0,45.87760667,-15.97203,3,"","",2015.0,"","",50,0,50,0,50,0,1,8919,0.0,0.0,0.0,0.0
"MDG","MG",2876.0,0.0,27909.0,55230.0,46.7113,-18.897100000000002,3,"","",1996.0,"","",18,0,18,3,18,1,3,8965,0.0,0.16666666666666666,0.05555555555555555,0.20090845562543674
"MDG","MG",2866.0,0.0,27861.0,12860.0,47.22271,-24.24296,1,"","",2015.0,"","",50,1,50,0,50,2,1,8834,0.02,0.0,0.04,0.055849056603773574
"MDG","MG",2867.0,0.0,27865.0,104095.0,44.9,-23.4833329,1,"","",2015.0,10.0,0.0,50,0,50,0,50,0,1,846,0.0,0.0,0.0,0.0
"MDG","MG",2878.0,0.0,27917.0,"",44.69047222,-20.31897222,3,"","mapping",2014.0,10.0,14.0,50,2,50,0,50,0,1,26328,0.04,0.0,0.0,0.03773584905660377
"MDG","MG",2878.0,0.0,27917.0,55208.0,44.7006138,-20.3446313,1,"","",1998.0,"","",169,23,169,4,169,8,3,9002,0.13609467455621302,0.023668639053254437,0.047337278106508875,0.18534824270811956
"MDG","MG",2861.0,0.0,27837.0,12936.0,48.26935,-18.21729,3,"","",2015.0,"","",50,0,50,19,50,11,1,8791,0.0,0.38,0.22,0.48716981132075465
"MDG","MG",2870.0,0.0,27884.0,12876.0,46.24398,-17.660311,1,"","",2015.0,"","",50,0,50,0,50,0,1,8891,0.0,0.0,0.0,0.0
"MDG","MG",2872.0,0.0,27894.0,55249.0,46.314301,-19.194201,3,"","",1996.0,"","",132,96,132,73,132,4,3,8931,0.7272727272727273,0.553030303030303,0.030303030303030304,0.8318803188598914
"MDG","MG",2878.0,0.0,27916.0,12835.0,44.6833333,-19.3999999,3,"","",2015.0,"","",50,1,50,0,50,0,1,8998,0.02,0.0,0.0,0.018867924528301886
"MDG","MG",2881.0,0.0,27936.0,55169.0,46.930099,-19.9282,3,"","",1995.0,"","",46,1,46,34,46,3,3,9056,0.021739130434782608,0.7391304347826086,0.06521739130434782,0.718344237661103
"MDG","MG",2877.0,0.0,27911.0,12770.0,45.233333,-16.95,1,"","",2015.0,"","",50,0,50,0,50,0,1,8976,0.0,0.0,0.0,0.0
"MDG","MG",2867.0,0.0,27867.0,"",44.3492774,-23.662354,3,"","sentinel site",2017.0,7.0,10.0,80,1,80,0,80,2,1,26263,0.0125,0.0,0.025,0.03508254716981132
"MDG","MG",2867.0,0.0,27867.0,"",44.3492774,-23.662354,3,"","sentinel site",2015.0,7.0,10.0,87,0,87,0,87,1,1,26262,0.0,0.0,0.011494252873563218,0.010843634786380393
"MDG","MG",2880.0,0.0,27929.0,104156.0,49.486931,-16.333281,1,"","",2015.0,10.0,0.0,50,0,50,0,50,0,1,860,0.0,0.0,0.0,0.0
"MDG","MG",2879.0,0.0,27924.0,104261.0,49.4666667,-13.7333332,3,"","",2015.0,10.0,0.0,50,0,50,21,50,7,1,885,0.0,0.42,0.14,0.4728301886792453
"MDG","MG",2879.0,0.0,27923.0,12956.0,49.823139,-14.31808,1,"","",2015.0,"","",50,0,50,34,50,33,1,9027,0.0,0.68,0.66,0.840754716981132
"MDG","MG",2877.0,0.0,27915.0,12930.0,44.78228,-17.96669,1,"","",2015.0,"","",50,0,50,0,50,0,1,8992,0.0,0.0,0.0,0.0
"MDG","MG",2863.0,0.0,27844.0,12801.0,47.59281333,-18.38949333,3,"","",2015.0,"","",50,0,50,8,50,1,1,8802,0.0,0.16,0.02,0.16679245283018865
"MDG","MG",2881.0,0.0,27946.0,55215.0,46.227798,-19.598301,3,"","",1995.0,"","",68,16,68,9,68,2,3,9117,0.23529411764705882,0.1323529411764706,0.029411764705882353,0.3358676825825976
"MDG","MG",2871.0,0.0,27887.0,104017.0,47.1142882,-16.5349494,1,"","",2015.0,10.0,0.0,50,0,50,0,50,0,1,830,0.0,0.0,0.0,0.0
"MDG","MG",2871.0,0.0,27892.0,104216.0,45.5641193,-16.578819,1,"","",2015.0,10.0,0.0,50,0,50,0,50,1,1,876,0.0,0.0,0.02,0.018867924528301886
"MDG","MG",2877.0,0.0,27911.0,12771.0,45.36067167,-17.80810167,3,"","",2015.0,"","",50,0,50,0,50,0,1,8977,0.0,0.0,0.0,0.0
"MDG","MG",2880.0,0.0,27928.0,"",49.2582728,-14.9183972,3,"","sentinel site",2015.0,7.0,10.0,32,0,32,14,32,0,1,26338,0.0,0.4375,0.0,0.4127358490566037
"MDG","MG",2880.0,0.0,27928.0,"",49.2582728,-14.9183972,3,"","sentinel site",2017.0,7.0,10.0,63,0,63,20,63,0,1,26339,0.0,0.31746031746031744,0.0,0.2994908655286013
"MDG","MG",2877.0,0.0,27914.0,12896.0,44.120499,-17.872459,1,"","",2015.0,"","",50,0,50,0,50,0,1,8989,0.0,0.0,0.0,0.0
"MDG","MG","","",0.0,"",48.5,-17.633,4,"","",1982.0,0.0,99.0,95,2,95,72,95,39,3,29502,0.021052631578947368,0.7578947368421053,0.4105263157894737,0.8115941869517258
"MDG","MG",2870.0,0.0,27886.0,12988.0,47.52747,-16.69679,3,"","",2015.0,"","",50,7,50,1,50,2,1,8897,0.14,0.02,0.04,0.1801056603773585
"MDG","MG",2869.0,0.0,27879.0,12891.0,48.49875,-19.544848,3,"","",2015.0,"","",50,18,50,38,50,48,1,8869,0.36,0.76,0.96,0.9376000000000001
"MDG","MG",2881.0,0.0,27936.0,55170.0,46.751801,-19.6525,3,"","",1995.0,"","",33,0,33,22,33,0,3,9071,0.0,0.6666666666666666,0.0,0.6289308176100628
"MDG","MG",2864.0,0.0,27855.0,13000.0,49.131621,-17.3850764,1,"","",2015.0,"","",50,6,50,22,50,40,1,8819,0.12,0.44,0.8,0.8504150943396224
"MDG","MG",2866.0,0.0,27860.0,12776.0,46.12425,-24.55402,3,"","",2015.0,"","",50,0,50,2,50,5,1,8827,0.0,0.04,0.1,0.12830188679245283
"MDG","MG",2881.0,0.0,27936.0,12855.0,46.896745,-19.866983,3,"","",2015.0,"","",50,0,50,9,50,0,1,9059,0.0,0.18,0.0,0.16981132075471694
"MDG","MG",2881.0,0.0,27936.0,12856.0,46.8168086,-19.8250378,1,"","",2015.0,"","",50,0,50,3,50,3,1,9055,0.0,0.06,0.06,0.10981132075471696
"MDG","MG",2880.0,0.0,27929.0,104157.0,47.75,-15.9166666,3,"","",2015.0,10.0,0.0,50,0,50,0,50,0,1,861,0.0,0.0,0.0,0.0
"MDG","MG",2881.0,0.0,27946.0,55216.0,46.443802,-19.5259,3,"","",1995.0,"","",142,19,142,59,142,17,3,9122,0.13380281690140844,0.4154929577464789,0.11971830985915492,0.5229385185512809
"MDG","MG",2872.0,0.0,27894.0,55250.0,46.458099,-18.9874,3,"","",1996.0,"","",85,18,85,17,85,9,3,8934,0.21176470588235294,0.2,0.10588235294117647,0.41149050075079974
"MDG","MG",2881.0,0.0,27936.0,55171.0,47.5355217,-18.910148,1,"","",1995.0,"","",9,0,9,7,9,0,3,9092,0.0,0.7777777777777778,0.0,0.7337526205450733
"MDG","MG",2877.0,0.0,27915.0,12931.0,45.016667,-18.183333,1,"","",2015.0,"","",50,0,50,0,50,0,1,8993,0.0,0.0,0.0,0.0
"MDG","MG",2881.0,0.0,27936.0,55172.0,46.8293,-19.7787,3,"","",1995.0,"","",38,0,38,22,38,4,3,9086,0.0,0.5789473684210527,0.10526315789473684,0.5879893377933413
"MDG","MG",2880.0,0.0,27925.0,104042.0,48.1784306,-13.9758983,1,"","",2015.0,10.0,0.0,50,9,50,7,50,1,1,833,0.18,0.14,0.02,0.29141886792452826
