"iso3","iso2","admin1_id","admin2_id","iu_id","site_id","longitude","latitude","georeliability","location_type","survey_type","year","age_start","age_end","hk_examined","hk_positive","asc_examined","asc_positive","tt_examined","tt_positive","quality","sn","hk_prevalence","asc_prevalence","tt_prevalence","sth_prevalence"
"ETH","ET",1947.0,"",3154.0,"",42.130001,9.306,4,"","",1986.0,5.0,19.0,164.0,3,164.0,71,164.0,56,3,29290,0.018292682926829267,0.4329268292682927,0.34146341463414637,0.5975403408277401
"ETH","ET",1947.0,"",3154.0,"",42.130001,9.306,4,"","",1986.0,5.0,19.0,100.0,0,100.0,29,100.0,12,3,29275,0.0,0.29,0.12,0.35396226415094334
"ETH","ET",1948.0,3194.0,18892.0,52347.0,35.819801,8.8835001,3,"","",2009.0,"","",109.0,36,109.0,25,109.0,0,1,5168,0.3302752293577982,0.22935779816513763,0.0,0.4564922906876842
"ETH","ET",1948.0,3164.0,18903.0,52374.0,40.3343827,8.6018034,2,"","",2009.0,"","",108.0,8,108.0,36,108.0,6,1,5171,0.07407407407407407,0.3333333333333333,0.05555555555555555,0.39340528508942196
"ETH","ET",1948.0,3135.0,19017.0,52510.0,37.396,5.1469998,3,"","",2009.0,"","",101.0,1,101.0,4,101.0,0,1,5238,0.009900990099009901,0.039603960396039604,0.0,0.04633286044838371
"ETH","ET",1948.0,3135.0,19017.0,52509.0,37.396,5.1469998,3,"","",2009.0,"","",106.0,1,106.0,4,106.0,0,1,5239,0.009433962264150943,0.03773584905660377,0.0,0.04416397428749907
"ETH","ET",1948.0,"",3189.0,"",41.099,9.21,4,"","",1986.0,5.0,19.0,98.0,0,98.0,24,98.0,11,3,29288,0.0,0.24489795918367346,0.11224489795918367,0.3109946327395032
"ETH","ET",1948.0,3190.0,18814.0,52232.0,37.3451,8.89884,3,"","",2009.0,"","",104.0,78,104.0,12,104.0,6,1,5129,0.75,0.11538461538461539,0.057692307692307696,0.7467971977224518
"ETH","ET","","",3183.0,"",41.632,9.602,4,"","",1986.0,5.0,19.0,51.0,0,51.0,2,51.0,8,3,29270,0.0,0.0392156862745098,0.1568627450980392,0.17917636903077916
"ETH","ET",1949.0,3143.0,18775.0,52181.0,39.82895,9.2219852,1,"","",2009.0,"","",106.0,2,106.0,1,106.0,0,1,5114,0.018867924528301886,0.009433962264150943,0.0,0.026531969343820735
"ETH","ET",1948.0,3155.0,18773.0,52177.0,35.654202,8.2087603,3,"","",2009.0,"","",96.0,33,96.0,5,96.0,2,1,5112,0.34375,0.052083333333333336,0.020833333333333332,0.36876366573309743
"ETH","ET",1948.0,3146.0,18890.0,52345.0,36.569199,9.2721205,3,"","",2009.0,"","",109.0,51,109.0,7,109.0,4,1,5167,0.46788990825688076,0.06422018348623854,0.03669724770642202,0.49088213759968685
"ETH","ET",1948.0,3144.0,18747.0,52148.0,38.688598999999996,7.7632598999999995,3,"","",2009.0,"","",105.0,1,105.0,4,105.0,3,1,5102,0.009523809523809525,0.0380952380952381,0.02857142857142857,0.07026177946470591
"ETH","ET",703.0,"",3158.0,"",43.148998,8.866,4,"","",1986.0,5.0,19.0,62.0,0,62.0,3,62.0,8,3,29271,0.0,0.04838709677419355,0.12903225806451613,0.16148665894410302
"ETH","ET",1948.0,"",3193.0,"",37.375,10.669,4,"","",1993.0,0.0,5.0,241.0,128,241.0,161,241.0,89,3,29234,0.5311203319502075,0.6680497925311203,0.36929460580912865,0.8507868360242917
"ETH","ET",703.0,"",3158.0,"",42.793999,9.348,4,"","",1986.0,5.0,19.0,101.0,0,101.0,5,101.0,5,3,29266,0.0,0.04950495049504951,0.04950495049504951,0.09109354798734123
"ETH","ET",1948.0,"",3159.0,"",36.837,7.679,4,"","",2005.0,0.0,99.0,908.0,159,908.0,371,908.0,553,2,29895,0.1751101321585903,0.40859030837004406,0.6090308370044053,0.7634589901702781
"ETH","ET",1948.0,3164.0,18921.0,52391.0,34.7948,8.9661303,3,"","",2009.0,"","",110.0,7,110.0,18,110.0,10,1,5181,0.06363636363636363,0.16363636363636364,0.09090909090909091,0.2717491459110045
"ETH","ET",1948.0,3159.0,18928.0,52403.0,36.8357927,7.6738908,1,"","",2013.0,"","",622.0,34,622.0,126,622.0,242,1,5185,0.05466237942122187,0.20257234726688103,0.3890675241157556,0.5089204381316965
"ETH","ET",1948.0,3159.0,18928.0,52403.0,36.8357927,7.6738908,1,"","",2013.0,"","",133.8,76,134.4,25,134.1,33,1,5187,0.5680119581464872,0.18601190476190477,0.24608501118568235,0.6933004884338152
"ETH","ET",1948.0,"",3159.0,"",36.683,7.819,4,"","",1990.0,5.0,16.0,301.0,31,301.0,157,301.0,56,3,30086,0.10299003322259136,0.521594684385382,0.18604651162790697,0.6138722736003478
"ETH","ET",1948.0,3143.0,18881.0,52334.0,41.2528,9.4227695,3,"","",2009.0,"","",78.0,1,78.0,1,78.0,0,1,5164,0.01282051282051282,0.01282051282051282,0.0,0.024034584992495004
"ETH","ET",1948.0,3194.0,18853.0,52308.0,36.021,9.03269,3,"","",2009.0,"","",111.0,15,111.0,12,111.0,1,1,5152,0.13513513513513514,0.10810810810810811,0.009009009009009009,0.22224837955918347
"ETH","ET",1948.0,3194.0,18857.0,52309.0,35.417301,9.1255102,3,"","",2009.0,"","",103.0,32,103.0,7,103.0,2,1,5154,0.3106796116504854,0.06796116504854369,0.019417475728155338,0.34905833908937284
"ETH","ET",1943.0,"",3173.0,"",39.15,11.8,4,"","",1995.0,8.0,18.0,120.0,11,120.0,33,120.0,15,3,30127,0.09166666666666666,0.275,0.125,0.3997887185534591
"ETH","ET",1943.0,3173.0,18634.0,52455.0,39.150002,11.8,3,"","",1995.0,"","",120.0,11,120.0,33,120.0,15,3,5048,0.09166666666666666,0.275,0.125,0.3997887185534591
"ETH","ET",1943.0,"",3180.0,"",39.73333,11.08333,4,"","",1996.0,5.0,16.0,105.0,0,105.0,40,105.0,11,3,30084,0.0,0.38095238095238093,0.10476190476190476,0.42057074402087874
"ETH","ET",1948.0,3189.0,18839.0,52286.0,41.004902,9.1872702,3,"","",2009.0,"","",95.0,4,95.0,1,95.0,0,1,5143,0.042105263157894736,0.010526315789473684,0.0,0.049234307217895776
"ETH","ET",1948.0,3159.0,18953.0,52446.0,36.797298,7.8636298,3,"","",2009.0,"","",83.0,18,83.0,19,83.0,12,1,5203,0.21686746987951808,0.2289156626506024,0.14457831325301204,0.456079254476309
"ETH","ET",1948.0,3689.0,19002.0,52494.0,38.4823,7.33038,3,"","",2009.0,"","",103.0,30,103.0,16,103.0,23,1,5227,0.2912621359223301,0.1553398058252427,0.22330097087378642,0.5047498355809873
"ETH","ET",1948.0,"",3190.0,"",38.167,9.234,4,"","",1986.0,5.0,19.0,100.0,0,100.0,13,100.0,10,3,29287,0.0,0.13,0.1,0.20471698113207545
"ETH","ET",1948.0,3689.0,18766.0,52172.0,38.6353,7.35253,3,"","",2009.0,"","",108.0,24,108.0,8,108.0,6,1,5111,0.2222222222222222,0.07407407407407407,0.05555555555555555,0.30174012820180995
"ETH","ET",1948.0,3151.0,18750.0,52154.0,39.017502,5.9244699,3,"","",2009.0,"","",109.0,39,109.0,12,109.0,3,1,5104,0.3577981651376147,0.11009174311926606,0.027522935779816515,0.4190836434536317
"ETH","ET",1948.0,3151.0,18750.0,52154.0,39.017502,5.9244699,3,"","",2009.0,"","",107.0,38,107.0,11,107.0,3,1,5105,0.35514018691588783,0.102803738317757,0.028037383177570093,0.4128826960390562
"ETH","ET",1948.0,3159.0,18928.0,52404.0,37.027599,7.70819,3,"","",2009.0,"","",83.0,38,83.0,13,83.0,7,1,5182,0.4578313253012048,0.1566265060240964,0.08433734939759036,0.5484081336396839
"ETH","ET",1948.0,3194.0,18774.0,52178.0,34.558399,9.4807301,3,"","",2009.0,"","",107.0,21,107.0,23,107.0,1,1,5113,0.19626168224299065,0.21495327102803738,0.009345794392523364,0.3537026401491429
"ETH","ET",1943.0,3171.0,18602.0,"",37.316002,12.419,3,"","",1995.0,5.0,16.0,117.0,13,117.0,63,117.0,37,3,30122,0.1111111111111111,0.5384615384615384,0.3162393162393162,0.6787573550998804
"ETH","ET",1943.0,3180.0,18618.0,52397.0,39.7291837,11.0849336,1,"","",1996.0,"","",105.0,0,105.0,40,105.0,11,3,5036,0.0,0.38095238095238093,0.10476190476190476,0.42057074402087874
"ETH","ET",1948.0,"",3689.0,"",38.699,7.633,4,"","",2003.0,6.0,25.0,89.0,46,89.0,2,89.0,6,2,30150,0.5168539325842697,0.02247191011235955,0.06741573033707865,0.5278781561303497
"ETH","ET",1948.0,3689.0,18766.0,52173.0,38.7577605,7.5931759,1,"","",2003.0,"","",89.0,46,89.0,2,89.0,6,2,5110,0.5168539325842697,0.02247191011235955,0.06741573033707865,0.5278781561303497
"ETH","ET",1948.0,3189.0,18981.0,52476.0,40.831699,8.9246702,3,"","",2009.0,"","",110.0,56,110.0,0,110.0,0,1,5219,0.509090909090909,0.0,0.0,0.48027444253859336
"ETH","ET",1948.0,3189.0,18958.0,52460.0,41.145599,9.0750599,3,"","",2009.0,"","",100.0,43,100.0,5,100.0,0,1,5209,0.43,0.05,0.0,0.4325471698113207
"ETH","ET",1943.0,3171.0,18602.0,"",37.914001,11.721,3,"","",1995.0,7.0,19.0,90.0,18,90.0,34,90.0,18,3,31531,0.2,0.37777777777777777,0.2,0.5677148846960167
"ETH","ET",1948.0,3135.0,18837.0,52283.0,38.221298,3.8966401,3,"","",2009.0,"","",106.0,0,106.0,0,106.0,0,1,5142,0.0,0.0,0.0,0.0
"ETH","ET",1943.0,"",3180.0,"",38.782,10.634,4,"","",1996.0,5.0,16.0,188.0,7,188.0,18,188.0,5,3,30083,0.03723404255319149,0.09574468085106383,0.026595744680851064,0.1439317464102094
"ETH","ET",1943.0,3180.0,18682.0,52546.0,38.7603778,10.7512414,1,"","",1996.0,"","",188.0,7,188.0,18,188.0,5,3,5066,0.03723404255319149,0.09574468085106383,0.026595744680851064,0.1439317464102094
"ETH","ET",1948.0,3132.0,18823.0,52247.0,39.7892,6.24612,3,"","",2009.0,"","",105.0,10,105.0,6,105.0,8,1,5134,0.09523809523809523,0.05714285714285714,0.0761904761904762,0.19993765700350216
"ETH","ET",1948.0,3132.0,18823.0,52247.0,39.7892,6.24612,3,"","",2009.0,"","",107.0,10,107.0,6,107.0,9,1,5136,0.09345794392523364,0.056074766355140186,0.08411214953271028,0.2040259534055015
"ETH","ET","","",26090.0,"",40.297001,9.352,4,"","",1987.0,0.0,99.0,311.0,165,311.0,4,311.0,20,3,29155,0.5305466237942122,0.012861736334405145,0.06430868167202572,0.5343266435661523
"ETH","ET",1948.0,"",3143.0,"",41.3667,9.3667,4,"","",1995.0,8.0,18.0,100.0,0,100.0,16,100.0,0,3,30131,0.0,0.16,0.0,0.1509433962264151
"ETH","ET",1943.0,3193.0,18547.0,52183.0,37.2838328,11.4745024,1,"","",2011.0,"","",63.0,32,63.0,15,63.0,3,1,4964,0.5079365079365079,0.23809523809523808,0.047619047619047616,0.6065538923965312
"ETH","ET",1948.0,3135.0,18796.0,52202.0,38.186001,5.625,3,"","",2009.0,"","",72.0,14,72.0,13,72.0,2,1,5122,0.19444444444444445,0.18055555555555555,0.027777777777777776,0.3379512352149494
"ETH","ET",1948.0,3135.0,18796.0,52203.0,38.139999,5.5999999,3,"","",2009.0,"","",110.0,20,110.0,17,110.0,4,1,5125,0.18181818181818182,0.15454545454545454,0.03636363636363636,0.3145457380604737
"ETH","ET",1948.0,3189.0,18981.0,52477.0,40.784801,8.8761501,3,"","",2009.0,"","",91.0,27,91.0,1,91.0,0,1,5218,0.2967032967032967,0.01098901098901099,0.0,0.28719984141920696
"ETH","ET",1948.0,"",3189.0,"",40.754,9.232,4,"","",1986.0,5.0,19.0,50.0,3,50.0,2,50.0,2,3,29286,0.06,0.04,0.04,0.12612830188679244
"ETH","ET",1943.0,"",3142.0,"",37.3667,10.4333,4,"","",1993.0,5.0,18.0,49.0,3,49.0,4,49.0,0,3,28763,0.061224489795918366,0.08163265306122448,0.0,0.1300558729460209
"ETH","ET",1950.0,"",3134.0,"",35.5822,6.993647,4,"","",2013.0,5.0,17.0,460.0,0,460.0,132,460.0,86,1,29518,0.0,0.28695652173913044,0.18695652173913044,0.396476085173164
"ETH","ET",1950.0,"",3148.0,"",37.566667,6.25,4,"","",2012.0,5.0,15.0,100.0,7,100.0,63,100.0,12,1,30186,0.07,0.63,0.12,0.6577283018867924
"ETH","ET",1948.0,3143.0,18818.0,52241.0,41.497601,9.1426601,3,"","",2009.0,"","",81.0,32,81.0,0,81.0,0,1,5133,0.3950617283950617,0.0,0.0,0.3726997437689261
"ETH","ET",1948.0,3135.0,18796.0,52204.0,38.2631,5.71174,3,"","",2009.0,"","",106.0,0,106.0,28,106.0,1,1,5124,0.0,0.2641509433962264,0.009433962264150943,0.2557480336116391
"ETH","ET",1948.0,3135.0,18796.0,52205.0,38.2631,5.7114701,3,"","",2009.0,"","",106.0,0,106.0,28,106.0,1,1,5123,0.0,0.2641509433962264,0.009433962264150943,0.2557480336116391
"ETH","ET",1943.0,3171.0,18602.0,"",38.465,11.735,3,"","",1995.0,7.0,19.0,116.0,0,116.0,10,116.0,0,3,31528,0.0,0.08620689655172414,0.0,0.08132726089785296
"ETH","ET",1948.0,3194.0,19034.0,52539.0,35.344501,8.9456701,3,"","",2009.0,"","",101.0,24,101.0,36,101.0,4,1,5253,0.2376237623762376,0.3564356435643564,0.039603960396039604,0.4988613604088184
"ETH","ET",1948.0,3189.0,18895.0,52350.0,40.4641,8.818090399999999,3,"","",2009.0,"","",96.0,28,96.0,0,96.0,0,1,5169,0.2916666666666667,0.0,0.0,0.2751572327044025
"ETH","ET",1948.0,3194.0,18949.0,52441.0,34.965401,9.8265104,3,"","",2009.0,"","",107.0,75,107.0,0,107.0,0,1,5199,0.7009345794392523,0.0,0.0,0.6612590372068418
"ETH","ET",1948.0,3146.0,18875.0,52322.0,36.994099,9.0855904,3,"","",2009.0,"","",110.0,61,110.0,26,110.0,1,1,5162,0.5545454545454546,0.23636363636363636,0.00909090909090909,0.6254029457210496
"ETH","ET",1948.0,3155.0,18787.0,52199.0,35.527699,8.3530102,3,"","",2009.0,"","",98.0,46,98.0,8,98.0,0,1,5120,0.46938775510204084,0.08163265306122448,0.0,0.48368211358474855
"ETH","ET",1948.0,3159.0,18946.0,52433.0,37.0569,8.4420204,3,"","",2009.0,"","",95.0,44,95.0,21,95.0,0,1,5197,0.4631578947368421,0.22105263157894736,0.0,0.5488945800449485
"ETH","ET",1943.0,3171.0,18602.0,"",37.3,12.983333,3,"","",2013.0,5.0,19.0,384.0,42,384.0,6,384.0,1,1,29495,0.109375,0.015625,0.0026041666666666665,0.11846614333818542
"ETH","ET",1943.0,3171.0,18602.0,"",37.3,12.983333,3,"","",2013.0,"","",385.0,143,385.0,62,385.0,3,1,29537,0.37142857142857144,0.16103896103896104,0.007792207792207792,0.44977571523586146
"ETH","ET",1943.0,3180.0,18629.0,"",38.8167,4.75,4,"","",2005.0,7.0,17.0,50.0,0,50.0,3,50.0,1,2,31348,0.0,0.06,0.02,0.07433962264150942
"ETH","ET",1948.0,"",3144.0,"",39.2667,8.55,4,"","",2005.0,7.0,17.0,50.0,3,50.0,8,50.0,1,2,31484,0.06,0.16,0.02,0.213388679245283
"ETH","ET",1948.0,3144.0,18746.0,52142.0,39.266701,8.5500002,3,"","",2005.0,"","",50.0,3,50.0,8,50.0,1,2,5098,0.06,0.16,0.02,0.213388679245283
"ETH","ET",1944.0,3131.0,18687.0,52187.0,38.7279819,8.9963835,2,"","",2005.0,"","",49.0,15,49.0,6,49.0,0,2,5071,0.30612244897959184,0.12244897959183673,0.0,0.3689500443997391
"ETH","ET",1948.0,3135.0,18764.0,52171.0,38.7279819,8.9963835,2,"","",2005.0,"","",50.0,0,50.0,3,50.0,1,2,5109,0.0,0.06,0.02,0.07433962264150942
"ETH","ET",1947.0,"",3154.0,"",42.116699,9.31667,4,"","",2005.0,7.0,17.0,181.0,16,181.0,14,181.0,4,2,31427,0.08839779005524862,0.07734806629834254,0.022099447513812154,0.16744916661271464
"ETH","ET",1947.0,3154.0,18732.0,52358.0,42.116699,9.3166704,3,"","",2005.0,"","",50.0,11,50.0,11,50.0,0,2,5088,0.22,0.22,0.0,0.36943396226415093
"ETH","ET",1947.0,3154.0,18732.0,52358.0,42.116699,9.3166704,3,"","",2005.0,"","",65.0,1,65.0,2,65.0,1,2,5094,0.015384615384615385,0.03076923076923077,0.015384615384615385,0.05694557758865004
"ETH","ET",1947.0,3154.0,18732.0,52358.0,42.116699,9.3166704,3,"","",2005.0,"","",66.0,4,66.0,1,66.0,3,2,5089,0.06060606060606061,0.015151515151515152,0.045454545454545456,0.1102755293461671
"ETH","ET",0.0,"",3131.0,"",34.7333,9.75,4,"","",2005.0,7.0,17.0,49.0,15,49.0,6,49.0,0,2,31372,0.30612244897959184,0.12244897959183673,0.0,0.3689500443997391
"ETH","ET",1945.0,3141.0,18707.0,"",41.8566146,9.5815123,1,"","",2005.0,7.0,17.0,67.0,0,67.0,3,67.0,0,2,31359,0.0,0.04477611940298507,0.0,0.0422416220782878
"ETH","ET",1948.0,"",3151.0,"",38.9833,5.88333,4,"","",2005.0,7.0,17.0,50.0,3,50.0,5,50.0,1,2,31459,0.06,0.1,0.02,0.1612452830188679
"ETH","ET",1950.0,"",3195.0,"",37.75,6.9,4,"","",2005.0,7.0,17.0,47.0,5,47.0,26,47.0,4,2,31457,0.10638297872340426,0.5531914893617021,0.0851063829787234,0.5987785089245685
"ETH","ET",1947.0,"",3154.0,"",42.116699,9.31667,4,"","",2005.0,7.0,17.0,68.0,0,68.0,0,68.0,0,2,31476,0.0,0.0,0.0,0.0
"ETH","ET",1951.0,"",3176.0,"",38.1325,13.5614,4,"","",2005.0,7.0,17.0,50.0,11,50.0,3,50.0,0,2,31452,0.22,0.06,0.0,0.2516981132075472
"ETH","ET",1950.0,3152.0,19242.0,52483.0,39.4605612,14.278304,1,"","",2005.0,"","",47.0,5,47.0,26,47.0,4,2,5305,0.10638297872340426,0.5531914893617021,0.0851063829787234,0.5987785089245685
"ETH","ET",1948.0,3151.0,18750.0,52155.0,39.4605612,14.278304,1,"","",2005.0,"","",50.0,3,50.0,5,50.0,1,2,5106,0.06,0.1,0.02,0.1612452830188679
"ETH","ET",1951.0,3176.0,19324.0,52516.0,39.4702674,14.2710308,1,"","",2005.0,"","",50.0,11,50.0,3,50.0,0,2,5331,0.22,0.06,0.0,0.2516981132075472
"ETH","ET",1947.0,3154.0,18732.0,52359.0,39.4605612,14.278304,1,"","",2005.0,"","",68.0,0,68.0,0,68.0,0,2,5092,0.0,0.0,0.0,0.0
"ETH","ET",1950.0,"",22487.0,"",37.4833,5.25,4,"","",2005.0,7.0,17.0,48.0,0,48.0,12,48.0,1,2,31398,0.0,0.25,0.020833333333333332,0.2505896226415094
"ETH","ET",1948.0,"",3130.0,"",39.1,7.95,4,"","",2005.0,7.0,17.0,50.0,1,50.0,7,50.0,0,2,31356,0.02,0.14,0.0,0.14830188679245282
"ETH","ET",1948.0,"",3193.0,"",37.1667,11.4167,4,"","",2005.0,7.0,17.0,49.0,7,49.0,13,49.0,3,2,31390,0.14285714285714285,0.2653061224489796,0.061224489795918366,0.38567712689344397
"ETH","ET",1943.0,3193.0,18633.0,52449.0,38.8937176,14.1636465,1,"","",2005.0,"","",49.0,7,49.0,13,49.0,3,2,5047,0.14285714285714285,0.2653061224489796,0.061224489795918366,0.38567712689344397
"ETH","ET",1951.0,"",3179.0,"",39.557499,12.4183,4,"","",2005.0,7.0,17.0,50.0,0,50.0,17,50.0,0,2,31428,0.0,0.34,0.0,0.32075471698113206
"ETH","ET",1951.0,3179.0,19280.0,52164.0,38.7626678,14.1344071,1,"","",2005.0,"","",50.0,0,50.0,17,50.0,0,2,5323,0.0,0.34,0.0,0.32075471698113206
"ETH","ET",1943.0,3171.0,18602.0,"",38.466702,11.7333,3,"","",2005.0,7.0,17.0,49.0,1,49.0,9,49.0,2,2,31444,0.02040816326530612,0.1836734693877551,0.04081632653061224,0.21978552448224226
"ETH","ET",1943.0,3178.0,18628.0,52421.0,39.5536782,12.41967,1,"","",2005.0,"","",49.0,1,49.0,9,49.0,2,2,5040,0.02040816326530612,0.1836734693877551,0.04081632653061224,0.21978552448224226
"ETH","ET",1942.0,"",26089.0,"",41.0853,11.7361,4,"","",2005.0,7.0,17.0,49.0,1,49.0,6,49.0,0,2,31462,0.02040816326530612,0.12244897959183673,0.0,0.13241338121694574
"ETH","ET",1950.0,"",3184.0,"",38.4667,7.05,4,"","",2005.0,7.0,17.0,49.0,1,49.0,28,49.0,15,2,31378,0.02040816326530612,0.5714285714285714,0.30612244897959184,0.668578119404426
"ETH","ET",1950.0,3184.0,19198.0,52371.0,38.466702,7.0500002,3,"","",2005.0,"","",49.0,1,49.0,28,49.0,15,2,5285,0.02040816326530612,0.5714285714285714,0.30612244897959184,0.668578119404426
"ETH","ET",1948.0,"",3130.0,"",39.25,7.53,4,"","",2005.0,7.0,17.0,48.0,5,48.0,1,48.0,0,2,31353,0.10416666666666667,0.020833333333333332,0.0,0.11587722746331235
"ETH","ET",1950.0,"",3186.0,"",36.766701,5.28333,4,"","",2005.0,7.0,17.0,49.0,7,49.0,10,49.0,1,2,31392,0.14285714285714285,0.20408163265306123,0.02040816326530612,0.31293115739061994
"ETH","ET",1950.0,"",3184.0,"",38.4167,6.75,4,"","",2005.0,7.0,17.0,50.0,6,50.0,38,50.0,8,2,31448,0.12,0.76,0.16,0.7760301886792453
"ETH","ET",1941.0,"",3119.0,"",38.700001,9.03333,4,"","",2005.0,7.0,17.0,68.0,0,68.0,31,68.0,12,2,31453,0.0,0.45588235294117646,0.17647058823529413,0.5206633152706143
"ETH","ET",1948.0,"",3189.0,"",40.51,8.81,4,"","",2005.0,7.0,17.0,45.0,4,45.0,12,45.0,0,2,31409,0.08888888888888889,0.26666666666666666,0.0,0.3130677847658979
"ETH","ET",1951.0,"",3145.0,"",39.4608,14.2769,4,"","",2005.0,7.0,17.0,50.0,0,50.0,5,50.0,4,2,31401,0.0,0.1,0.08,0.1622641509433962
"ETH","ET",1951.0,3176.0,19319.0,52505.0,38.4844027,7.0803218,1,"","",2005.0,"","",50.0,0,50.0,2,50.0,3,2,5330,0.0,0.04,0.06,0.0920754716981132
"ETH","ET",1948.0,"",3143.0,"",41.6333,9.11667,4,"","",2005.0,7.0,17.0,47.0,0,47.0,3,47.0,1,2,31379,0.0,0.06382978723404255,0.02127659574468085,0.07900783245214688
"ETH","ET",1951.0,"",3176.0,"",38.290798,14.0483,4,"","",2005.0,7.0,17.0,50.0,0,50.0,2,50.0,3,2,31443,0.0,0.04,0.06,0.0920754716981132
"ETH","ET",1950.0,"",3195.0,"",37.75,6.9,4,"","",2005.0,7.0,17.0,50.0,15,50.0,5,50.0,1,2,31468,0.3,0.1,0.02,0.360943396226415
"ETH","ET",1948.0,"",3143.0,"",42.06,9.1,4,"","",2005.0,7.0,17.0,50.0,10,50.0,17,50.0,3,2,31481,0.2,0.34,0.06,0.4751698113207547
"ETH","ET",1948.0,3143.0,18850.0,52303.0,37.4143606,11.5820144,1,"","",2005.0,"","",50.0,10,50.0,17,50.0,3,2,5150,0.2,0.34,0.06,0.4751698113207547
"ETH","ET",1950.0,3152.0,19242.0,52484.0,37.3613533,11.5742086,1,"","",2005.0,"","",50.0,15,50.0,5,50.0,1,2,5306,0.3,0.1,0.02,0.360943396226415
"ETH","ET",1945.0,3141.0,18707.0,"",41.866699,9.58333,3,"","",2005.0,7.0,17.0,66.0,0,66.0,5,66.0,1,2,31437,0.0,0.07575757575757576,0.015151515151515152,0.08468042344543202
"ETH","ET",1950.0,"",22002.0,"",37.7833,8.28333,4,"","",2005.0,7.0,17.0,49.0,0,49.0,4,49.0,2,2,31424,0.0,0.08163265306122448,0.04081632653061224,0.11237456091408453
"ETH","ET",1943.0,3180.0,18629.0,"",37.383301,5.06667,4,"","",2005.0,7.0,17.0,49.0,1,49.0,3,49.0,0,2,31460,0.02040816326530612,0.061224489795918366,0.0,0.07583318271474934
"ETH","ET",1948.0,3135.0,19017.0,52511.0,42.0441594,9.4201705,1,"","",2005.0,"","",49.0,1,49.0,3,49.0,0,2,5235,0.02040816326530612,0.061224489795918366,0.0,0.07583318271474934
"ETH","ET",1945.0,3141.0,18707.0,"",41.8566146,9.5815123,1,"","",2005.0,7.0,17.0,44.0,0,44.0,1,44.0,1,2,31412,0.0,0.022727272727272728,0.022727272727272728,0.042394355215967565
"ETH","ET",1950.0,3153.0,19216.0,52422.0,36.2468128,7.2671901,1,"","",2005.0,"","",44.0,1,44.0,10,44.0,0,2,5293,0.022727272727272728,0.22727272727272727,0.0,0.2309761422111336
"ETH","ET",1950.0,"",3153.0,"",37.8833,7.58333,4,"","",2005.0,7.0,17.0,44.0,1,44.0,10,44.0,0,2,31467,0.022727272727272728,0.22727272727272727,0.0,0.2309761422111336
"ETH","ET",1941.0,"",3119.0,"",38.700001,9.03333,4,"","",2005.0,7.0,17.0,68.0,1,68.0,22,68.0,12,2,31423,0.014705882352941176,0.3235294117647059,0.17647058823529413,0.42556521204812786
"ETH","ET",1945.0,3141.0,18707.0,"",41.850142,9.6008747,1,"","",2005.0,7.0,17.0,68.0,0,68.0,0,68.0,2,2,31433,0.0,0.0,0.029411764705882353,0.027746947835738067
"ETH","ET",1945.0,3141.0,18707.0,"",41.866699,9.58333,3,"","",2005.0,7.0,17.0,66.0,0,66.0,1,66.0,2,2,31466,0.0,0.015151515151515152,0.030303030303030304,0.042448498709219115
"ETH","ET","","",3126.0,"",36.8333,11.2667,4,"","",2005.0,7.0,17.0,50.0,1,50.0,31,50.0,0,2,31463,0.02,0.62,0.0,0.5920754716981131
"ETH","ET",1948.0,"",3151.0,"",39.5833,5.31667,4,"","",2005.0,7.0,17.0,43.0,0,43.0,1,43.0,0,2,31347,0.0,0.023255813953488372,0.0,0.021939447125932425
"ETH","ET",1948.0,"",3689.0,"",39.1833,6.9833300000000005,4,"","",2005.0,7.0,17.0,50.0,6,50.0,6,50.0,0,2,31449,0.12,0.12,0.0,0.21283018867924525
"ETH","ET",1945.0,3141.0,18707.0,"",41.850142,9.6008747,1,"","",2005.0,7.0,17.0,68.0,0,68.0,1,68.0,1,2,31377,0.0,0.014705882352941176,0.014705882352941176,0.027542926160475285
"ETH","ET",1948.0,"",3144.0,"",39.2667,8.55,4,"","",2005.0,7.0,17.0,49.0,0,49.0,0,49.0,0,2,31375,0.0,0.0,0.0,0.0
"ETH","ET",1948.0,3144.0,18746.0,52143.0,39.5213618,9.6568423,2,"","",2005.0,"","",49.0,0,49.0,0,49.0,0,2,5099,0.0,0.0,0.0,0.0
"ETH","ET",1946.0,"",3127.0,"",34.5833,8.25,4,"","",2005.0,7.0,17.0,66.0,9,66.0,24,66.0,18,2,31438,0.13636363636363635,0.36363636363636365,0.2727272727272727,0.5663212508682647
"ETH","ET",1943.0,"",26086.0,"",39.9333,10.35,4,"","",2005.0,7.0,17.0,50.0,0,50.0,17,50.0,1,2,31439,0.0,0.34,0.02,0.3332075471698113
"ETH","ET",1947.0,"",3154.0,"",42.116699,9.31667,4,"","",2005.0,7.0,17.0,48.0,0,48.0,2,48.0,0,2,31441,0.0,0.041666666666666664,0.0,0.03930817610062892
"ETH","ET",1950.0,"",3184.0,"",38.4167,6.75,4,"","",2005.0,7.0,17.0,49.0,0,49.0,25,49.0,0,2,31351,0.0,0.5102040816326531,0.0,0.4813246053138236
"ETH","ET",1951.0,"",3145.0,"",39.4608,14.2769,4,"","",2005.0,7.0,17.0,50.0,1,50.0,12,50.0,3,2,31370,0.02,0.24,0.06,0.28291320754716975
