"iso3","iso2","admin1_id","admin2_id","iu_id","site_id","longitude","latitude","georeliability","location_type","survey_type","year","age_start","age_end","hk_examined","hk_positive","asc_examined","asc_positive","tt_examined","tt_positive","quality","sn","hk_prevalence","asc_prevalence","tt_prevalence","sth_prevalence"
"UGA","UG",5173.0,49756.0,49756.0,17582.0,33.7616944,1.5121289999999998,1,"","",2008.0,"","",59,0,59,0,59,0,1,17072,0.0,0.0,0.0,0.0
"UGA","UG",5215.0,49798.0,49798.0,"",33.771198,1.6175000000000002,3,"","",2009.0,5.0,18.0,58,0,58,0,58,0,1,29747,0.0,0.0,0.0,0.0
"UGA","UG",5129.0,49712.0,49712.0,17180.0,31.3281983,2.8278283,1,"","",2011.0,"","",51,0,51,0,51,0,1,16284,0.0,0.0,0.0,0.0
"UGA","UG",5188.0,49771.0,49771.0,17604.0,32.9276693,2.2477273,1,"","",2012.0,"","",51,1,51,0,51,0,1,17276,0.0196078431372549,0.0,0.0,0.018497965223825377
"UGA","UG",5233.0,49816.0,49816.0,59410.0,31.1474367,3.5292867,1,"","",2011.0,"","",50,0,50,0,50,0,1,18133,0.0,0.0,0.0,0.0
"UGA","UG",5221.0,49804.0,49804.0,59277.0,33.69445,1.30748,3,"","",2011.0,"","",50,0,50,0,50,0,1,17877,0.0,0.0,0.0,0.0
"UGA","UG",5183.0,49766.0,49766.0,"",32.9151,3.24012,3,"","",1998.0,7.0,14.0,60,26,60,1,60,0,3,30846,0.43333333333333335,0.016666666666666666,0.0,0.4177148846960167
"UGA","UG",5219.0,49802.0,49802.0,17846.0,32.7567121,2.5599936,1,"","",2012.0,"","",67,2,67,0,67,0,1,17840,0.029850746268656716,0.0,0.0,0.0281610813855252
"UGA","UG",5128.0,49711.0,49711.0,17171.0,32.3539222,1.85043,1,"","",2012.0,"","",61,1,61,0,61,0,1,16239,0.01639344262295082,0.0,0.0,0.015465511908444168
"UGA","UG",5124.0,49707.0,49707.0,"",31.7444,3.44807,3,"","",1998.0,9.0,15.0,59,16,59,0,59,0,3,31015,0.2711864406779661,0.0,0.0,0.255836264790534
"UGA","UG",5123.0,49706.0,49706.0,"",33.7266253,2.7967891,1,"","",1998.0,5.0,17.0,64,24,64,0,64,0,3,30941,0.375,0.0,0.0,0.35377358490566035
"UGA","UG",5182.0,49765.0,49765.0,17523.0,32.30809,2.16295,3,"","",2011.0,"","",49,0,49,0,49,0,1,17179,0.0,0.0,0.0,0.0
"UGA","UG",5199.0,"",126.0,"",31.549999,3.22965,4,"","",2002.0,5.0,16.0,58,40,58,0,58,0,2,30991,0.6896551724137931,0.0,0.0,0.6506180871828237
"UGA","UG",5199.0,"",126.0,"",31.549999,3.22965,4,"","",2003.0,6.0,14.0,120,80,120,0,120,0,2,31077,0.6666666666666666,0.0,0.0,0.6289308176100628
"UGA","UG",5199.0,49782.0,49782.0,59037.0,31.546771,3.273504,1,"","",2002.0,"","",58,40,58,0,58,0,2,17450,0.6896551724137931,0.0,0.0,0.6506180871828237
"UGA","UG",5199.0,49782.0,49782.0,59038.0,31.546771,3.273504,1,"","",2003.0,"","",120,80,120,0,120,0,2,17463,0.6666666666666666,0.0,0.0,0.6289308176100628
"UGA","UG",5124.0,49707.0,49707.0,"",31.821501,3.15787,3,"","",1998.0,10.0,14.0,57,34,57,0,57,0,3,31010,0.5964912280701754,0.0,0.0,0.5627275736511088
"UGA","UG",5131.0,49714.0,49714.0,"",33.1773203,2.2735715,1,"","",2002.0,5.0,16.0,60,21,60,8,60,0,2,30978,0.35,0.13333333333333333,0.0,0.41194968553459116
"UGA","UG",5229.0,49812.0,49812.0,17922.0,33.55788,1.38752,3,"","",2011.0,"","",50,0,50,0,50,0,1,18024,0.0,0.0,0.0,0.0
"UGA","UG",5218.0,49801.0,49801.0,"",31.9534,2.5931800000000003,3,"","",1998.0,9.0,13.0,59,26,59,6,59,0,3,31035,0.4406779661016949,0.1016949152542373,0.0,0.46939450277246286
"UGA","UG",5129.0,49712.0,49712.0,58351.0,31.45231,3.10732,3,"","",2011.0,"","",50,0,50,0,50,0,1,16279,0.0,0.0,0.0,0.0
"UGA","UG",5210.0,49793.0,49793.0,"",31.3671,2.46022,3,"","",1998.0,9.0,15.0,62,26,62,0,62,6,3,31040,0.41935483870967744,0.0,0.0967741935483871,0.44862859050124665
"UGA","UG",5219.0,49802.0,49802.0,59264.0,32.326328,2.22928,3,"","",2007.0,"","",236,71,236,3,236,0,1,17845,0.3008474576271186,0.012711864406779662,0.0,0.2922028207032245
"UGA","UG",5126.0,49709.0,49709.0,17134.0,33.6004285,2.099169,1,"","",2013.0,"","",45,0,45,0,45,0,1,16196,0.0,0.0,0.0,0.0
"UGA","UG",5126.0,49709.0,49709.0,17135.0,33.8214771,1.8627582,3,"","",2013.0,"","",50,0,50,0,50,0,1,16192,0.0,0.0,0.0,0.0
"UGA","UG",5132.0,49715.0,49715.0,"",34.925999,1.949,3,"","",1981.0,1.0,99.0,138,54,138,0,138,0,3,30787,0.391304347826087,0.0,0.0,0.3691550451189499
"UGA","UG",5126.0,49709.0,49709.0,17136.0,33.8303128,1.8063484,1,"","",2013.0,"","",50,0,50,0,50,0,1,16200,0.0,0.0,0.0,0.0
"UGA","UG",5124.0,49707.0,49707.0,"",32.0837445,2.9667878,1,"","",1998.0,9.0,17.0,61,38,61,0,61,0,3,31008,0.6229508196721312,0.0,0.0,0.5876894525208785
"UGA","UG",5221.0,49804.0,49804.0,59278.0,33.7712733,1.1584886,1,"","",2009.0,"","",82,23,82,0,82,0,1,17883,0.2804878048780488,0.0,0.0,0.2646111366774045
"UGA","UG",5151.0,49734.0,49734.0,"",32.3265,2.81513,3,"","",1998.0,9.0,14.0,30,12,30,2,30,0,3,30989,0.4,0.06666666666666667,0.0,0.4150943396226415
"UGA","UG",5188.0,49771.0,49771.0,58939.0,32.784351,2.5783,3,"","",2012.0,"","",62,2,62,0,62,0,1,17274,0.03225806451612903,0.0,0.0,0.03043213633597078
"UGA","UG",5126.0,49709.0,49709.0,"",33.786098,1.82327,3,"","",1998.0,5.0,14.0,42,32,42,0,42,0,3,31019,0.7619047619047619,0.0,0.0,0.7187780772686432
"UGA","UG",5219.0,49802.0,49802.0,"",32.631699,2.47488,3,"","",1998.0,7.0,14.0,62,37,62,8,62,0,3,30877,0.5967741935483871,0.12903225806451613,0.0,0.6120786130799285
"UGA","UG",5126.0,49709.0,49709.0,17137.0,33.566667,2.05,3,"","",2013.0,"","",50,0,50,0,50,0,1,16188,0.0,0.0,0.0,0.0
"UGA","UG",5171.0,49754.0,49754.0,17553.0,30.95994,3.4167992,1,"","",2013.0,"","",64,4,64,0,64,0,1,17034,0.0625,0.0,0.0,0.05896226415094339
"UGA","UG",5128.0,49711.0,49711.0,"",32.5344456,1.9850906,1,"","",1998.0,7.0,13.0,63,22,63,1,63,0,3,31012,0.3492063492063492,0.015873015873015872,0.0,0.3391852897692969
"UGA","UG",5128.0,49711.0,49711.0,"",32.5406,1.98438,3,"","",1998.0,7.0,12.0,59,2,59,0,59,0,3,30939,0.03389830508474576,0.0,0.0,0.03197953309881675
"UGA","UG",5219.0,49802.0,49802.0,59266.0,32.421051,2.09462,3,"","",2007.0,"","",233,77,233,21,233,0,1,17849,0.33047210300429186,0.09012875536480687,0.0,0.3686941689080487
"UGA","UG",5221.0,49804.0,49804.0,59279.0,33.616667,1.2,1,"","",2011.0,"","",50,0,50,0,50,0,1,17869,0.0,0.0,0.0,0.0
"UGA","UG",5128.0,49711.0,49711.0,58340.0,32.46307,1.728536,1,"","",2012.0,"","",62,1,62,0,62,0,1,16244,0.016129032258064516,0.0,0.0,0.01521606816798539
"UGA","UG",5168.0,49751.0,49751.0,"",33.9548,1.9173300000000002,3,"","",1998.0,7.0,14.0,40,26,40,0,40,0,3,31004,0.65,0.0,0.0,0.6132075471698113
"UGA","UG",5124.0,49707.0,49707.0,17105.0,31.80222,3.5225400000000002,3,"","",2013.0,"","",60,0,60,0,60,0,1,16141,0.0,0.0,0.0,0.0
"UGA","UG",5129.0,49712.0,49712.0,"",30.907304,3.0303299,1,"","",2003.0,6.0,14.0,119,39,119,23,119,19,2,31091,0.3277310924369748,0.19327731092436976,0.15966386554621848,0.5134496742578246
"UGA","UG",5129.0,49712.0,49712.0,"",31.1710389,2.9959846,1,"","",2002.0,5.0,16.0,67,22,67,1,67,0,2,30869,0.3283582089552239,0.014925373134328358,0.0,0.31922897481054313
"UGA","UG",5130.0,49713.0,49713.0,"",33.051102,2.72947,3,"","",1998.0,8.0,14.0,59,39,59,0,59,0,3,30963,0.6610169491525424,0.0,0.0,0.6236008954269268
"UGA","UG",5151.0,49734.0,49734.0,"",32.6,2.966667,1,"","",2009.0,5.0,18.0,59,0,59,0,59,0,1,29778,0.0,0.0,0.0,0.0
"UGA","UG",5151.0,49734.0,49734.0,17302.0,32.6,2.966667,1,"","",2008.0,"","",65,0,65,0,65,0,1,16578,0.0,0.0,0.0,0.0
"UGA","UG",5184.0,49767.0,49767.0,"",32.8377,2.44032,3,"","",1998.0,7.0,12.0,61,20,61,2,61,0,3,30920,0.32786885245901637,0.03278688524590164,0.0,0.33009994270154597
"UGA","UG",5219.0,49802.0,49802.0,"",32.386501,2.23432,3,"","",1998.0,8.0,12.0,56,23,56,8,56,1,3,31043,0.4107142857142857,0.14285714285714285,0.017857142857142856,0.4753939985697782
"UGA","UG",5128.0,49711.0,49711.0,"",32.5941397,2.0405024,1,"","",1998.0,8.0,11.0,60,44,60,0,60,0,3,31034,0.7333333333333333,0.0,0.0,0.691823899371069
"UGA","UG",5128.0,49711.0,49711.0,58342.0,32.5941397,2.0405024,1,"","",2012.0,"","",62,1,62,0,62,0,1,16249,0.016129032258064516,0.0,0.0,0.01521606816798539
"UGA","UG",5145.0,49728.0,49728.0,"",34.440601,1.4969700000000001,3,"","",2009.0,5.0,18.0,56,1,56,0,56,1,1,29692,0.017857142857142856,0.0,0.017857142857142856,0.03339189449364651
"UGA","UG",5226.0,49809.0,49809.0,17930.0,34.4391306,1.497576,3,"","",2008.0,"","",58,2,58,0,58,1,1,17979,0.034482758620689655,0.0,0.017241379310344827,0.04823547887734727
"UGA","UG",5128.0,49711.0,49711.0,"",32.5575618,2.0839956,1,"","",1998.0,7.0,14.0,59,16,59,0,59,0,3,31014,0.2711864406779661,0.0,0.0,0.255836264790534
"UGA","UG",5128.0,49711.0,49711.0,17174.0,32.5575618,2.0839956,1,"","",2012.0,"","",60,4,60,0,60,0,1,16246,0.06666666666666667,0.0,0.0,0.06289308176100628
"UGA","UG",5128.0,49711.0,49711.0,17175.0,32.75776,1.81005,3,"","",2012.0,"","",61,0,61,0,61,0,1,16243,0.0,0.0,0.0,0.0
"UGA","UG",5219.0,49802.0,49802.0,59268.0,32.347698,2.1261401,3,"","",2007.0,"","",176,52,176,6,176,0,1,17851,0.29545454545454547,0.03409090909090909,0.0,0.30138975518478095
"UGA","UG",5151.0,49734.0,49734.0,"",32.3702778,2.6297222,1,"","",2009.0,5.0,18.0,58,1,58,0,58,0,1,29706,0.017241379310344827,0.0,0.0,0.01626545217957059
"UGA","UG",5151.0,49734.0,49734.0,17303.0,32.3702778,2.6297222,1,"","",2008.0,"","",64,1,64,0,64,0,1,16576,0.015625,0.0,0.0,0.014740566037735848
"UGA","UG",5131.0,49714.0,49714.0,"",33.072701,2.41938,3,"","",2002.0,5.0,16.0,124,40,124,12,124,0,2,30891,0.3225806451612903,0.0967741935483871,0.0,0.36616731784893874
"UGA","UG",5131.0,49714.0,49714.0,17122.0,33.072701,2.41938,3,"","",2012.0,"","",64,0,64,0,64,0,1,16322,0.0,0.0,0.0,0.0
"UGA","UG",5151.0,49734.0,49734.0,"",32.7929329,2.6902654,1,"","",2009.0,5.0,60.0,58,6,58,0,58,0,1,29803,0.10344827586206896,0.0,0.0,0.09759271307742354
"UGA","UG",5151.0,49734.0,49734.0,"",32.7929329,2.6902654,1,"","",2009.0,5.0,18.0,65,0,65,0,65,0,1,29835,0.0,0.0,0.0,0.0
"UGA","UG",5151.0,49734.0,49734.0,17304.0,32.7929329,2.6902654,1,"","",2008.0,"","",94,0,94,0,94,0,1,16557,0.0,0.0,0.0,0.0
"UGA","UG",5151.0,49734.0,49734.0,17305.0,32.7929329,2.6902654,1,"","",2008.0,"","",76,8,76,0,76,0,1,16567,0.10526315789473684,0.0,0.0,0.09930486593843096
"UGA","UG",5233.0,49816.0,49816.0,17972.0,31.13611,3.5257199,3,"","",2011.0,"","",50,0,50,0,50,0,1,18123,0.0,0.0,0.0,0.0
"UGA","UG",5229.0,49812.0,49812.0,17923.0,33.7287212,1.6664287,1,"","",2011.0,"","",50,0,50,0,50,0,1,18036,0.0,0.0,0.0,0.0
"UGA","UG",5151.0,49734.0,49734.0,"",32.4142516,2.5319739,1,"","",2009.0,5.0,18.0,59,1,59,0,59,0,1,29812,0.01694915254237288,0.0,0.0,0.015989766549408375
"UGA","UG",5151.0,49734.0,49734.0,17306.0,32.4142516,2.5319739,1,"","",2008.0,"","",65,1,65,0,65,0,1,16569,0.015384615384615385,0.0,0.0,0.014513788098693758
"UGA","UG",5129.0,49712.0,49712.0,17182.0,31.390405,2.948213,1,"","",2011.0,"","",50,0,50,0,50,0,1,16283,0.0,0.0,0.0,0.0
"UGA","UG",5210.0,49793.0,49793.0,"",31.507601,2.47508,3,"","",1998.0,9.0,16.0,77,40,77,0,77,3,3,31013,0.5194805194805194,0.0,0.03896103896103896,0.5077377902665822
"UGA","UG",5210.0,49793.0,49793.0,17796.0,31.50745,2.47514,3,"","",2011.0,"","",50,0,50,0,50,0,1,17701,0.0,0.0,0.0,0.0
"UGA","UG",5129.0,49712.0,49712.0,17183.0,30.962665,2.87513,1,"","",2011.0,"","",50,0,50,0,50,2,1,16263,0.0,0.0,0.04,0.03773584905660377
"UGA","UG",5129.0,49712.0,49712.0,58355.0,30.962665,2.87513,1,"","",2011.0,"","",50,0,50,0,50,1,1,16268,0.0,0.0,0.02,0.018867924528301886
"UGA","UG",5184.0,49767.0,49767.0,17578.0,32.695833,2.260278,1,"","",2012.0,"","",62,1,62,2,62,0,1,17238,0.016129032258064516,0.03225806451612903,0.0,0.04515736359531148
"UGA","UG",5199.0,"",126.0,"",31.9252,3.556,4,"","",1998.0,8.0,20.0,58,37,58,0,58,0,3,30852,0.6379310344827587,0.0,0.0,0.6018217306441119
"UGA","UG",5183.0,49766.0,49766.0,"",32.9577948,3.3683218999999998,1,"","",2009.0,5.0,18.0,61,0,61,0,61,0,1,29726,0.0,0.0,0.0,0.0
"UGA","UG",5183.0,49766.0,49766.0,17533.0,32.9577948,3.3683218999999998,1,"","",2008.0,"","",62,0,62,0,62,0,1,17210,0.0,0.0,0.0,0.0
"UGA","UG",5164.0,49747.0,49747.0,17438.0,33.211842,0.6992200000000001,3,"","",2011.0,"","",51,0,51,0,51,1,1,16928,0.0,0.0,0.0196078431372549,0.018497965223825377
"UGA","UG",5164.0,49747.0,49747.0,58731.0,33.211842,0.6992200000000001,3,"","",2011.0,"","",51,0,51,0,51,0,1,16922,0.0,0.0,0.0,0.0
"UGA","UG",5232.0,49815.0,49815.0,59372.0,32.27476,0.0304,3,"","",2009.0,"","",4,0,4,0,4,0,1,18075,0.0,0.0,0.0,0.0
"UGA","UG",5125.0,49708.0,49708.0,58308.0,32.915119,1.60934,3,"","",2007.0,"","",179,15,179,1,179,1,1,16176,0.08379888268156424,0.00558659217877095,0.00558659217877095,0.0886860113452128
"UGA","UG",5171.0,49754.0,49754.0,17554.0,31.078475,3.4871057,1,"","",2013.0,"","",61,10,61,0,61,0,1,17048,0.16393442622950818,0.0,0.0,0.15465511908444166
"UGA","UG",5162.0,49745.0,49745.0,58682.0,32.4594622,0.0797678,1,"","",2009.0,"","",7,0,7,0,7,1,1,16840,0.0,0.0,0.14285714285714285,0.1347708894878706
"UGA","UG",5220.0,49803.0,49803.0,17841.0,33.17848,2.47074,3,"","",2012.0,"","",62,0,62,0,62,0,1,17858,0.0,0.0,0.0,0.0
"UGA","UG",5220.0,49803.0,49803.0,17842.0,33.1053497,2.5038044,1,"","",2012.0,"","",59,0,59,0,59,0,1,17853,0.0,0.0,0.0,0.0
"UGA","UG",5176.0,49759.0,49759.0,"",32.5736475,0.3225393,1,"","",2006.0,10.0,14.0,55,0,55,0,55,1,1,31114,0.0,0.0,0.01818181818181818,0.01715265866209262
"UGA","UG",5200.0,49783.0,49783.0,59065.0,32.75415,-0.004260000000000001,3,"","",2009.0,"","",6,0,6,1,6,1,1,17500,0.0,0.16666666666666666,0.16666666666666666,0.28825995807127874
