"iso3","iso2","admin1_id","admin2_id","iu_id","location","site_id","longitude","latitude","georeliability","location_type","survey_type","year","age_start","age_end","hk_examined","hk_positive","asc_examined","asc_positive","tt_examined","tt_positive","quality","sn","hk_prevalence","asc_prevalence","tt_prevalence","sth_prevalence"
"ZMB","ZM",5342.0,50881.0,50881.0,"kangila basic",59957.0,27.4641,-16.0186,3,"","",2005,"","",60,18,60,0,60,0,2,18342,0.3,0.0,0.0,0.28301886792452824
"ZMB","ZM",5337.0,50837.0,50837.0,"kanzutu",59878.0,32.4076,-13.6624,3,"","",2002,"","",27,16,27,0,27,0,2,18277,0.5925925925925926,0.0,0.0,0.5590496156533892
"ZMB","ZM",5337.0,50837.0,50837.0,"kapara",59879.0,32.516667,-13.516667,1,"","",2002,"","",60,38,60,0,60,0,2,18266,0.6333333333333333,0.0,0.0,0.5974842767295596
"ZMB","ZM",5337.0,50837.0,50837.0,"kapatamoyo",59880.0,32.6666669,-13.566667,1,"","",2002,"","",48,18,48,0,48,1,2,18272,0.375,0.0,0.020833333333333332,0.36605738993710685
"ZMB","ZM",5337.0,50837.0,50837.0,"kapita",59881.0,32.4547,-13.5183,3,"","",2002,"","",68,35,68,0,68,0,2,18283,0.5147058823529411,0.0,0.0,0.4855715871254161
"ZMB","ZM",5335.0,50876.0,50876.0,"kaponde",59920.0,26.1841,-16.0587,3,"","",2005,"","",60,34,60,0,60,0,2,18311,0.5666666666666667,0.0,0.0,0.5345911949685533
"ZMB","ZM",5343.0,53192.0,53192.0,"kasaya mid basic",59962.0,25.0328,-17.2842,3,"","",2005,"","",61,6,61,0,61,0,2,18363,0.09836065573770492,0.0,0.0,0.09279307145066501
"ZMB","ZM",5337.0,50837.0,50837.0,"kasenengwa",59882.0,32.32,-13.7156,3,"","",2002,"","",69,51,69,0,69,0,2,18268,0.7391304347826086,0.0,0.0,0.697292863002461
"ZMB","ZM",5342.0,50878.0,50878.0,"kasensa primary school",59947.0,25.2615,-17.286,3,"","",2005,"","",60,19,60,0,60,0,2,18335,0.31666666666666665,0.0,0.0,0.2987421383647798
"ZMB","ZM",5344.0,50864.0,50864.0,"kasyasya","",32.949001,-10.167,3,"","",1983,1.0,65.0,53,17,53,1,53,0,3,31102,0.32075471698113206,0.018867924528301886,0.0,0.3146893072805067
"ZMB","ZM",5337.0,50837.0,50837.0,"katawa",59883.0,32.377899,-13.909,3,"","",2002,"","",41,12,41,0,41,0,2,18271,0.2926829268292683,0.0,0.0,0.27611596870685684
"ZMB","ZM",5337.0,50837.0,50837.0,"katopola",59884.0,32.6329,-13.6122,3,"","",2002,"","",66,42,66,0,66,0,2,18270,0.6363636363636364,0.0,0.0,0.6003430531732418
"ZMB","ZM",5343.0,50889.0,50889.0,"kaunga lweti",59969.0,23.549,-15.732,3,"","",2007,"","",49,9,49,0,49,0,1,18351,0.1836734693877551,0.0,0.0,0.1732768579129765
"ZMB","ZM",5337.0,50837.0,50837.0,"kawambe",59885.0,32.6889,-13.5112,3,"","",2002,"","",46,17,46,0,46,2,2,18279,0.3695652173913043,0.0,0.043478260869565216,0.3745051182366158
"ZMB","ZM",5341.0,50872.0,50872.0,"kayambi",59961.0,32.0,-9.45,3,"","",2007,"","",60,30,60,2,60,0,1,18300,0.5,0.03333333333333333,0.0,0.48742138364779863
"ZMB","ZM",5337.0,50837.0,50837.0,"langa",59886.0,32.366901,-13.6095,3,"","",2002,"","",37,5,37,0,37,0,2,18285,0.13513513513513514,0.0,0.0,0.12748597654258031
"ZMB","ZM",5343.0,53189.0,53189.0,"luampa",59952.0,24.4076771,-15.0632854,1,"","",2007,"","",51,15,51,0,51,0,1,18361,0.29411764705882354,0.0,0.0,0.27746947835738067
"ZMB","ZM",5337.0,50837.0,50837.0,"lukhalo",59887.0,32.605,-13.4157,3,"","",2002,"","",36,19,36,0,36,0,2,18269,0.5277777777777778,0.0,0.0,0.49790356394129975
"ZMB","ZM",5342.0,50878.0,50878.0,"lunungu community",59948.0,25.2903,-17.2012,3,"","",2005,"","",60,14,60,0,60,0,2,18337,0.23333333333333334,0.0,0.0,0.220125786163522
"ZMB","ZM",5337.0,50837.0,50837.0,"lutembwe","",32.646099,-13.6715,3,"school","mapping",2013,10.0,14.0,30,1,30,0,30,0,1,27970,0.03333333333333333,0.0,0.0,0.03144654088050314
"ZMB","ZM",5337.0,50837.0,50837.0,"lutembwe",59888.0,32.646099,-13.6715,3,"","",2002,"","",72,22,72,2,72,1,2,18291,0.3055555555555556,0.027777777777777776,0.013888888888888888,0.31530454939565705
"ZMB","ZM",5342.0,50877.0,50877.0,"mafuta basic",59939.0,27.65,-15.566667,1,"","",2005,"","",60,1,60,0,60,0,2,18324,0.016666666666666666,0.0,0.0,0.01572327044025157
"ZMB","ZM",5337.0,50837.0,50837.0,"maguya","",32.613171,-13.84961,1,"school","mapping",2013,9.0,14.0,30,1,30,0,30,0,1,27971,0.03333333333333333,0.0,0.0,0.03144654088050314
"ZMB","ZM",5337.0,50837.0,50837.0,"maguya",59889.0,32.613171,-13.84961,1,"","",2002,"","",51,16,51,4,51,0,2,18280,0.3137254901960784,0.0784313725490196,0.0,0.34674617164660904
"ZMB","ZM",5337.0,50837.0,50837.0,"magwero",59890.0,32.7831,-13.6633,3,"","",2002,"","",65,38,65,2,65,0,2,18265,0.5846153846153846,0.03076923076923077,0.0,0.5635815563246622
"ZMB","ZM",5342.0,50875.0,50875.0,"makuyu",59910.0,27.8839,-16.5892,3,"","",2005,"","",64,28,64,2,64,0,2,18308,0.4375,0.03125,0.0,0.42931898584905653
"ZMB","ZM",5337.0,50837.0,50837.0,"makwe",59891.0,32.653198,-13.8089,3,"","",2002,"","",49,18,49,0,49,0,2,18273,0.3673469387755102,0.0,0.0,0.346553715825953
"ZMB","ZM",5335.0,50876.0,50876.0,"mamvu page school",59921.0,26.4797,-15.548,3,"","",2005,"","",60,52,60,0,60,0,2,18320,0.8666666666666667,0.0,0.0,0.8176100628930817
"ZMB","ZM",5335.0,50876.0,50876.0,"masasabi",59922.0,26.0933,-15.3944,3,"","",2005,"","",56,29,56,0,56,0,2,18312,0.5178571428571429,0.0,0.0,0.488544474393531
"ZMB","ZM",5343.0,50889.0,50889.0,"matongo",59970.0,23.3,-15.716667,1,"","",2007,"","",48,35,48,0,48,0,1,18352,0.7291666666666666,0.0,0.0,0.6878930817610062
"ZMB","ZM",5342.0,50883.0,50883.0,"matuwa",59973.0,28.6666667,-16.4,1,"","",2005,"","",60,4,60,10,60,0,2,18345,0.06666666666666667,0.16666666666666666,0.0,0.20964360587002095
"ZMB","ZM",5342.0,50878.0,50878.0,"maunga middle basic",59949.0,25.4623,-17.4395,3,"","",2005,"","",60,17,60,6,60,0,2,18334,0.2833333333333333,0.1,0.0,0.3349056603773584
"ZMB","ZM",5337.0,50837.0,50837.0,"mnukwa",59892.0,32.566667,-13.45,1,"","",2002,"","",48,19,48,1,48,0,2,18276,0.3958333333333333,0.020833333333333332,0.0,0.3853020178197064
"ZMB","ZM",5344.0,50873.0,50873.0,"moses","",32.731998,-9.334,3,"","",1983,1.0,65.0,46,4,46,0,46,0,3,31098,0.08695652173913043,0.0,0.0,0.08203445447087776
"ZMB","ZM",5342.0,50883.0,50883.0,"mpango basic",59974.0,28.5348,-16.4828,3,"","",2005,"","",62,4,62,0,62,0,2,18346,0.06451612903225806,0.0,0.0,0.06086427267194156
"ZMB","ZM",5337.0,50837.0,50837.0,"mshawa",59893.0,32.377079,-13.63973,1,"","",2002,"","",31,4,31,1,31,0,2,18282,0.12903225806451613,0.03225806451612903,0.0,0.1482339544106964
"ZMB","ZM",5337.0,50837.0,50837.0,"mtaya",59894.0,32.506802,-13.576,3,"","",2002,"","",65,31,65,5,65,0,2,18288,0.47692307692307695,0.07692307692307693,0.0,0.4878865691637825
"ZMB","ZM",5337.0,50837.0,50837.0,"mtizwa",59895.0,32.522999,-13.7453,3,"","",2002,"","",68,20,68,0,68,0,2,18290,0.29411764705882354,0.0,0.0,0.27746947835738067
"ZMB","ZM",5342.0,50877.0,50877.0,"muchenje basic",59940.0,26.2894,-16.5311,3,"","",2005,"","",57,4,57,0,57,0,2,18328,0.07017543859649122,0.0,0.0,0.06620324395895398
"ZMB","ZM",5342.0,50877.0,50877.0,"mukwela basic",59941.0,26.3939,-17.0158,3,"","",2005,"","",61,11,61,0,61,0,2,18331,0.18032786885245902,0.0,0.0,0.17012063099288585
"ZMB","ZM",5335.0,50876.0,50876.0,"munkolo basic",59923.0,26.3678,-16.2838,3,"","",2005,"","",60,2,60,0,60,0,2,18316,0.03333333333333333,0.0,0.0,0.03144654088050314
"ZMB","ZM",5342.0,50884.0,50884.0,"munyati",59975.0,27.5097,-17.0864,3,"","",2005,"","",65,15,65,0,65,0,2,18347,0.23076923076923078,0.0,0.0,0.21770682148040638
"ZMB","ZM",5342.0,50874.0,50874.0,"mwanachilenga basic",59906.0,26.993401,-17.1042,3,"","",2005,"","",60,3,60,1,60,0,2,18305,0.05,0.016666666666666666,0.0,0.0621069182389937
"ZMB","ZM",5337.0,50837.0,50837.0,"mwita",59896.0,32.807098,-13.2821,3,"","",2002,"","",69,37,69,2,69,0,2,18287,0.5362318840579711,0.028985507246376812,0.0,0.5185607907011766
"ZMB","ZM",5342.0,53186.0,53186.0,"nachibanga",59967.0,27.3333,-16.706,3,"","",2005,"","",61,10,61,0,61,1,2,18359,0.16393442622950818,0.0,0.01639344262295082,0.1675853011718294
"ZMB","ZM",5342.0,50882.0,50882.0,"nakamboma basic",59964.0,26.5868,-16.073,3,"","",2005,"","",61,48,61,0,61,0,2,18343,0.7868852459016393,0.0,0.0,0.7423445716053201
"ZMB","ZM",5342.0,50877.0,50877.0,"namabondo",59942.0,26.2523,-16.3773,3,"","",2005,"","",59,6,59,0,59,0,2,18326,0.1016949152542373,0.0,0.0,0.09593859929645027
"ZMB","ZM",5335.0,50876.0,50876.0,"namankubaula community",59924.0,26.298901,-15.5694,3,"","",2005,"","",61,48,61,0,61,0,2,18314,0.7868852459016393,0.0,0.0,0.7423445716053201
