iso3,iso2,admin1_id,admin2_id,iu_id,location,site_id,longitude,latitude,georeliability,location_type,survey_type,year,age_start,age_end,hk_examined,hk_positive,hk_perc_highinfection,hk_perc_moderateinfection,asc_examined,asc_positive,asc_perc_highinfection,asc_perc_moderateinfection,tt_examined,tt_positive,tt_perc_highinfection,tt_perc_moderateinfection,sth_examined,sth_positive,quality,sn
AGO,AO,249,2050,2050,cabungo ii,,13.52756,-8.57115,3,,,2010,0,80,32.0,0.0,,,32.0,1,,,32.0,1.0,,,0.0,0.0,1,29946
AGO,AO,249,2050,2050,capredio 1,,13.772,-8.3879995,3,,,2010,0,80,32.0,4.0,,,32.0,0,,,32.0,4.0,,,0.0,0.0,1,29923
AGO,AO,249,2050,2050,capredio 2,,13.82,-8.4390001,3,,,2010,0,80,7.0,0.0,,,7.0,0,,,7.0,1.0,,,0.0,0.0,1,29951
AGO,AO,265,2197,2197,catulo,,15.10093,-7.67832,3,,,2014,5,23,30.0,0.0,0.0,0.0,30.0,26,0.0,3.846153846,30.0,0.0,0.0,0.0,30.0,0.0,1,20548
AGO,AO,249,2050,2050,catuta,,14.20523,-8.61429,3,,,2010,0,80,47.0,0.0,,,47.0,6,,,47.0,8.0,,,0.0,0.0,1,29932
AGO,AO,249,2050,2050,cheru,,14.16037,-8.64921,3,,,2010,0,80,49.0,1.0,,,49.0,4,,,49.0,9.0,,,0.0,0.0,1,29955
AGO,AO,249,2050,2050,condominio 60 casas,,13.68633,-8.5226698,3,,,2010,0,80,35.0,0.0,,,35.0,1,,,35.0,2.0,,,0.0,0.0,1,29922
AGO,AO,249,2050,2050,coragem,,13.97782,-8.62514,3,,,2010,0,80,53.0,3.0,,,53.0,9,,,53.0,8.0,,,0.0,0.0,1,29927
AGO,AO,265,2195,2195,dengue,,15.28226,-7.61035,3,,,2014,5,23,30.0,17.0,56.66666667,0.0,30.0,2,0.0,0.0,30.0,0.0,0.0,0.0,30.0,1.0,1,20555
AGO,AO,265,2204,2204,diadia,,15.81833,-8.02257,3,,,2014,5,23,30.0,9.0,30.0,0.0,30.0,14,0.0,0.0,29.0,4.0,0.0,100.0,30.0,0.0,1,20556
AGO,AO,265,2196,2196,dom antonio,,14.85106,-7.3405,3,,,2014,5,23,30.0,11.0,36.66666667,0.0,30.0,23,0.0,0.0,30.0,1.0,0.0,100.0,30.0,0.0,1,20557
AGO,AO,257,2119,2119,e  p  cafango no 36,,15.58626,-12.89756,3,,,2014,5,23,30.0,2.0,6.666666667,0.0,30.0,6,0.0,0.0,30.0,1.0,0.0,0.0,30.0,3.0,1,20217
AGO,AO,257,2120,2120,e  p  cantao paula no 24,,15.58404,-12.14289,3,,,2014,5,23,30.0,0.0,0.0,0.0,30.0,5,0.0,20.0,30.0,0.0,0.0,0.0,29.0,2.0,1,20223
AGO,AO,257,2119,2119,e  p  caputo,,15.28188,-12.55275,3,,,2014,5,23,30.0,0.0,0.0,0.0,30.0,4,0.0,0.0,30.0,0.0,0.0,0.0,30.0,16.0,1,20225
AGO,AO,257,2119,2119,e  p  chicaca no 174,,15.46795,-12.73893,3,,,2014,5,23,30.0,0.0,0.0,0.0,30.0,0,0.0,0.0,30.0,0.0,0.0,0.0,30.0,0.0,1,20228
AGO,AO,257,2119,2119,e  p  chipuia,,15.19321,-12.19323,3,,,2014,5,23,30.0,0.0,0.0,0.0,30.0,25,0.0,0.0,30.0,3.0,0.0,100.0,30.0,0.0,1,20230
AGO,AO,257,2119,2119,e  p  compao no 16,,15.31764,-12.86008,3,,,2014,5,23,30.0,0.0,0.0,0.0,30.0,15,0.0,0.0,30.0,0.0,0.0,0.0,30.0,1.0,1,20233
AGO,AO,257,2118,2118,e  p  de dungula no 29,,15.82733,-11.82006,3,,,2014,5,23,30.0,0.0,0.0,0.0,30.0,0,0.0,0.0,30.0,2.0,0.0,0.0,30.0,0.0,1,20236
AGO,AO,257,2120,2120,e  p  hamili no 233  aldeia,,15.64705,-11.64814,3,,,2014,5,23,30.0,0.0,0.0,0.0,30.0,0,0.0,0.0,30.0,0.0,0.0,0.0,30.0,19.0,1,20240
AGO,AO,257,2125,2125,e  p  moma suia,,14.87459,-12.63828,3,,,2014,5,23,30.0,3.0,10.0,0.0,30.0,3,0.0,0.0,30.0,0.0,0.0,0.0,30.0,1.0,1,20247
AGO,AO,257,2119,2119,e  p  njongolo no 162,,16.10052,-13.10226,3,,,2014,5,23,30.0,0.0,0.0,0.0,30.0,21,0.0,0.0,30.0,0.0,0.0,0.0,30.0,1.0,1,20248
AGO,AO,257,2119,2119,e  p  no 117 chiva,,15.5454,-13.72928,3,,,2014,5,23,30.0,0.0,0.0,0.0,30.0,13,0.0,0.0,30.0,0.0,0.0,0.0,30.0,2.0,1,20252
AGO,AO,257,2119,2119,e  p  sacachundo,,15.72469,-12.75824,3,,,2014,5,23,30.0,0.0,0.0,0.0,30.0,3,0.0,0.0,30.0,1.0,0.0,100.0,30.0,1.0,1,20258
AGO,AO,257,2119,2119,e  p  sacalanga no 181,,15.34589,-13.24365,3,,,2014,5,23,30.0,0.0,0.0,0.0,30.0,0,0.0,0.0,30.0,1.0,0.0,0.0,30.0,2.0,1,20259
AGO,AO,257,2120,2120,e  p  sacatanda no 181,,15.34589,-13.24365,3,,,2014,5,23,30.0,0.0,0.0,0.0,30.0,3,0.0,0.0,30.0,0.0,0.0,0.0,30.0,26.0,1,20260
AGO,AO,257,2119,2119,e p  babayela no 13,,16.03932,-12.81102,3,,,2014,5,23,30.0,0.0,0.0,0.0,30.0,4,0.0,0.0,30.0,0.0,0.0,0.0,30.0,1.0,1,20265
AGO,AO,257,2116,2116,e p  bimbi no 38,,14.91783,-12.60596,3,,,2014,5,23,30.0,0.0,0.0,0.0,30.0,0,0.0,0.0,30.0,0.0,0.0,0.0,30.0,0.0,1,20268
AGO,AO,257,2125,2125,e p  bulundua,,15.13616,-13.23267,3,,,2014,5,23,30.0,0.0,0.0,0.0,30.0,0,0.0,0.0,30.0,0.0,0.0,0.0,30.0,4.0,1,20271
AGO,AO,257,2121,2121,e p  bunju,,14.84265,-12.70881,3,,,2014,5,23,30.0,0.0,0.0,0.0,30.0,3,0.0,0.0,30.0,0.0,0.0,0.0,30.0,1.0,1,20272
AGO,AO,257,2116,2116,e p  cachimbuelengue,,15.19149,-12.89231,3,,,2014,5,23,30.0,0.0,0.0,0.0,30.0,0,0.0,0.0,30.0,1.0,0.0,0.0,30.0,0.0,1,20274
AGO,AO,257,2117,2117,e p  cahombo no 15,,14.94266,-12.95442,3,,,2014,5,23,30.0,0.0,0.0,0.0,30.0,0,0.0,0.0,30.0,0.0,0.0,0.0,30.0,2.0,1,20276
AGO,AO,257,2116,2116,e p  cambala,,15.59652,-12.8296,3,,,2014,5,23,30.0,0.0,0.0,0.0,30.0,2,0.0,0.0,30.0,0.0,0.0,0.0,30.0,0.0,1,20279
AGO,AO,257,2126,2126,e p  chenga centro no 22,,15.3309,-12.35655,3,,,2014,5,23,30.0,0.0,0.0,0.0,30.0,1,0.0,0.0,30.0,0.0,0.0,0.0,30.0,11.0,1,20288
AGO,AO,257,2121,2121,e p  chitanda,,15.38265,-12.18379,3,,,2014,5,23,30.0,0.0,0.0,0.0,30.0,1,0.0,0.0,30.0,0.0,0.0,0.0,30.0,1.0,1,20299
AGO,AO,257,2120,2120,e p  cossito no71,,15.38269,-12.18383,3,,,2014,5,23,30.0,0.0,0.0,0.0,30.0,7,0.0,0.0,30.0,0.0,0.0,0.0,30.0,8.0,1,20307
AGO,AO,257,2122,2122,e p  cunjuca no 009,,15.3827,-12.18384,3,,,2014,5,23,30.0,0.0,0.0,0.0,30.0,1,0.0,0.0,30.0,0.0,0.0,0.0,30.0,0.0,1,20309
AGO,AO,257,2118,2118,e p  de candingo no 16,,15.54917,-12.229,3,,,2014,5,23,30.0,0.0,0.0,0.0,30.0,11,0.0,0.0,30.0,2.0,0.0,0.0,30.0,0.0,1,20321
AGO,AO,257,2126,2126,e p  de catanda no 02,,16.47806,-13.22699,3,,,2014,5,23,30.0,0.0,0.0,0.0,30.0,4,0.0,0.0,30.0,2.0,0.0,0.0,30.0,1.0,1,20325
AGO,AO,257,2123,2123,e p  de chilata no 22,,15.89128,-12.89109,3,,,2014,5,23,30.0,0.0,0.0,0.0,30.0,0,0.0,0.0,30.0,0.0,0.0,0.0,30.0,0.0,1,20330
AGO,AO,257,2117,2117,e p  de jolomba no 4,,15.32663,-12.58422,3,,,2014,5,23,30.0,0.0,0.0,0.0,30.0,0,0.0,0.0,30.0,2.0,0.0,0.0,30.0,2.0,1,20339
AGO,AO,257,2126,2126,e p  de luame sacalondungo,,15.22478,-12.1371,3,,,2014,5,23,30.0,0.0,0.0,0.0,30.0,1,0.0,0.0,30.0,2.0,0.0,0.0,30.0,6.0,1,20343
AGO,AO,257,2123,2123,e p  de lucamba no 11,,15.16963,-13.23701,3,,,2014,5,23,30.0,0.0,0.0,0.0,30.0,1,0.0,0.0,30.0,0.0,0.0,0.0,30.0,0.0,1,20344
AGO,AO,257,2123,2123,e p  de mande no 9,,15.61736,-12.17704,3,,,2014,5,23,30.0,0.0,0.0,0.0,30.0,1,0.0,0.0,30.0,0.0,0.0,0.0,30.0,3.0,1,20348
AGO,AO,257,2122,2122,e p  de nungulo no 43,,15.60983,-12.30593,3,,,2014,5,23,30.0,0.0,0.0,0.0,30.0,0,0.0,0.0,30.0,0.0,0.0,0.0,30.0,2.0,1,20352
AGO,AO,257,2118,2118,e p  de quipeio no 37,,15.75174,-12.67803,3,,,2014,5,23,30.0,0.0,0.0,0.0,30.0,0,0.0,0.0,30.0,0.0,0.0,0.0,30.0,0.0,1,20355
AGO,AO,257,2123,2123,e p  de saluimba no 29,,15.69541,-12.74454,3,,,2014,5,23,30.0,0.0,0.0,0.0,30.0,0,0.0,0.0,30.0,0.0,0.0,0.0,30.0,18.0,1,20358
AGO,AO,257,2124,2124,e p  gandarinha no 25,,16.08492,-12.42791,3,,,2014,5,23,30.0,0.0,0.0,0.0,30.0,0,0.0,0.0,30.0,1.0,0.0,0.0,30.0,0.0,1,20375
AGO,AO,257,2116,2116,e p  hengue,,14.81625,-12.83631,4,,,2014,5,23,30.0,0.0,0.0,0.0,30.0,1,0.0,0.0,30.0,0.0,0.0,0.0,30.0,1.0,1,20377
AGO,AO,257,2116,2116,e p  kalandula no 02,,15.97819,-12.16964,3,,,2014,5,23,30.0,0.0,0.0,0.0,30.0,1,0.0,0.0,30.0,0.0,0.0,0.0,30.0,2.0,1,20381
AGO,AO,257,2119,2119,e p  mande no 180,,14.84236,-12.77193,3,,,2014,5,23,30.0,0.0,0.0,0.0,30.0,1,0.0,0.0,30.0,0.0,0.0,0.0,30.0,0.0,1,20390
AGO,AO,257,2120,2120,e p  njimbo no 131,,16.28301,-11.93382,3,,,2014,5,23,30.0,0.0,0.0,0.0,30.0,0,0.0,0.0,30.0,0.0,0.0,0.0,30.0,7.0,1,20398
AGO,AO,257,2120,2120,e p  no 149,,15.47868,-12.99249,3,,,2014,5,23,1.0,0.0,0.0,0.0,1.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,20403
AGO,AO,257,2121,2121,e p  ombala moma,,15.40978,-11.83197,3,,,2014,5,23,30.0,0.0,0.0,0.0,30.0,1,0.0,0.0,30.0,0.0,0.0,0.0,30.0,2.0,1,20445
AGO,AO,257,2125,2125,e p  sanjiombulo,,15.96999,-12.4923,3,,,2014,5,23,30.0,0.0,0.0,0.0,30.0,1,0.0,0.0,30.0,0.0,0.0,0.0,30.0,0.0,1,20458
AGO,AO,257,2121,2121,e p  sawala,,15.74392,-12.4624,3,,,2014,5,23,30.0,0.0,0.0,0.0,30.0,1,0.0,0.0,30.0,0.0,0.0,0.0,30.0,2.0,1,20463
AGO,AO,257,2122,2122,e p  sequesseque no 22,,16.06458,-11.9368,3,,,2014,5,23,30.0,0.0,0.0,0.0,30.0,0,0.0,0.0,30.0,0.0,0.0,0.0,30.0,1.0,1,20465
AGO,AO,257,2120,2120,e p  tchicambi no 138,,15.75725,-12.70419,3,,,2014,5,23,30.0,0.0,0.0,0.0,30.0,3,0.0,0.0,30.0,0.0,0.0,0.0,30.0,11.0,1,20469
AGO,AO,257,2120,2120,e p  tchiculundunda,,14.90569,-12.62004,3,,,2014,5,23,30.0,0.0,0.0,0.0,30.0,0,0.0,0.0,25.0,0.0,0.0,0.0,30.0,0.0,1,20470
AGO,AO,257,2121,2121,e p catchilengue no 18,,15.38281,-12.18395,3,,,2014,5,23,30.0,0.0,0.0,0.0,30.0,1,0.0,0.0,30.0,0.0,0.0,0.0,30.0,1.0,1,20478
AGO,AO,257,2123,2123,e p de bravante no 78,,15.38282,-12.18396,3,,,2014,5,23,30.0,0.0,0.0,0.0,30.0,28,0.0,0.0,30.0,0.0,0.0,0.0,30.0,2.0,1,20479
AGO,AO,257,2125,2125,e p essoco,,15.38283,-12.18397,3,,,2014,5,23,30.0,0.0,0.0,0.0,30.0,0,0.0,0.0,30.0,0.0,0.0,0.0,30.0,2.0,1,20480
AGO,AO,257,2122,2122,e p villa franca no46,,15.38275,-12.18389,3,,,2014,5,23,30.0,0.0,0.0,0.0,30.0,0,0.0,0.0,30.0,0.0,0.0,0.0,30.0,0.0,1,20489
AGO,AO,266,2210,2210,escola 1o ciclo,,14.90182,-6.21835,4,,,2014,5,23,30.0,0.0,0.0,0.0,30.0,14,0.0,0.0,30.0,3.0,0.0,100.0,30.0,0.0,1,20759
AGO,AO,265,2191,2191,escola do nsumba,,15.06153,-6.04946,3,,,2014,5,23,30.0,1.0,3.333333333,0.0,30.0,0,0.0,0.0,30.0,1.0,0.0,100.0,30.0,2.0,1,20565
AGO,AO,266,2207,2207,escola no115,,14.45511,-6.13432,3,,,2014,5,23,30.0,0.0,0.0,0.0,30.0,0,0.0,0.0,30.0,2.0,0.0,100.0,30.0,21.0,1,20765
AGO,AO,266,2210,2210,escola no147,,12.69098,-6.14744,3,,,2014,5,23,30.0,3.0,10.0,0.0,30.0,13,0.0,0.0,30.0,4.0,0.0,100.0,30.0,0.0,1,20774
AGO,AO,266,2208,2208,escola no150,,13.5092,-6.36419,3,,,2014,5,23,30.0,10.0,33.33333333,0.0,30.0,6,0.0,0.0,30.0,0.0,0.0,0.0,30.0,0.0,1,20776
AGO,AO,266,2207,2207,escola no203,,14.19218,-6.10742,3,,,2014,5,23,30.0,0.0,0.0,0.0,30.0,5,0.0,0.0,30.0,0.0,0.0,0.0,30.0,0.0,1,20784
AGO,AO,266,2210,2210,escola no260,,12.36231,-6.17142,3,,,2014,5,23,30.0,1.0,3.333333333,0.0,30.0,3,0.0,0.0,30.0,0.0,0.0,0.0,30.0,5.0,1,20792
AGO,AO,266,2206,2206,escola no290,,14.76945,-5.98799,3,,,2014,5,23,30.0,0.0,0.0,0.0,30.0,5,0.0,0.0,30.0,0.0,0.0,0.0,30.0,0.0,1,20799
AGO,AO,266,2211,2211,escola no30,,14.25946,-6.254809,3,,,2014,5,23,30.0,2.0,6.666666667,0.0,30.0,4,0.0,0.0,30.0,0.0,0.0,0.0,30.0,0.0,1,20800
AGO,AO,266,2208,2208,escola no5,,14.23074,-6.26349,3,,,2014,5,23,30.0,0.0,0.0,0.0,30.0,1,0.0,0.0,30.0,1.0,0.0,100.0,30.0,0.0,1,20803
AGO,AO,266,2209,2209,escola no70,,12.36906,-6.13386,3,,,2014,5,23,30.0,0.0,0.0,0.0,30.0,0,0.0,0.0,30.0,2.0,0.0,100.0,30.0,1.0,1,20809
AGO,AO,266,2206,2206,escola no99,,14.38196,-6.17312,3,,,2014,5,23,30.0,0.0,0.0,0.0,30.0,7,0.0,0.0,30.0,0.0,0.0,0.0,30.0,0.0,1,20818
AGO,AO,265,2205,2205,escola primaria da yanquilan,,15.91607,-7.25589,3,,,2014,5,23,30.0,0.0,0.0,0.0,30.0,4,0.0,0.0,30.0,0.0,0.0,0.0,30.0,3.0,1,20560
AGO,AO,265,2192,2192,hinda,,14.38587,-6.98711,3,,,2014,5,23,30.0,1.0,3.333333333,0.0,30.0,22,0.0,9.090909091,30.0,5.0,0.0,100.0,30.0,0.0,1,20568
AGO,AO,265,2195,2195,hojia henda,,16.23714,-6.44737,3,,,2014,5,23,30.0,8.0,26.66666667,0.0,30.0,2,0.0,0.0,30.0,0.0,0.0,0.0,30.0,0.0,1,20569
AGO,AO,249,2050,2050,honga hungo,,13.884,-8.535,3,,,2010,0,80,7.0,1.0,,,7.0,0,,,7.0,0.0,,,0.0,0.0,1,29921
AGO,AO,265,2205,2205,ibla,,15.32225,-7.92747,3,,,2014,5,23,30.0,4.0,13.33333333,0.0,30.0,11,0.0,0.0,30.0,3.0,0.0,100.0,30.0,0.0,1,20570
AGO,AO,249,2050,2050,icau centro,,13.75433,-8.62479,3,,,2010,0,80,24.0,0.0,,,24.0,0,,,24.0,5.0,,,0.0,0.0,1,29943
AGO,AO,249,2050,2050,icau wandu,,13.793,-8.643,3,,,2010,0,80,3.0,0.0,,,3.0,0,,,3.0,0.0,,,0.0,0.0,1,29950
AGO,AO,265,2203,2203,imba,,15.56498,-6.15373,3,,,2014,5,23,30.0,20.0,66.66666667,0.0,30.0,6,0.0,0.0,30.0,0.0,0.0,0.0,30.0,0.0,1,20492
AGO,AO,265,2194,2194,kandungo,,15.83621,-6.8243,3,,,2014,5,23,30.0,18.0,60.0,0.0,30.0,20,0.0,0.0,30.0,1.0,0.0,100.0,30.0,0.0,1,20577
AGO,AO,265,2194,2194,kavulo,,15.94498,-7.03725,3,,,2014,5,23,30.0,7.0,23.33333333,0.0,30.0,9,0.0,0.0,30.0,1.0,0.0,100.0,30.0,0.0,1,20578
AGO,AO,265,2200,2200,kicaticati 1o,,15.03803,-6.46828,3,,,2014,5,23,30.0,0.0,0.0,0.0,30.0,29,0.0,0.0,30.0,2.0,0.0,100.0,30.0,0.0,1,20580
AGO,AO,265,2199,2199,kiluvualo,,15.79373,-7.40302,3,,,2014,5,23,30.0,6.0,20.0,0.0,30.0,24,0.0,4.166666667,30.0,0.0,0.0,0.0,30.0,0.0,1,20587
AGO,AO,265,2196,2196,kimahenga,,16.12499,-6.96756,3,,,2014,5,23,30.0,6.0,20.0,0.0,30.0,24,0.0,0.0,30.0,6.0,0.0,33.33333333,30.0,0.0,1,20588
AGO,AO,265,2196,2196,kingai,,15.13887,-7.28256,3,,,2014,5,23,30.0,8.0,26.66666667,0.0,30.0,26,0.0,0.0,30.0,4.0,0.0,100.0,30.0,0.0,1,20598
AGO,AO,265,2197,2197,kingonza,,16.19217,-7.26592,3,,,2014,5,23,30.0,6.0,20.0,0.0,30.0,29,0.0,0.0,30.0,1.0,0.0,100.0,30.0,0.0,1,20601
AGO,AO,249,2050,2050,kinjanda,,13.55244,-8.5965,3,,,2010,0,80,93.0,1.0,,,93.0,63,,,93.0,17.0,,,0.0,0.0,1,29930
AGO,AO,265,2198,2198,kioa nzadi,,15.67061,-7.64904,3,,,2014,5,23,30.0,8.0,26.66666667,0.0,30.0,18,0.0,0.0,30.0,9.0,0.0,100.0,30.0,0.0,1,20608
AGO,AO,265,2196,2196,kipedro,,14.97543,-6.45033,3,,,2014,5,23,30.0,3.0,10.0,0.0,30.0,23,0.0,0.0,30.0,0.0,0.0,0.0,30.0,2.0,1,20613
AGO,AO,249,2050,2050,kissoma,,13.60939,-8.59152,3,,,2010,0,80,43.0,0.0,,,43.0,5,,,43.0,1.0,,,0.0,0.0,1,29938
AGO,AO,249,2050,2050,kitongola,,13.67278,-8.57188,3,,,2010,0,80,71.0,3.0,,,71.0,30,,,71.0,6.0,,,0.0,0.0,1,29956
AGO,AO,249,2050,2050,kudituma ngo 1,,14.01967,-8.6416397,3,,,2010,0,80,63.0,5.0,,,63.0,4,,,63.0,2.0,,,0.0,0.0,1,29926
AGO,AO,249,2050,2050,kudituma ngo 2,,14.00663,-8.6345901,3,,,2010,0,80,9.0,0.0,,,9.0,0,,,9.0,0.0,,,0.0,0.0,1,29945
AGO,AO,265,2203,2203,kuilu pombo,,15.43797,-7.69894,3,,,2014,5,23,30.0,6.0,20.0,0.0,30.0,7,0.0,0.0,30.0,0.0,0.0,0.0,30.0,0.0,1,20627
AGO,AO,249,2050,2050,lembeca,,13.72491,-8.5303,3,,,2010,0,80,8.0,0.0,,,8.0,2,,,8.0,1.0,,,0.0,0.0,1,29925
AGO,AO,249,2050,2050,lembeca,,13.72491,-8.5303,3,,,2010,0,80,21.0,1.0,,,21.0,2,,,21.0,2.0,,,0.0,0.0,1,29957
AGO,AO,265,2194,2194,lengue,,16.32716,-6.54002,3,,,2014,5,23,30.0,1.0,3.333333333,0.0,30.0,18,0.0,0.0,30.0,1.0,0.0,100.0,30.0,0.0,1,20630
AGO,AO,249,2050,2050,lifune napasso,,13.4058523,-8.4071363,2,,,2010,0,80,55.0,3.0,,,55.0,2,,,55.0,9.0,,,0.0,0.0,1,29958
AGO,AO,265,2190,2190,luege,,15.27213,-7.75685,3,,,2014,5,23,30.0,3.0,10.0,0.0,30.0,0,0.0,0.0,30.0,11.0,0.0,100.0,30.0,0.0,1,20634
AGO,AO,249,2050,2050,mabubas sede,,13.68627,-8.525919,1,,,2010,0,80,53.0,0.0,,,53.0,0,,,53.0,5.0,,,0.0,0.0,1,29954
AGO,AO,265,2195,2195,mangaragem,,15.00626,-7.64137,3,,,2014,5,23,30.0,24.0,80.0,0.0,30.0,26,0.0,0.0,30.0,1.0,0.0,100.0,30.0,0.0,1,20643
AGO,AO,265,2198,2198,mbamba,,15.32461,-7.0909,3,,,2014,5,23,30.0,10.0,33.33333333,0.0,30.0,29,0.0,0.0,29.0,4.0,0.0,100.0,30.0,0.0,1,20648
AGO,AO,265,2195,2195,miguel,,15.57584,-7.70292,3,,,2014,5,23,30.0,9.0,30.0,0.0,30.0,20,0.0,0.0,30.0,0.0,0.0,0.0,30.0,0.0,1,20655
AGO,AO,265,2194,2194,mpelo,,15.6224,-7.00311,3,,,2014,5,23,30.0,17.0,56.66666667,0.0,30.0,27,0.0,0.0,30.0,5.0,0.0,100.0,30.0,0.0,1,20658
AGO,AO,249,2050,2050,muceque teba,,13.82177,-8.49445,3,,,2010,0,80,14.0,2.0,,,14.0,3,,,14.0,3.0,,,0.0,0.0,1,29928
AGO,AO,249,2050,2050,muculo 1,,13.68851,-8.62627,3,,,2010,0,80,12.0,0.0,,,12.0,2,,,12.0,0.0,,,0.0,0.0,1,29941
AGO,AO,249,2050,2050,muculo 3,,13.67769,-8.64139,3,,,2010,0,80,25.0,8.0,,,25.0,1,,,25.0,2.0,,,0.0,0.0,1,29924
AGO,AO,249,2050,2050,mussenga,,14.08838,-8.628011,3,,,2010,0,80,50.0,6.0,,,50.0,4,,,50.0,2.0,,,0.0,0.0,1,29953
AGO,AO,265,2198,2198,nova apostolica,,-6.052692,,99,,,2014,5,23,30.0,6.0,20.0,0.0,30.0,3,0.0,0.0,30.0,2.0,0.0,100.0,30.0,0.0,1,20670
AGO,AO,249,2050,2050,porto quipiri,,13.5584807,-8.6095089,1,,,2010,0,80,83.0,2.0,,,83.0,8,,,83.0,12.0,,,0.0,0.0,1,29937
AGO,AO,249,2050,2050,progresso,,14.2284,-8.62011,3,,,2010,0,80,84.0,10.0,,,84.0,32,,,84.0,8.0,,,0.0,0.0,1,29931
AGO,AO,265,2204,2204,quicaricari,,15.87871,-6.89636,3,,,2014,5,23,30.0,0.0,0.0,0.0,30.0,24,0.0,0.0,30.0,0.0,0.0,0.0,30.0,0.0,1,20685
AGO,AO,265,2193,2193,quicunga 1o,,16.64594,-6.1985,3,,,2014,5,23,30.0,3.0,10.0,0.0,30.0,26,0.0,3.846153846,30.0,2.0,0.0,100.0,30.0,0.0,1,20688
AGO,AO,265,2196,2196,quiiacamba,,16.02705,-7.97698,3,,,2014,5,23,30.0,8.0,26.66666667,0.0,30.0,26,0.0,0.0,30.0,4.0,0.0,100.0,30.0,0.0,1,20690
AGO,AO,249,2050,2050,quilengues 1,,13.79316,-8.72098,3,,,2010,0,80,31.0,6.0,,,31.0,3,,,31.0,5.0,,,0.0,0.0,1,29952
AGO,AO,249,2050,2050,quilengues 2,,13.91604,-8.75398,3,,,2010,0,80,19.0,3.0,,,19.0,2,,,19.0,3.0,,,0.0,0.0,1,29934
