iso3,iso2,admin1_id,admin2_id,iu_id,location,site_id,longitude,latitude,georeliability,location_type,survey_type,year,age_start,age_end,hk_examined,hk_positive,hk_perc_highinfection,hk_perc_moderateinfection,asc_examined,asc_positive,asc_perc_highinfection,asc_perc_moderateinfection,tt_examined,tt_positive,tt_perc_highinfection,tt_perc_moderateinfection,sth_examined,sth_positive,quality,sn
UGA,UG,5126.0,49709.0,49709.0,ajota,17133.0,33.786563,1.822673,3,,,2013.0,,,50.0,0.0,,,50.0,0,,,50.0,0.0,,,,,1,16186
UGA,UG,5126.0,49709.0,49709.0,ajota,110259.0,33.786563,1.822673,3,,,,,,50.0,0.0,,,50.0,0,,,50.0,0.0,,,0.0,0.0,3,1701
UGA,UG,5124.0,49707.0,49707.0,ajugopi p/s,17111.0,31.9121,3.4318,3,,,2011.0,,,50.0,0.0,,,50.0,0,,,50.0,0.0,,,,,1,16145
UGA,UG,5167.0,49742.0,49742.0,akampala com,17397.0,32.99142,1.53836,4,,,2011.0,,,51.0,1.0,,,51.0,0,,,51.0,0.0,,,,,1,16793
UGA,UG,5173.0,49756.0,49756.0,akarukei ajesa,17582.0,33.7616944,1.512129,1,,,2008.0,,,59.0,0.0,,,59.0,0,,,59.0,0.0,,,,,1,17072
UGA,UG,5215.0,49798.0,49798.0,akarukei ajesa,,33.771198,1.6175,3,,,2009.0,5.0,18.0,58.0,0.0,,,58.0,0,,,58.0,0.0,,,0.0,0.0,1,29747
UGA,UG,5129.0,49712.0,49712.0,akavu p/s,17180.0,31.3281983,2.8278283,1,,,2011.0,,,51.0,0.0,,,51.0,0,,,51.0,0.0,,,,,1,16284
UGA,UG,5188.0,49771.0,49771.0,akia,17604.0,32.9276693,2.2477273,1,,,2012.0,,,51.0,1.0,,,51.0,0,,,51.0,0.0,,,,,1,17276
UGA,UG,5233.0,49816.0,49816.0,akia p/s,59410.0,31.1474367,3.5292867,1,,,2011.0,,,50.0,0.0,,,50.0,0,,,50.0,0.0,,,,,1,18133
UGA,UG,5221.0,49804.0,49804.0,akwamor p/s,59277.0,33.69445,1.30748,3,,,2011.0,,,50.0,0.0,,,50.0,0,,,50.0,0.0,,,,,1,17877
UGA,UG,5183.0,49766.0,49766.0,akworo,,32.9151,3.24012,3,,,1998.0,7.0,14.0,60.0,26.0,,,60.0,1,,,60.0,0.0,,,0.0,0.0,3,30846
UGA,UG,5219.0,49802.0,49802.0,aleka,17846.0,32.7567121,2.5599936,1,,,2012.0,,,67.0,2.0,,,67.0,0,,,67.0,0.0,,,,,1,17840
UGA,UG,5128.0,49711.0,49711.0,alenga,17171.0,32.3539222,1.85043,1,,,2012.0,,,61.0,1.0,,,61.0,0,,,61.0,0.0,,,,,1,16239
UGA,UG,5124.0,49707.0,49707.0,alere1,,31.7444,3.44807,3,,,1998.0,9.0,15.0,59.0,16.0,,,59.0,0,,,59.0,0.0,,,0.0,0.0,3,31015
