iso3,iso2,admin1_id,admin2_id,iu_id,location,site_id,longitude,latitude,georeliability,location_type,survey_type,year,age_start,age_end,hk_examined,hk_positive,hk_perc_highinfection,hk_perc_moderateinfection,asc_examined,asc_positive,asc_perc_highinfection,asc_perc_moderateinfection,tt_examined,tt_positive,tt_perc_highinfection,tt_perc_moderateinfection,quality,sn
GIN,GN,2283.0,22619.0,22619.0,almamya,12219.0,-13.7117334,9.5110054,1,,,2013.0,,,50.0,2.0,,,50.0,6,,,50.0,2.0,,,1,5704
GIN,GN,2283.0,22619.0,22619.0,almamya,103473.0,-13.7117334,9.5110054,1,,,,,,50.0,2.0,,,50.0,6,,,50.0,2.0,,,3,708
GIN,GN,2272.0,22607.0,22607.0,alpha yaya diallo,12214.0,0.0,,99,,,2013.0,,,50.0,3.0,,,50.0,4,,,50.0,0.0,,,1,19189
GIN,GN,2272.0,22607.0,22607.0,alpha yaya diallo,103468.0,0.0,,99,,,,,,50.0,3.0,,,50.0,4,,,50.0,0.0,,,3,703
GIN,GN,,,,aly dioum,,,,99,,,1996.0,7.0,12.0,50.0,3.0,,,50.0,8,,,50.0,7.0,,,3,30292
GIN,GN,2279.0,22615.0,22615.0,banian,52701.0,-10.5380494,9.5979848,1,,,1990.0,,,44.0,9.0,,,44.0,6,,,44.0,2.0,,,3,5700
GIN,GN,2284.0,22620.0,22620.0,bankalan,,-9.23485,10.57345,1,,,1996.0,7.0,12.0,49.0,5.0,,,49.0,7,,,49.0,1.0,,,3,30285
GIN,GN,2292.0,22628.0,22628.0,belemou,12234.0,-9.46667,7.41667,1,,,2013.0,,,50.0,5.0,,,50.0,1,,,50.0,9.0,,,1,19223
GIN,GN,2292.0,22628.0,22628.0,belemou,103488.0,-9.46667,7.41667,1,,,,,,50.0,5.0,,,50.0,1,,,50.0,9.0,,,3,723
GIN,GN,2305.0,22641.0,22641.0,beregna,12264.0,0.0,,99,,,2013.0,,,50.0,6.0,,,50.0,0,,,50.0,0.0,,,1,19242
GIN,GN,2305.0,22641.0,22641.0,beregna,103518.0,0.0,,99,,,,,,50.0,6.0,,,50.0,0,,,50.0,0.0,,,3,753
GIN,GN,,,,biankana,,,,99,,,1996.0,7.0,12.0,50.0,2.0,,,50.0,7,,,50.0,3.0,,,3,30296
GIN,GN,,,,bjirlan,,,,99,,,1996.0,7.0,12.0,50.0,4.0,,,50.0,12,,,50.0,0.0,,,3,30297
GIN,GN,2272.0,22606.0,22606.0,bok?ac,52697.0,-14.296,10.94,3,,,1995.0,,,100.0,64.0,,,100.0,0,,,100.0,7.0,,,3,5689
GIN,GN,2272.0,22606.0,22606.0,boke,,-14.296,10.94,3,,,1995.0,5.0,18.0,100.0,64.0,,,100.0,0,,,100.0,7.0,,,3,30276
GIN,GN,2297.0,22633.0,22633.0,bonfi port,12244.0,-13.6420778,9.560877,2,,,2013.0,,,50.0,0.0,,,50.0,0,,,50.0,0.0,,,1,19228
GIN,GN,2297.0,22633.0,22633.0,bonfi port,103498.0,-13.6420778,9.560877,2,,,,,,50.0,0.0,,,50.0,0,,,50.0,0.0,,,3,733
GIN,GN,2272.0,22607.0,22607.0,bourkakourac,12215.0,,,99,,,2013.0,,,50.0,3.0,,,50.0,1,,,50.0,0.0,,,1,19190
GIN,GN,2272.0,22607.0,22607.0,bourkakoure,103469.0,,,99,,,,,,50.0,3.0,,,50.0,1,,,50.0,0.0,,,3,704
GIN,GN,2277.0,22613.0,22613.0,camacroum citac,12200.0,,,99,,,2013.0,,,50.0,0.0,,,50.0,2,,,50.0,0.0,,,1,19199
GIN,GN,2277.0,22613.0,22613.0,camayene plage,12199.0,-13.689522,9.5308,1,,,2013.0,,,50.0,2.0,,,50.0,2,,,50.0,3.0,,,1,19201
GIN,GN,2277.0,22613.0,22613.0,camayene plage,103453.0,-13.689522,9.5308,1,,,,,,50.0,2.0,,,50.0,2,,,50.0,3.0,,,3,688
GIN,GN,2277.0,22613.0,22613.0,cameroum cite,103454.0,-13.5784012,9.6411855,2,,,,,,50.0,0.0,,,50.0,2,,,50.0,0.0,,,3,689
GIN,GN,2297.0,22633.0,22633.0,carria?re,12245.0,,,99,,,2013.0,,,50.0,0.0,,,50.0,0,,,50.0,0.0,,,1,19229
GIN,GN,2297.0,22633.0,22633.0,carriere,103499.0,-13.6486853,9.564941,2,,,,,,50.0,0.0,,,50.0,0,,,50.0,0.0,,,3,734
GIN,GN,2283.0,22619.0,22619.0,centre,12220.0,-13.63983,9.602881,1,,,2013.0,,,50.0,1.0,,,50.0,4,,,50.0,0.0,,,1,19210
GIN,GN,2283.0,22619.0,22619.0,centre,103474.0,-13.63983,9.602881,1,,,,,,50.0,1.0,,,50.0,4,,,50.0,0.0,,,3,709
GIN,GN,2301.0,22637.0,22637.0,cobaya,12254.0,-13.602567,9.661433,1,,,2013.0,,,50.0,0.0,,,50.0,2,,,50.0,1.0,,,1,19233
GIN,GN,2301.0,22637.0,22637.0,cobaya,103508.0,-13.602567,9.661433,1,,,,,,50.0,0.0,,,50.0,2,,,50.0,1.0,,,3,743
GIN,GN,,,,conakry,,,,99,,,1995.0,5.0,18.0,100.0,30.0,,,100.0,7,,,100.0,52.0,,,3,30279
GIN,GN,2272.0,22606.0,22606.0,corracrah,12189.0,,,99,,,2013.0,,,50.0,1.0,,,50.0,0,,,50.0,0.0,,,1,19186
GIN,GN,2272.0,22606.0,22606.0,correrah,103443.0,-14.3,10.96667,1,,,,,,50.0,1.0,,,50.0,0,,,50.0,0.0,,,3,678
GIN,GN,,,,de la mission,,,,99,,,1996.0,7.0,12.0,50.0,7.0,,,50.0,31,,,50.0,23.0,,,3,30291
GIN,GN,2292.0,22628.0,22628.0,didita,12235.0,-8.51139,7.9475,3,,,2013.0,,,50.0,12.0,,,50.0,0,,,50.0,0.0,,,1,5713
GIN,GN,2292.0,22628.0,22628.0,didita,103489.0,-8.51139,7.9475,3,,,,,,50.0,12.0,,,50.0,0,,,50.0,0.0,,,3,724
GIN,GN,2275.0,22611.0,22611.0,ditinn,,-12.17645,10.87902,1,,,1996.0,7.0,12.0,44.0,2.0,,,44.0,2,,,44.0,8.0,,,3,30286
GIN,GN,2277.0,22613.0,22613.0,dixinn gare i,12201.0,-13.672011,9.550278,1,,,2013.0,,,50.0,0.0,,,50.0,4,,,50.0,3.0,,,1,19197
GIN,GN,2277.0,22613.0,22613.0,dixinn gare i,103455.0,-13.672011,9.550278,1,,,,,,50.0,0.0,,,50.0,4,,,50.0,3.0,,,3,690
GIN,GN,2277.0,22613.0,22613.0,dixinn gare rail,12202.0,-13.672011,9.550278,1,,,2013.0,,,50.0,1.0,,,50.0,7,,,50.0,3.0,,,1,19200
GIN,GN,2277.0,22613.0,22613.0,dixinn gare rail,103456.0,-13.672011,9.550278,1,,,,,,50.0,1.0,,,50.0,7,,,50.0,3.0,,,3,691
GIN,GN,2272.0,22607.0,22607.0,doghoun,12216.0,0.0,,99,,,2013.0,,,50.0,3.0,,,50.0,4,,,50.0,0.0,,,1,19191
GIN,GN,2272.0,22607.0,22607.0,doghoun,103470.0,0.0,,99,,,,,,50.0,3.0,,,50.0,4,,,50.0,0.0,,,3,705
GIN,GN,,,,du centre,,,,99,,,1996.0,7.0,12.0,50.0,13.0,,,50.0,33,,,50.0,13.0,,,3,30287
GIN,GN,2281.0,22617.0,22617.0,e.catolique christe roi,12209.0,0.0,,99,,,2013.0,,,50.0,0.0,,,50.0,0,,,50.0,0.0,,,1,19207
GIN,GN,2281.0,22617.0,22617.0,e.catolique christe roi,103463.0,0.0,,99,,,,,,50.0,0.0,,,50.0,0,,,50.0,0.0,,,3,698
GIN,GN,2273.0,22609.0,22609.0,e.catolique sainte famille,12194.0,0.0,,99,,,2013.0,,,50.0,4.0,,,50.0,0,,,50.0,0.0,,,1,19195
GIN,GN,2273.0,22609.0,22609.0,e.catolique sainte famille,103448.0,0.0,,99,,,,,,50.0,4.0,,,50.0,0,,,50.0,0.0,,,3,683
GIN,GN,2273.0,22609.0,22609.0,e.p . toguiron,12195.0,-13.350945,9.653233,1,,,2013.0,,,50.0,5.0,,,50.0,0,,,50.0,0.0,,,1,5695
GIN,GN,2273.0,22609.0,22609.0,e.p . toguiron,103449.0,-13.350945,9.653233,1,,,,,,50.0,5.0,,,50.0,0,,,50.0,0.0,,,3,684
GIN,GN,2281.0,22617.0,22617.0,e.p. baguinet,12210.0,-13.521009,10.4998591,3,,,2013.0,,,50.0,1.0,,,50.0,0,,,50.0,0.0,,,1,5702
