iso3,iso2,admin1_id,admin2_id,iu_id,location,site_id,longitude,latitude,georeliability,location_type,survey_type,year,age_start,age_end,hk_examined,hk_positive,hk_perc_highinfection,hk_perc_moderateinfection,asc_examined,asc_positive,asc_perc_highinfection,asc_perc_moderateinfection,tt_examined,tt_positive,tt_perc_highinfection,tt_perc_moderateinfection,sth_examined,sth_positive,quality,sn
GNB,GW,2415.0,23687.0,23687.0,campo de aviacao,103547.0,,,99,,,,,,0.0,0.0,,,0.0,0,,,0.0,0.0,,,52,13,3,782
GNB,GW,,,,candjadude,,-14.23016396,12.07596,4,school,mapping,2017.0,10.0,14.0,50.0,0.0,0.0,0.0,50.0,0,0.0,0.0,50.0,0.0,0.0,0.0,0,0,1,33481
GNB,GW,,,,candjufa,,-14.12605244,12.43669055,4,school,mapping,2017.0,10.0,14.0,48.0,0.0,0.0,0.0,48.0,2,0.0,0.0,48.0,2.0,0.0,0.0,0,0,1,33482
GNB,GW,,,,canfaram,,-14.37077483,12.21731318,4,school,mapping,2017.0,10.0,14.0,50.0,0.0,0.0,0.0,50.0,0,0.0,0.0,50.0,0.0,0.0,0.0,0,0,1,33483
GNB,GW,2415.0,23685.0,23685.0,cantchungo/teix. pinto,103529.0,-16.03333,12.06722,1,,,,,,0.0,0.0,,,0.0,0,,,0.0,0.0,,,50,35,3,764
GNB,GW,2415.0,23761.0,23761.0,cantchungo/teix. pinto,12281.0,0.0,,99,,,2004.0,,,0.0,0.0,,,0.0,0,,,0.0,0.0,,,50,35,2,19254
GNB,GW,,,,capa?,,-14.69275244,12.22591189,4,school,mapping,2017.0,10.0,14.0,50.0,2.0,0.0,0.0,50.0,0,0.0,0.0,50.0,4.0,0.0,0.0,0,0,1,33432
GNB,GW,,,,capassa,,-13.93473764,12.37819539,4,school,mapping,2017.0,10.0,14.0,50.0,0.0,0.0,0.0,50.0,0,0.0,0.0,50.0,0.0,0.0,0.0,0,0,1,33484
GNB,GW,2422.0,23730.0,23730.0,com,12288.0,0.0,,99,,,2004.0,,,0.0,0.0,,,0.0,0,,,0.0,0.0,,,23,20,2,19265
GNB,GW,2422.0,23730.0,23730.0,com,103542.0,0.0,,99,,,,,,0.0,0.0,,,0.0,0,,,0.0,0.0,,,23,20,3,777
GNB,GW,2423.0,23742.0,23742.0,cubambol,12282.0,0.0,,99,,,2004.0,,,0.0,0.0,,,0.0,0,,,0.0,0.0,,,49,23,2,19268
GNB,GW,2423.0,23742.0,23742.0,cubambol,103524.0,0.0,,99,,,,,,0.0,0.0,,,0.0,0,,,0.0,0.0,,,49,23,3,759
GNB,GW,,,,cuianca,,-14.46534543,12.42555752,4,school,mapping,2017.0,11.0,14.0,22.0,0.0,0.0,0.0,22.0,0,0.0,0.0,22.0,0.0,0.0,0.0,0,0,1,33485
GNB,GW,2422.0,23730.0,23730.0,cumbidjam,12289.0,0.0,,99,,,2004.0,,,0.0,0.0,,,0.0,0,,,0.0,0.0,,,50,35,2,19266
GNB,GW,2422.0,23730.0,23730.0,cumbidjam,103543.0,0.0,,99,,,,,,0.0,0.0,,,0.0,0,,,0.0,0.0,,,50,35,3,778
GNB,GW,,,,cuntim,,-13.97560902,12.4170504,4,school,mapping,2017.0,10.0,14.0,50.0,0.0,0.0,0.0,50.0,0,0.0,0.0,50.0,0.0,0.0,0.0,0,0,1,33486
GNB,GW,2422.0,23730.0,23730.0,dame mil,12290.0,0.0,,99,,,2004.0,,,0.0,0.0,,,0.0,0,,,0.0,0.0,,,50,36,2,19264
GNB,GW,2422.0,23730.0,23730.0,dame mil,103544.0,0.0,,99,,,,,,0.0,0.0,,,0.0,0,,,0.0,0.0,,,50,36,3,779
GNB,GW,,,,dembube,,-14.41888889,12.40416667,4,school,mapping,2017.0,10.0,14.0,50.0,2.0,0.0,0.0,50.0,0,0.0,0.0,50.0,0.0,0.0,0.0,0,0,1,33487
GNB,GW,,,,durbali,,-14.2016906,12.53922831,4,school,mapping,2017.0,10.0,14.0,49.0,0.0,0.0,0.0,49.0,4,0.0,4.0,49.0,4.0,0.0,2.0,0,0,1,33488
GNB,GW,,,,eb 25 de maio   darsalam,,-15.39444444,11.45388889,4,school,mapping,2018.0,10.0,14.0,50.0,30.0,0.0,0.0,50.0,0,0.0,0.0,50.0,6.0,0.0,0.0,0,0,1,33525
GNB,GW,,,,eb bairro novo,,-16.02005993,12.0808374,4,school,mapping,2018.0,10.0,14.0,50.0,2.0,0.0,0.0,50.0,0,0.0,0.0,50.0,0.0,0.0,0.0,0,0,1,33461
GNB,GW,,,,eb banta,,-15.03694444,11.45388889,4,school,mapping,2018.0,10.0,14.0,50.0,28.0,0.0,0.0,50.0,0,0.0,0.0,50.0,0.0,0.0,0.0,0,0,1,33526
GNB,GW,,,,eb bedanda,,-15.10252552,11.34370347,4,school,mapping,2018.0,10.0,14.0,50.0,36.0,0.0,2.0,50.0,0,0.0,0.0,50.0,0.0,0.0,0.0,0,0,1,33541
GNB,GW,,,,eb beli,,-13.93197897,11.84047093,4,school,mapping,2017.0,10.0,14.0,50.0,0.0,0.0,0.0,50.0,0,0.0,0.0,50.0,0.0,0.0,0.0,0,0,1,33489
GNB,GW,,,,eb benitche,,-16.05588169,12.10528196,4,school,mapping,2018.0,10.0,14.0,50.0,4.0,0.0,0.0,50.0,0,0.0,0.0,50.0,0.0,0.0,0.0,0,0,1,33462
GNB,GW,,,,eb bidjop,,-16.13225175,12.26024781,4,school,mapping,2018.0,10.0,14.0,50.0,22.0,0.0,0.0,50.0,0,0.0,0.0,50.0,0.0,0.0,0.0,0,0,1,33463
GNB,GW,,,,eb biquedje,,-15.76541121,11.8393809,4,school,mapping,2018.0,10.0,10.0,48.0,54.0,0.0,0.0,48.0,0,0.0,0.0,48.0,2.0,0.0,0.0,0,0,1,33451
GNB,GW,,,,eb bissalanca,,-15.67475027,11.90164264,4,school,mapping,2018.0,10.0,14.0,50.0,44.0,0.0,0.0,50.0,0,0.0,0.0,50.0,0.0,0.0,0.0,0,0,1,33452
GNB,GW,,,,eb caiar,,-15.37833333,11.19555556,4,school,mapping,2018.0,10.0,14.0,50.0,6.0,0.0,0.0,50.0,0,0.0,0.0,50.0,0.0,0.0,0.0,0,0,1,33542
GNB,GW,,,,eb cajegute,,-16.12179568,11.92771031,4,school,mapping,2018.0,10.0,14.0,50.0,6.0,0.0,0.0,50.0,0,0.0,0.0,50.0,0.0,0.0,0.0,0,0,1,33464
GNB,GW,,,,eb calequisse,,-16.22464821,12.0666416,4,school,mapping,2018.0,10.0,14.0,50.0,2.0,0.0,0.0,50.0,0,0.0,0.0,50.0,0.0,0.0,0.0,0,0,1,33465
GNB,GW,,,,eb cambedju,,-15.33190491,12.21473174,4,school,mapping,2017.0,10.0,14.0,50.0,20.0,0.0,0.0,50.0,0,0.0,0.0,50.0,0.0,0.0,0.0,0,0,1,33513
GNB,GW,,,,eb campada,,-16.07277778,12.41194444,4,school,mapping,2018.0,10.0,14.0,50.0,0.0,0.0,0.0,50.0,0,0.0,0.0,50.0,0.0,0.0,0.0,0,0,1,33466
GNB,GW,2422.0,23708.0,23708.0,eb candjanbari,,-15.00961509,12.48716963,3,school,mapping,2018.0,10.0,14.0,50.0,4.0,0.0,0.0,50.0,0,0.0,0.0,50.0,0.0,0.0,0.0,0,0,1,33507
GNB,GW,,,,eb cantone,,-15.1925,11.25888889,4,school,mapping,2018.0,10.0,14.0,50.0,0.0,0.0,0.0,50.0,0,0.0,0.0,50.0,0.0,0.0,0.0,0,0,1,33543
GNB,GW,,,,"eb capa""",,-16.1435855,12.22075575,4,school,mapping,2018.0,10.0,14.0,50.0,18.0,0.0,0.0,50.0,0,0.0,0.0,50.0,0.0,0.0,0.0,0,0,1,33467
GNB,GW,,,,eb carabane,,-15.77403774,12.36482438,4,school,mapping,2018.0,10.0,14.0,50.0,2.0,0.0,0.0,50.0,0,0.0,0.0,50.0,0.0,0.0,0.0,0,0,1,33468
GNB,GW,,,,eb carantaba cuto,,-14.44420281,12.43828454,4,school,mapping,2017.0,10.0,14.0,28.0,7.0,0.0,0.0,28.0,0,0.0,0.0,28.0,0.0,0.0,0.0,0,0,1,33490
GNB,GW,,,,eb cassaca,,-15.04667023,11.03939125,4,school,mapping,2018.0,10.0,14.0,49.0,18.0,0.0,0.0,49.0,0,0.0,0.0,49.0,0.0,0.0,0.0,0,0,1,33544
GNB,GW,,,,eb catungo,,-15.26305556,11.16416667,4,school,mapping,2018.0,10.0,14.0,50.0,40.0,0.0,0.0,50.0,0,0.0,0.0,50.0,0.0,0.0,0.0,0,0,1,33545
GNB,GW,2422.0,23708.0,23708.0,eb cuboroto,,-15.17003186,12.50190239,3,school,mapping,2018.0,10.0,14.0,50.0,8.0,0.0,0.0,50.0,0,0.0,0.0,50.0,0.0,0.0,0.0,0,0,1,33508
GNB,GW,,,,eb cufar,,-15.17444444,11.29055556,4,school,mapping,2018.0,10.0,14.0,50.0,2.0,0.0,0.0,50.0,0,0.0,0.0,50.0,2.0,0.0,0.0,0,0,1,33546
GNB,GW,,,,eb cumanao,,-15.66187715,12.00030042,4,school,mapping,2018.0,10.0,14.0,50.0,32.0,0.0,0.0,50.0,0,0.0,0.0,50.0,0.0,0.0,0.0,0,0,1,33453
GNB,GW,,,,eb cumere,,-15.53400092,11.90041663,4,school,mapping,2017.0,10.0,14.0,50.0,8.0,0.0,0.0,50.0,0,0.0,0.0,50.0,0.0,0.0,0.0,0,0,1,33514
GNB,GW,,,,eb djabeda porto,,-15.36531478,11.67949047,4,school,mapping,2018.0,10.0,14.0,47.0,36.0,0.0,4.0,47.0,0,0.0,0.0,47.0,0.0,0.0,0.0,0,0,1,33527
GNB,GW,,,,eb djendo,,-15.02090735,12.40195414,4,school,mapping,2017.0,10.0,14.0,50.0,4.0,0.0,0.0,50.0,0,0.0,0.0,50.0,0.0,0.0,0.0,0,0,1,33515
GNB,GW,,,,eb eva varela,,-16.57022523,12.29383743,4,school,mapping,2018.0,10.0,14.0,50.0,6.0,0.0,0.0,50.0,0,0.0,0.0,50.0,0.0,0.0,0.0,0,0,1,33469
GNB,GW,,,,eb gandjatra,,-15.23444748,11.77678407,4,school,mapping,2018.0,10.0,14.0,48.0,29.0,2.0,0.0,48.0,0,0.0,0.0,48.0,0.0,0.0,0.0,0,0,1,33528
GNB,GW,2422.0,23708.0,23708.0,eb guidadji,,-15.42491631,12.53584142,3,school,mapping,2018.0,10.0,14.0,50.0,0.0,0.0,0.0,50.0,0,0.0,0.0,50.0,0.0,0.0,0.0,0,0,1,33509
GNB,GW,,,,eb ilonde,,-15.75183876,11.89937689,4,school,mapping,2018.0,10.0,14.0,50.0,24.0,0.0,0.0,50.0,2,0.0,0.0,50.0,0.0,0.0,0.0,0,0,1,33454
GNB,GW,,,,eb ionfari,,-15.15235534,12.40589867,4,school,mapping,2017.0,10.0,14.0,50.0,2.0,0.0,0.0,50.0,0,0.0,0.0,50.0,0.0,0.0,0.0,0,0,1,33516
GNB,GW,,,,eb iungum,,-15.58868516,11.99033565,4,school,mapping,2017.0,10.0,14.0,50.0,0.0,0.0,0.0,50.0,0,0.0,0.0,50.0,0.0,0.0,0.0,0,0,1,33517
GNB,GW,2422.0,23708.0,23708.0,eb jumbembe,,-15.09695532,12.57289204,3,school,mapping,2018.0,10.0,13.0,50.0,2.0,0.0,0.0,50.0,0,0.0,0.0,50.0,0.0,0.0,0.0,0,0,1,33510
GNB,GW,,,,eb madina de baixo,,-15.44611111,11.39861111,4,school,mapping,2018.0,10.0,14.0,44.0,18.0,0.0,2.0,44.0,0,0.0,0.0,44.0,0.0,0.0,0.0,0,0,1,33529
GNB,GW,,,,eb mauanhe,,-15.27031152,11.75948519,4,school,mapping,2018.0,10.0,13.0,48.0,15.0,0.0,0.0,48.0,0,0.0,0.0,48.0,4.0,0.0,0.0,0,0,1,33530
GNB,GW,,,,eb nova missira,,-15.46405349,12.22697234,4,school,mapping,2017.0,10.0,14.0,50.0,0.0,0.0,0.0,50.0,0,0.0,0.0,50.0,0.0,0.0,0.0,0,0,1,33518
GNB,GW,,,,eb nova sintra,,-15.36521315,11.67951008,4,school,mapping,2018.0,10.0,14.0,46.0,37.0,0.0,0.0,46.0,0,0.0,0.0,46.0,0.0,0.0,0.0,0,0,1,33531
GNB,GW,,,,eb ntughane,,-15.0812295,11.52606853,4,school,mapping,2018.0,10.0,14.0,49.0,22.0,0.0,0.0,49.0,0,0.0,0.0,49.0,0.0,0.0,0.0,0,0,1,33532
GNB,GW,,,,eb petabe,,-16.04605649,12.09012015,4,school,mapping,2018.0,10.0,14.0,50.0,8.0,0.0,0.0,50.0,0,0.0,0.0,50.0,0.0,0.0,0.0,0,0,1,33470
GNB,GW,,,,eb ponta cabral,,-15.83932905,11.95551765,4,school,mapping,2018.0,10.0,14.0,50.0,10.0,0.0,0.0,50.0,0,0.0,0.0,50.0,0.0,0.0,0.0,0,0,1,33455
GNB,GW,,,,eb quibil,,-15.23583333,11.27055556,4,school,mapping,2018.0,10.0,14.0,50.0,14.0,0.0,0.0,50.0,0,0.0,0.0,50.0,0.0,0.0,0.0,0,0,1,33547
GNB,GW,,,,eb quinhicam,,-15.76153096,12.33644345,4,school,mapping,2018.0,10.0,13.0,50.0,0.0,0.0,0.0,50.0,2,0.0,0.0,50.0,2.0,0.0,0.0,0,0,1,33471
GNB,GW,,,,eb rui djassi,,-16.16582854,12.27410457,4,school,mapping,2018.0,10.0,14.0,50.0,0.0,0.0,0.0,50.0,0,0.0,0.0,50.0,0.0,0.0,0.0,0,0,1,33472
GNB,GW,,,,eb safo vicente,,-15.75508629,12.22968913,4,school,mapping,2018.0,10.0,14.0,50.0,10.0,0.0,2.0,50.0,0,0.0,0.0,50.0,0.0,0.0,0.0,0,0,1,33473
GNB,GW,,,,eb sau,,-15.54437361,11.99631711,4,school,mapping,2017.0,10.0,14.0,45.0,7.0,0.0,0.0,45.0,0,0.0,0.0,45.0,4.0,0.0,0.0,0,0,1,33519
GNB,GW,,,,eb segunda bolanha,,-15.90297947,12.1727686,4,school,mapping,2018.0,10.0,14.0,50.0,28.0,0.0,0.0,50.0,0,0.0,0.0,50.0,0.0,0.0,0.0,0,0,1,33474
GNB,GW,,,,eb sua,,-15.26444444,11.28055556,4,school,mapping,2018.0,10.0,14.0,50.0,6.0,0.0,0.0,50.0,0,0.0,0.0,50.0,0.0,0.0,0.0,0,0,1,33548
GNB,GW,,,,eb tchala?,,-15.452576,12.22609,4,school,mapping,2017.0,10.0,14.0,50.0,10.0,0.0,0.0,50.0,0,0.0,0.0,50.0,0.0,0.0,0.0,0,0,1,33520
GNB,GW,,,,eb tchambu sanha,,-14.98335941,11.59335876,4,school,mapping,2018.0,10.0,14.0,48.0,29.0,0.0,0.0,48.0,0,0.0,0.0,48.0,0.0,0.0,0.0,0,0,1,33533
GNB,GW,,,,eb tchetche,,-14.21540557,11.92704719,4,school,mapping,2017.0,10.0,14.0,50.0,0.0,0.0,0.0,50.0,0,0.0,0.0,50.0,2.0,0.0,0.0,0,0,1,33491
GNB,GW,,,,eb ucunh,,-16.03683572,12.07621368,4,school,mapping,2018.0,10.0,14.0,50.0,12.0,2.0,0.0,50.0,0,0.0,0.0,50.0,2.0,0.0,0.0,0,0,1,33475
GNB,GW,,,,eb unal,,-14.935331,11.337575,4,school,mapping,2018.0,9.0,14.0,50.0,32.0,0.0,0.0,50.0,0,0.0,0.0,50.0,0.0,0.0,0.0,0,0,1,33549
GNB,GW,,,,ebc madina,,-15.6174904,11.83607577,4,school,mapping,2018.0,10.0,14.0,44.0,2.3,0.0,0.0,44.0,0,0.0,0.0,44.0,2.3,0.0,2.3,0,0,1,33537
GNB,GW,,,,ebe bangassia,,-14.60052956,11.92441774,4,school,mapping,2017.0,10.0,14.0,50.0,0.0,0.0,0.0,50.0,0,0.0,0.0,50.0,0.0,0.0,0.0,0,0,1,33433
GNB,GW,,,,ebu 20 de janeiro,,-14.86116259,12.02639087,4,school,mapping,2017.0,10.0,14.0,49.0,6.0,0.0,0.0,49.0,0,0.0,0.0,49.0,0.0,0.0,0.0,0,0,1,33434
GNB,GW,,,,ebu binalu,,-14.65268524,12.16087387,4,school,mapping,2017.0,10.0,14.0,33.0,6.0,0.0,0.0,33.0,0,0.0,0.0,33.0,0.0,0.0,0.0,0,0,1,33435
GNB,GW,,,,ebu bissaque,,-14.80897831,12.13543668,4,school,mapping,2017.0,10.0,14.0,50.0,0.0,0.0,0.0,50.0,0,0.0,0.0,50.0,0.0,0.0,0.0,0,0,1,33436
GNB,GW,,,,ebu campate,,-14.59362647,11.89648875,4,school,mapping,2017.0,10.0,14.0,50.0,6.0,0.0,0.0,50.0,4,0.0,0.0,50.0,0.0,0.0,0.0,0,0,1,33437
GNB,GW,,,,ebu contubuel,,-14.55961573,12.37510241,4,school,mapping,2017.0,10.0,14.0,50.0,0.0,0.0,0.0,50.0,0,0.0,0.0,50.0,0.0,0.0,0.0,0,0,1,33438
GNB,GW,,,,ebu darsalam,,-14.70003279,11.64162416,4,school,mapping,2017.0,10.0,14.0,50.0,0.0,0.0,0.0,50.0,0,0.0,0.0,50.0,0.0,0.0,0.0,0,0,1,33439
GNB,GW,,,,ebu djagaradji,,-14.82502851,11.80608028,4,school,mapping,2017.0,10.0,14.0,49.0,10.0,0.0,4.0,49.0,0,0.0,0.0,49.0,0.0,0.0,0.0,0,0,1,33440
GNB,GW,,,,ebu domingos ramos,,-14.81412104,11.73457456,4,school,mapping,2017.0,10.0,14.0,50.0,4.0,0.0,0.0,50.0,0,0.0,0.0,50.0,0.0,0.0,0.0,0,0,1,33441
GNB,GW,,,,ebu eva elia,,-16.39934956,12.32288965,4,school,mapping,2018.0,10.0,14.0,50.0,2.0,0.0,0.0,50.0,0,0.0,0.0,50.0,0.0,0.0,0.0,0,0,1,33476
GNB,GW,,,,ebu luis vaz horta santy,,-14.76048867,12.15664444,4,school,mapping,2017.0,10.0,14.0,50.0,0.0,0.0,0.0,50.0,0,0.0,0.0,50.0,0.0,0.0,0.0,0,0,1,33442
GNB,GW,,,,ebu madina sara,,-14.61074394,12.43595173,4,school,mapping,2017.0,10.0,14.0,50.0,0.0,0.0,0.0,50.0,0,0.0,0.0,50.0,2.0,0.0,0.0,0,0,1,33443
GNB,GW,,,,ebu mantefa,,-15.33111852,12.10521854,4,school,mapping,2017.0,10.0,14.0,48.0,8.0,0.0,0.0,48.0,0,0.0,0.0,48.0,0.0,0.0,0.0,0,0,1,33521
GNB,GW,,,,ebu nghanhe,,-15.2664667,12.07400013,4,school,mapping,2017.0,10.0,14.0,50.0,0.0,0.0,0.0,50.0,2,0.0,0.0,50.0,0.0,0.0,0.0,0,0,1,33522
GNB,GW,,,,ebu tunturum,,-14.64790122,12.16686904,4,school,mapping,2017.0,10.0,14.0,50.0,0.0,0.0,0.0,50.0,0,0.0,0.0,50.0,0.0,0.0,0.0,0,0,1,33444
GNB,GW,2422.0,23708.0,23708.0,ebu unidade africana,,-15.21719754,12.48193651,3,school,mapping,2018.0,10.0,14.0,50.0,0.0,0.0,0.0,50.0,0,0.0,0.0,50.0,0.0,0.0,0.0,0,0,1,33511
GNB,GW,,,,ebu victor calilo monteiro,,-14.85783857,12.01890632,4,school,mapping,2017.0,10.0,14.0,45.0,4.0,0.0,0.0,45.0,0,0.0,0.0,45.0,0.0,0.0,0.0,0,0,1,33445
GNB,GW,,,,ebu. jugudul,,-15.33144138,12.04884113,4,school,mapping,2017.0,10.0,14.0,50.0,2.0,0.0,0.0,50.0,0,0.0,0.0,50.0,0.0,0.0,0.0,0,0,1,33523
GNB,GW,,,,ebu. ponta nova,,-14.662855,12.17466068,4,school,mapping,2017.0,10.0,14.0,50.0,0.0,0.0,0.0,50.0,0,0.0,0.0,50.0,0.0,0.0,0.0,0,0,1,33446
GNB,GW,,,,eeb uccla,,-15.60394922,11.86517488,4,school,mapping,2018.0,10.0,14.0,50.0,0.0,0.0,0.0,50.0,0,0.0,0.0,50.0,0.0,0.0,0.0,0,0,1,33538
GNB,GW,2423.0,23742.0,23742.0,empada baixo (tumbum),12283.0,0.0,,99,,,2004.0,,,0.0,0.0,,,0.0,0,,,0.0,0.0,,,50,27,2,19270
GNB,GW,2423.0,23742.0,23742.0,empada baixo (tumbum),103525.0,0.0,,99,,,,,,0.0,0.0,,,0.0,0,,,0.0,0.0,,,50,27,3,760
GNB,GW,2427.0,23755.0,23755.0,funsong/catchil,12277.0,0.0,,99,,,2004.0,,,0.0,0.0,,,0.0,0,,,0.0,0.0,,,50,49,2,19272
GNB,GW,2427.0,23755.0,23755.0,funsong/catchil,103531.0,0.0,,99,,,,,,0.0,0.0,,,0.0,0,,,0.0,0.0,,,50,49,3,766
GNB,GW,2427.0,23755.0,23755.0,guidali/mampata forea,103532.0,,,99,,,,,,0.0,0.0,,,0.0,0,,,0.0,0.0,,,50,17,3,767
GNB,GW,2427.0,23755.0,23755.0,guidali/mampata! forea!,12278.0,,,99,,,2004.0,,,0.0,0.0,,,0.0,0,,,0.0,0.0,,,50,17,2,19271
GNB,GW,2423.0,23742.0,23742.0,imbunga,12272.0,-15.08333,11.48333,3,,,2004.0,,,0.0,0.0,,,0.0,0,,,0.0,0.0,,,45,39,2,6164
GNB,GW,2423.0,23742.0,23742.0,imbunga,103526.0,-15.08333,11.48333,3,,,,,,0.0,0.0,,,0.0,0,,,0.0,0.0,,,45,39,3,761
GNB,GW,2427.0,23755.0,23755.0,incala,12306.0,-15.1048,11.369866,1,,,2004.0,,,0.0,0.0,,,0.0,0,,,0.0,0.0,,,51,38,2,19273
GNB,GW,2427.0,23755.0,23755.0,incala,103533.0,-15.1048,11.369866,1,,,,,,0.0,0.0,,,0.0,0,,,0.0,0.0,,,51,38,3,768
GNB,GW,2415.0,23687.0,23687.0,jamba,12294.0,0.0,,99,,,2004.0,,,0.0,0.0,,,0.0,0,,,0.0,0.0,,,42,37,2,19256
GNB,GW,2415.0,23687.0,23687.0,jamba,103548.0,0.0,,99,,,,,,0.0,0.0,,,0.0,0,,,0.0,0.0,,,42,37,3,783
GNB,GW,2423.0,23742.0,23742.0,kasse/ga binta,103527.0,,,99,,,,,,0.0,0.0,,,0.0,0,,,0.0,0.0,,,38,12,3,762
GNB,GW,2423.0,23742.0,23742.0,kasse/ga? binta,12285.0,,,99,,,2004.0,,,0.0,0.0,,,0.0,0,,,0.0,0.0,,,38,12,2,19269
GNB,GW,2420.0,23728.0,23728.0,lumbutugo,12307.0,0.0,,99,,,2004.0,,,0.0,0.0,,,0.0,0,,,0.0,0.0,,,29,4,2,19258
GNB,GW,2420.0,23728.0,23728.0,lumbutugo,103550.0,0.0,,99,,,,,,0.0,0.0,,,0.0,0,,,0.0,0.0,,,29,4,3,785
GNB,GW,,,,madina,,-14.80954492,12.20289575,4,school,mapping,2017.0,10.0,14.0,48.0,2.0,0.0,0.0,48.0,0,0.0,0.0,48.0,0.0,0.0,0.0,0,0,1,33447
