iso3,iso2,admin1_id,admin2_id,iu_id,location,site_id,longitude,latitude,georeliability,location_type,survey_type,year,age_start,age_end,hk_examined,hk_positive,hk_perc_highinfection,hk_perc_moderateinfection,asc_examined,asc_positive,asc_perc_highinfection,asc_perc_moderateinfection,tt_examined,tt_positive,tt_perc_highinfection,tt_perc_moderateinfection,sth_examined,sth_positive,quality,sn
MRT,MR,3226.0,31063.0,31063.0,haye edebay,13503.0,-8.166777778,16.24013889,3,,,2015,,,0.0,0.0,,,0.0,0,,,0.0,0.0,,,114,5,1,9530
MRT,MR,3221.0,31040.0,31040.0,hseytine,13411.0,-11.56972222,17.35922222,4,,,2015,,,0.0,0.0,,,0.0,0,,,0.0,0.0,,,105,5,1,9491
MRT,MR,3221.0,31040.0,31040.0,hseytine   ecole hseytine,13410.0,-11.3434,17.8163547,1,,,2015,,,59.0,1.0,,,59.0,0,,,59.0,0.0,,,59,1,1,9492
MRT,MR,3231.0,31082.0,31082.0,kamour,13436.0,-12.0432676,17.0768602,1,,,2015,,,0.0,0.0,,,0.0,0,,,0.0,0.0,,,105,9,1,9583
MRT,MR,3221.0,31042.0,31042.0,kamour,13435.0,-11.8359,17.0768602,1,,,2015,,,0.0,0.0,,,0.0,0,,,0.0,0.0,,,48,4,1,9495
MRT,MR,3221.0,31042.0,31042.0,kamour   ecole kamour 1,13433.0,-12.0432676,17.0768602,1,,,2015,,,60.0,0.0,,,60.0,3,,,60.0,0.0,,,60,3,1,9494
MRT,MR,3221.0,31042.0,31042.0,kamour   ecole kamour 2,104716.0,-12.0432676,17.0768602,1,,,2015,8.0,0.0,50.0,3.0,,,50.0,1,,,50.0,0.0,,,50,4,1,921
MRT,MR,3221.0,31043.0,31043.0,kankossa,13446.0,-11.52404,15.92703,1,,,2015,,,0.0,0.0,,,0.0,0,,,0.0,0.0,,,83,6,1,9499
MRT,MR,3221.0,31043.0,31043.0,kankossa   ecole kankossa 3,13443.0,-11.52404,15.92703,1,,,2015,,,52.0,0.0,,,52.0,0,,,52.0,0.0,,,52,0,1,9503
MRT,MR,3221.0,31043.0,31043.0,kankossa   ecole kankossa 4,13444.0,-11.52404,15.92703,1,,,2015,,,50.0,0.0,,,50.0,0,,,50.0,5.0,,,50,5,1,9502
MRT,MR,3232.0,31085.0,31085.0,keur massene,,-16.2522143,16.7297191,1,,,1994,5.0,14.0,99.0,1.0,,,99.0,6,,,99.0,7.0,,,0,0,3,30606
MRT,MR,3221.0,31039.0,31039.0,lebheir,13403.0,-12.10324074,16.65046297,3,,,2015,,,100.0,2.0,,,100.0,5,,,100.0,0.0,,,44,3,1,9489
MRT,MR,3221.0,31039.0,31039.0,lebheir,13399.0,-12.10324074,16.65046297,3,,,2015,,,0.0,0.0,,,0.0,0,,,0.0,0.0,,,100,7,1,9490
