iso3,iso2,admin1_id,admin2_id,iu_id,location,site_id,longitude,latitude,georeliability,location_type,survey_type,year,age_start,age_end,hk_examined,hk_positive,hk_perc_highinfection,hk_perc_moderateinfection,asc_examined,asc_positive,asc_perc_highinfection,asc_perc_moderateinfection,tt_examined,tt_positive,tt_perc_highinfection,tt_perc_moderateinfection,quality,sn,shortest,id,src,dst
BEN,BJ,373,3254.0,3254,,,1.726861,6.985417,3,,mapping+lf-tas,2017,8.0,10.0,50.0,1.0,0.0,0.0,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,1,22325,0.0,25,25,20
BEN,BJ,373,3254.0,3254,,,1.726861,6.985417,3,,mapping+lf-tas,2017,8.0,10.0,48.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,1,22328,0.0,26,26,20
BEN,BJ,373,3257.0,3257,,,1.7511329999999998,7.031536,3,,mapping+lf-tas,2017,8.0,10.0,133.0,21.0,0.0,0.0,133.0,5.0,2.0,0.0,133.0,1.0,0.0,0.0,1,22341,0.0,27,27,28
BEN,BJ,373,3257.0,3257,,,1.7511329999999998,7.031536,3,,mapping+lf-tas,2017,8.0,10.0,133.0,42.0,0.0,0.0,133.0,1.0,0.0,0.0,133.0,0.0,0.0,0.0,1,22342,0.0,28,28,27
BEN,BJ,373,3257.0,3257,,,1.7511329999999998,7.031536,3,,mapping+lf-tas,2017,8.0,10.0,134.0,48.0,1.0,2.0,134.0,1.0,0.0,0.0,134.0,0.0,0.0,0.0,1,22340,0.0,29,29,27
BEN,BJ,371,3248.0,3248,,,1.6703,7.819086,3,,mapping+lf-tas,2017,8.0,10.0,48.0,4.0,0.0,0.0,48.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,1,22295,0.0,30,30,31
BEN,BJ,371,3248.0,3248,,,1.6703,7.819086,3,,mapping+lf-tas,2017,8.0,10.0,48.0,1.0,0.0,0.0,48.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,1,22290,0.0,31,31,30
BEN,BJ,371,3248.0,3248,,,1.6703,7.819086,3,,mapping+lf-tas,2017,8.0,10.0,50.0,1.0,0.0,0.0,50.0,0.0,0.0,0.0,50.0,1.0,1.0,0.0,1,22301,0.0,32,32,30
BEN,BJ,371,3248.0,3248,,,1.6703,7.819086,3,,mapping+lf-tas,2017,8.0,10.0,50.0,1.0,0.0,0.0,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,1,22296,0.0,33,33,30
BEN,BJ,371,3248.0,3248,,,1.6703,7.819086,3,,mapping+lf-tas,2017,8.0,10.0,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,1,22298,0.0,34,34,30
BEN,BJ,371,3244.0,3244,,,1.812281,8.109378,3,,mapping+lf-tas,2017,8.0,10.0,50.0,11.0,0.0,0.0,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,1,22293,0.0,35,35,36
BEN,BJ,371,3244.0,3244,,,1.812281,8.109378,3,,mapping+lf-tas,2017,8.0,10.0,50.0,5.0,0.0,0.0,50.0,0.0,0.0,0.0,50.0,2.0,0.0,1.0,1,22288,0.0,36,36,35
BEN,BJ,371,3244.0,3244,,,1.812281,8.109378,3,,mapping+lf-tas,2017,8.0,10.0,50.0,3.0,0.0,0.0,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,1,22286,0.0,37,37,35
BEN,BJ,371,3244.0,3244,,,1.812281,8.109378,3,,mapping+lf-tas,2017,8.0,10.0,50.0,2.0,0.0,0.0,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,1,22287,0.0,38,38,35
BEN,BJ,371,3244.0,3244,,,1.812281,8.109378,3,,mapping+lf-tas,2017,8.0,10.0,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,1,22294,0.0,39,39,35
BEN,BJ,371,3246.0,3246,,,2.340944,8.069011,3,,mapping+lf-tas,2017,8.0,10.0,48.0,5.0,0.0,0.0,48.0,0.0,0.0,0.0,48.0,1.0,0.0,0.0,1,22280,0.0,40,40,41
BEN,BJ,371,3246.0,3246,,,2.340944,8.069011,3,,mapping+lf-tas,2017,8.0,10.0,48.0,4.0,0.0,0.0,48.0,0.0,0.0,0.0,48.0,1.0,0.0,1.0,1,22283,0.0,41,41,40
BEN,BJ,371,3246.0,3246,,,2.340944,8.069011,3,,mapping+lf-tas,2017,8.0,10.0,49.0,4.0,0.0,0.0,49.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,1,22285,0.0,42,42,40
BEN,BJ,371,3246.0,3246,,,2.340944,8.069011,3,,mapping+lf-tas,2017,8.0,10.0,50.0,3.0,0.0,0.0,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,1,22279,0.0,43,43,40
BEN,BJ,371,3246.0,3246,,,2.340944,8.069011,3,,mapping+lf-tas,2017,8.0,10.0,48.0,2.0,0.0,0.0,48.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,1,22302,0.0,44,44,40
BEN,BJ,371,3246.0,3246,,,2.340944,8.069011,3,,mapping+lf-tas,2017,8.0,10.0,50.0,1.0,0.0,0.0,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,1,22281,0.0,45,45,40
BEN,BJ,371,3246.0,3246,,,2.340944,8.069011,3,,mapping+lf-tas,2017,8.0,10.0,48.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,48.0,1.0,0.0,0.0,1,22284,0.0,46,46,40
BEN,BJ,371,3246.0,3246,,,2.340944,8.069011,3,,mapping+lf-tas,2017,8.0,10.0,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,1,22282,0.0,47,47,40
BEN,BJ,370,3243.0,3243,,,2.930886,9.215667,3,,mapping+lf-tas,2017,8.0,10.0,50.0,13.0,1.0,1.0,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,1,22319,0.0,48,48,49
