iso3,iso2,admin1_id,admin2_id,iu_id,location,site_id,longitude,latitude,georeliability,location_type,survey_type,year,age_start,age_end,hk_examined,hk_positive,hk_perc_highinfection,hk_perc_moderateinfection,asc_examined,asc_positive,asc_perc_highinfection,asc_perc_moderateinfection,tt_examined,tt_positive,tt_perc_highinfection,tt_perc_moderateinfection,quality,sn,hk_prevalence,asc_prevalence,tt_prevalence,sth_prevalence,shortest,id,src,dst
ZAF,ZA,4465.0,43281.0,43281.0,ekukhanyisweni primary school,,28.094,-26.1094,3,school,mapping,2017.0,5.0,16.0,49,2,0.0,0.0,49,11,0.0,0.0,49,0,0.0,0.0,1,36340,0.0408163265306122,0.2244897959183673,0.0,0.2416445977697972,489.46291730638745,48,48,48
ZAF,ZA,4466.0,43295.0,43295.0,emakeni,56900.0,30.875,-29.2783,3,,,0.0,,,145,4,,,145,43,,,145,23,,,3,18208,0.0275862068965517,0.296551724137931,0.1586206896551724,0.4004344674408583,22897.387796216673,49,49,49
ZAF,ZA,4466.0,43288.0,43288.0,endikondlweni,56851.0,32.555,-27.185,3,,,0.0,,,88,25,,,88,76,,,88,73,,,3,18174,0.2840909090909091,0.8636363636363636,0.8295454545454546,0.9276976897069872,20155.008125867087,50,50,50
ZAF,ZA,4468.0,43301.0,43301.0,entokozweni primary school,,31.1289,-25.3494,3,school,mapping,2018.0,5.0,15.0,45,0,0.0,0.0,45,12,0.0,0.0,45,0,0.0,0.0,1,36595,0.0,0.2666666666666666,0.0,0.2515723270440251,0.0,51,51,169
ZAF,ZA,4463.0,43270.0,43270.0,esethu public primary school,,27.35,-31.4696,3,school,mapping,2017.0,5.0,15.0,35,1,0.0,0.0,35,6,0.0,0.0,35,0,0.0,0.0,1,36292,0.0285714285714285,0.1714285714285714,0.0,0.1840585290720061,29981.94961829522,52,52,52
ZAF,ZA,4466.0,43289.0,43289.0,esibila,56872.0,30.65837,-28.8196,1,,,0.0,,,115,0,,,115,7,,,115,15,,,3,18187,0.0,0.0608695652173913,0.1304347826086956,0.1729856974711987,15140.297256078211,53,53,53
ZAF,ZA,4469.0,43304.0,43304.0,ennis thabong primary school,,27.918,-25.7532,3,school,mapping,2017.0,5.0,16.0,50,2,0.0,0.0,50,15,0.0,0.0,50,0,0.0,0.0,1,36633,0.04,0.3,0.0,0.3094339622641509,17480.12368072698,54,54,54
ZAF,ZA,4466.0,43291.0,43291.0,esihoshe,56876.0,30.8633,-28.7617,3,,,0.0,,,103,1,,,103,8,,,103,18,,,3,18189,0.0097087378640776,0.0776699029126213,0.174757281553398,0.2323052568620472,23968.906777892418,55,55,55
ZAF,ZA,4463.0,43271.0,43271.0,et tabane junior sec school,,28.2486,-31.1941,3,school,mapping,2017.0,5.0,15.0,47,2,0.0,0.0,47,10,0.0,0.0,47,0,0.0,0.0,1,36297,0.0425531914893617,0.2127659574468085,0.0,0.2323257343457724,31228.734961223192,56,56,56
ZAF,ZA,4466.0,43290.0,43290.0,ezinyonya,56875.0,29.4167,-28.91,3,,,0.0,,,116,0,,,116,5,,,116,8,,,3,18188,0.0,0.043103448275862,0.0689655172413793,0.1029210508603863,74406.38410534812,57,57,57
ZAF,ZA,4463.0,43274.0,43274.0,fairview primary school,,26.6543,-33.4075,3,school,mapping,2017.0,5.0,15.0,27,1,0.0,0.0,27,6,0.0,0.0,27,0,0.0,0.0,1,36316,0.037037037037037,0.2222222222222222,0.0,0.2368196288531718,41907.11414164951,58,58,58
ZAF,ZA,4463.0,43269.0,43269.0,fikile benson primary school,,27.7312,-32.9303,3,school,mapping,2017.0,5.0,15.0,34,0,0.0,0.0,34,5,0.0,0.0,34,0,0.0,0.0,1,36288,0.0,0.1470588235294117,0.0,0.1387347391786903,11564.85437637232,59,59,59
ZAF,ZA,4465.0,43284.0,43284.0,fjl wells primary school,,27.7276,-26.1661,3,school,mapping,2017.0,5.0,16.0,50,5,20.0,0.0,50,13,0.0,7.69,50,0,0.0,0.0,1,36378,0.1,0.26,0.0,0.3150943396226414,4996.148434853587,60,60,60
ZAF,ZA,4465.0,43283.0,43283.0,foxtrot primary school,,27.702,-26.2854,3,school,mapping,2017.0,5.0,16.0,49,11,36.36,9.09,49,6,0.0,0.0,49,0,0.0,0.0,1,36363,0.2244897959183673,0.1224489795918367,0.0,0.3013681406332267,752.974200282582,61,61,61
