iso3,iso2,admin1_id,admin2_id,iu_id,location,site_id,longitude,latitude,georeliability,location_type,survey_type,year,age_start,age_end,hk_examined,hk_positive,hk_perc_highinfection,hk_perc_moderateinfection,asc_examined,asc_positive,asc_perc_highinfection,asc_perc_moderateinfection,tt_examined,tt_positive,tt_perc_highinfection,tt_perc_moderateinfection,quality,sn,shortest,id,src,dst
ZMB,ZM,5343.0,53192.0,53192.0,kasaya mid basic,59962.0,25.0328,-17.2842,3,,,2005,,,61,6,,,61,0,,,61,0,,,2,18363,25459.632419143316,31,31,31
ZMB,ZM,5337.0,50837.0,50837.0,kasenengwa,59882.0,32.32,-13.7156,3,,,2002,,,69,51,,,69,0,,,69,0,,,2,18268,10767.06456647997,32,32,32
ZMB,ZM,5342.0,50878.0,50878.0,kasensa primary school,59947.0,25.2615,-17.286,3,,,2005,,,60,19,,,60,0,,,60,0,,,2,18335,10391.101598855043,33,33,33
ZMB,ZM,5344.0,50864.0,50864.0,kasyasya,,32.949001,-10.167,3,,,1983,1.0,65.0,53,17,,,53,1,,,53,0,,,3,31102,97140.692047209,34,34,34
ZMB,ZM,5337.0,50837.0,50837.0,katawa,59883.0,32.377899,-13.909,3,,,2002,,,41,12,,,41,0,,,41,0,,,2,18271,6054.53259842858,35,35,35
ZMB,ZM,5337.0,50837.0,50837.0,katopola,59884.0,32.6329,-13.6122,3,,,2002,,,66,42,,,66,0,,,66,0,,,2,18270,3299.4704704345722,36,36,36
ZMB,ZM,5343.0,50889.0,50889.0,kaunga lweti,59969.0,23.549,-15.732,3,,,2007,,,49,9,,,49,0,,,49,0,,,1,18351,20656.698870343804,37,37,37
ZMB,ZM,5337.0,50837.0,50837.0,kawambe,59885.0,32.6889,-13.5112,3,,,2002,,,46,17,,,46,0,,,46,2,,,2,18279,6816.253722609961,38,38,38
ZMB,ZM,5341.0,50872.0,50872.0,kayambi,59961.0,32.0,-9.45,3,,,2007,,,60,30,,,60,2,,,60,0,,,1,18300,82530.11277181942,39,39,39
ZMB,ZM,5337.0,50837.0,50837.0,langa,59886.0,32.366901,-13.6095,3,,,2002,,,37,5,,,37,0,,,37,0,,,2,18285,3643.281015148506,40,40,40
ZMB,ZM,5343.0,53189.0,53189.0,luampa,59952.0,24.4076771,-15.0632854,1,,,2007,,,51,15,,,51,0,,,51,0,,,1,18361,26099.01405024266,41,41,41
ZMB,ZM,5337.0,50837.0,50837.0,lukhalo,59887.0,32.605,-13.4157,3,,,2002,,,36,19,,,36,0,,,36,0,,,2,18269,5798.261403290269,42,42,42
ZMB,ZM,5342.0,50878.0,50878.0,lunungu community,59948.0,25.2903,-17.2012,3,,,2005,,,60,14,,,60,0,,,60,0,,,2,18337,10391.101598855043,43,43,43
ZMB,ZM,5337.0,50837.0,50837.0,lutembwe,,32.646099,-13.6715,3,school,mapping,2013,10.0,14.0,30,1,0.0,0.0,30,0,0.0,0.0,30,0,0.0,0.0,1,27970,0.0,44,44,45
ZMB,ZM,5337.0,50837.0,50837.0,lutembwe,59888.0,32.646099,-13.6715,3,,,2002,,,72,22,,,72,2,,,72,1,,,2,18291,0.0,45,45,44
ZMB,ZM,5342.0,50877.0,50877.0,mafuta basic,59939.0,27.65,-15.566667,1,,,2005,,,60,1,,,60,0,,,60,0,,,2,18324,13927.736415001174,46,46,46
ZMB,ZM,5337.0,50837.0,50837.0,maguya,,32.613171,-13.84961,1,school,mapping,2013,9.0,14.0,30,1,0.0,0.0,30,0,0.0,0.0,30,0,0.0,0.0,1,27971,0.0,47,47,48
ZMB,ZM,5337.0,50837.0,50837.0,maguya,59889.0,32.613171,-13.84961,1,,,2002,,,51,16,,,51,4,,,51,0,,,2,18280,0.0,48,48,47
ZMB,ZM,5337.0,50837.0,50837.0,magwero,59890.0,32.7831,-13.6633,3,,,2002,,,65,38,,,65,2,,,65,0,,,2,18265,15279.787289235952,49,49,49
ZMB,ZM,5342.0,50875.0,50875.0,makuyu,59910.0,27.8839,-16.5892,3,,,2005,,,64,28,,,64,2,,,64,0,,,2,18308,13370.710300122999,50,50,50
ZMB,ZM,5337.0,50837.0,50837.0,makwe,59891.0,32.653198,-13.8089,3,,,2002,,,49,18,,,49,0,,,49,0,,,2,18273,6452.587913294168,51,51,51
ZMB,ZM,5335.0,50876.0,50876.0,mamvu page school,59921.0,26.4797,-15.548,3,,,2005,,,60,52,,,60,0,,,60,0,,,2,18320,20277.797993581433,52,52,52
ZMB,ZM,5335.0,50876.0,50876.0,masasabi,59922.0,26.0933,-15.3944,3,,,2005,,,56,29,,,56,0,,,56,0,,,2,18312,3572.3833926786538,53,53,53
ZMB,ZM,5343.0,50889.0,50889.0,matongo,59970.0,23.3,-15.716667,1,,,2007,,,48,35,,,48,0,,,48,0,,,1,18352,27775.213885557725,54,54,54
ZMB,ZM,5342.0,50883.0,50883.0,matuwa,59973.0,28.6666667,-16.4,1,,,2005,,,60,4,,,60,10,,,60,0,,,2,18345,10701.604242793623,55,55,55
ZMB,ZM,5342.0,50878.0,50878.0,maunga middle basic,59949.0,25.4623,-17.4395,3,,,2005,,,60,17,,,60,6,,,60,0,,,2,18334,21520.754798996008,56,56,56
ZMB,ZM,5337.0,50837.0,50837.0,mnukwa,59892.0,32.566667,-13.45,1,,,2002,,,48,19,,,48,1,,,48,0,,,2,18276,4661.054198487761,57,57,57
ZMB,ZM,5344.0,50873.0,50873.0,moses,,32.731998,-9.334,3,,,1983,1.0,65.0,46,4,,,46,0,,,46,0,,,3,31098,82530.11277181942,58,58,58
ZMB,ZM,5342.0,50883.0,50883.0,mpango basic,59974.0,28.5348,-16.4828,3,,,2005,,,62,4,,,62,0,,,62,0,,,2,18346,17545.345838862366,59,59,59
ZMB,ZM,5337.0,50837.0,50837.0,mshawa,59893.0,32.377079,-13.63973,1,,,2002,,,31,4,,,31,1,,,31,0,,,2,18282,3643.281015148506,60,60,60
ZMB,ZM,5337.0,50837.0,50837.0,mtaya,59894.0,32.506802,-13.576,3,,,2002,,,65,31,,,65,5,,,65,0,,,2,18288,6882.102330712481,61,61,61
ZMB,ZM,5337.0,50837.0,50837.0,mtizwa,59895.0,32.522999,-13.7453,3,,,2002,,,68,20,,,68,0,,,68,0,,,2,18290,9929.3244486423,62,62,62
ZMB,ZM,5342.0,50877.0,50877.0,muchenje basic,59940.0,26.2894,-16.5311,3,,,2005,,,57,4,,,57,0,,,57,0,,,2,18328,3483.3063754164614,63,63,63
ZMB,ZM,5342.0,50877.0,50877.0,mukwela basic,59941.0,26.3939,-17.0158,3,,,2005,,,61,11,,,61,0,,,61,0,,,2,18331,6973.379634168896,64,64,64
ZMB,ZM,5335.0,50876.0,50876.0,munkolo basic,59923.0,26.3678,-16.2838,3,,,2005,,,60,2,,,60,0,,,60,0,,,2,18316,0.0,65,65,85
ZMB,ZM,5342.0,50884.0,50884.0,munyati,59975.0,27.5097,-17.0864,3,,,2005,,,65,15,,,65,0,,,65,0,,,2,18347,34046.71114816982,66,66,66
ZMB,ZM,5342.0,50874.0,50874.0,mwanachilenga basic,59906.0,26.993401,-17.1042,3,,,2005,,,60,3,,,60,1,,,60,0,,,2,18305,31709.843840021753,67,67,67
ZMB,ZM,5337.0,50837.0,50837.0,mwita,59896.0,32.807098,-13.2821,3,,,2002,,,69,37,,,69,2,,,69,0,,,2,18287,3452.638080247272,68,68,68
ZMB,ZM,5342.0,53186.0,53186.0,nachibanga,59967.0,27.3333,-16.706,3,,,2005,,,61,10,,,61,0,,,61,1,,,2,18359,14089.423181862288,69,69,69
ZMB,ZM,5342.0,50882.0,50882.0,nakamboma basic,59964.0,26.5868,-16.073,3,,,2005,,,61,48,,,61,0,,,61,0,,,2,18343,34515.84078130275,70,70,70
ZMB,ZM,5342.0,50877.0,50877.0,namabondo,59942.0,26.2523,-16.3773,3,,,2005,,,59,6,,,59,0,,,59,0,,,2,18326,4006.8873906644903,71,71,71
ZMB,ZM,5335.0,50876.0,50876.0,namankubaula community,59924.0,26.298901,-15.5694,3,,,2005,,,61,48,,,61,0,,,61,0,,,2,18314,18896.24483218172,72,72,72
