iso3,iso2,admin1_id,admin2_id,iu_id,location,site_id,longitude,latitude,georeliability,location_type,survey_type,year,age_start,age_end,hk_examined,hk_positive,hk_perc_highinfection,hk_perc_moderateinfection,asc_examined,asc_positive,asc_perc_highinfection,asc_perc_moderateinfection,tt_examined,tt_positive,tt_perc_highinfection,tt_perc_moderateinfection,quality,sn,shortest,id,src,dst
GAB,GA,2060.0,20375.0,20375.0,como aviation,11948.0,10.76233,1.00371,3,,,2015.0,,,32,0,,,32,24,,,32,28,,,1,5579,3182.378567440579,0,0,0
GAB,GA,2060.0,20375.0,20375.0,e.c. p.medouneu,11949.0,10.789353,0.994383,1,,,2015.0,,,97,0,,,97,43,,,97,60,,,1,5576,3182.378567440579,1,1,1
GAB,GA,2060.0,20376.0,20376.0,e.c.b ngone,11954.0,12.14867,2.13607,3,,,2015.0,,,45,0,,,45,23,,,45,30,,,1,5582,2310.3386642443797,2,2,2
GAB,GA,2060.0,20376.0,20376.0,e.c.c.ngame,11955.0,12.13128,2.14739,3,,,2015.0,,,68,0,,,68,18,,,68,29,,,1,5584,2310.3386642443797,3,3,3
GAB,GA,2053.0,20337.0,20337.0,e.c.saint michel,12060.0,13.01148,-1.82638,3,,,2015.0,,,46,0,,,46,13,,,46,5,,,1,5381,0.0,4,4,5
GAB,GA,2053.0,20337.0,20337.0,e.c.saint michel,11990.0,13.01148,-1.82638,3,,,2015.0,,,49,0,,,49,13,,,49,5,,,1,5386,0.0,5,5,4
GAB,GA,2053.0,20335.0,20335.0,e.p. aboumi,11900.0,14.1378899,-0.6544913,1,,,2015.0,,,77,8,,,77,32,,,77,14,,,1,5367,27025.37014617999,6,6,6
GAB,GA,2053.0,20345.0,20345.0,e.p. ayogo lesseri,11928.0,14.22667,-0.8990400000000001,3,,,2015.0,,,20,2,,,20,9,,,20,2,,,1,5433,956.2854427755893,7,7,7
GAB,GA,2053.0,20337.0,20337.0,e.p. bakumba a,12061.0,13.00254,-1.82203,3,,,2015.0,,,87,2,,,87,24,,,87,18,,,1,5379,0.0,8,8,9
GAB,GA,2053.0,20337.0,20337.0,e.p. bakumba a,11991.0,13.00254,-1.82203,3,,,2015.0,,,96,2,,,96,24,,,96,18,,,1,5384,0.0,9,9,8
GAB,GA,2053.0,20337.0,20337.0,e.p. bidoungui,11992.0,13.0434,-1.77194,3,,,2015.0,,,35,0,,,35,7,,,35,11,,,1,5378,6671.649801998702,10,10,10
GAB,GA,2053.0,20339.0,20339.0,e.p. boumango,12132.0,13.61464,-2.22473,3,,,2015.0,,,99,1,,,99,32,,,99,26,,,1,5392,0.0,11,11,12
GAB,GA,2053.0,20339.0,20339.0,e.p. boumango,12124.0,13.61464,-2.22473,3,,,2015.0,,,100,1,,,100,32,,,100,26,,,1,5394,0.0,12,12,11
GAB,GA,2053.0,20338.0,20338.0,e.p. kabaga,11923.0,13.91634,-1.36617,3,,,2015.0,,,20,0,,,20,10,,,20,1,,,1,5389,16006.638567337279,13,13,13
GAB,GA,2053.0,20336.0,20336.0,e.p. kassiele,12050.0,13.89741,-1.21274,3,,,2015.0,,,46,42,,,46,36,,,46,42,,,1,5371,9703.700484154379,14,14,14
GAB,GA,2053.0,20338.0,20338.0,e.p. kelle,11924.0,13.76829,-1.60292,3,,,2015.0,,,16,0,,,16,3,,,16,2,,,1,5391,4850.194787351799,15,15,15
GAB,GA,2053.0,20340.0,20340.0,e.p. mangoungou,12075.0,13.61026,-1.65243,3,,,2015.0,,,50,0,,,50,10,,,50,12,,,1,5401,2194.1947955744167,16,16,16
GAB,GA,2053.0,20342.0,20342.0,e.p. massango 2,11975.0,13.19577,-1.48984,3,,,2015.0,,,8,1,,,8,7,,,8,7,,,1,5408,7454.155214898928,17,17,17
GAB,GA,2053.0,20345.0,20345.0,e.p. mbouyi obere,11929.0,14.34993,-0.84984,3,,,2015.0,,,52,4,,,52,15,,,52,10,,,1,5438,0.0,18,18,19
GAB,GA,2053.0,20345.0,20345.0,e.p. mbouyi obere,11920.0,14.34993,-0.84984,3,,,2015.0,,,53,4,,,53,15,,,53,10,,,1,5439,0.0,19,19,18
GAB,GA,2060.0,20375.0,20375.0,e.p. nkinen'n,11950.0,10.68559,0.96235,3,,,2015.0,,,24,0,,,24,13,,,24,22,,,1,5578,9704.723732997672,20,20,20
GAB,GA,2053.0,20336.0,20336.0,e.p. obegue,12051.0,13.933333,-1.133333,1,,,2015.0,,,59,0,,,59,30,,,59,10,,,1,5372,0.0,21,21,22
GAB,GA,2053.0,20336.0,20336.0,e.p. obegue,11981.0,13.933333,-1.133333,1,,,2015.0,,,64,0,,,64,30,,,64,10,,,1,5375,0.0,22,22,21
GAB,GA,2053.0,20336.0,20336.0,e.p. obouo,12052.0,13.8714,-1.9495,3,,,2015.0,,,38,5,,,38,8,,,38,4,,,1,5368,0.0,23,23,24
GAB,GA,2053.0,20336.0,20336.0,e.p. obouo,11982.0,13.8714,-1.9495,3,,,2015.0,,,44,5,,,44,8,,,44,4,,,1,5370,0.0,24,24,23
GAB,GA,2053.0,20343.0,20343.0,e.p. omoi,11985.0,13.77499,-1.3398,3,,,2015.0,,,36,1,,,36,11,,,36,6,,,1,5414,11490.335477526814,25,25,25
GAB,GA,2053.0,20345.0,20345.0,e.p. onga,11930.0,14.2701195,-0.8580762,1,,,2015.0,,,124,2,,,124,62,,,124,22,,,1,5437,0.0,26,26,27
GAB,GA,2053.0,20345.0,20345.0,e.p. onga,11921.0,14.2701195,-0.8580762,1,,,2015.0,,,126,2,,,126,62,,,126,22,,,1,5435,0.0,27,27,26
GAB,GA,2053.0,20345.0,20345.0,e.p. ossiele oguigana,11931.0,14.2192475,-0.9033641,1,,,2015.0,,,15,0,,,15,12,,,15,0,,,1,5434,0.0,28,28,29
GAB,GA,2053.0,20345.0,20345.0,e.p. ossiele oguigana,11922.0,14.2192475,-0.9033641,1,,,2015.0,,,17,0,,,17,12,,,17,0,,,1,5436,0.0,29,29,28
GAB,GA,2053.0,20336.0,20336.0,e.p. otala,12053.0,13.82051,-1.02092,3,,,2015.0,,,36,2,,,36,21,,,36,5,,,1,5369,0.0,30,30,31
GAB,GA,2053.0,20336.0,20336.0,e.p. otala,11983.0,13.82051,-1.02092,3,,,2015.0,,,38,2,,,38,21,,,38,5,,,1,5376,0.0,31,31,30
GAB,GA,2053.0,20343.0,20343.0,e.p. reunification,11986.0,13.77483,-1.55986,3,,,2015.0,,,36,0,,,36,4,,,36,1,,,1,5415,4850.194787351799,32,32,32
GAB,GA,2053.0,20343.0,20343.0,e.p.assiami,11987.0,13.7129887,-1.4222993,1,,,2015.0,,,26,2,,,26,10,,,26,0,,,1,5413,10955.995846039252,33,33,33
GAB,GA,2053.0,20344.0,20344.0,e.p.ayanabo,12154.0,13.8332,-0.7755000000000001,3,,,2015.0,,,28,3,,,28,7,,,28,5,,,1,5428,19434.72216390422,34,34,34
GAB,GA,2053.0,20338.0,20338.0,e.p.c. a bongoville,11925.0,13.8651056,-1.6437743,1,,,2015.0,,,35,4,,,35,6,,,35,3,,,1,5388,0.0,35,35,36
GAB,GA,2053.0,20338.0,20338.0,e.p.c. b bongoville,11926.0,13.8651056,-1.6437743,1,,,2015.0,,,96,4,,,96,10,,,96,10,,,1,5387,0.0,36,36,35
GAB,GA,2053.0,20337.0,20337.0,e.p.c. bakumba b,12063.0,13.01668,-1.82556,3,,,2015.0,,,83,0,,,83,16,,,83,16,,,1,5385,0.0,37,37,38
GAB,GA,2053.0,20337.0,20337.0,e.p.c. bakumba b,11993.0,13.01668,-1.82556,3,,,2015.0,,,98,0,,,98,16,,,98,16,,,1,5383,0.0,38,38,37
GAB,GA,2053.0,20342.0,20342.0,e.p.c. moanda a,12046.0,13.2432632,-1.5370282,1,,,2015.0,,,102,4,,,102,19,,,102,25,,,1,5407,0.0,39,39,40
GAB,GA,2053.0,20342.0,20342.0,e.p.c. moanda a,11976.0,13.2432632,-1.5370282,1,,,2015.0,,,108,4,,,108,19,,,108,25,,,1,5410,0.0,40,40,39
GAB,GA,2053.0,20344.0,20344.0,e.p.c.a okondja,12160.0,13.67334,-0.65161,3,,,2015.0,,,81,3,,,81,18,,,81,20,,,1,5424,0.0,41,41,42
GAB,GA,2053.0,20344.0,20344.0,e.p.c.a okondja,12155.0,13.67334,-0.65161,3,,,2015.0,,,86,3,,,86,18,,,86,20,,,1,5425,0.0,42,42,41
GAB,GA,2060.0,20378.0,20378.0,e.p.c.methui,12169.0,11.58814,1.60977,3,,,2015.0,,,49,7,,,49,6,,,49,29,,,1,5594,1195.7332947043546,43,43,43
