iso3,iso2,admin1_id,admin2_id,iu_id,location,site_id,longitude,latitude,georeliability,location_type,survey_type,year,age_start,age_end,hk_examined,hk_positive,hk_perc_highinfection,hk_perc_moderateinfection,asc_examined,asc_positive,asc_perc_highinfection,asc_perc_moderateinfection,tt_examined,tt_positive,tt_perc_highinfection,tt_perc_moderateinfection,quality,sn,shortest,id,src,dst
CIV,CI,1623.0,15393.0,15393.0,epp agni assikasso 2,,-4.04089,7.06655,3,school,mapping,2014.0,7.0,14.0,30,4,0.0,0.0,30,0,0.0,0.0,30,0,0.0,0.0,1,24682,4416.541203619185,37,37,37
CIV,CI,1619.0,15380.0,15380.0,epp agni residentiel 2,,-3.19959,7.12047,3,school,mapping,2014.0,7.0,14.0,30,2,0.0,0.0,30,0,0.0,0.0,30,0,0.0,0.0,1,24455,2621.47880121215,38,38,38
CIV,CI,1619.0,15380.0,15380.0,epp agnimou agninikro,,-3.23537,7.17049,3,school,mapping,2014.0,8.0,13.0,30,3,0.0,0.0,30,0,0.0,0.0,30,0,0.0,0.0,1,24456,5941.618290378864,39,39,39
CIV,CI,1619.0,15380.0,15380.0,epp agninikro,,-3.41762,7.26239,3,school,mapping,2014.0,7.0,13.0,30,1,0.0,0.0,30,0,0.0,0.0,30,0,0.0,0.0,1,24457,9293.753449321137,40,40,40
CIV,CI,1609.0,15336.0,15336.0,epp agnissankoi 3b,,-4.02844,5.4481,3,school,mapping,2014.0,7.0,14.0,30,0,0.0,0.0,30,0,0.0,0.0,30,2,0.0,0.0,1,23793,205.82582803071782,41,41,41
CIV,CI,1609.0,15336.0,15336.0,epp agoueto bad a,,-4.06196,5.44575,4,school,mapping,2014.0,7.0,14.0,30,0,0.0,0.0,30,0,0.0,0.0,30,0,0.0,0.0,1,23794,1403.9522567011154,42,42,42
CIV,CI,1612.0,15354.0,15354.0,epp ahibango,,-3.25457,7.83315,3,school,mapping,2014.0,7.0,13.0,30,1,0.0,0.0,30,1,0.0,0.0,30,0,0.0,0.0,1,24009,5321.691611749323,43,43,43
CIV,CI,1619.0,15379.0,15379.0,epp ahinikro,,-3.63093,6.52834,3,school,mapping,2014.0,8.0,13.0,30,7,0.0,0.0,30,0,0.0,0.0,30,1,0.0,0.0,1,24438,21239.613086136913,44,44,44
CIV,CI,1608.0,15331.0,15331.0,epp ahougnanssou,,-4.88187,5.33151,3,school,mapping,2014.0,7.0,13.0,31,11,0.0,0.0,31,1,0.0,0.0323,31,1,0.0,0.0,1,23719,2667.499130616047,45,45,45
CIV,CI,1623.0,15392.0,15392.0,epp ahounienfoutou 2,,-4.37782,6.77621,3,school,mapping,2014.0,7.0,13.0,30,7,0.0,0.0,30,0,0.0,0.0,30,0,0.0,0.0,1,24669,12653.422796062232,46,46,46
CIV,CI,1623.0,15391.0,15391.0,epp ahouzankro,,-4.39155,7.16508,3,school,mapping,2014.0,7.0,13.0,32,10,0.0,0.0625,32,0,0.0,0.0,32,2,0.0,0.0,1,24654,9.520402379914247,47,47,47
CIV,CI,1611.0,15347.0,15347.0,epp aka kouamekro,,-4.7805,7.26826,3,school,mapping,2014.0,7.0,14.0,30,0,0.0,0.0,30,0,0.0,0.0,30,0,0.0,0.0,1,23883,5303.714737954031,48,48,48
CIV,CI,1608.0,15330.0,15330.0,epp akakro,,-4.30518,5.28621,3,school,mapping,2014.0,8.0,14.0,30,7,0.0,0.0333,30,8,0.0,0.0667,30,16,0.0,0.1333,1,23703,4382.789875192806,49,49,49
CIV,CI,1611.0,15349.0,15349.0,epp aklomianbla,,-5.01777,6.5587800000000005,3,school,mapping,2014.0,7.0,14.0,30,1,0.0,0.0,30,0,0.0,0.0,30,0,0.0,0.0,1,23925,835.8701282453494,50,50,50
CIV,CI,1623.0,15391.0,15391.0,epp akotiakro,,-4.3516,7.21286,3,school,mapping,2014.0,7.0,13.0,30,14,0.0,0.0,30,0,0.0,0.0,30,0,0.0,0.0,1,24655,6880.808903655518,51,51,51
CIV,CI,1619.0,15381.0,15381.0,epp akrebi,,-3.3865,6.14522,3,school,mapping,2014.0,9.0,14.0,30,1,0.0,0.0,30,0,0.0,0.0,30,0,0.0,0.0,1,24468,7597.060456777976,52,52,52
CIV,CI,1608.0,15332.0,15332.0,epp akrou,,-4.35532,5.20034,3,school,mapping,2014.0,8.0,12.0,30,2,0.0,0.0,30,0,0.0,0.0,30,0,0.0,0.0,1,23735,5971.670096336264,53,53,53
CIV,CI,1611.0,15349.0,15349.0,epp akunvikro,,-4.82209,6.42481,3,school,mapping,2014.0,7.0,14.0,30,19,0.0,0.0667,30,0,0.0,0.0,30,0,0.0,0.0,1,23926,44.68559347811776,54,54,54
CIV,CI,1616.0,15371.0,15371.0,epp al fawzou al azim,,-5.9634736,6.1523348,3,school,sentinel site,2013.0,4.0,15.0,120,6,0.0167,0.0167,120,0,0.0,0.0,120,0,0.0,0.0,1,24294,0.0,55,55,56
CIV,CI,1616.0,15371.0,15371.0,epp al fawzou al azim,,-5.9634736,6.1523348,3,school,sentinel site,2016.0,5.0,18.0,109,1,0.0,0.0,109,0,0.0,0.0,109,0,0.0,0.0,1,24295,0.0,56,56,55
CIV,CI,1616.0,15371.0,15371.0,epp alfauzou alazin,,-5.9634736,6.1523348,3,school,mapping,2012.0,8.0,15.0,30,0,0.0,0.0,30,0,0.0,0.0,30,0,0.0,0.0,1,24293,0.0,57,57,55
CIV,CI,1618.0,15378.0,15378.0,epp alladjekro,,-6.23392,7.42171,4,school,mapping,2014.0,7.0,14.0,32,9,0.0312,0.1562,32,0,0.0,0.0,32,0,0.0,0.0,1,24421,27586.659842573907,58,58,58
CIV,CI,1612.0,15351.0,15351.0,epp alliagui 2,,-2.8069800000000003,8.04405,3,school,mapping,2014.0,7.0,13.0,30,0,0.0,0.0,30,0,0.0,0.0,30,0,0.0,0.0,1,23965,900.5900619224303,59,59,59
CIV,CI,1623.0,15396.0,15396.0,epp allou namouenou,,-3.80441,7.52202,3,school,mapping,2014.0,8.0,13.0,30,3,0.0,0.0,30,0,0.0,0.0,30,0,0.0,0.0,1,24733,7120.752353869156,60,60,60
CIV,CI,1624.0,15399.0,15399.0,epp aly chigata,,-5.37421,9.26459,3,school,mapping,2014.0,8.0,13.0,33,0,0.0,0.0,33,0,0.0,0.0,33,0,0.0,0.0,1,24783,79.07588154449053,61,61,61
CIV,CI,1612.0,15354.0,15354.0,epp amata,,-2.98785,7.84016,3,school,mapping,2014.0,8.0,12.0,31,2,0.0,0.0,31,0,0.0,0.0,31,0,0.0,0.0,1,24010,12672.342308314994,62,62,62
CIV,CI,1619.0,15380.0,15380.0,epp amian bouvard,,-3.18361,7.09533,3,school,mapping,2014.0,8.0,12.0,30,1,0.0,0.0,30,0,0.0,0.0,30,0,0.0,0.0,1,24458,3334.3995878163955,63,63,63
CIV,CI,1619.0,15380.0,15380.0,epp amoriakro 2,,-3.53385,7.09968,3,school,mapping,2014.0,8.0,14.0,31,7,0.0,0.0,31,2,0.0,0.0323,31,0,0.0,0.0,1,24459,5975.74345916895,64,64,64
CIV,CI,1609.0,15340.0,15340.0,epp ancien koumassi,,-3.96615,5.27502,3,school,mapping,2014.0,7.0,14.0,30,0,0.0,0.0,30,4,0.0,0.0,30,4,0.0,0.0,1,23856,786.2969086759318,65,65,65
CIV,CI,1608.0,15333.0,15333.0,epp andokoi 2b,,-4.07177,5.36612,3,school,mapping,2014.0,7.0,14.0,30,0,0.0,0.0,30,3,0.0,0.0,30,0,0.0,0.0,1,23748,64.52375042205871,66,66,66
CIV,CI,1608.0,15333.0,15333.0,epp andokoi 2c,,-4.07212,5.36658,3,school,mapping,2014.0,8.0,14.0,30,1,0.0,0.0,30,6,0.0333,0.0,30,0,0.0,0.0,1,23749,64.52375042205871,67,67,67
CIV,CI,1619.0,15381.0,15381.0,epp aneykro,,-3.31044,6.21546,3,school,mapping,2014.0,9.0,14.0,30,3,0.0,0.0,30,0,0.0,0.0,30,0,0.0,0.0,1,24469,2429.1863777602894,68,68,68
CIV,CI,1619.0,15379.0,15379.0,epp angouakro,,-3.36087,6.64323,3,school,mapping,2014.0,9.0,14.0,30,6,0.0,0.0,30,0,0.0,0.0,30,0,0.0,0.0,1,24439,2951.4824188993653,69,69,69
CIV,CI,1609.0,15340.0,15340.0,epp anoumabo bad,,-3.97761,5.30748,3,school,mapping,2014.0,7.0,12.0,30,0,0.0,0.0,30,1,0.0,0.0,30,1,0.0,0.0,1,23857,720.0320540699502,70,70,70
CIV,CI,1609.0,15337.0,15337.0,epp anyama gare 1,,-4.04884,5.49158,3,school,mapping,2014.0,7.0,14.0,30,0,0.0,0.0,30,4,0.0,0.0333,30,2,0.0,0.0333,1,23813,39.58244069800849,71,71,71
CIV,CI,1609.0,15337.0,15337.0,epp anyama gare 4,,-4.04854,5.49139,3,school,mapping,2014.0,7.0,13.0,30,0,0.0,0.0,30,0,0.0,0.0,30,7,0.0,0.0,1,23814,39.58244069800849,72,72,72
CIV,CI,1611.0,15347.0,15347.0,epp aougnanou,,-4.92718,7.19777,3,school,mapping,2014.0,8.0,14.0,30,14,0.0,0.0667,30,1,0.0,0.0,30,2,0.0333,0.0,1,23884,8681.670378845196,73,73,73
CIV,CI,1619.0,15381.0,15381.0,epp apprompron 2,,-3.31703,6.29363,3,school,mapping,2014.0,8.0,14.0,30,4,0.0,0.0,30,0,0.0,0.0,30,0,0.0,0.0,1,24470,8784.635909572322,74,74,74
CIV,CI,1623.0,15391.0,15391.0,epp asse kokokro,,-4.22442,6.49092,3,school,mapping,2014.0,7.0,14.0,32,20,0.0,0.1562,32,0,0.0,0.0,32,0,0.0,0.0,1,24656,6858.622081288848,75,75,75
CIV,CI,1623.0,15394.0,15394.0,epp assebrokro,,-4.85418,6.72501,3,school,mapping,2014.0,7.0,13.0,32,6,0.0,0.0,32,0,0.0,0.0,32,1,0.0,0.0,1,24700,6459.4198420491275,76,76,76
CIV,CI,1619.0,15379.0,15379.0,epp assekro,,-3.4126,6.6637,3,school,mapping,2014.0,7.0,13.0,30,10,0.0,0.0667,30,0,0.0,0.0,30,0,0.0,0.0,1,24440,3738.3471635163296,77,77,77
