iso3,iso2,admin1_id,admin2_id,iu_id,location,site_id,longitude,latitude,georeliability,location_type,survey_type,year,age_start,age_end,hk_examined,hk_positive,hk_perc_highinfection,hk_perc_moderateinfection,asc_examined,asc_positive,asc_perc_highinfection,asc_perc_moderateinfection,tt_examined,tt_positive,tt_perc_highinfection,tt_perc_moderateinfection,quality,sn,hk_prevalence,asc_prevalence,tt_prevalence,sth_prevalence,shortest,id,src,dst
BDI,BI,704.0,6384.0,6384.0,condi,,29.8279,-3.8073,3,school,sentinel site,2009.0,6.0,16.0,389,3,0.0,0.0,389,182,0.0,0.0026,389,38,0.0,0.0,1,23309,0.0077120822622107,0.467866323907455,0.0976863753213367,0.493916510864293,0.0,20,20,19
BDI,BI,704.0,6384.0,6384.0,condi,,29.8279,-3.8073,3,school,sentinel site,2008.0,6.0,17.0,296,6,0.0,0.0,295,93,0.0068,0.0508,296,24,0.0,0.0,1,23308,0.0202702702702702,0.3152542372881356,0.081081081081081,0.3618195676899728,0.0,21,21,19
BDI,BI,704.0,6384.0,6384.0,condi,,29.8279,-3.8073,3,school,sentinel site,2007.0,6.0,20.0,300,4,0.0,0.0,300,93,0.0,0.06,300,39,0.0,0.0,1,23307,0.0133333333333333,0.31,0.13,0.3846264150943396,0.0,22,22,19
BDI,BI,704.0,6384.0,6384.0,condi,,29.8279,-3.8073,3,school,sentinel site,2010.0,5.0,17.0,424,3,0.0,0.0024,424,129,0.0,0.033,424,27,0.0,0.0,1,23310,0.0070754716981132,0.3042452830188679,0.0636792452830188,0.3331695579022685,0.0,23,23,19
BDI,BI,704.0,6384.0,6384.0,condi,,29.8279,-3.8073,3,school,sentinel site,2011.0,6.0,18.0,410,1,0.0,0.0,410,113,0.0,0.0293,410,22,0.0,0.0,1,23311,0.0024390243902439,0.275609756097561,0.0536585365853658,0.2982561111121757,0.0,24,24,19
BDI,BI,714.0,6410.0,6410.0,ecofo kibimba i,,29.62705556,-3.582222222,3,school,mapping,2016.0,10.0,14.0,48,1,0.0,0.0,48,9,0.0,0.0208,48,3,0.0,0.0,1,23532,0.0208333333333333,0.1875,0.0625,0.2397645194575471,3147.5723246758134,25,25,25
BDI,BI,714.0,6411.0,6411.0,ecofo kibumbu ii,,29.74636111,-3.532416667,3,school,mapping,2016.0,11.0,13.0,50,0,0.0,0.0,50,7,0.0,0.04,50,2,0.0,0.0,1,23542,0.0,0.14,0.04,0.1645283018867924,8489.977464022097,26,26,26
BDI,BI,715.0,6413.0,6413.0,ep kidasha,,30.05902778,-2.787166667,3,school,mapping,2016.0,12.0,14.0,50,0,0.0,0.0,50,4,0.0,0.0,50,7,0.0,0.0,1,23566,0.0,0.08,0.14,0.1969811320754717,5427.6856533871,27,27,27
BDI,BI,715.0,6413.0,6413.0,ep kigomero,,30.02330556,-2.922305556,3,school,mapping,2016.0,12.0,14.0,50,1,0.0,0.0,50,6,0.0,0.02,50,4,0.0,0.0,1,23567,0.02,0.12,0.08,0.1948981132075471,3074.8277582063156,28,28,28
BDI,BI,715.0,6413.0,6413.0,ep myando,,29.99461111,-2.939888889,3,school,mapping,2016.0,12.0,14.0,50,1,0.0,0.0,50,9,0.0,0.0,50,8,0.0,0.0,1,23568,0.02,0.18,0.16,0.3065811320754716,3747.609312633924,29,29,29
BDI,BI,704.0,6385.0,6385.0,ep kizuga,,29.54527778,-3.760277778,3,school,sentinel site,2017.0,6.0,15.0,120,0,0.0,0.0,120,16,0.0,0.0,120,0,0.0,0.0,1,23340,0.0,0.1333333333333333,0.0,0.1257861635220125,0.0,30,30,139
BDI,BI,702.0,6377.0,6377.0,ep maramvya,,29.34833333,-3.296666667,3,school,sentinel site,2017.0,6.0,15.0,120,2,0.0,0.0,120,1,0.0,0.0,120,4,0.0,0.0,1,23226,0.0166666666666666,0.0083333333333333,0.0333333333333333,0.0541186233403214,5183.685601905491,31,31,31
BDI,BI,706.0,6388.0,6388.0,ep mirombero,,29.30416667,-2.971666667,3,school,sentinel site,2017.0,6.0,15.0,120,0,0.0,0.0,120,1,0.0,0.0,120,1,0.0,0.0,1,23376,0.0,0.0083333333333333,0.0083333333333333,0.0156577568134171,5404.173381260157,32,32,32
BDI,BI,704.0,6385.0,6385.0,ep mudende,,29.51333333,-3.891388889,3,school,sentinel site,2017.0,6.0,15.0,120,0,0.0,0.0,120,2,0.0,0.0,120,1,0.0,0.0,1,23341,0.0,0.0166666666666666,0.0083333333333333,0.0234538784067085,0.0,33,33,181
BDI,BI,711.0,6403.0,6403.0,ep mugeni,,30.05777778,-4.119166667,3,school,sentinel site,2017.0,6.0,14.0,120,1,0.0,0.0,120,3,0.0,0.0,120,0,0.0,0.0,1,23482,0.0083333333333333,0.025,0.0,0.03125,420.5040320855479,34,34,34
BDI,BI,706.0,6388.0,6388.0,ep munyika,,29.12083333,-2.831111111,3,school,sentinel site,2017.0,6.0,15.0,120,0,0.0,0.0,120,0,0.0,0.0,120,0,0.0,0.0,1,23377,0.0,0.0,0.0,0.0,6328.112121390441,35,35,35
BDI,BI,701.0,6376.0,6376.0,ep musenyi,,29.40444444,-3.195833333,3,school,sentinel site,2017.0,6.0,14.0,120,0,0.0,0.0,120,0,0.0,0.0,120,0,0.0,0.0,1,23211,0.0,0.0,0.0,0.0,0.0,36,36,234
BDI,BI,704.0,6385.0,6385.0,ep nyamibu,,29.39722222,-3.896944444,3,school,sentinel site,2017.0,5.0,15.0,120,6,0.0,0.0,120,2,0.0,0.0,120,1,0.0,0.0,1,23342,0.05,0.0166666666666666,0.0083333333333333,0.0694509958071278,337.0855603194401,37,37,37
BDI,BI,717.0,6418.0,6418.0,ep nyamusasa,,30.39111111,-3.675555556,3,school,sentinel site,2017.0,5.0,14.0,120,5,0.0,0.0,120,3,0.0,0.0,120,2,0.0,0.0,1,23614,0.0416666666666666,0.025,0.0166666666666666,0.0766018081761006,0.0,38,38,273
BDI,BI,704.0,6385.0,6385.0,ep rukinga i,,29.44083333,-3.964166667,3,school,sentinel site,2017.0,6.0,15.0,120,4,0.0,0.0,120,5,0.0,0.0,120,2,0.0,0.0,1,23343,0.0333333333333333,0.0416666666666666,0.0166666666666666,0.0840103074772886,0.0,39,39,296
BDI,BI,701.0,6375.0,6375.0,ep ruzibira,,29.41805556,-2.9847222220000003,3,school,sentinel site,2017.0,6.0,17.0,120,0,0.0,0.0,120,5,0.0,0.0,120,0,0.0,0.0,1,23199,0.0,0.0416666666666666,0.0,0.0393081761006289,0.0,40,40,315
BDI,BI,707.0,6393.0,6393.0,gahe,,29.8497,-3.5867,3,school,mapping,2014.0,13.0,14.0,50,0,0.0,0.0,50,25,0.0,0.02,50,2,0.0,0.0,1,23418,0.0,0.5,0.04,0.490566037735849,11528.309768067173,41,41,41
BDI,BI,713.0,6409.0,6409.0,gahemba i,,30.2794444,-3.4186111,1,school,mapping,2014.0,11.0,14.0,50,9,0.0,0.0,50,3,0.0,0.02,50,3,0.0,0.0,1,23523,0.18,0.06,0.06,0.2598566037735848,0.0,42,42,43
BDI,BI,713.0,6409.0,6409.0,gahemba i,10328.0,30.2794444,-3.4186111,1,,,2014.0,,,50,7,,,50,3,,,50,3,,,1,18663,0.14,0.06,0.06,0.2265132075471697,0.0,43,43,42
BDI,BI,716.0,6415.0,6415.0,gakungu,,30.3211533,-3.7509575,3,school,mapping,2014.0,13.0,14.0,50,9,0.0,0.0,50,3,0.0,0.0,50,0,0.0,0.0,1,23590,0.18,0.06,0.0,0.2162264150943396,9557.30056995558,44,44,44
BDI,BI,706.0,6388.0,6388.0,gasenyi,,29.2,-2.966667,1,school,mapping,2014.0,12.0,15.0,50,2,0.0,0.0,50,0,0.0,0.0,50,0,0.0,0.0,1,23378,0.04,0.0,0.0,0.0377358490566037,11609.165429610406,45,45,45
BDI,BI,713.0,6407.0,6407.0,gasorwe ii,,30.2209801,-2.8521841,1,school,mapping,2014.0,12.0,14.0,50,1,0.0,0.0,50,21,0.0,0.04,50,16,0.0,0.0,1,23513,0.02,0.42,0.32,0.5787622641509432,0.0,46,46,47
BDI,BI,713.0,6407.0,6407.0,gasorwe ii,10219.0,30.2209801,-2.8521841,1,,,2014.0,,,50,1,,,50,21,,,50,15,,,1,2234,0.02,0.42,0.3,0.5680377358490565,0.0,47,47,46
BDI,BI,713.0,6407.0,6407.0,gasorwe iii,,30.2209801,-2.8521841,1,school,mapping,2014.0,13.0,14.0,50,2,0.0,0.0,50,13,0.0,0.0,50,6,0.0,0.0,1,23514,0.04,0.26,0.12,0.3536301886792452,0.0,48,48,46
BDI,BI,710.0,6402.0,6402.0,gatanga,,29.7929048,-4.3495219,1,school,mapping,2014.0,12.0,15.0,50,6,0.0,0.0,50,0,0.0,0.0,50,0,0.0,0.0,1,23477,0.12,0.0,0.0,0.1132075471698113,6845.351759426404,49,49,49
BDI,BI,708.0,6395.0,6395.0,gatonde,10334.0,30.1773,-3.2562,3,,,2014.0,,,50,0,,,50,4,,,50,0,,,1,2202,0.0,0.08,0.0,0.0754716981132075,5395.943688668257,50,50,50
BDI,BI,704.0,6384.0,6384.0,gatwe,,29.4858333,-3.5577778,1,school,mapping,2014.0,12.0,15.0,50,3,0.0,0.0,50,11,0.0,0.1,50,4,0.0,0.0,1,23318,0.06,0.22,0.08,0.3070339622641508,0.0,51,51,52
BDI,BI,704.0,6384.0,6384.0,gatwe,,29.4858333,-3.5577778,1,school,sentinel site,2009.0,6.0,18.0,456,23,0.0,0.0,456,103,0.0,0.011,456,13,0.0,0.0,1,23315,0.050438596491228,0.2258771929824561,0.0285087719298245,0.269697176783267,0.0,52,52,51
BDI,BI,704.0,6384.0,6384.0,gatwe,,29.4858333,-3.5577778,1,school,sentinel site,2008.0,6.0,18.0,311,1,0.0,0.0,307,61,0.0,0.0261,310,7,0.0,0.0,1,23314,0.0032154340836012,0.1986970684039088,0.0225806451612903,0.2068956249662815,0.0,53,53,51
