iso3,iso2,admin1_id,admin2_id,iu_id,location,site_id,longitude,latitude,georeliability,location_type,survey_type,year,age_start,age_end,hk_examined,hk_positive,asc_examined,asc_positive,tt_examined,tt_positive,quality,sn,hk_prevalence,asc_prevalence,tt_prevalence,sth_prevalence,shortest,id,src,dst
GIN,GN,2272.0,22605.0,22605.0,e.p. thia,12188.0,-14.06667,10.18333,3,,,2013.0,,,50,0,50,0,50,0,1,5686,0.0,0.0,0.0,0.0,4.760830904249081,20,20,20
GIN,GN,2281.0,22617.0,22617.0,e.p. tormelin,12213.0,-13.7202285,10.2985783,1,,,2013.0,,,50,0,50,0,50,0,1,5701,0.0,0.0,0.0,0.0,31792.759435654134,21,21,21
GIN,GN,2286.0,22622.0,22622.0,ep bangouyah centre,12224.0,-12.95,10.333333,1,,,2013.0,,,50,15,50,14,50,8,1,19215,0.3,0.28,0.16,0.5439999999999999,66300.02384608968,22,22,22
GIN,GN,2272.0,22608.0,22608.0,ep guingan,12229.0,-12.9234073,12.370695,1,,,2013.0,,,50,0,50,0,50,0,1,5691,0.0,0.0,0.0,0.0,36731.76713502731,23,23,23
GIN,GN,2291.0,22627.0,22627.0,ep komba centre,12240.0,-12.513431,11.7426368,3,,,2013.0,,,50,17,50,22,50,12,1,5711,0.34,0.44,0.24,0.6783999999999999,53166.92445440604,24,24,24
GIN,GN,2291.0,22627.0,22627.0,ep ley lagui,12241.0,-11.480378,11.518839,2,,,2013.0,,,50,15,50,27,50,14,1,19218,0.3,0.54,0.28,0.7246792452830189,93884.76819573026,25,25,25
GIN,GN,2272.0,22608.0,22608.0,ep sambailo,12232.0,-13.367393,12.5733522,1,,,2013.0,,,50,4,50,2,50,0,1,5692,0.08,0.04,0.0,0.110188679245283,22134.670845412496,26,26,26
GIN,GN,2272.0,22608.0,22608.0,ep tabadel,12233.0,-13.25,12.416667,1,,,2013.0,,,50,2,50,2,50,0,1,5693,0.04,0.04,0.0,0.0739622641509433,22134.670845412496,27,27,27
GIN,GN,2299.0,22635.0,22635.0,ep/gbily,,-8.850999999999999,7.851,3,,,1996.0,7.0,12.0,50,25,50,8,50,9,3,30306,0.5,0.16,0.18,0.6184905660377358,4163.399697084032,28,28,28
GIN,GN,2279.0,22615.0,22615.0,faranah,,-10.7492466,10.0451022,1,,,1995.0,5.0,18.0,100,43,100,1,100,2,3,30280,0.43,0.01,0.02,0.4216849056603772,55716.56411778116,29,29,29
GIN,GN,2283.0,22619.0,22619.0,frederic mayor,12221.0,-13.5784012,9.6411855,2,,,2013.0,,,50,0,50,2,50,2,1,19211,0.0,0.04,0.04,0.0739622641509433,0.0,30,30,38
GIN,GN,2283.0,22619.0,22619.0,gare,12222.0,-13.5953246,9.6227792,2,,,2013.0,,,50,2,50,2,50,1,1,5705,0.04,0.04,0.02,0.0913509433962264,1502.7334853625111,31,31,31
GIN,GN,2305.0,22641.0,22641.0,gbamou,12265.0,-9.0646159,7.473378,1,,,2013.0,,,50,8,50,1,50,0,1,5730,0.16,0.02,0.0,0.1667924528301886,40744.77075610717,32,32,32
GIN,GN,2284.0,22620.0,22620.0,kankan,,-9.3118282,10.3827887,1,,,1995.0,5.0,18.0,100,26,100,4,100,9,3,30278,0.26,0.04,0.09,0.3335245283018868,6386.239392238799,33,33,33
GIN,GN,2277.0,22613.0,22613.0,kaporo,,-13.645967,9.612105,1,,,1996.0,7.0,12.0,50,1,50,24,50,28,3,30294,0.02,0.48,0.56,0.7318641509433962,0.0,34,34,35
GIN,GN,2301.0,22637.0,22637.0,kaporo,12255.0,-13.645967,9.612105,1,,,2013.0,,,50,0,50,2,50,2,1,19235,0.0,0.04,0.04,0.0739622641509433,0.0,35,35,34
GIN,GN,2284.0,22620.0,22620.0,karfarmouria,,-9.2670002,10.418,3,,,1996.0,7.0,12.0,50,5,50,10,50,1,3,30302,0.1,0.2,0.02,0.2777358490566037,6386.239392238799,36,36,36
GIN,GN,2301.0,22637.0,22637.0,kobaya,,-13.602567,9.661433,1,,,1996.0,7.0,12.0,50,6,50,22,50,26,3,30298,0.12,0.44,0.52,0.7202415094339623,0.0,37,37,9
GIN,GN,2298.0,22634.0,22634.0,kochiro(enta),12249.0,-13.5784012,9.6411855,2,,,2013.0,,,50,0,50,1,50,1,1,19230,0.0,0.02,0.02,0.0373584905660377,0.0,38,38,30
GIN,GN,2292.0,22628.0,22628.0,kokota,12236.0,-8.493729,7.909157,1,,,2013.0,,,50,20,50,1,50,1,1,5712,0.4,0.02,0.02,0.3997735849056603,4736.7858415312385,39,39,39
GIN,GN,2272.0,22606.0,22606.0,kolia,12191.0,-14.05121,10.41398,1,,,2013.0,,,50,3,50,0,50,0,1,5688,0.06,0.0,0.0,0.0566037735849056,26152.97693595626,40,40,40
GIN,GN,2299.0,22635.0,22635.0,koumou,,-8.818,7.833,3,,,1996.0,7.0,12.0,50,10,50,9,50,6,3,30290,0.2,0.18,0.12,0.3987924528301886,4193.578418364042,41,41,41
GIN,GN,2290.0,22626.0,22626.0,lab?ac,52707.0,-12.3,11.324,3,,,1995.0,,,100,38,100,3,100,1,3,5710,0.38,0.03,0.01,0.3817113207547169,0.0,42,42,43
GIN,GN,2290.0,22626.0,22626.0,labe,,-12.3,11.324,3,,,1995.0,5.0,18.0,100,38,100,3,100,1,3,30277,0.38,0.03,0.01,0.3817113207547169,0.0,43,43,42
GIN,GN,2298.0,22634.0,22634.0,lansanaya village,12250.0,-13.531655,9.6586,1,,,2013.0,,,49,0,49,0,49,1,1,5718,0.0,0.0,0.0204081632653061,0.0192529842125529,5562.901051994263,44,44,44
GIN,GN,2293.0,22629.0,22629.0,macenta,,-9.4728244,8.538294,1,,,1995.0,5.0,18.0,100,71,100,27,100,19,3,30273,0.71,0.27,0.19,0.781625471698113,8666.600796097351,45,45,45
GIN,GN,2272.0,22607.0,22607.0,madina guiledji,12218.0,-13.485017,11.746433,1,,,2013.0,,,50,7,50,3,50,0,1,5690,0.14,0.06,0.0,0.180754716981132,80661.18604131891,46,46,46
GIN,GN,2297.0,22633.0,22633.0,madina port ii,12247.0,-13.5784012,9.6411855,2,,,2013.0,,,50,0,50,0,50,0,1,19226,0.0,0.0,0.0,0.0,0.0,47,47,30
GIN,GN,2295.0,,1869.0,mamou,,-12.092,10.376,4,,,1995.0,5.0,18.0,100,28,100,2,100,3,3,30275,0.28,0.02,0.03,0.2977056603773584,57743.786958186276,48,48,48
GIN,GN,2300.0,22636.0,22636.0,misside hinde,,-12.184283,10.920561,2,,,1996.0,7.0,12.0,38,27,38,0,38,8,3,30312,0.7105263157894737,0.0,0.2105263157894736,0.7278001358908691,4789.327142763075,49,49,49
GIN,GN,2299.0,22635.0,22635.0,n'z?acr?ackor?ac,52714.0,-8.8252502,7.7478359,1,,,1995.0,,,100,51,100,32,100,15,3,5724,0.51,0.32,0.15,0.6762075471698112,1151.24299913132,50,50,50
GIN,GN,2299.0,22635.0,22635.0,n'zerekore,,-8.819,7.756,3,,,1995.0,5.0,18.0,100,51,100,32,100,15,3,30274,0.51,0.32,0.15,0.6762075471698112,125.3849173419691,51,51,51
GIN,GN,2293.0,22629.0,22629.0,n'zoyaro,,-9.401,8.568,3,,,1996.0,7.0,12.0,39,15,39,18,39,9,3,30282,0.3846153846153846,0.4615384615384615,0.2307692307692307,0.7029310981527125,6497.726655466291,52,52,52
GIN,GN,2277.0,22613.0,22613.0,nango,,-13.6339206,9.6157696,1,,,1996.0,7.0,12.0,50,0,50,19,50,13,3,30283,0.0,0.38,0.26,0.510566037735849,661.0400027552492,53,53,53
GIN,GN,2298.0,22634.0,22634.0,sangoya,12251.0,-13.583333,9.616667,1,,,2013.0,,,50,0,50,0,50,0,1,5719,0.0,0.0,0.0,0.0,1502.7334853625111,54,54,54
GIN,GN,2301.0,22637.0,22637.0,sonfonia,,-13.5819739,9.680726,1,,,1996.0,7.0,12.0,47,4,47,25,47,3,3,30288,0.0851063829787234,0.5319148936170213,0.0638297872340425,0.5651763278540636,0.0,55,55,56
GIN,GN,2301.0,22637.0,22637.0,sonfonia ii,12257.0,-13.5819739,9.680726,1,,,2013.0,,,50,0,50,1,50,0,1,5726,0.0,0.02,0.0,0.0188679245283018,0.0,56,56,55
GIN,GN,2298.0,22634.0,22634.0,symbaya i,12252.0,-13.634389,9.609933,1,,,2013.0,,,50,0,50,5,50,2,1,5720,0.0,0.1,0.04,0.1283018867924528,661.0400027552492,57,57,57
GIN,GN,2301.0,22637.0,22637.0,taouyah,12258.0,-13.6573154,9.5795027,2,,,2013.0,,,50,3,50,5,50,2,1,19234,0.06,0.1,0.04,0.1772075471698113,2701.563403778759,58,58,58
GIN,GN,2299.0,22635.0,22635.0,teaye,,-8.834,7.884,3,,,1996.0,7.0,12.0,50,2,50,10,50,7,3,30293,0.04,0.2,0.14,0.3203018867924528,4163.399697084032,59,59,59
GIN,GN,2282.0,22618.0,22618.0,tekoulo,52703.0,-9.9534933,8.5438423,1,,,1990.0,,,36,18,36,18,36,3,3,5703,0.5,0.5,0.0833333333333333,0.7272012578616351,53511.46210001934,60,60,60
GIN,GN,2272.0,22605.0,22605.0,thia,,-14.0667,10.1833,3,,,1996.0,7.0,12.0,50,17,50,28,50,14,3,30289,0.34,0.56,0.28,0.746143396226415,4.760830904249081,61,61,61
GIN,GN,2283.0,22619.0,22619.0,tombo ii,12223.0,-13.71,9.51,1,,,2013.0,,,50,2,50,4,50,3,1,5706,0.04,0.08,0.06,0.1601811320754717,223.85669583508462,62,62,62
GIN,GN,2297.0,22633.0,22633.0,touguiwondy,12248.0,-13.6568497,9.5459096,2,,,2013.0,,,50,0,50,0,50,0,1,19225,0.0,0.0,0.0,0.0,1758.3118900748648,63,63,63
GIN,GN,2292.0,22628.0,22628.0,woroyapo,12238.0,-8.8179,7.75624,1,,,2013.0,,,50,7,50,3,50,2,1,19222,0.14,0.06,0.04,0.2112603773584905,125.3849173419691,64,64,64
GIN,GN,2301.0,22637.0,22637.0,yattaya,,-13.5856891,9.6689394,1,,,1996.0,7.0,12.0,49,5,49,34,49,18,3,30284,0.1020408163265306,0.6938775510204082,0.3673469387755102,0.7793328957242017,1393.7818556388897,65,65,65
GIN,GN,2293.0,22629.0,22629.0,zimodou,,-9.38355,8.512917,1,,,1996.0,7.0,12.0,40,27,40,19,40,6,3,30304,0.675,0.475,0.15,0.8065742924528302,6497.726655466291,66,66,66
