iso3,iso2,admin1_id,admin2_id,iu_id,location,site_id,longitude,latitude,georeliability,location_type,survey_type,year,age_start,age_end,hk_examined,hk_positive,asc_examined,asc_positive,tt_examined,tt_positive,quality,sn,hk_prevalence,asc_prevalence,tt_prevalence,sth_prevalence,shortest,id,src,dst
BWA,BW,481.0,4297.0,4297.0,ledibela,10055,21.7963186,-23.9984424,3,,,2015,,,32,1,32,2,32,0,1,2441,0.03125,0.0625,0.0,0.0866008254716981,8708.513151519053,30,30,30
BWA,BW,486.0,4307.0,4307.0,ledumang primary school,10024,25.94402167,-24.60814167,3,,,2015,,,43,0,43,0,43,0,1,2491,0.0,0.0,0.0,0.0,6492.582061122067,31,31,31
BWA,BW,481.0,4297.0,4297.0,lekgwabe primary school,10056,21.7769813,-24.1084742,3,,,2015,,,68,7,68,5,68,0,1,2442,0.1029411764705882,0.0735294117647058,0.0,0.1593409283802311,13585.065086974068,32,32,32
BWA,BW,483.0,4300.0,4300.0,lekgwapheng primary school,10068,25.4680136,-24.4035375,3,,,2015,,,50,0,50,1,50,0,1,2456,0.0,0.02,0.0,0.0188679245283018,33377.56503735914,33,33,33
BWA,BW,487.0,4310.0,4310.0,leporung primary school,10037,24.96724167,-25.75854333,3,,,2015,,,45,0,45,0,45,0,1,2504,0.0,0.0,0.0,0.0,14348.222299510975,34,34,34
BWA,BW,485.0,4304.0,4304.0,lesoma primary school,10013,25.22378833,-17.90159833,3,,,2015,,,50,2,50,9,50,27,1,2475,0.04,0.18,0.54,0.6017811320754717,14219.988871208438,35,35,35
BWA,BW,483.0,4301.0,4301.0,letlhakeng,10072,25.0385112,-24.1088067,3,,,2015,,,51,0,51,2,51,0,1,2462,0.0,0.0392156862745098,0.0,0.0369959304476507,27834.711861319254,36,36,36
BWA,BW,482.0,4299.0,4299.0,letsebe primary,10065,26.4493814,-24.6036885,3,,,2015,,,50,1,50,14,50,0,1,2451,0.02,0.28,0.0,0.2777358490566038,44039.51538375603,37,37,37
BWA,BW,485.0,4305.0,4305.0,letsholathebe primary school,10099,23.4265553,-19.9822068,3,,,2015,,,42,0,42,9,42,0,1,18808,0.0,0.2142857142857142,0.0,0.2021563342318059,30650.942730894418,38,38,38
BWA,BW,487.0,4312.0,4312.0,lotlhakane,10045,25.4758331,-25.1039031,3,,,2015,,,42,1,42,0,42,0,1,18843,0.0238095238095238,0.0,0.0,0.0224618149146451,19522.912865368973,39,39,39
BWA,BW,484.0,4302.0,4302.0,mabesekwa,10017,26.87913333,-21.30684833,4,,,2015,,,51,0,51,5,51,0,1,2465,0.0,0.0980392156862745,0.0,0.0924898261191268,57877.43548112117,40,40,40
BWA,BW,479.0,4290.0,4290.0,mabolwe,10001,28.82730833,-21.81929167,3,,,2015,,,48,0,48,0,48,1,1,2396,0.0,0.0,0.0208333333333333,0.0196540880503144,43491.07266511944,41,41,41
BWA,BW,487.0,4310.0,4310.0,mabule primary school,10038,24.56497333,-25.76842833,3,,,2015,,,49,0,49,1,49,0,1,2505,0.0,0.0204081632653061,0.0,0.0192529842125529,44796.97302189661,42,42,42
BWA,BW,479.0,4313.0,4313.0,mabutsane,10091,23.5935445,-24.3914388,4,,,2015,,,47,0,47,0,47,0,1,2522,0.0,0.0,0.0,0.0,39211.058681120514,43,43,43
BWA,BW,479.0,4290.0,4290.0,madikwe primary school,10002,28.4305,-21.97628,3,,,2015,,,37,0,37,0,37,0,1,2398,0.0,0.0,0.0,0.0,48020.40197995817,44,44,44
BWA,BW,486.0,4307.0,4307.0,mafitlhakgosi primary school,10025,25.97145,-24.65493,3,,,2015,,,53,0,53,0,53,0,1,2493,0.0,0.0,0.0,0.0,3610.1342249911954,45,45,45
BWA,BW,487.0,4292.0,4292.0,mahalapye primary school,10092,26.8414303,-23.0965143,4,,,2015,,,50,11,50,0,50,0,1,18734,0.22,0.0,0.0,0.2075471698113207,36228.46193009042,46,46,46
BWA,BW,479.0,4313.0,4313.0,mahotshwane,10093,24.227881,-24.4194818,4,,,2015,,,45,0,45,0,45,0,1,2521,0.0,0.0,0.0,0.0,35965.12501710068,47,47,47
BWA,BW,479.0,4295.0,4295.0,maitengwe p. school,10134,27.22032,-20.1274729,3,,,2015,,,50,0,50,0,50,0,1,2430,0.0,0.0,0.0,0.0,47798.7909585996,48,48,48
BWA,BW,485.0,4305.0,4305.0,makakung,10100,22.33327167,-20.381585,3,,,2015,,,50,3,50,0,50,0,1,18811,0.06,0.0,0.0,0.0566037735849056,40974.039228226546,49,49,49
BWA,BW,484.0,4303.0,4303.0,makaleng primary school,10104,27.266974,-20.7994039,3,,,2015,,,45,0,45,0,45,0,1,2473,0.0,0.0,0.0,0.0,29357.31391686351,50,50,50
BWA,BW,483.0,4300.0,4300.0,makgasane primary school,10069,25.8534263,-24.2438492,3,,,2015,,,43,0,43,0,43,0,1,2458,0.0,0.0,0.0,0.0,35698.16057520242,51,51,51
BWA,BW,479.0,4294.0,4294.0,malatswae,10119,25.93810736,-21.81574413,3,,,2015,,,50,0,50,3,50,0,1,2424,0.0,0.06,0.0,0.0566037735849056,58215.32084237875,52,52,52
BWA,BW,483.0,4301.0,4301.0,mantshwabisi primary school,10073,25.27502,-24.18285667,3,,,2015,,,46,0,46,0,46,0,1,2461,0.0,0.0,0.0,0.0,27834.711861319254,53,53,53
BWA,BW,479.0,4295.0,4295.0,manxotae p. school,10135,26.3656799,-20.0984406,3,,,2015,,,50,0,50,2,50,0,1,2431,0.0,0.04,0.0,0.0377358490566037,57414.48696567201,54,54,54
BWA,BW,487.0,4312.0,4312.0,manyana,10046,25.5936694,-24.771594,3,,,2015,,,48,0,48,0,48,0,1,18846,0.0,0.0,0.0,0.0,14045.828116520566,55,55,55
BWA,BW,487.0,4311.0,4311.0,maokane primary,10041,24.6390715,-24.9117042,3,,,2015,,,47,2,47,0,47,0,1,2511,0.0425531914893617,0.0,0.0,0.0401445202729827,13647.886740726506,56,56,56
BWA,BW,479.0,4294.0,4294.0,mapulane primary school,10120,27.1337926,-22.5490392,3,,,2015,,,49,6,49,0,49,0,1,2426,0.1224489795918367,0.0,0.0,0.1155179052753176,0.0,57,57,59
BWA,BW,484.0,4303.0,4303.0,masunga primary school,10105,27.4442033,-20.6167297,3,,,2015,,,34,0,34,0,34,0,1,2471,0.0,0.0,0.0,0.0,12899.159474460956,58,58,58
BWA,BW,479.0,4294.0,4294.0,maunatlala primary school,10121,27.1337926,-22.5490392,3,,,2015,,,48,1,48,3,48,0,1,2420,0.0208333333333333,0.0625,0.0,0.0773879716981132,0.0,59,59,57
BWA,BW,481.0,4298.0,4298.0,middlepits primary school,10059,21.8894789,-26.657619,3,,,2015,,,50,0,50,0,50,0,1,2447,0.0,0.0,0.0,0.0,96535.93852924767,60,60,60
BWA,BW,479.0,4290.0,4290.0,mmadinare primary school,10003,27.75038833,-21.86496333,3,,,2015,,,18,0,18,0,18,0,1,2399,0.0,0.0,0.0,0.0,15711.38726409164,61,61,61
BWA,BW,484.0,4302.0,4302.0,mmandunyane,10018,27.41513167,-21.38349833,4,,,2015,,,49,1,49,4,49,0,1,2467,0.0204081632653061,0.0816326530612244,0.0,0.0946932488821481,7254.606171697208,62,62,62
BWA,BW,479.0,4294.0,4294.0,mmashoro primary school,10122,26.4549824,-21.8895555,3,,,2015,,,49,8,49,7,49,0,1,2423,0.1632653061224489,0.1428571428571428,0.0,0.2667913526596622,58201.87875460362,63,63,63
BWA,BW,486.0,4309.0,4309.0,mogobane,10130,25.7202076,-24.9835833,3,,,2015,,,49,0,49,0,49,0,1,2501,0.0,0.0,0.0,0.0,7260.389445375321,64,64,64
BWA,BW,485.0,4306.0,4306.0,mogotho primary school,10110,22.0234758,-18.6176681,3,,,2015,,,52,15,52,4,52,0,1,2486,0.2884615384615384,0.0769230769230769,0.0,0.3237691191247068,34009.714750138475,65,65,65
BWA,BW,479.0,4294.0,4294.0,moiyabana primary school,10123,26.4058039,-22.6312003,3,,,2015,,,50,0,50,8,50,0,1,2419,0.0,0.16,0.0,0.1509433962264151,45687.00353887091,66,66,66
BWA,BW,487.0,4312.0,4312.0,mokgadi,10047,25.354477,-24.982888,3,,,2015,,,53,0,53,0,53,0,1,18842,0.0,0.0,0.0,0.0,899.0278583942596,67,67,67
BWA,BW,487.0,4311.0,4311.0,mokhomma primary,10042,24.59847,-24.76799333,3,,,2015,,,49,1,49,0,49,0,1,2509,0.0204081632653061,0.0,0.0,0.0192529842125529,18198.9153937716,68,68,68
BWA,BW,484.0,4302.0,4302.0,monarch,10019,27.498005,-21.14786833,3,,,2015,,,16,0,16,0,16,0,1,2469,0.0,0.0,0.0,0.0,5303.623963432017,69,69,69
BWA,BW,487.0,4292.0,4292.0,mookane primary school,10094,26.65976167,-23.68398,4,,,2015,,,46,4,46,0,46,0,1,18737,0.0869565217391304,0.0,0.0,0.0820344544708777,57487.19705981847,70,70,70
BWA,BW,479.0,4294.0,4294.0,moreomabele primary school,10124,27.1337926,-22.5490392,3,,,2015,,,48,2,48,0,48,0,1,2417,0.0416666666666666,0.0,0.0,0.0393081761006289,0.0,71,71,57
BWA,BW,479.0,4291.0,4291.0,mosu primary school,10007,26.0213,-21.21106333,3,,,2015,,,20,0,20,0,20,0,1,2404,0.0,0.0,0.0,0.0,53449.2215757898,72,72,72
BWA,BW,479.0,4290.0,4290.0,motlhabaneng primary school,10004,28.87297667,-22.17904833,3,,,2015,,,42,0,42,0,42,0,1,2397,0.0,0.0,0.0,0.0,43491.07266511944,73,73,73
BWA,BW,479.0,4291.0,4291.0,motopi primary school,10008,24.13166333,-20.21789,3,,,2015,,,44,0,44,1,44,0,1,2400,0.0,0.0227272727272727,0.0,0.0214408233276157,55330.74591395557,74,74,74
BWA,BW,479.0,4293.0,4293.0,mount pleasant,10116,27.83439833,-21.982445,3,,,2015,,,29,1,29,12,29,0,1,18741,0.0344827586206896,0.4137931034482758,0.0,0.4094406927960873,1691.1578183913748,75,75,75
BWA,BW,480.0,4296.0,4296.0,ncojane primary school,10033,20.2885819,-23.1379576,3,,,2015,,,50,1,50,2,50,0,1,18768,0.02,0.04,0.0,0.0558490566037735,117727.82377714083,76,76,76
BWA,BW,486.0,4308.0,4308.0,new look,10077,25.6790852,-25.2117188,3,,,2015,,,49,4,49,0,49,0,1,2499,0.0816326530612244,0.0,0.0,0.0770119368502117,1450.1092632796974,77,77,77
BWA,BW,479.0,4294.0,4294.0,newtown primary school,10125,26.7467409,-22.4201558,3,,,2015,,,50,0,50,19,50,0,1,2425,0.0,0.38,0.0,0.3584905660377358,19873.63995192967,78,78,78
BWA,BW,485.0,4306.0,4306.0,nokaneng primary school,10111,22.1963519,-19.6759132,3,,,2015,,,50,1,50,14,50,0,1,2489,0.02,0.28,0.0,0.2777358490566038,79064.35951520586,79,79,79
BWA,BW,487.0,4312.0,4312.0,ntlhantlhe,10048,25.4497891,-24.9280845,3,,,2015,,,48,0,48,0,48,0,1,18848,0.0,0.0,0.0,0.0,11795.698974696963,80,80,80
BWA,BW,485.0,4306.0,4306.0,nxaunxau primary school,10112,21.3028793,-18.9732815,3,,,2015,,,51,28,51,2,51,1,1,2487,0.5490196078431373,0.0392156862745098,0.0196078431372549,0.542642539232257,90461.65008104799,81,81,81
BWA,BW,482.0,4299.0,4299.0,oliphant's drift,10066,26.86384,-24.18802333,3,,,2015,,,43,0,43,7,43,0,1,2452,0.0,0.1627906976744186,0.0,0.1535761298815269,64363.5727800955,82,82,82
BWA,BW,481.0,4298.0,4298.0,omaweneno primary school,10060,22.5602615,-25.7826757,3,,,2015,,,50,0,50,0,50,0,1,2448,0.0,0.0,0.0,0.0,35429.3091967908,83,83,83
BWA,BW,482.0,4299.0,4299.0,oodi primary,10067,26.024051,-24.5682473,4,,,2015,,,51,0,51,5,51,0,1,2453,0.0,0.0980392156862745,0.0,0.0924898261191268,10159.697707783676,84,84,84
BWA,BW,486.0,4309.0,4309.0,otse,10131,25.7481993,-25.0369685,3,,,2015,,,42,0,42,0,42,0,1,2502,0.0,0.0,0.0,0.0,7260.389445375321,85,85,85
BWA,BW,479.0,4294.0,4294.0,paje primary sch,10126,26.79156089,-22.2603162,3,,,2015,,,50,0,50,6,50,0,1,2421,0.0,0.12,0.0,0.1132075471698113,19873.63995192967,86,86,86
BWA,BW,479.0,4294.0,4294.0,palapye central,10127,27.129498,-22.550356,3,,,2015,,,47,0,47,0,47,0,1,2418,0.0,0.0,0.0,0.0,503.7316351170523,87,87,87
BWA,BW,485.0,4304.0,4304.0,pandamatenga p school,10014,25.6331773,-18.5382107,3,,,2015,,,50,1,50,10,50,14,1,2478,0.02,0.2,0.28,0.4108679245283018,87426.03261460345,88,88,88
BWA,BW,485.0,4304.0,4304.0,parakarungu p school,10015,24.3205009,-18.038124,3,,,2015,,,49,1,49,6,49,13,1,2477,0.0204081632653061,0.1224489795918367,0.2653061224489796,0.3475720952491076,24442.090453473633,89,89,89
BWA,BW,486.0,4308.0,4308.0,peleng west,10078,25.6581589,-25.2348921,3,,,2015,,,46,1,46,0,46,0,1,2496,0.0217391304347826,0.0,0.0,0.0205086136177194,3682.08776095039,90,90,90
BWA,BW,484.0,4302.0,4302.0,pelotshwaana,10020,27.54200833,-21.16490167,3,,,2015,,,49,1,49,13,49,0,1,2468,0.0204081632653061,0.2653061224489796,0.0,0.2644338443887374,5303.623963432017,91,91,91
BWA,BW,487.0,4310.0,4310.0,phitshane molopo,10039,25.09413833,-25.73819333,3,,,2015,,,52,0,52,0,52,0,1,2506,0.0,0.0,0.0,0.0,14348.222299510975,92,92,92
BWA,BW,486.0,4308.0,4308.0,pitikwe,10079,25.6916649,-25.1792929,3,,,2015,,,46,2,46,0,46,0,1,2498,0.0434782608695652,0.0,0.0,0.0410172272354388,3272.9968504581934,93,93,93
BWA,BW,487.0,4312.0,4312.0,rachele primary,10049,25.3357958,-24.9595819,3,,,2015,,,44,1,44,0,44,0,1,18844,0.0227272727272727,0.0,0.0,0.0214408233276157,3537.721426792887,94,94,94
BWA,BW,479.0,4294.0,4294.0,radisele primary school,10128,27.0061312,-22.797594,3,,,2015,,,47,7,47,3,47,0,1,2422,0.1489361702127659,0.0638297872340425,0.0,0.1917541447081834,32837.35616780715,95,95,95
BWA,BW,484.0,4303.0,4303.0,ramokgwebana,10106,27.6464235,-20.5953256,3,,,2015,,,45,0,45,2,45,0,1,2472,0.0,0.0444444444444444,0.0,0.0419287211740041,22654.518108756973,96,96,96
BWA,BW,487.0,4312.0,4312.0,ranoi,10050,25.2873417,-24.8501775,3,,,2015,,,52,0,52,1,52,0,1,18841,0.0,0.0192307692307692,0.0,0.0181422351233671,14470.367850128807,97,97,97
BWA,BW,479.0,4293.0,4293.0,reuben,10117,27.83675,-21.96852667,3,,,2015,,,49,2,49,13,49,0,1,18740,0.0408163265306122,0.2653061224489796,0.0,0.2785788940142865,1691.1578183913748,98,98,98
BWA,BW,479.0,4291.0,4291.0,seaseole,10009,25.58286167,-21.39341667,3,,,2015,,,49,0,49,0,49,0,1,2402,0.0,0.0,0.0,0.0,53449.2215757898,99,99,99
BWA,BW,487.0,4312.0,4312.0,sebako,10051,25.3625473,-24.9826105,3,,,2015,,,41,0,41,0,41,0,1,18847,0.0,0.0,0.0,0.0,899.0278583942596,100,100,100
BWA,BW,487.0,4292.0,4292.0,sefhare primary school,10095,27.520624,-23.0222224,4,,,2015,,,43,10,43,0,43,0,1,18732,0.2325581395348837,0.0,0.0,0.2193944712593242,63381.08411593907,101,101,101
BWA,BW,487.0,4312.0,4312.0,segopotso primary,10052,25.3484738,-24.9912359,3,,,2015,,,46,1,46,0,46,0,1,18845,0.0217391304347826,0.0,0.0,0.0205086136177194,1223.8109514848213,102,102,102
BWA,BW,485.0,4305.0,4305.0,sehithwa primary school,10101,22.6854361,-20.4819025,3,,,2015,,,50,0,50,8,50,0,1,18810,0.0,0.16,0.0,0.1509433962264151,35898.72098611265,103,103,103
BWA,BW,479.0,4313.0,4313.0,sekoma,10096,23.9206364,-24.5104194,4,,,2015,,,39,2,39,0,39,0,1,2525,0.0512820512820512,0.0,0.0,0.0483792936623125,35965.12501710068,104,104,104
BWA,BW,485.0,4306.0,4306.0,seronga primary school,10113,22.4171492,-18.8214695,3,,,2015,,,50,14,50,3,50,0,1,2488,0.28,0.06,0.0,0.3049056603773585,25338.005627280745,105,105,105
BWA,BW,487.0,4311.0,4311.0,sese primary,10043,24.8226989,-24.6611163,3,,,2015,,,40,1,40,0,40,0,1,2512,0.025,0.0,0.0,0.0235849056603773,13090.94898015865,106,106,106
BWA,BW,484.0,4302.0,4302.0,shashe mooke,10021,27.38368333,-21.18988833,3,,,2015,,,49,0,49,4,49,0,1,2463,0.0,0.0816326530612244,0.0,0.0770119368502117,10262.949907185852,107,107,107
BWA,BW,487.0,4292.0,4292.0,shoshong primary school,10088,26.5203433,-23.0476746,4,,,2015,,,42,10,42,0,42,0,1,18730,0.238095238095238,0.0,0.0,0.224618149146451,36228.46193009042,108,108,108
BWA,BW,486.0,4309.0,4309.0,siga primary school,10132,25.87148,-24.89108167,3,,,2015,,,50,0,50,0,50,0,1,2500,0.0,0.0,0.0,0.0,2631.32419666003,109,109,109
BWA,BW,483.0,4300.0,4300.0,sojwe primary school,10070,25.7653469,-23.4296352,3,,,2015,,,50,0,50,0,50,0,1,2457,0.0,0.0,0.0,0.0,95231.35067320685,110,110,110
BWA,BW,479.0,4295.0,4295.0,sowa p. school,10136,26.2195793,-20.562263,3,,,2015,,,50,0,50,0,50,0,1,2429,0.0,0.0,0.0,0.0,31088.67157042104,111,111,111
BWA,BW,484.0,4302.0,4302.0,tagala,10022,27.47567,-21.195645,3,,,2015,,,46,0,46,9,46,0,1,2466,0.0,0.1956521739130435,0.0,0.1845775225594749,6221.823762062484,112,112,112
BWA,BW,483.0,4301.0,4301.0,takatokwane primary school:,10074,24.2981156,-24.013037,3,,,2015,,,49,3,49,0,49,0,1,2460,0.0612244897959183,0.0,0.0,0.0577589526376588,50223.23945250925,113,113,113
BWA,BW,483.0,4300.0,4300.0,thamaga western primary school,10071,25.5378965,-24.6687857,3,,,2015,,,51,0,51,0,51,0,1,2459,0.0,0.0,0.0,0.0,14045.828116520566,114,114,114
BWA,BW,487.0,4311.0,4311.0,thankane,10044,24.551642,-24.989631,3,,,2015,,,46,0,46,0,46,0,1,2510,0.0,0.0,0.0,0.0,13647.886740726506,115,115,115
BWA,BW,479.0,4293.0,4293.0,tlhabololo,10118,27.86195,-21.98375333,3,,,2015,,,42,0,42,10,42,0,1,18743,0.0,0.238095238095238,0.0,0.224618149146451,1246.1954700683789,116,116,116
BWA,BW,485.0,4305.0,4305.0,toteng primary school,10102,22.9756119,-20.3500498,3,,,2015,,,52,6,52,6,52,0,1,18809,0.1153846153846153,0.1153846153846153,0.0,0.2051468125488444,35898.72098611265,117,117,117
BWA,BW,481.0,4298.0,4298.0,tsabong primary school,10061,22.4041198,-26.0321368,3,,,2015,,,50,1,50,0,50,0,1,2446,0.02,0.0,0.0,0.0188679245283018,35429.3091967908,118,118,118
BWA,BW,479.0,4290.0,4290.0,tsetsebjwe,10005,28.39949667,-22.41341167,3,,,2015,,,41,0,41,0,41,0,1,2395,0.0,0.0,0.0,0.0,52668.75803748443,119,119,119
BWA,BW,481.0,4297.0,4297.0,tshane,10057,21.86846,-24.02608167,3,,,2015,,,48,0,48,2,48,0,1,2443,0.0,0.0416666666666666,0.0,0.0393081761006289,8708.513151519053,120,120,120
BWA,BW,486.0,4307.0,4307.0,tshwaragano primary school,10026,25.89937833,-24.68963167,3,,,2015,,,50,0,50,0,50,0,1,2492,0.0,0.0,0.0,0.0,5482.767140543319,121,121,121
BWA,BW,479.0,4291.0,4291.0,tsienyane primary school,10010,24.40389833,-21.03168167,3,,,2015,,,41,0,41,1,41,0,1,2403,0.0,0.024390243902439,0.0,0.0230096640589047,54145.689948428175,122,122,122
BWA,BW,479.0,4295.0,4295.0,tutume central,10137,27.034821,-20.490646,3,,,2015,,,50,0,50,6,50,10,1,2427,0.0,0.12,0.2,0.2792452830188678,44910.17925496054,123,123,123
BWA,BW,481.0,4298.0,4298.0,werda primary school,10062,23.28273,-25.27469167,3,,,2015,,,50,5,50,0,50,0,1,2450,0.1,0.0,0.0,0.0943396226415094,73651.44678431611,124,124,124
BWA,BW,480.0,4296.0,4296.0,west hanahai,10034,21.771898,-22.103295,3,,,2015,,,33,18,33,3,33,0,1,18762,0.5454545454545454,0.0909090909090909,0.0,0.5535630750038983,50045.275327725845,125,125,125
BWA,BW,480.0,4296.0,4296.0,xanagas primary school,10035,20.3951296,-22.1669549,3,,,2015,,,42,5,42,0,42,0,1,18766,0.119047619047619,0.0,0.0,0.1123090745732255,26413.19760681637,126,126,126
BWA,BW,484.0,4303.0,4303.0,zwenshambe,10107,27.4422347,-20.5082527,3,,,2015,,,43,0,43,0,43,0,1,2474,0.0,0.0,0.0,0.0,12899.159474460956,127,127,127
