iso3,iso2,admin1_id,admin2_id,iu_id,location,site_id,longitude,latitude,georeliability,location_type,survey_type,year,age_start,age_end,hk_examined,hk_positive,asc_examined,asc_positive,tt_examined,tt_positive,quality,sn,hk_prevalence,asc_prevalence,tt_prevalence,sth_prevalence,shortest,id,src,dst
UGA,UG,5229.0,49812.0,49812.0,alos p/s,17922.0,33.55788,1.38752,3,,,2011.0,,,50,0,50,0,50,0,1,18024,0.0,0.0,0.0,0.0,9696.687763270866,82,82,82
UGA,UG,5218.0,49801.0,49801.0,alukolum gok,,31.9534,2.5931800000000003,3,,,1998.0,9.0,13.0,59,26,59,6,59,0,3,31035,0.4406779661016949,0.1016949152542373,0.0,0.4693945027724628,11801.877561675461,83,83,83
UGA,UG,5129.0,49712.0,49712.0,alukperenga p/s,58351.0,31.45231,3.10732,3,,,2011.0,,,50,0,50,0,50,0,1,16279,0.0,0.0,0.0,0.0,2182.5283407519296,84,84,84
UGA,UG,5210.0,49793.0,49793.0,alwi,,31.3671,2.46022,3,,,1998.0,9.0,15.0,62,26,62,0,62,6,3,31040,0.4193548387096774,0.0,0.0967741935483871,0.4486285905012466,10248.89633983468,85,85,85
UGA,UG,5219.0,49802.0,49802.0,amaji p/s,59264.0,32.326328,2.22928,3,,,2007.0,,,236,71,236,3,236,0,1,17845,0.3008474576271186,0.0127118644067796,0.0,0.2922028207032245,4362.131934175206,86,86,86
UGA,UG,5126.0,49709.0,49709.0,amilimil,17134.0,33.6004285,2.099169,1,,,2013.0,,,45,0,45,0,45,0,1,16196,0.0,0.0,0.0,0.0,6642.520792920122,87,87,87
UGA,UG,5126.0,49709.0,49709.0,amolo,17135.0,33.8214771,1.8627582,3,,,2013.0,,,50,0,50,0,50,0,1,16192,0.0,0.0,0.0,0.0,5903.726368317039,88,88,88
UGA,UG,5132.0,49715.0,49715.0,amudat and namalu,,34.925999,1.949,3,,,1981.0,1.0,99.0,138,54,138,0,138,0,3,30787,0.391304347826087,0.0,0.0,0.3691550451189499,67370.50505656742,89,89,89
UGA,UG,5126.0,49709.0,49709.0,amukurat,17136.0,33.8303128,1.8063484,1,,,2013.0,,,50,0,50,0,50,0,1,16200,0.0,0.0,0.0,0.0,2435.4741731550525,90,90,90
UGA,UG,5124.0,49707.0,49707.0,amuru,,32.0837445,2.9667878,1,,,1998.0,9.0,17.0,61,38,61,0,61,0,3,31008,0.6229508196721312,0.0,0.0,0.5876894525208785,11425.814555684794,91,91,91
UGA,UG,5221.0,49804.0,49804.0,amusiat,59278.0,33.7712733,1.1584886,1,,,2009.0,,,82,23,82,0,82,0,1,17883,0.2804878048780488,0.0,0.0,0.2646111366774045,0.0,92,92,93
UGA,UG,5221.0,49804.0,49804.0,amusiat,17866.0,33.7712733,1.1584886,1,,,2008.0,,,90,23,0,0,0,0,1,17876,0.2555555555555555,,,,0.0,93,93,92
UGA,UG,5221.0,49804.0,49804.0,amusiat,17860.0,33.7712733,1.1584886,1,,,2008.0,,,0,0,90,0,90,0,1,17875,,0.0,0.0,,0.0,94,94,92
UGA,UG,5151.0,49734.0,49734.0,angaya,,32.3265,2.81513,3,,,1998.0,9.0,14.0,30,12,30,2,30,0,3,30989,0.4,0.0666666666666666,0.0,0.4150943396226415,1312.6416207656196,95,95,95
UGA,UG,5188.0,49771.0,49771.0,anget,58939.0,32.784351,2.5783,3,,,2012.0,,,62,2,62,0,62,0,1,17274,0.032258064516129,0.0,0.0,0.0304321363359707,3691.559412215491,96,96,96
UGA,UG,5126.0,49709.0,49709.0,angole,,33.786098,1.82327,3,,,1998.0,5.0,14.0,42,32,42,0,42,0,3,31019,0.7619047619047619,0.0,0.0,0.7187780772686432,84.26488699542028,97,97,97
UGA,UG,5219.0,49802.0,49802.0,angom,,32.631699,2.47488,3,,,1998.0,7.0,14.0,62,37,62,8,62,0,3,30877,0.5967741935483871,0.1290322580645161,0.0,0.6120786130799285,13562.81904910723,98,98,98
UGA,UG,5126.0,49709.0,49709.0,angorom,17137.0,33.566667,2.05,3,,,2013.0,,,50,0,50,0,50,0,1,16188,0.0,0.0,0.0,0.0,4051.899813579047,99,99,99
UGA,UG,5171.0,49754.0,49754.0,anyangaku,17553.0,30.95994,3.4167992,1,,,2013.0,,,64,4,64,0,64,0,1,17034,0.0625,0.0,0.0,0.0589622641509433,0.0,100,100,1142
UGA,UG,5128.0,49711.0,49711.0,apac,,32.5344456,1.9850906,1,,,1998.0,7.0,13.0,63,22,63,1,63,0,3,31012,0.3492063492063492,0.0158730158730158,0.0,0.3391852897692969,689.661738342249,101,101,101
UGA,UG,5128.0,49711.0,49711.0,apac model,,32.5406,1.98438,3,,,1998.0,7.0,12.0,59,2,59,0,59,0,3,30939,0.0338983050847457,0.0,0.0,0.0319795330988167,689.661738342249,102,102,102
UGA,UG,5219.0,49802.0,49802.0,apala  p/s,59266.0,32.421051,2.09462,3,,,2007.0,,,233,77,233,21,233,0,1,17849,0.3304721030042918,0.0901287553648068,0.0,0.3686941689080487,8888.516945570967,103,103,103
UGA,UG,5221.0,49804.0,49804.0,apapa p/s,59279.0,33.616667,1.2,1,,,2011.0,,,50,0,50,0,50,0,1,17869,0.0,0.0,0.0,0.0,4412.988446210658,104,104,104
UGA,UG,5128.0,49711.0,49711.0,apoi,58340.0,32.46307,1.728536,1,,,2012.0,,,62,1,62,0,62,0,1,16244,0.0161290322580645,0.0,0.0,0.0152160681679853,6499.52237195591,105,105,105
UGA,UG,5168.0,49751.0,49751.0,apuuton,,33.9548,1.91733,3,,,1998.0,7.0,14.0,40,26,40,0,40,0,3,31004,0.65,0.0,0.0,0.6132075471698113,16037.859064072656,106,106,106
UGA,UG,5124.0,49707.0,49707.0,araa west,17105.0,31.80222,3.52254,3,,,2013.0,,,60,0,60,0,60,0,1,16141,0.0,0.0,0.0,0.0,564.1084060435078,107,107,107
UGA,UG,5129.0,49712.0,49712.0,arua,,30.907304,3.0303299,1,,,2003.0,6.0,14.0,119,39,119,23,119,19,2,31091,0.3277310924369748,0.1932773109243697,0.1596638655462184,0.5134496742578246,10094.877416726178,108,108,108
UGA,UG,5129.0,49712.0,49712.0,arua public,,31.1710389,2.9959846,1,,,2002.0,5.0,16.0,67,22,67,1,67,0,2,30869,0.3283582089552239,0.0149253731343283,0.0,0.3192289748105431,6747.285601462645,109,109,109
UGA,UG,5130.0,49713.0,49713.0,arum,,33.051102,2.72947,3,,,1998.0,8.0,14.0,59,39,59,0,59,0,3,30963,0.6610169491525424,0.0,0.0,0.6236008954269268,11275.922204941486,110,110,110
UGA,UG,5151.0,49734.0,49734.0,aswa camp,,32.6,2.966667,1,,,2009.0,5.0,18.0,59,0,59,0,59,0,1,29778,0.0,0.0,0.0,0.0,0.0,111,111,112
UGA,UG,5151.0,49734.0,49734.0,aswa camp,17302.0,32.6,2.966667,1,,,2008.0,,,65,0,65,0,65,0,1,16578,0.0,0.0,0.0,0.0,0.0,112,112,111
UGA,UG,5184.0,49767.0,49767.0,atan,,32.8377,2.44032,3,,,1998.0,7.0,12.0,61,20,61,2,61,0,3,30920,0.3278688524590163,0.0327868852459016,0.0,0.3300999427015459,12790.562516056953,113,113,113
UGA,UG,5219.0,49802.0,49802.0,atapara,,32.386501,2.23432,3,,,1998.0,8.0,12.0,56,23,56,8,56,1,3,31043,0.4107142857142857,0.1428571428571428,0.0178571428571428,0.4753939985697782,6721.918577807223,114,114,114
UGA,UG,5128.0,49711.0,49711.0,atar,,32.5941397,2.0405024,1,,,1998.0,8.0,11.0,60,44,60,0,60,0,3,31034,0.7333333333333333,0.0,0.0,0.691823899371069,0.0,115,115,116
UGA,UG,5128.0,49711.0,49711.0,atar,58342.0,32.5941397,2.0405024,1,,,2012.0,,,62,1,62,0,62,0,1,16249,0.0161290322580645,0.0,0.0,0.0152160681679853,0.0,116,116,115
UGA,UG,5145.0,49728.0,49728.0,atari,,34.440601,1.49697,3,,,2009.0,5.0,18.0,56,1,56,0,56,1,1,29692,0.0178571428571428,0.0,0.0178571428571428,0.0333918944936465,177.0491990024463,117,117,117
UGA,UG,5226.0,49809.0,49809.0,atari,17930.0,34.4391306,1.497576,3,,,2008.0,,,58,2,58,0,58,1,1,17979,0.0344827586206896,0.0,0.0172413793103448,0.0482354788773472,177.0491990024463,118,118,118
UGA,UG,5128.0,49711.0,49711.0,atigolwok,,32.5575618,2.0839956,1,,,1998.0,7.0,14.0,59,16,59,0,59,0,3,31014,0.2711864406779661,0.0,0.0,0.255836264790534,0.0,119,119,120
UGA,UG,5128.0,49711.0,49711.0,atigolwok,17174.0,32.5575618,2.0839956,1,,,2012.0,,,60,4,60,0,60,0,1,16246,0.0666666666666666,0.0,0.0,0.0628930817610062,0.0,120,120,119
UGA,UG,5128.0,49711.0,49711.0,atoma com,17175.0,32.75776,1.81005,3,,,2012.0,,,61,0,61,0,61,0,1,16243,0.0,0.0,0.0,0.0,23185.43452457112,121,121,121
UGA,UG,5219.0,49802.0,49802.0,atur com,59268.0,32.347698,2.1261401,3,,,2007.0,,,176,52,176,6,176,0,1,17851,0.2954545454545454,0.034090909090909,0.0,0.3013897551847809,6021.203729479747,122,122,122
UGA,UG,5151.0,49734.0,49734.0,atyang,,32.3702778,2.6297222,1,,,2009.0,5.0,18.0,58,1,58,0,58,0,1,29706,0.0172413793103448,0.0,0.0,0.0162654521795705,0.0,123,123,124
UGA,UG,5151.0,49734.0,49734.0,atyang,17303.0,32.3702778,2.6297222,1,,,2008.0,,,64,1,64,0,64,0,1,16576,0.015625,0.0,0.0,0.0147405660377358,0.0,124,124,123
