iso3,iso2,admin1_id,admin2_id,iu_id,location,site_id,longitude,latitude,georeliability,location_type,survey_type,year,age_start,age_end,hk_examined,hk_positive,asc_examined,asc_positive,tt_examined,tt_positive,quality,sn,hk_prevalence,asc_prevalence,tt_prevalence,sth_prevalence,shortest,id,src,dst
AGO,AO,265,2197,2197,catulo,,15.10093,-7.67832,3,,,2014,5,23,30,0,30,26,30,0,1,20548,0.0,0.8666666666666667,0.0,0.8176100628930817,10073.46582851,19,19,19
AGO,AO,249,2050,2050,catuta,,14.20523,-8.61429,3,,,2010,0,80,47,0,47,6,47,8,1,29932,0.0,0.1276595744680851,0.1702127659574468,0.2605123124097815,1817.6056564696505,20,20,20
AGO,AO,249,2050,2050,cheru,,14.16037,-8.64921,3,,,2010,0,80,49,1,49,4,49,9,1,29955,0.0204081632653061,0.0816326530612244,0.1836734693877551,0.2505774692453423,6355.871206489618,21,21,21
AGO,AO,249,2050,2050,condominio 60 casas,,13.68633,-8.5226698,3,,,2010,0,80,35,0,35,1,35,2,1,29922,0.0,0.0285714285714285,0.0571428571428571,0.0793222949557181,365.80056053350785,22,22,22
AGO,AO,249,2050,2050,coragem,,13.97782,-8.62514,3,,,2010,0,80,53,3,53,9,53,8,1,29927,0.0566037735849056,0.1698113207547169,0.1509433962264151,0.316058045130582,3379.014187106942,23,23,23
AGO,AO,265,2195,2195,dengue,,15.28226,-7.61035,3,,,2014,5,23,30,17,30,2,30,0,1,20555,0.5666666666666667,0.0666666666666666,0.0,0.5618448637316561,4811.11103600691,24,24,24
AGO,AO,265,2204,2204,diadia,,15.81833,-8.02257,3,,,2014,5,23,30,9,30,14,29,4,1,20556,0.3,0.4666666666666667,0.1379310344827586,0.6397744523964433,12028.107888139753,25,25,25
AGO,AO,265,2196,2196,dom antonio,,14.85106,-7.3405,3,,,2014,5,23,30,11,30,23,30,1,1,20557,0.3666666666666666,0.7666666666666667,0.0333333333333333,0.8086303284416492,22055.694314925873,26,26,26
AGO,AO,257,2119,2119,e  p  cafango no 36,,15.58626,-12.89756,3,,,2014,5,23,30,2,30,6,30,1,1,20217,0.0666666666666666,0.2,0.0333333333333333,0.2624737945492662,7843.628086727728,27,27,27
AGO,AO,257,2120,2120,e  p  cantao paula no 24,,15.58404,-12.14289,3,,,2014,5,23,30,0,30,5,30,0,1,20223,0.0,0.1666666666666666,0.0,0.1572327044025157,5374.083424671386,28,28,28
AGO,AO,257,2119,2119,e  p  caputo,,15.28188,-12.55275,3,,,2014,5,23,30,0,30,4,30,0,1,20225,0.0,0.1333333333333333,0.0,0.1257861635220125,6139.903765228279,29,29,29
AGO,AO,257,2119,2119,e  p  chicaca no 174,,15.46795,-12.73893,3,,,2014,5,23,30,0,30,0,30,0,1,20228,0.0,0.0,0.0,0.0,17662.501353301926,30,30,30
AGO,AO,257,2119,2119,e  p  chipuia,,15.19321,-12.19323,3,,,2014,5,23,30,0,30,25,30,3,1,20230,0.0,0.8333333333333334,0.1,0.8018867924528301,7294.317442567274,31,31,31
AGO,AO,257,2119,2119,e  p  compao no 16,,15.31764,-12.86008,3,,,2014,5,23,30,0,30,15,30,0,1,20233,0.0,0.5,0.0,0.4716981132075471,14517.221027825088,32,32,32
AGO,AO,257,2118,2118,e  p  de dungula no 29,,15.82733,-11.82006,3,,,2014,5,23,30,0,30,0,30,2,1,20236,0.0,0.0,0.0666666666666666,0.0628930817610062,28014.62164972953,33,33,33
AGO,AO,257,2120,2120,e  p  hamili no 233  aldeia,,15.64705,-11.64814,3,,,2014,5,23,30,0,30,0,30,0,1,20240,0.0,0.0,0.0,0.0,28014.62164972953,34,34,34
AGO,AO,257,2125,2125,e  p  moma suia,,14.87459,-12.63828,3,,,2014,5,23,30,3,30,3,30,0,1,20247,0.1,0.1,0.0,0.1792452830188679,4039.241364704332,35,35,35
AGO,AO,257,2119,2119,e  p  njongolo no 162,,16.10052,-13.10226,3,,,2014,5,23,30,0,30,21,30,0,1,20248,0.0,0.7,0.0,0.6603773584905659,33534.66115337292,36,36,36
AGO,AO,257,2119,2119,e  p  no 117 chiva,,15.5454,-13.72928,3,,,2014,5,23,30,0,30,13,30,0,1,20252,0.0,0.4333333333333333,0.0,0.4088050314465408,59865.38508443647,37,37,37
AGO,AO,257,2119,2119,e  p  sacachundo,,15.72469,-12.75824,3,,,2014,5,23,30,0,30,3,30,1,1,20258,0.0,0.1,0.0333333333333333,0.1226415094339622,3615.091726013591,38,38,38
AGO,AO,257,2119,2119,e  p  sacalanga no 181,,15.34589,-13.24365,3,,,2014,5,23,30,0,30,0,30,1,1,20259,0.0,0.0,0.0333333333333333,0.0314465408805031,0.0,39,39,40
AGO,AO,257,2120,2120,e  p  sacatanda no 181,,15.34589,-13.24365,3,,,2014,5,23,30,0,30,3,30,0,1,20260,0.0,0.1,0.0,0.0943396226415094,0.0,40,40,39
AGO,AO,257,2119,2119,e p  babayela no 13,,16.03932,-12.81102,3,,,2014,5,23,30,0,30,4,30,0,1,20265,0.0,0.1333333333333333,0.0,0.1257861635220125,18845.805533034258,41,41,41
AGO,AO,257,2116,2116,e p  bimbi no 38,,14.91783,-12.60596,3,,,2014,5,23,30,0,30,0,30,0,1,20268,0.0,0.0,0.0,0.0,2099.0509202419707,42,42,42
AGO,AO,257,2125,2125,e p  bulundua,,15.13616,-13.23267,3,,,2014,5,23,30,0,30,0,30,0,1,20271,0.0,0.0,0.0,0.0,3758.773735171109,43,43,43
AGO,AO,257,2121,2121,e p  bunju,,14.84265,-12.70881,3,,,2014,5,23,30,0,30,3,30,0,1,20272,0.0,0.1,0.0,0.0943396226415094,7203.922083931164,44,44,44
AGO,AO,257,2116,2116,e p  cachimbuelengue,,15.19149,-12.89231,3,,,2014,5,23,30,0,30,0,30,1,1,20274,0.0,0.0,0.0333333333333333,0.0314465408805031,14517.221027825088,45,45,45
AGO,AO,257,2117,2117,e p  cahombo no 15,,14.94266,-12.95442,3,,,2014,5,23,30,0,30,0,30,0,1,20276,0.0,0.0,0.0,0.0,19492.251953544866,46,46,46
AGO,AO,257,2116,2116,e p  cambala,,15.59652,-12.8296,3,,,2014,5,23,30,0,30,2,30,0,1,20279,0.0,0.0666666666666666,0.0,0.0628930817610062,7843.628086727728,47,47,47
AGO,AO,257,2126,2126,e p  chenga centro no 22,,15.3309,-12.35655,3,,,2014,5,23,30,0,30,1,30,0,1,20288,0.0,0.0333333333333333,0.0,0.0314465408805031,20492.90560694353,48,48,48
AGO,AO,257,2121,2121,e p  chitanda,,15.38265,-12.18379,3,,,2014,5,23,30,0,30,1,30,0,1,20299,0.0,0.0333333333333333,0.0,0.0314465408805031,6.370149008784746,49,49,49
AGO,AO,257,2120,2120,e p  cossito no71,,15.38269,-12.18383,3,,,2014,5,23,30,0,30,7,30,0,1,20307,0.0,0.2333333333333333,0.0,0.220125786163522,1.5925373285442201,50,50,50
AGO,AO,257,2122,2122,e p  cunjuca no 009,,15.3827,-12.18384,3,,,2014,5,23,30,0,30,1,30,0,1,20309,0.0,0.0333333333333333,0.0,0.0314465408805031,1.5925373285442201,51,51,51
AGO,AO,257,2118,2118,e p  de candingo no 16,,15.54917,-12.229,3,,,2014,5,23,30,0,30,11,30,2,1,20321,0.0,0.3666666666666666,0.0666666666666666,0.3857442348008385,9625.106020888288,52,52,52
AGO,AO,257,2126,2126,e p  de catanda no 02,,16.47806,-13.22699,3,,,2014,5,23,30,0,30,4,30,2,1,20325,0.0,0.1333333333333333,0.0666666666666666,0.180293501048218,44380.77181116901,53,53,53
AGO,AO,257,2123,2123,e p  de chilata no 22,,15.89128,-12.89109,3,,,2014,5,23,30,0,30,0,30,0,1,20330,0.0,0.0,0.0,0.0,18845.805533034258,54,54,54
AGO,AO,257,2117,2117,e p  de jolomba no 4,,15.32663,-12.58422,3,,,2014,5,23,30,0,30,0,30,2,1,20339,0.0,0.0,0.0666666666666666,0.0628930817610062,6139.903765228279,55,55,55
AGO,AO,257,2126,2126,e p  de luame sacalondungo,,15.22478,-12.1371,3,,,2014,5,23,30,0,30,1,30,2,1,20343,0.0,0.0333333333333333,0.0666666666666666,0.0922431865828092,7294.317442567274,56,56,56
AGO,AO,257,2123,2123,e p  de lucamba no 11,,15.16963,-13.23701,3,,,2014,5,23,30,0,30,1,30,0,1,20344,0.0,0.0333333333333333,0.0,0.0314465408805031,3758.773735171109,57,57,57
AGO,AO,257,2123,2123,e p  de mande no 9,,15.61736,-12.17704,3,,,2014,5,23,30,0,30,1,30,0,1,20348,0.0,0.0333333333333333,0.0,0.0314465408805031,5374.083424671386,58,58,58
AGO,AO,257,2122,2122,e p  de nungulo no 43,,15.60983,-12.30593,3,,,2014,5,23,30,0,30,0,30,0,1,20352,0.0,0.0,0.0,0.0,11063.655129764848,59,59,59
AGO,AO,257,2118,2118,e p  de quipeio no 37,,15.75174,-12.67803,3,,,2014,5,23,30,0,30,0,30,0,1,20355,0.0,0.0,0.0,0.0,3047.413119069153,60,60,60
AGO,AO,257,2123,2123,e p  de saluimba no 29,,15.69541,-12.74454,3,,,2014,5,23,30,0,30,0,30,0,1,20358,0.0,0.0,0.0,0.0,3615.091726013591,61,61,61
AGO,AO,257,2124,2124,e p  gandarinha no 25,,16.08492,-12.42791,3,,,2014,5,23,30,0,30,0,30,1,1,20375,0.0,0.0,0.0333333333333333,0.0314465408805031,14750.319936942338,62,62,62
AGO,AO,257,2116,2116,e p  hengue,,14.81625,-12.83631,4,,,2014,5,23,30,0,30,1,30,0,1,20377,0.0,0.0333333333333333,0.0,0.0314465408805031,7903.371877755037,63,63,63
AGO,AO,257,2116,2116,e p  kalandula no 02,,15.97819,-12.16964,3,,,2014,5,23,30,0,30,1,30,0,1,20381,0.0,0.0333333333333333,0.0,0.0314465408805031,28194.754578915075,64,64,64
AGO,AO,257,2119,2119,e p  mande no 180,,14.84236,-12.77193,3,,,2014,5,23,30,0,30,1,30,0,1,20390,0.0,0.0333333333333333,0.0,0.0314465408805031,7203.922083931164,65,65,65
AGO,AO,257,2120,2120,e p  njimbo no 131,,16.28301,-11.93382,3,,,2014,5,23,30,0,30,0,30,0,1,20398,0.0,0.0,0.0,0.0,24317.880244513486,66,66,66
AGO,AO,257,2120,2120,e p  no 149,,15.47868,-12.99249,3,,,2014,5,23,1,0,1,0,1,0,1,20403,0.0,0.0,0.0,0.0,16155.25179583399,67,67,67
AGO,AO,257,2121,2121,e p  ombala moma,,15.40978,-11.83197,3,,,2014,5,23,30,0,30,1,30,0,1,20445,0.0,0.0333333333333333,0.0,0.0314465408805031,33682.205087592316,68,68,68
AGO,AO,257,2125,2125,e p  sanjiombulo,,15.96999,-12.4923,3,,,2014,5,23,30,0,30,1,30,0,1,20458,0.0,0.0333333333333333,0.0,0.0314465408805031,14750.319936942338,69,69,69
AGO,AO,257,2121,2121,e p  sawala,,15.74392,-12.4624,3,,,2014,5,23,30,0,30,1,30,0,1,20463,0.0,0.0333333333333333,0.0,0.0314465408805031,23255.7575076117,70,70,70
AGO,AO,257,2122,2122,e p  sequesseque no 22,,16.06458,-11.9368,3,,,2014,5,23,30,0,30,0,30,0,1,20465,0.0,0.0,0.0,0.0,24317.880244513486,71,71,71
AGO,AO,257,2120,2120,e p  tchicambi no 138,,15.75725,-12.70419,3,,,2014,5,23,30,0,30,3,30,0,1,20469,0.0,0.1,0.0,0.0943396226415094,3047.413119069153,72,72,72
AGO,AO,257,2120,2120,e p  tchiculundunda,,14.90569,-12.62004,3,,,2014,5,23,30,0,30,0,25,0,1,20470,0.0,0.0,0.0,0.0,2099.0509202419707,73,73,73
AGO,AO,257,2121,2121,e p catchilengue no 18,,15.38281,-12.18395,3,,,2014,5,23,30,0,30,1,30,0,1,20478,0.0,0.0333333333333333,0.0,0.0314465408805031,1.592537697664887,74,74,74
AGO,AO,257,2123,2123,e p de bravante no 78,,15.38282,-12.18396,3,,,2014,5,23,30,0,30,28,30,0,1,20479,0.0,0.9333333333333332,0.0,0.880503144654088,1.592537697664887,75,75,75
AGO,AO,257,2125,2125,e p essoco,,15.38283,-12.18397,3,,,2014,5,23,30,0,30,0,30,0,1,20480,0.0,0.0,0.0,0.0,1.592537727805257,76,76,76
AGO,AO,257,2122,2122,e p villa franca no46,,15.38275,-12.18389,3,,,2014,5,23,30,0,30,0,30,0,1,20489,0.0,0.0,0.0,0.0,7.962687105725589,77,77,77
AGO,AO,266,2210,2210,escola 1o ciclo,,14.90182,-6.21835,4,,,2014,5,23,30,0,30,14,30,3,1,20759,0.0,0.4666666666666667,0.1,0.490566037735849,25954.532148190843,78,78,78
AGO,AO,265,2191,2191,escola do nsumba,,15.06153,-6.04946,3,,,2014,5,23,30,1,30,0,30,1,1,20565,0.0333333333333333,0.0,0.0333333333333333,0.0618448637316561,4592.305399417948,79,79,79
AGO,AO,266,2207,2207,escola no115,,14.45511,-6.13432,3,,,2014,5,23,30,0,30,0,30,2,1,20765,0.0,0.0,0.0666666666666666,0.0628930817610062,9229.36111586252,80,80,80
AGO,AO,266,2210,2210,escola no147,,12.69098,-6.14744,3,,,2014,5,23,30,3,30,13,30,4,1,20774,0.1,0.4333333333333333,0.1333333333333333,0.5264150943396225,35868.21051365283,81,81,81
AGO,AO,266,2208,2208,escola no150,,13.5092,-6.36419,3,,,2014,5,23,30,10,30,6,30,0,1,20776,0.3333333333333333,0.2,0.0,0.440251572327044,81109.41672460793,82,82,82
AGO,AO,266,2207,2207,escola no203,,14.19218,-6.10742,3,,,2014,5,23,30,0,30,5,30,0,1,20784,0.0,0.1666666666666666,0.0,0.1572327044025157,17994.83470263103,83,83,83
AGO,AO,266,2210,2210,escola no260,,12.36231,-6.17142,3,,,2014,5,23,30,1,30,3,30,0,1,20792,0.0333333333333333,0.1,0.0,0.1226415094339622,4271.985843991143,84,84,84
AGO,AO,266,2206,2206,escola no290,,14.76945,-5.98799,3,,,2014,5,23,30,0,30,5,30,0,1,20799,0.0,0.1666666666666666,0.0,0.1572327044025157,16212.92033198934,85,85,85
AGO,AO,266,2211,2211,escola no30,,14.25946,-6.254809,3,,,2014,5,23,30,2,30,4,30,0,1,20800,0.0666666666666666,0.1333333333333333,0.0,0.180293501048218,3341.633685656983,86,86,86
AGO,AO,266,2208,2208,escola no5,,14.23074,-6.26349,3,,,2014,5,23,30,0,30,1,30,1,1,20803,0.0,0.0333333333333333,0.0333333333333333,0.0618448637316561,3341.633685656983,87,87,87
AGO,AO,266,2209,2209,escola no70,,12.36906,-6.13386,3,,,2014,5,23,30,0,30,0,30,2,1,20809,0.0,0.0,0.0666666666666666,0.0628930817610062,4271.985843991143,88,88,88
AGO,AO,266,2206,2206,escola no99,,14.38196,-6.17312,3,,,2014,5,23,30,0,30,7,30,0,1,20818,0.0,0.2333333333333333,0.0,0.220125786163522,9229.36111586252,89,89,89
AGO,AO,265,2205,2205,escola primaria da yanquilan,,15.91607,-7.25589,3,,,2014,5,23,30,0,30,4,30,0,1,20560,0.0,0.1333333333333333,0.0,0.1257861635220125,17129.061873724608,90,90,90
AGO,AO,265,2192,2192,hinda,,14.38587,-6.98711,3,,,2014,5,23,30,1,30,22,30,5,1,20568,0.0333333333333333,0.7333333333333333,0.1666666666666666,0.7407407407407406,47154.05727965581,91,91,91
AGO,AO,265,2195,2195,hojia henda,,16.23714,-6.44737,3,,,2014,5,23,30,8,30,2,30,0,1,20569,0.2666666666666666,0.0666666666666666,0.0,0.2976939203354297,8076.21511242957,92,92,92
AGO,AO,249,2050,2050,honga hungo,,13.884,-8.535,3,,,2010,0,80,7,1,7,0,7,0,1,29921,0.1428571428571428,0.0,0.0,0.1347708894878706,8295.902505952537,93,93,93
AGO,AO,265,2205,2205,ibla,,15.32225,-7.92747,3,,,2014,5,23,30,4,30,11,30,3,1,20570,0.1333333333333333,0.3666666666666666,0.1,0.4773584905660377,19967.958027829794,94,94,94
AGO,AO,249,2050,2050,icau centro,,13.75433,-8.62479,3,,,2010,0,80,24,0,24,0,24,5,1,29943,0.0,0.0,0.2083333333333333,0.1965408805031446,4768.08598488099,95,95,95
AGO,AO,249,2050,2050,icau wandu,,13.793,-8.643,3,,,2010,0,80,3,0,3,0,3,0,1,29950,0.0,0.0,0.0,0.0,4768.08598488099,96,96,96
AGO,AO,265,2203,2203,imba,,15.56498,-6.15373,3,,,2014,5,23,30,20,30,6,30,0,1,20492,0.6666666666666666,0.2,0.0,0.6918238993710691,29121.67476312976,97,97,97
AGO,AO,265,2194,2194,kandungo,,15.83621,-6.8243,3,,,2014,5,23,30,18,30,20,30,1,1,20577,0.6,0.6666666666666666,0.0333333333333333,0.821802935010482,5047.683378920528,98,98,98
AGO,AO,265,2194,2194,kavulo,,15.94498,-7.03725,3,,,2014,5,23,30,7,30,9,30,1,1,20578,0.2333333333333333,0.3,0.0333333333333333,0.4539832285115303,17437.804812185805,99,99,99
AGO,AO,265,2200,2200,kicaticati 1o,,15.03803,-6.46828,3,,,2014,5,23,30,0,30,29,30,2,1,20580,0.0,0.9666666666666668,0.0666666666666666,0.9140461215932916,7252.951747108331,100,100,100
AGO,AO,265,2199,2199,kiluvualo,,15.79373,-7.40302,3,,,2014,5,23,30,6,30,24,30,0,1,20587,0.2,0.8,0.0,0.7924528301886792,21404.763467464694,101,101,101
AGO,AO,265,2196,2196,kimahenga,,16.12499,-6.96756,3,,,2014,5,23,30,6,30,24,30,6,1,20588,0.2,0.8,0.2,0.8226415094339621,21509.0365078,102,102,102
AGO,AO,265,2196,2196,kingai,,15.13887,-7.28256,3,,,2014,5,23,30,8,30,26,30,4,1,20598,0.2666666666666666,0.8666666666666667,0.1333333333333333,0.8634521313766595,3525.209494507102,103,103,103
AGO,AO,265,2197,2197,kingonza,,16.19217,-7.26592,3,,,2014,5,23,30,6,30,29,30,1,1,20601,0.2,0.9666666666666668,0.0333333333333333,0.919077568134172,5882.29584394223,104,104,104
AGO,AO,249,2050,2050,kinjanda,,13.55244,-8.5965,3,,,2010,0,80,93,1,93,63,93,17,1,29930,0.010752688172043,0.6774193548387096,0.1827956989247312,0.6973776147130387,1611.6163285548946,105,105,105
AGO,AO,265,2198,2198,kioa nzadi,,15.67061,-7.64904,3,,,2014,5,23,30,8,30,18,30,9,1,20608,0.2666666666666666,0.6,0.3,0.7496855345911948,12162.459138220125,106,106,106
AGO,AO,265,2196,2196,kipedro,,14.97543,-6.45033,3,,,2014,5,23,30,3,30,23,30,0,1,20613,0.1,0.7666666666666667,0.0,0.7452830188679245,7252.951747108331,107,107,107
AGO,AO,249,2050,2050,kissoma,,13.60939,-8.59152,3,,,2010,0,80,43,0,43,5,43,1,1,29938,0.0,0.1162790697674418,0.0232558139534883,0.1290855842525791,1449.4569601850335,108,108,108
AGO,AO,249,2050,2050,kitongola,,13.67278,-8.57188,3,,,2010,0,80,71,3,71,30,71,6,1,29956,0.0422535211267605,0.4225352112676056,0.0845070422535211,0.465729252919048,1409.2077236617583,109,109,109
AGO,AO,249,2050,2050,kudituma ngo 1,,14.01967,-8.6416397,3,,,2010,0,80,63,5,63,4,63,2,1,29926,0.0793650793650793,0.0634920634920634,0.0317460317460317,0.1558386268664509,1654.4540468038363,110,110,110
AGO,AO,249,2050,2050,kudituma ngo 2,,14.00663,-8.6345901,3,,,2010,0,80,9,0,9,0,9,0,1,29945,0.0,0.0,0.0,0.0,1654.4540468038363,111,111,111
AGO,AO,265,2203,2203,kuilu pombo,,15.43797,-7.69894,3,,,2014,5,23,30,6,30,7,30,0,1,20627,0.2,0.2333333333333333,0.0,0.3647798742138364,15354.128702544856,112,112,112
AGO,AO,249,2050,2050,lembeca,,13.72491,-8.5303,3,,,2010,0,80,8,0,8,2,8,1,1,29925,0.0,0.25,0.125,0.3242924528301886,0.0,113,113,114
AGO,AO,249,2050,2050,lembeca,,13.72491,-8.5303,3,,,2010,0,80,21,1,21,2,21,2,1,29957,0.0476190476190476,0.0952380952380952,0.0952380952380952,0.2079118559673045,0.0,114,114,113
AGO,AO,265,2194,2194,lengue,,16.32716,-6.54002,3,,,2014,5,23,30,1,30,18,30,1,1,20630,0.0333333333333333,0.6,0.0333333333333333,0.5907756813417189,13065.073171602884,115,115,115
AGO,AO,249,2050,2050,lifune napasso,,13.4058523,-8.4071363,2,,,2010,0,80,55,3,55,2,55,9,1,29958,0.0545454545454545,0.0363636363636363,0.1636363636363636,0.2245382249124647,22898.438139165984,116,116,116
AGO,AO,265,2190,2190,luege,,15.27213,-7.75685,3,,,2014,5,23,30,3,30,0,30,11,1,20634,0.1,0.0,0.3666666666666666,0.4056603773584905,16494.652501908182,117,117,117
AGO,AO,249,2050,2050,mabubas sede,,13.68627,-8.525919,1,,,2010,0,80,53,0,53,0,53,5,1,29954,0.0,0.0,0.0943396226415094,0.0889996440014239,365.80056053350785,118,118,118
AGO,AO,265,2195,2195,mangaragem,,15.00626,-7.64137,3,,,2014,5,23,30,24,30,26,30,1,1,20643,0.8,0.8666666666666667,0.0333333333333333,0.919077568134172,7066.15647820621,119,119,119
AGO,AO,265,2198,2198,mbamba,,15.32461,-7.0909,3,,,2014,5,23,30,10,30,29,29,4,1,20648,0.3333333333333333,0.9666666666666668,0.1379310344827586,0.9253235017711268,16701.887481461403,120,120,120
AGO,AO,265,2195,2195,miguel,,15.57584,-7.70292,3,,,2014,5,23,30,9,30,20,30,0,1,20655,0.3,0.6666666666666666,0.0,0.7232704402515722,12162.459138220125,121,121,121
AGO,AO,265,2194,2194,mpelo,,15.6224,-7.00311,3,,,2014,5,23,30,17,30,27,30,5,1,20658,0.5666666666666667,0.9,0.1666666666666666,0.9093291404612158,30941.952711809383,122,122,122
AGO,AO,249,2050,2050,muceque teba,,13.82177,-8.49445,3,,,2010,0,80,14,2,14,3,14,3,1,29928,0.1428571428571428,0.2142857142857142,0.2142857142857142,0.4441938500467572,4977.307576929012,123,123,123
AGO,AO,249,2050,2050,muculo 1,,13.68851,-8.62627,3,,,2010,0,80,12,0,12,2,12,0,1,29941,0.0,0.1666666666666666,0.0,0.1572327044025157,2085.4439611360285,124,124,124
AGO,AO,249,2050,2050,muculo 3,,13.67769,-8.64139,3,,,2010,0,80,25,8,25,1,25,2,1,29924,0.32,0.04,0.08,0.3768150943396226,2085.4439611360285,125,125,125
AGO,AO,249,2050,2050,mussenga,,14.08838,-8.628011,3,,,2010,0,80,50,6,50,4,50,2,1,29953,0.12,0.08,0.04,0.2101735849056603,5395.115007001327,126,126,126
AGO,AO,249,2050,2050,porto quipiri,,13.5584807,-8.6095089,1,,,2010,0,80,83,2,83,8,83,12,1,29937,0.0240963855421686,0.0963855421686747,0.144578313253012,0.2317494464804498,1611.6163285548946,127,127,127
AGO,AO,249,2050,2050,progresso,,14.2284,-8.62011,3,,,2010,0,80,84,10,84,32,84,8,1,29931,0.119047619047619,0.3809523809523809,0.0952380952380952,0.4779120393290589,878.4327341490492,128,128,128
AGO,AO,265,2204,2204,quicaricari,,15.87871,-6.89636,3,,,2014,5,23,30,0,30,24,30,0,1,20685,0.0,0.8,0.0,0.7547169811320754,6879.793078700624,129,129,129
AGO,AO,265,2193,2193,quicunga 1o,,16.64594,-6.1985,3,,,2014,5,23,30,3,30,26,30,2,1,20688,0.1,0.8666666666666667,0.0666666666666666,0.8377358490566037,47883.726252698405,130,130,130
AGO,AO,265,2196,2196,quiiacamba,,16.02705,-7.97698,3,,,2014,5,23,30,8,30,26,30,4,1,20690,0.2666666666666666,0.8666666666666667,0.1333333333333333,0.8634521313766595,14435.746723561158,131,131,131
AGO,AO,249,2050,2050,quilengues 1,,13.79316,-8.72098,3,,,2010,0,80,31,6,31,3,31,5,1,29952,0.1935483870967742,0.0967741935483871,0.1612903225806451,0.3670539982000388,8781.33438491924,132,132,132
