iso3,iso2,admin1_id,admin2_id,iu_id,location,site_id,longitude,latitude,georeliability,location_type,survey_type,year,age_start,age_end,hk_examined,hk_positive,hk_perc_highinfection,hk_perc_moderateinfection,asc_examined,asc_positive,asc_perc_highinfection,asc_perc_moderateinfection,tt_examined,tt_positive,tt_perc_highinfection,tt_perc_moderateinfection,quality,sn,geometry,shortest,id,src,dst,self
SLE,SL,4360.0,42258.0,42258.0,alikalia,,-11.3913379,9.1505664,1,,mapping,2008.0,5.0,14.0,90,82,,,90,6,,,90,1,,,1,22809,POINT (-1268077.934482118 1022994.517483042),1075.0458847351902,0,0,228,True
SLE,SL,4360.0,42258.0,42258.0,alusainya kamayimbo,,-11.70214,9.4542,3,,mapping,2008.0,5.0,14.0,111,64,,,111,0,,,111,0,,,1,22808,POINT (-1302676.265991598 1057245.329542227),54.89538099502442,1,1,229,True
SLE,SL,4361.0,42264.0,42264.0,bandajuma,,-12.394611,7.716422,1,,mapping,2008.0,5.0,14.0,104,6,,,104,6,,,104,4,,,1,22823,POINT (-1379761.785100707 861596.7098246408),10346.816464108937,2,2,230,True
SLE,SL,4361.0,42262.0,42262.0,baoma kpenge,,-12.2299066,7.4476715,3,,mapping,2008.0,5.0,14.0,136,69,,,136,7,,,136,16,,,1,22791,POINT (-1361426.975161296 831415.6374861484),186.99538163308858,3,3,231,True
SLE,SL,4360.0,42258.0,42258.0,dogolia,,-11.5,8.5,4,,mapping,2008.0,5.0,14.0,80,36,,,80,2,,,80,2,,,1,22806,POINT (-1280174.144122646 949705.7066938132),0.0,4,4,5,False
SLE,SL,4359.0,42253.0,42253.0,fdlu,,-11.5,8.5,3,,mapping,2008.0,5.0,14.0,115,36,,,115,0,,,115,0,,,1,22796,POINT (-1280174.144122646 949705.7066938132),0.0,5,5,4,False
SLE,SL,4362.0,42265.0,42265.0,fullah town,,-13.1313101,8.3725004,3,,mapping,2008.0,5.0,14.0,102,20,,,102,9,,,102,2,,,1,22833,POINT (-1461770.75378057 935357.2587255383),8915.945684372362,6,6,234,True
SLE,SL,4360.0,42257.0,42257.0,gbinleh,,-11.5,8.5,4,,mapping,2008.0,5.0,14.0,104,18,,,104,9,,,104,0,,,1,22798,POINT (-1280174.144122646 949705.7066938132),0.0,7,7,4,False
SLE,SL,4361.0,42261.0,42261.0,golu,,-11.544567,7.905127999999999,1,,mapping,2008.0,5.0,14.0,101,23,,,101,4,,,101,2,,,1,22785,POINT (-1285135.31986883 882800.0941365275),14605.185958604841,8,8,236,True
SLE,SL,4359.0,42254.0,42254.0,jenneh,,-12.2517,7.431283,4,,mapping,2008.0,5.0,14.0,117,47,,,117,0,,,117,2,,,1,22804,POINT (-1363853.00535195 829575.7905149021),0.0,9,9,10,False
SLE,SL,4359.0,42254.0,42254.0,jenneh,16274.0,-12.2517,7.431283,4,,,2008.0,,,118,47,,,118,0,,,118,2,,,1,19820,POINT (-1363853.00535195 829575.7905149021),0.0,10,10,9,False
SLE,SL,4360.0,42257.0,42257.0,kanku bramaia,,-12.770467,9.322433,1,,mapping,2008.0,5.0,14.0,103,15,,,103,10,,,103,0,,,1,22801,POINT (-1421601.883632304 1042377.948853174),0.0,11,11,53,False
SLE,SL,4360.0,42256.0,42256.0,karina,,-12.016667,9.166667,1,,mapping,2008.0,5.0,14.0,104,14,,,104,6,,,104,1,,,1,22787,POINT (-1337689.251472334 1024809.972436074),382.53729700671187,12,12,240,True
SLE,SL,4360.0,42257.0,42257.0,kawula,,-11.5,8.5,4,,mapping,2008.0,5.0,14.0,110,19,,,110,23,,,110,2,,,1,22800,POINT (-1280174.144122646 949705.7066938132),0.0,13,13,4,False
SLE,SL,4359.0,42254.0,42254.0,kdi,,-11.5,8.5,3,,mapping,2008.0,5.0,14.0,110,36,,,110,0,,,110,0,,,1,22803,POINT (-1280174.144122646 949705.7066938132),0.0,14,14,4,False
SLE,SL,4361.0,42264.0,42264.0,kowama,,-11.5835329,8.065495,2,,mapping,2008.0,5.0,14.0,120,53,,,120,24,,,120,5,,,1,22825,POINT (-1289472.984015131 900826.865687881),0.0,15,15,16,False
SLE,SL,4361.0,42264.0,42264.0,kowama,16295.0,-11.5835329,8.065495,2,,,2008.0,,,120,55,,,120,24,,,120,5,,,1,13616,POINT (-1289472.984015131 900826.865687881),0.0,16,16,15,False
SLE,SL,4361.0,42262.0,42262.0,luawa,,-12.1446911,7.6143003,1,,mapping,2008.0,5.0,14.0,136,61,,,136,0,,,136,11,,,1,22790,POINT (-1351940.829093601 850126.0712434048),585.5108200128963,17,17,245,True
SLE,SL,4360.0,42260.0,42260.0,mabonto,,-11.8136325,8.861578,1,,mapping,2008.0,5.0,14.0,110,29,,,110,20,,,110,2,,,1,22826,POINT (-1315087.554318868 990422.8891596838),13327.869713275364,18,18,246,True
SLE,SL,4360.0,42259.0,42259.0,maboronor,,-11.5,8.5,4,,mapping,2008.0,5.0,14.0,108,62,,,108,10,,,108,2,,,1,22818,POINT (-1280174.144122646 949705.7066938132),0.0,19,19,4,False
SLE,SL,4362.0,42265.0,42265.0,macdonald,,-13.083261,8.279166,1,,mapping,2008.0,5.0,14.0,108,30,,,108,8,,,108,11,,,1,22830,POINT (-1456421.952435495 924856.649546425),660.31566639089,20,20,248,True
SLE,SL,4359.0,42253.0,42253.0,magbema,,-12.898934,9.052028,1,,mapping,2008.0,5.0,14.0,120,34,,,120,0,,,120,0,,,1,22797,POINT (-1435902.764656044 1011885.41039974),2009.1676879159936,21,21,249,True
SLE,SL,4361.0,42263.0,42263.0,magbenka,,-12.49884,8.272024,1,,mapping,2008.0,5.0,14.0,120,49,,,120,10,,,120,22,,,1,22815,POINT (-1391364.504306599 924053.2399895483),267.5375280066967,22,22,250,True
SLE,SL,4360.0,42260.0,42260.0,makali,,-11.6641388,8.6322791,1,,mapping,2008.0,5.0,14.0,110,28,,,110,7,,,110,2,,,1,22828,POINT (-1298445.991758065 964597.0715935429),433.1519579833785,23,23,251,True
SLE,SL,4360.0,42256.0,42256.0,makama,,-12.0530904,8.8706961,1,,mapping,2008.0,5.0,14.0,98,16,,,98,6,,,98,0,,,1,22788,POINT (-1341743.885813294 991450.1864514528),1138.6310327038307,24,24,252,True
SLE,SL,4360.0,42259.0,42259.0,mamamah,,-12.874306,8.4455109,3,,mapping,2008.0,5.0,14.0,105,26,,,105,10,,,105,3,,,1,22821,POINT (-1433161.188236787 943573.0762815853),71.23215889051026,25,25,253,True
SLE,SL,4361.0,42261.0,42261.0,mamboma,,-11.666667,7.833333,1,,mapping,2008.0,5.0,14.0,136,13,,,136,8,,,136,0,,,1,22784,POINT (-1298727.429694689 874731.9339537114),1204.4440658097176,26,26,254,True
SLE,SL,4360.0,42256.0,42256.0,mapaki,,-11.909345,8.7879,1,,mapping,2008.0,5.0,14.0,105,22,,,105,14,,,105,0,,,1,22789,POINT (-1325742.221081419 982122.8370463493),189.82523344468746,27,27,255,True
SLE,SL,4360.0,42260.0,42260.0,masingbi,,-11.4722494,8.636758,1,,mapping,2008.0,5.0,14.0,102,25,,,102,8,,,102,2,,,1,22829,POINT (-1277084.961461438 965101.3761927352),584.4075602518133,28,28,256,True
SLE,SL,4360.0,42256.0,42256.0,masongbo,,-11.5,8.5,4,,mapping,2008.0,5.0,14.0,103,22,,,103,12,,,103,1,,,1,22786,POINT (-1280174.144122646 949705.7066938132),0.0,29,29,4,False
SLE,SL,4361.0,42264.0,42264.0,massa,,-11.5539362,7.5540303,3,,mapping,2008.0,5.0,14.0,136,19,,,136,20,,,136,4,,,1,22824,POINT (-1286178.29444197 843357.6352994012),59.392801437163214,30,30,258,True
SLE,SL,4360.0,42257.0,42257.0,mathuraneh,,-11.5,8.5,4,,mapping,2008.0,5.0,14.0,106,21,,,106,18,,,106,5,,,1,22799,POINT (-1280174.144122646 949705.7066938132),0.0,31,31,4,False
SLE,SL,4360.0,42260.0,42260.0,mayossoh,,-11.5,8.5,4,,mapping,2008.0,5.0,14.0,105,15,,,105,10,,,105,7,,,1,22827,POINT (-1280174.144122646 949705.7066938132),0.0,32,32,4,False
SLE,SL,4361.0,42263.0,42263.0,mokonde,,-12.168,7.7678,3,,,1993.0,1.0,16.0,420,60,,,420,190,,,420,95,,,3,29310,POINT (-1354535.563972553 867368.6976331187),10610.033257203255,33,33,261,True
SLE,SL,4360.0,42258.0,42258.0,mongo,,-11.75292,9.82324,3,,mapping,2008.0,5.0,14.0,60,35,,,60,2,,,60,0,,,1,22807,POINT (-1308329.069734081 1098914.995582657),26110.25030541515,34,34,262,True
SLE,SL,4361.0,42263.0,42263.0,ngeihun,,-12.4613061,7.9282828,3,,mapping,2008.0,5.0,14.0,102,56,,,102,11,,,102,3,,,1,22816,POINT (-1387186.249671114 885402.4771086647),24936.664374737982,35,35,263,True
SLE,SL,4359.0,42255.0,42255.0,nyamundu,,-11.0799402,8.5977205,3,,mapping,2008.0,5.0,14.0,100,13,,,100,5,,,100,2,,,1,22811,POINT (-1233413.301083922 960706.1250036005),0.0,36,36,37,False
SLE,SL,4359.0,42255.0,42255.0,nyamundu,16282.0,-11.0799402,8.5977205,3,,,2008.0,,,100,14,,,100,5,,,100,1,,,1,13550,POINT (-1233413.301083922 960706.1250036005),0.0,37,37,36,False
SLE,SL,4361.0,42261.0,42261.0,pelewahun,,-11.719,8.268,3,,,1993.0,1.0,16.0,185,23,,,185,90,,,185,45,,,3,29313,POINT (-1304553.112606373 923600.5832754965),18202.330657668703,38,38,266,True
SLE,SL,4360.0,42259.0,42259.0,rogbere junction,,-11.5,8.5,4,,mapping,2008.0,5.0,14.0,111,39,,,111,28,,,111,2,,,1,22820,POINT (-1280174.144122646 949705.7066938132),0.0,39,39,4,False
SLE,SL,4360.0,42259.0,42259.0,romeni,,-12.7128599,8.894876,1,,mapping,2008.0,5.0,14.0,102,55,,,102,5,,,102,0,,,1,22819,POINT (-1415189.090594227 994174.5558910865),3438.9003674767496,40,40,268,True
SLE,SL,4361.0,42261.0,42261.0,sahn,,-11.841511,7.432244,1,,mapping,2008.0,5.0,14.0,104,54,,,104,1,,,104,1,,,1,22783,POINT (-1318190.974742948 829683.6748159092),15910.759876543056,41,41,269,True
