iso3,iso2,admin1_id,admin2_id,iu_id,location,site_id,longitude,latitude,georeliability,location_type,survey_type,year,age_start,age_end,hk_examined,hk_positive,hk_perc_highinfection,hk_perc_moderateinfection,asc_examined,asc_positive,asc_perc_highinfection,asc_perc_moderateinfection,tt_examined,tt_positive,tt_perc_highinfection,tt_perc_moderateinfection,quality,sn,geometry,shortest,id,src,dst,self
SEN,SN,4129.0,40202.0,40202.0,kegneto,,-15.705208,13.034236,3,,,2013.0,5.0,20.0,54,33,,,54,1,,,54,0,,,1,29618,POINT (-1748295.757362447 1463643.924496079),0.0,35,35,33,False
SEN,SN,4125.0,40182.0,40182.0,kerewane,56629.0,-14.993978,13.446536,1,,,2013.0,,,50,0,,,50,0,,,50,0,,,1,13477,POINT (-1669121.995925547 1510794.429232228),66404.53420124356,36,36,258,True
SEN,SN,4123.0,40177.0,40177.0,keur mamour seck,,-15.841514,14.058583,4,,,2013.0,5.0,20.0,50,0,,,50,0,,,50,0,,,1,29605,POINT (-1763469.271874514 1580938.480540187),18549.78614602316,37,37,259,True
SEN,SN,4119.0,40157.0,40157.0,keur massar u04,,-17.320472,14.780819,3,,,2013.0,5.0,20.0,50,0,,,50,1,,,50,0,,,1,29585,POINT (-1928106.123339153 1663953.190187068),446.71155812902055,38,38,260,True
SEN,SN,4119.0,40157.0,40157.0,keur massar u09,,-17.323069,14.777861,3,,,2013.0,5.0,20.0,28,0,,,28,2,,,28,1,,,1,29582,POINT (-1928395.220056743 1663612.640184801),446.71155812902055,39,39,261,True
SEN,SN,4131.0,40218.0,40218.0,keur matar gueye,,-17.0918566,14.8173551,1,,,2013.0,5.0,20.0,50,0,,,50,22,,,50,0,,,1,29640,POINT (-1902656.773423652 1668159.918170735),7709.963392837361,40,40,262,True
SEN,SN,4131.0,40218.0,40218.0,keur modou ndiaye,,-16.9358604,14.7910052,1,,,2013.0,5.0,20.0,50,0,,,50,17,,,50,0,,,1,29642,POINT (-1885291.355873967 1665125.947266266),0.0,41,41,11,False
SEN,SN,4126.0,40188.0,40188.0,keur momar sarr,16237.0,-15.9626436,15.9230977,1,,,2009.0,,,0,0,,,0,0,,,0,0,,,1,13490,POINT (-1776953.357266507 1795818.759653165),40794.23702273184,42,42,264,True
SEN,SN,4122.0,40174.0,40174.0,keur yoro,,-15.15,14.1,1,,,2013.0,5.0,20.0,50,0,,,50,1,,,50,0,,,1,29559,POINT (-1686490.285518094 1585691.789391406),10850.28913242238,43,43,265,True
SEN,SN,4131.0,40218.0,40218.0,khinine,,-17.085096,14.750708,3,,,2013.0,5.0,20.0,50,4,,,50,13,,,50,3,,,1,29639,POINT (-1901904.186874195 1660486.773508703),7709.963392837361,44,44,266,True
SEN,SN,4128.0,40197.0,40197.0,khouma,,-15.681945,16.462223,3,,,1990.0,1.0,99.0,127,0,,,127,1,,,127,0,,,3,30717,POINT (-1745706.132048123 1858313.369899653),1401.8577450590594,45,45,267,True
SEN,SN,4129.0,40183.0,40183.0,kindakam,,-15.684861,12.684861,3,,,2013.0,5.0,20.0,56,6,,,56,0,,,56,0,,,1,29626,POINT (-1746030.739683276 1423751.040219604),10424.38238244308,46,46,268,True
SEN,SN,4127.0,40196.0,40196.0,kobilo diakesbe,,-13.522833,15.926681,3,,,2013.0,5.0,20.0,50,0,,,50,0,,,50,1,,,1,29615,POINT (-1505354.883642476 1796233.570300247),9115.000987225494,47,47,269,True
SEN,SN,4129.0,40183.0,40183.0,kolane,,-15.740818,12.524625,1,,,2013.0,5.0,20.0,52,27,,,52,0,,,52,0,,,1,29624,POINT (-1752259.844429595 1405473.122324934),5995.9269239423975,48,48,270,True
SEN,SN,4130.0,40207.0,40207.0,koussan,16234.0,-12.442357,14.1305401,1,,,2008.0,,,0,0,,,0,0,,,0,0,,,1,19815,POINT (-1385076.845508123 1589197.340738792),73883.52753627242,49,49,271,True
SEN,SN,4131.0,40216.0,40216.0,loyene niock,,-16.512403,15.201625,3,,,2013.0,5.0,20.0,50,0,,,50,0,,,50,0,,,1,29636,POINT (-1838152.293733323 1712447.708480798),18813.998410607062,50,50,272,True
SEN,SN,4129.0,40202.0,40202.0,m?acdina wandifa,56610.0,-15.6374636,13.059241,1,,,2013.0,,,51,6,,,51,0,,,51,6,,,1,13505,POINT (-1740754.485250351 1466501.226088576),520.2799379409738,51,51,273,True
SEN,SN,4123.0,40175.0,40175.0,maka mbaye,,-15.914278,14.313361,3,,,2013.0,5.0,20.0,50,0,,,50,0,,,50,0,,,1,29561,POINT (-1771569.323302596 1610192.349724739),7704.208968030102,52,52,274,True
SEN,SN,4123.0,40178.0,40178.0,maka nianguene,56661.0,-15.8,13.74372,1,,,2013.0,,,50,0,,,50,0,,,50,0,,,1,13473,POINT (-1758847.954533722 1544830.499128772),24658.51904067363,53,53,275,True
SEN,SN,4122.0,40174.0,40174.0,malem hodar,,-15.29466,14.08844,1,,,2013.0,5.0,20.0,50,0,,,50,0,,,50,1,,,1,29601,POINT (-1702593.76305625 1584364.995035921),6732.652180738141,54,54,276,True
SEN,SN,4119.0,40157.0,40157.0,malika montagne,,-17.326264,14.787736,3,,,2013.0,5.0,20.0,50,0,,,50,8,,,50,2,,,1,29581,POINT (-1928750.885829827 1664749.551894981),1024.6514720672699,55,55,277,True
SEN,SN,4129.0,40202.0,40202.0,mambign?ac,56611.0,-15.859417,12.963917,3,,,2013.0,,,50,2,,,50,0,,,50,0,,,1,13506,POINT (-1765462.224718186 1455610.173283895),0.0,56,56,57,False
SEN,SN,4129.0,40202.0,40202.0,mambigne,,-15.859417,12.963917,3,,,2013.0,5.0,20.0,50,2,,,50,0,,,50,0,,,1,29619,POINT (-1765462.224718186 1455610.173283895),0.0,57,57,56,False
SEN,SN,4129.0,40183.0,40183.0,mandina balante,,-15.753847,12.575639,3,,,2013.0,5.0,20.0,53,22,,,53,0,,,53,0,,,1,29568,POINT (-1753710.226075141 1411290.985571824),5995.9269239423975,58,58,280,True
SEN,SN,4129.0,40183.0,40183.0,marsassoum,,-15.9773322,12.836481,1,,,2013.0,5.0,20.0,51,6,,,51,0,,,51,0,,,1,29627,POINT (-1778588.484738973 1441056.736781842),19598.50035468499,59,59,281,True
SEN,SN,4128.0,40201.0,40201.0,mbakhana,16245.0,-16.3684552,16.0884876,1,,,2009.0,,,0,0,,,0,0,,,0,0,,,1,13503,POINT (-1822128.097936511 1814972.399940565),49067.495665268965,60,60,282,True
SEN,SN,4123.0,40177.0,40177.0,mbamb laghem,,-15.986847,13.954792,4,,,2013.0,5.0,20.0,50,0,,,50,0,,,50,0,,,1,29606,POINT (-1779647.667429973 1569030.462132901),7762.120985047076,61,61,283,True
SEN,SN,4122.0,40174.0,40174.0,mbarcounda,,-15.27525,14.032875,3,,,2013.0,5.0,20.0,50,0,,,50,1,,,50,0,,,1,29600,POINT (-1700433.051739952 1577988.480941651),6732.652180738141,62,62,284,True
SEN,SN,4131.0,40218.0,40218.0,mbawane,,-17.131166,14.878528,3,,,2013.0,5.0,20.0,50,2,,,50,10,,,50,0,,,1,29641,POINT (-1907032.675815041 1675204.891133045),5535.157700304508,63,63,285,True
SEN,SN,4131.0,40221.0,40221.0,mbidieum lebou,,-17.075682,14.892444,3,,,2013.0,5.0,20.0,50,0,,,50,7,,,50,0,,,1,29547,POINT (-1900856.225187867 1676807.805064238),858.7552123414234,64,64,286,True
SEN,SN,4123.0,40175.0,40175.0,mbouleme,,-16.029943,14.222694,3,,,2013.0,5.0,20.0,50,0,,,50,0,,,50,0,,,1,29603,POINT (-1784445.0922052 1599778.100201935),5874.042608604815,65,65,287,True
SEN,SN,4131.0,40215.0,40215.0,mbour serere,,-16.9653756,14.4228422,1,,,2013.0,5.0,20.0,50,1,,,50,5,,,50,0,,,1,29630,POINT (-1888576.972908628 1622773.255565565),2976.286202612362,66,66,288,True
SEN,SN,4129.0,40202.0,40202.0,medina wandifa,,-15.639153,13.063486,3,,,2013.0,5.0,20.0,51,6,,,51,0,,,51,6,,,1,29621,POINT (-1740942.548398097 1466986.327589587),520.2799379409738,67,67,289,True
SEN,SN,4131.0,40216.0,40216.0,merina diop,,-16.45,15.05,1,,,2013.0,5.0,20.0,50,0,,,50,0,,,50,1,,,1,29571,POINT (-1831205.62354935 1694963.135007321),18813.998410607062,68,68,290,True
SEN,SN,4130.0,40210.0,40210.0,namel,16236.0,-12.4621,12.5584,3,,,2009.0,,,0,0,,,0,0,,,0,0,,,1,13510,POINT (-1387274.626214855 1409324.844380751),158530.96312306728,69,69,291,True
SEN,SN,4131.0,40218.0,40218.0,nasrou,,-16.9358604,14.7910052,1,,,2013.0,5.0,20.0,50,0,,,50,9,,,50,2,,,1,29643,POINT (-1885291.355873967 1665125.947266266),0.0,70,70,11,False
SEN,SN,4123.0,40177.0,40177.0,ndiaffate,,-16.163528,14.092278,4,,,2013.0,5.0,20.0,50,0,,,50,0,,,50,0,,,1,29607,POINT (-1799315.706382819 1584805.492491271),7219.7645299503865,71,71,293,True
SEN,SN,4131.0,40221.0,40221.0,ndiakhate ndiassane,,-16.073109,15.58681,1,,,2013.0,5.0,20.0,50,0,,,50,0,,,50,0,,,1,29646,POINT (-1789250.309344782 1756922.040718897),40794.23702273184,72,72,294,True
SEN,SN,4128.0,40197.0,40197.0,ndiangue,,-15.714847,16.469532,1,,,1990.0,1.0,99.0,126,0,,,126,2,,,126,0,,,3,30721,POINT (-1749368.765934203 1859161.799240106),2625.1826795825823,73,73,295,True
