iso3,iso2,admin1_id,admin2_id,iu_id,location,site_id,longitude,latitude,georeliability,location_type,survey_type,year,age_start,age_end,hk_examined,hk_positive,hk_perc_highinfection,hk_perc_moderateinfection,asc_examined,asc_positive,asc_perc_highinfection,asc_perc_moderateinfection,tt_examined,tt_positive,tt_perc_highinfection,tt_perc_moderateinfection,quality,sn,geometry,shortest,id,src,dst,self
NGA,NG,3799.0,36845.0,36845.0,4th avenue,13940.0,3.2799237,6.4759676,1,,,2014.0,,,43,2,,,43,3,,,43,5,,,1,12056,POINT (365119.4361247898 722441.2665462004),3010.6703301521134,0,0,5596,True
NGA,NG,3788.0,36608.0,36608.0,5 primary schools in mbaukwu,56311.0,7.1833301,6.2666702,3,,,0.0,,,514,160,,,514,110,,,514,35,,,3,10876,POINT (799644.6489319949 698997.575516367),4718.60563915227,1,1,5597,True
NGA,NG,3808.0,37061.0,37061.0,500 estate model pri sch old airport,56445.0,5.2475518,13.0058731,1,,,2011.0,,,60,3,,,60,0,,,60,0,,,1,12927,POINT (584154.7942873262 1460403.267698505),0.0,2,2,25,False
NGA,NG,3803.0,36920.0,36920.0,a.u.d,55763.0,5.7418599,7.5179701,3,,,2011.0,,,52,0,,,52,9,,,52,0,,,1,12309,POINT (639180.9202743167 839308.4579801366),589.4278130548472,3,3,5599,True
NGA,NG,3803.0,36921.0,36921.0,a.u.d,55768.0,5.9078202,7.6883101,3,,,2011.0,,,50,0,,,50,4,,,50,0,,,1,12320,POINT (657655.5363622156 858438.8158240244),0.0,4,4,5,False
NGA,NG,3803.0,36921.0,36921.0,a.u.d,55769.0,5.9078202,7.6883101,3,,,2011.0,,,50,0,,,50,0,,,50,0,,,1,12313,POINT (657655.5363622156 858438.8158240244),0.0,5,5,4,False
NGA,NG,3804.0,36943.0,36943.0,aagba,14194.0,4.6960756,7.8935611,1,,,2014.0,,,50,0,,,50,11,,,50,0,,,1,12463,POINT (522764.7445187166 881500.1374735818),3729.961628113189,6,6,5602,True
NGA,NG,3778.0,36408.0,36408.0,abaegbu,13950.0,6.79701,6.41364,3,,,2011.0,,,53,10,,,53,1,,,53,0,,,1,10468,POINT (756639.6921167885 715458.8638549014),0.011131949140690267,7,7,8,False
NGA,NG,3778.0,36408.0,36408.0,abaegbu pry sch,55803.0,6.7970099,6.41364,3,,,2011.0,,,53,10,,,53,1,,,53,0,,,1,10464,POINT (756639.6809848393 715458.8638549014),0.011131949140690267,8,8,7,False
NGA,NG,3798.0,36829.0,36829.0,abagyama,14357.0,7.94161,8.8891769,1,,,2012.0,,,59,3,,,59,0,,,59,0,,,1,11905,POINT (884055.9812787694 993532.4173660398),0.0,9,9,648,False
NGA,NG,3789.0,36613.0,36613.0,abaji,13825.0,6.9450688,8.4746755,1,,,2014.0,,,48,3,,,48,0,,,48,0,,,1,10921,POINT (773121.5223402515 946855.3808959165),548.9386729998514,10,10,5606,True
NGA,NG,3785.0,36551.0,36551.0,abarigwe,14342.0,8.016667,6.5,1,,,2010.0,,,60,2,,,60,2,,,60,0,,,1,10778,POINT (892411.2882992401 725133.7851300311),9208.43376967887,11,11,5607,True
NGA,NG,3785.0,36551.0,36551.0,abarigwe isieke p/s,55911.0,8.0274274,6.3850252,2,,,2011.0,,,60,2,,,60,2,,,60,0,,,1,10779,POINT (893609.130547972 712253.5069743186),0.0,12,12,2097,False
NGA,NG,3811.0,37103.0,37103.0,abarma,14555.0,7.416807333,12.18992,4,,,2009.0,,,60,4,,,60,5,,,60,0,,,1,13084,POINT (825635.2156213775 1367330.183933712),6897.196321484757,13,13,5609,True
NGA,NG,3811.0,37103.0,37103.0,abarma model pri sch,55997.0,6.62606,12.18992,3,,,2011.0,,,60,4,,,60,5,,,60,0,,,1,13081,POINT (737609.6251656782 1367330.183933712),6211.922935756704,14,14,5610,True
NGA,NG,3794.0,36722.0,36722.0,abasawa,14514.0,8.6621209,11.9935609,3,,,2013.0,,,50,16,,,50,0,,,50,0,,,1,11348,POINT (964262.8877777726 1344975.606148079),2917.19016812334,15,15,5611,True
NGA,NG,3804.0,36949.0,36949.0,abata egba,14658.0,3.8677076,7.0159061,2,,,2014.0,,,50,0,,,50,32,,,50,0,,,1,12496,POINT (430551.2405692743 782966.200908626),11764.003082745032,16,16,5612,True
NGA,NG,3778.0,36415.0,36415.0,abatete,14640.0,6.9262805,6.1239333,1,,,2011.0,,,53,0,,,53,0,,,53,0,,,1,10510,POINT (771030.0183513802 683014.8301204101),477.10549717486805,17,17,5613,True
NGA,NG,3779.0,36438.0,36438.0,abatiyo,15025.0,10.44286966,11.60330057,3,,,2014.0,,,50,12,,,50,5,,,50,0,,,1,10613,POINT (1162494.932971726 1300594.289065845),9727.187154191553,18,18,5614,True
NGA,NG,3806.0,37005.0,37005.0,abattior,56122.0,8.916667,9.916667,3,,,0.0,,,560,113,,,560,98,,,560,78,,,3,12617,POINT (992598.8300131863 1109471.485765272),1427.3484123095468,19,19,5615,True
NGA,NG,3779.0,36435.0,36435.0,abba korawa,14519.0,10.1993,11.3882479,1,,,2014.0,,,50,6,,,50,0,,,50,0,,,1,10598,POINT (1135380.882447835 1276164.647002895),15903.99558226389,20,20,5616,True
NGA,NG,3779.0,36427.0,36427.0,abbas,13930.0,10.7080828,10.156884,1,,,2014.0,,,50,11,,,50,1,,,50,0,,,1,10561,POINT (1192018.324668211 1136627.940543167),24320.81361660366,21,21,5617,True
NGA,NG,3808.0,37060.0,37060.0,abdul baki model pri sch,56426.0,5.5464201,12.5944,3,,,2011.0,,,60,9,,,60,0,,,60,0,,,1,12921,POINT (617424.6612575775 1413430.863767165),96.95233220928772,22,22,5618,True
NGA,NG,3795.0,36767.0,36767.0,abdulawa,14961.0,7.75376,13.1954564,1,,,2013.0,,,50,3,,,50,0,,,50,0,,,1,11575,POINT (863144.6149332528 1482071.547799007),6829.698487890714,23,23,5619,True
NGA,NG,3808.0,37056.0,37056.0,abdullahi fodio road,15758.0,5.2176562,13.0708301,1,,,2011.0,,,59,2,,,59,1,,,59,1,,,1,12879,POINT (580826.8313183668 1467825.601451707),1041.5688230231667,24,24,5620,True
NGA,NG,3808.0,37044.0,37044.0,abdulrahman model pri sch,55962.0,5.2475518,13.0058731,2,,,2011.0,,,61,6,,,61,0,,,61,0,,,1,12765,POINT (584154.7942873262 1460403.267698505),0.0,25,25,2,False
NGA,NG,3797.0,36823.0,36823.0,abejukolo,15525.0,7.5084806,7.8648896,1,,,2014.0,,,52,3,,,52,0,,,52,0,,,1,11859,POINT (835840.2370231731 878278.021413693),17021.063409952763,26,26,5622,True
NGA,NG,3802.0,36900.0,36900.0,abeokuta,55750.0,3.3657283,7.1376758,1,,,1998.0,,,1060,154,,,1060,640,,,1060,232,,,3,12243,POINT (374671.1605045103 796625.6028953806),0.0,27,27,28,False
NGA,NG,3802.0,36900.0,36900.0,abeokuta,55749.0,3.3657283,7.1376758,1,,,0.0,,,180,22,,,180,42,,,180,5,,,3,12244,POINT (374671.1605045103 796625.6028953806),0.0,28,28,27,False
NGA,NG,3802.0,36901.0,36901.0,abeokuta,,3.349,7.16,3,,,1998.0,6.0,13.0,1060,154,,,1060,640,,,1060,232,,,3,30648,POINT (372808.9746666732 799130.1916052919),1826.7583760511511,29,29,5625,True
