iso3,iso2,admin1_id,admin2_id,iu_id,location,site_id,longitude,latitude,georeliability,location_type,survey_type,year,age_start,age_end,hk_examined,hk_positive,hk_perc_highinfection,hk_perc_moderateinfection,asc_examined,asc_positive,asc_perc_highinfection,asc_perc_moderateinfection,tt_examined,tt_positive,tt_perc_highinfection,tt_perc_moderateinfection,quality,sn,geometry,shortest,id,src,dst,self
SSD,SS,4572.0,44324.0,44324.0,ombasi,57104.0,30.687201,4.0927,3,,,2010,,,69,49,,,69,0,,,69,0,,,1,13685,POINT (3416083.589190836 455985.2148988767),1116.8075661975909,302,302,1132,True
SSD,SS,4575.0,44355.0,44355.0,pagarau,16420.0,30.41335,6.739651667,3,,,2016,,,52,10,,,52,6,,,52,0,,,1,13747,POINT (3385598.635317607 751990.7638654108),11031.052005737525,303,303,1133,True
SSD,SS,4575.0,44350.0,44350.0,pagor,16319.0,29.30740333,7.156803333,3,,,2016,,,50,0,,,50,0,,,50,0,,,1,13718,POINT (3262485.21516869 798771.5447665601),22556.2916250429,304,304,1134,True
SSD,SS,4573.0,44331.0,44331.0,pajok,109438.0,32.4750292,3.8731407,1,,,2016,10.0,0.0,49,0,,,49,1,,,49,2,,,1,1673,POINT (3615103.714040691 431484.7969167439),34736.88459007495,305,305,1135,True
SSD,SS,4578.0,44379.0,44379.0,paloch,,32.5433333,10.4655556,3,school,mapping,2018,10.0,14.0,47,0,0.0,0.0,47,0,0.0,0.0,47,0,0.0,0.0,1,36734,POINT (3622707.291671784 1171553.19281081),23874.041060220134,306,306,1136,True
SSD,SS,4578.0,44373.0,44373.0,pamach,,33.752167,8.92645,3,school,mapping,2018,5.0,14.0,30,0,0.0,0.0,30,0,0.0,0.0,30,0,0.0,0.0,1,36716,POINT (3757274.043609532 997732.2957012804),1018.3742496826482,307,307,1137,True
SSD,SS,4576.0,44359.0,44359.0,pamat,56946.0,27.0007,9.2131796,3,,,2009,,,58,0,,,58,0,,,58,0,,,1,13794,POINT (3005704.175061941 1030055.055487099),2917.279364633363,308,308,1138,True
SSD,SS,4576.0,44358.0,44358.0,panamei,56928.0,27.6842,8.9826002,3,,,2009,,,73,0,,,73,0,,,73,0,,,1,13761,POINT (3081791.047019144 1004060.028848584),2925.09949129311,309,309,1139,True
SSD,SS,4575.0,44352.0,44352.0,panawac,16372.0,29.81424,6.67682,3,,,2016,,,52,2,,,52,9,,,52,0,,,1,13732,POINT (3318906.015188449 744948.1597368708),9223.01248546123,310,310,1140,True
SSD,SS,4577.0,44369.0,44369.0,pancuoy,57084.0,29.5513,9.5365105,3,,,2010,,,68,0,,,68,0,,,68,0,,,1,13875,POINT (3289635.668279266 1066535.376457638),3.454111295985058,311,311,1141,True
SSD,SS,4576.0,44359.0,44359.0,pandit,56947.0,27.1707,9.1305799,3,,,2009,,,63,0,,,63,0,,,63,0,,,1,13792,POINT (3024628.488496798 1020741.014500341),4112.49326531909,312,312,1142,True
SSD,SS,4575.0,44356.0,44356.0,pane kar,16424.0,30.488105,6.586266667,3,,,2016,,,39,5,,,39,2,,,39,0,,,1,13752,POINT (3393920.323851858 734799.9092275227),3130.644898724367,313,313,1143,True
SSD,SS,4579.0,44389.0,44389.0,pangook,57101.0,28.4944,9.2338305,3,,,2010,,,57,0,,,57,0,,,57,0,,,1,13925,POINT (3171982.098459854 1032384.015242896),16609.08076761521,314,314,1144,True
SSD,SS,4576.0,44360.0,44360.0,pankar,56956.0,27.8487,8.8234501,3,,,2009,,,67,6,,,67,0,,,67,0,,,1,13808,POINT (3100103.103254638 986127.4577108211),6386.6855998448755,315,315,1145,True
SSD,SS,4576.0,44360.0,44360.0,panthau,56957.0,27.749599,8.711030000000001,3,,,2009,,,51,6,,,51,0,,,51,0,,,1,13805,POINT (3089071.230397533 973464.9547420668),7569.224229341652,316,316,1146,True
SSD,SS,4577.0,44370.0,44370.0,pantheap,57110.0,29.9842,9.91819,3,,,2010,,,63,0,,,63,0,,,63,0,,,1,13887,POINT (3337825.875843673 1109643.59721417),834.7365447610558,317,317,1147,True
SSD,SS,4572.0,44322.0,44322.0,panyana,57071.0,30.6791,3.65658,3,,,2010,,,68,44,,,68,0,,,68,3,,,1,13671,POINT (3415181.789995919 407325.2174464566),10650.530895208838,318,318,1148,True
SSD,SS,4576.0,44361.0,44361.0,panyieth,56976.0,27.187901,9.0664701,3,,,2009,,,64,0,,,64,0,,,64,0,,,1,13817,POINT (3026543.295057933 1013513.40515542),1.1723700540605932,319,319,1149,True
SSD,SS,4572.0,44322.0,44322.0,panyume,57072.0,30.9519,3.7823999,3,,,2010,,,65,39,,,65,0,,,65,1,,,1,13673,POINT (3445549.747084324 421360.9923142611),22816.92973924277,320,320,1150,True
SSD,SS,4579.0,44387.0,44387.0,papol pri,16388.0,28.57006167,7.707313333,3,,,2016,,,46,0,,,46,0,,,46,0,,,1,13908,POINT (3180404.717036823 860573.4830004741),18019.83323948549,321,321,1151,True
SSD,SS,4576.0,44358.0,44358.0,paraick,56929.0,27.625401,8.9612904,3,,,2009,,,72,1,,,72,0,,,72,0,,,1,13779,POINT (3075245.572279991 1001658.448987049),2580.054193005582,322,322,1152,True
SSD,SS,4577.0,44365.0,44365.0,parbong,57045.0,30.146099,8.4100704,3,,,2010,,,53,0,,,53,0,,,53,0,,,1,13841,POINT (3355848.390083614 939584.7897347308),3000.321049415936,323,323,1153,True
SSD,SS,4574.0,44335.0,44335.0,pariak,109403.0,31.6610713,5.9716487,3,,,2016,10.0,0.0,52,0,,,52,0,,,52,0,,,1,1660,POINT (3524494.335085528 665967.7027364165),18264.142021572185,324,324,1154,True
SSD,SS,4573.0,44328.0,44328.0,paringa pri,16334.0,33.56364167,4.848245,3,,,2016,,,42,0,,,42,0,,,42,0,,,1,13690,POINT (3736287.499872298 540349.3829755564),7393.334680434188,325,325,1155,True
SSD,SS,4577.0,44365.0,44365.0,patham,57046.0,30.2013,8.2653904,3,,,2010,,,63,0,,,63,0,,,63,0,,,1,13844,POINT (3361993.337294893 923307.0338163385),5291.930763837154,326,326,1156,True
SSD,SS,4577.0,44367.0,44367.0,patit,57063.0,29.4806,9.1392899,3,,,2010,,,72,0,,,72,0,,,72,0,,,1,13867,POINT (3281765.38028018 1021723.062393317),11645.23424182538,327,327,1157,True
SSD,SS,4579.0,44386.0,44386.0,paweng pri,16382.0,29.43146167,8.075913333,3,,,2016,,,50,0,,,50,0,,,50,0,,,1,13904,POINT (3276295.326406149 901998.2309161939),11439.956093027884,328,328,1158,True
SSD,SS,4572.0,44320.0,44320.0,paying,57023.0,31.601601,3.78669,3,,,2010,,,71,17,,,71,0,,,71,0,,,1,13665,POINT (3517874.131572205 421839.6077743421),4145.990403775124,329,329,1159,True
SSD,SS,4574.0,44344.0,44344.0,pecp primary,,34.0988889,7.1786111,3,school,mapping,2018,10.0,14.0,50,0,0.0,0.0,50,0,0.0,0.0,50,0,0.0,0.0,1,36699,POINT (3795870.948964409 801218.2952052245),4570.0925834294385,330,330,1160,True
SSD,SS,4576.0,44358.0,44358.0,peth,56930.0,27.7939,8.9645004,3,,,2009,,,63,2,,,63,0,,,63,0,,,1,13771,POINT (3094002.795159166 1002020.201756426),4799.000852947416,331,331,1161,True
SSD,SS,4577.0,44367.0,44367.0,pibor,57064.0,29.1299,9.1479101,3,,,2010,,,64,0,,,64,0,,,64,0,,,1,13865,POINT (3242725.63485898 1022695.009031104),3102.731366037701,332,332,1162,True
SSD,SS,4574.0,44343.0,44343.0,pibor boys primary school,,33.1299904,6.8029632,3,school,mapping,2018,10.0,15.0,50,0,0.0,0.0,50,0,0.0,0.0,50,0,0.0,0.0,1,36697,POINT (3688013.661314041 759088.0779003778),140.54641247233607,333,333,1163,True
SSD,SS,4574.0,44343.0,44343.0,pibor girls primary school,,33.1306978,6.8019248,3,school,mapping,2018,10.0,14.0,49,0,0.0,0.0,49,0,0.0,0.0,49,0,0.0,0.0,1,36698,POINT (3688092.408721829 758971.6642421348),140.54641247233607,334,334,1164,True
SSD,SS,4578.0,44375.0,44375.0,piekaji primary school,,33.7711791,10.0135071,3,school,mapping,2018,10.0,14.0,50,0,0.0,0.0,50,0,0.0,0.0,50,0,0.0,0.0,1,36720,POINT (3759390.460900442 1120416.805607535),7083.015191207211,335,335,1165,True
SSD,SS,4579.0,44388.0,44388.0,piok kor,16391.0,28.72526667,7.661738333,3,,,2016,,,51,0,,,51,0,,,51,0,,,1,13916,POINT (3197682.058605393 855454.1218780447),6870.286707267893,336,336,1166,True
SSD,SS,4574.0,44344.0,44344.0,pochalla primary school,,34.133968,7.15745,3,school,mapping,2018,10.0,14.0,42,0,0.0,0.0,42,0,0.0,0.0,42,0,0.0,0.0,1,36700,POINT (3799775.936513895 798844.0967174246),4570.0925834294385,337,337,1167,True
SSD,SS,4572.0,44320.0,44320.0,pomojjo,57024.0,31.6591,3.7750299,3,,,2010,,,73,18,,,73,0,,,73,0,,,1,13662,POINT (3524274.890973327 420538.7801937297),5843.7928554240725,338,338,1168,True
SSD,SS,4577.0,44367.0,44367.0,pub,57065.0,29.0695,9.2063599,3,,,2010,,,55,0,,,55,0,,,55,0,,,1,13861,POINT (3236001.937615066 1029285.975739543),9415.356965063773,339,339,1169,True
SSD,SS,4581.0,44402.0,44402.0,raga east primary school,,25.678432,8.4722333,3,school,mapping,2018,9.0,15.0,49,0,0.0,0.0,49,0,0.0,0.0,49,0,0.0,0.0,1,36758,POINT (2858509.974609701 946580.5160766725),1125.5015002078849,340,340,1170,True
SSD,SS,4575.0,44351.0,44351.0,raik dor,16368.0,29.67965333,6.801328333,3,,,2016,,,50,0,,,50,3,,,50,0,,,1,13726,POINT (3303923.895616487 758904.7952250617),2506.80609676868,341,341,1171,True
SSD,SS,4577.0,44366.0,44366.0,reang,57054.0,30.0527,8.2761202,3,,,2010,,,48,0,,,48,0,,,48,0,,,1,13855,POINT (3345451.260963013 924514.0231740803),0.0,342,342,292,False
SSD,SS,4572.0,44319.0,44319.0,rejaf east,57012.0,31.571871,4.752233,1,,,2010,,,58,14,,,58,0,,,58,1,,,1,13636,POINT (3514564.603110921 529623.7547255853),2668.2321300002823,343,343,1173,True
SSD,SS,4578.0,44381.0,44381.0,remala,,32.7819444,11.0783333,3,school,mapping,2018,9.0,14.0,50,0,0.0,0.0,50,0,0.0,0.0,50,0,0.0,0.0,1,36739,POINT (3649269.357821406 1240991.218321309),30067.96893506802,344,344,1174,True
SSD,SS,4580.0,44399.0,44399.0,renzi,,29.002899,5.597483,3,school,mapping,2018,9.0,14.0,49,0,0.0,0.0,49,0,0.0,0.0,49,0,0.0,0.0,1,36786,POINT (3228587.948208744 624102.5100488163),54736.55383956017,345,345,1175,True
SSD,SS,4575.0,44352.0,44352.0,rier,57074.0,30.1017,6.7832599,3,,,2010,,,67,0,,,67,0,,,67,0,,,1,13728,POINT (3350905.916011883 756879.2097290126),5054.409217274394,346,346,1176,True
SSD,SS,4573.0,44328.0,44328.0,riwato pri,16335.0,33.50603,4.88117,3,,,2016,,,32,0,,,32,0,,,32,0,,,1,13689,POINT (3729874.198104148 544027.828044815),1347.2321379002483,347,347,1177,True
SSD,SS,4581.0,44401.0,44401.0,roc roc dong,,28.12967,7.81555,3,school,mapping,2018,8.0,15.0,44,0,0.0,0.0,44,0,0.0,0.0,44,0,0.0,0.0,1,36753,POINT (3131380.540582824 872733.7359296394),11063.009226056065,348,348,1178,True
SSD,SS,4572.0,44319.0,44319.0,rokon,57013.0,30.941299,5.13236,3,,,2010,,,49,15,,,49,0,,,49,0,,,1,13637,POINT (3444369.649162425 572097.295519475),1.1176760146627203,349,349,1179,True
SSD,SS,4572.0,44321.0,44321.0,roronyo,57035.0,30.7136192,4.2406955,1,,,2010,,,72,58,,,72,0,,,72,1,,,1,13667,POINT (3419024.449762511 472503.6635139175),16721.92351912609,350,350,1180,True
SSD,SS,4576.0,44358.0,44358.0,rum aihol,56931.0,27.5117,9.0355997,3,,,2009,,,72,0,,,72,0,,,72,0,,,1,13770,POINT (3062588.434857305 1010033.599479976),7258.172258038726,351,351,1181,True
SSD,SS,4579.0,44386.0,44386.0,rumabuth pri,16383.0,29.28067333,7.962783333,3,,,2016,,,50,0,,,50,0,,,50,0,,,1,13902,POINT (3259509.645179786 889280.2862003772),14270.415191299408,352,352,1182,True
SSD,SS,4576.0,44358.0,44358.0,rumbol,56932.0,27.675301,9.00702,3,,,2009,,,60,0,,,60,0,,,60,0,,,1,13762,POINT (3080800.414870575 1006812.274291888),2925.09949129311,353,353,1183,True
SSD,SS,4576.0,44360.0,44360.0,rup,56958.0,27.672501,8.7588196,3,,,2009,,,64,6,,,64,0,,,64,0,,,1,13803,POINT (3080488.720296354 978847.2959155863),7468.392667342274,354,354,1184,True
SSD,SS,4580.0,44397.0,44397.0,sakure,,28.282551,4.509717,3,school,mapping,2018,9.0,14.0,50,0,0.0,0.0,50,0,0.0,0.0,50,0,0.0,0.0,1,36782,POINT (3148399.17565479 502538.5536815735),6715.363398239452,355,355,1185,True
SSD,SS,4580.0,44391.0,44391.0,sanango primary school,,29.052767,4.799333,3,school,mapping,2018,9.0,14.0,50,4,0.0,0.0,50,1,0.0,0.0,50,0,0.0,0.0,1,36765,POINT (3234139.228575622 534885.1697984365),8937.791818764352,356,356,1186,True
SSD,SS,4572.0,44320.0,44320.0,seregoro,57025.0,31.6714,3.85939,3,,,2010,,,70,8,,,70,0,,,70,0,,,1,13663,POINT (3525644.120710084 429950.5843563897),3638.374755511644,357,357,1187,True
SSD,SS,4578.0,44377.0,44377.0,shaaba alp school,,31.6566716,9.535817,3,school,mapping,2018,11.0,14.0,48,0,0.0,0.0,48,0,0.0,0.0,48,0,0.0,0.0,1,36723,POINT (3524004.562721885 1066457.094632304),133.0541473584171,358,358,1188,True
SSD,SS,4572.0,44319.0,44319.0,sindiro,57014.0,31.597401,4.47084,3,,,2010,,,57,11,,,57,0,,,57,0,,,1,13655,POINT (3517406.589710874 498197.4613427853),19896.777872875056,359,359,1189,True
SSD,SS,4573.0,44329.0,44329.0,singata p.s,16341.0,33.59190333,4.763498333,3,,,2016,,,50,0,,,50,0,,,50,0,,,1,13695,POINT (3739433.573472471 530882.1421063647),853.4880670666539,360,360,1190,True
SSD,SS,4572.0,44320.0,44320.0,sokare,57026.0,31.4305,3.7957101,3,,,2010,,,62,27,,,62,0,,,62,0,,,1,13657,POINT (3498827.255377985 422845.9228986812),3394.54792991599,361,361,1191,True
SSD,SS,4580.0,44399.0,44399.0,st mary,,27.4744,5.6195,3,school,mapping,2018,10.0,14.0,43,0,0.0,0.0,43,0,0.0,0.0,43,0,0.0,0.0,1,36787,POINT (3058436.217850715 626565.2204679953),6782.320799380736,362,362,1192,True
SSD,SS,4573.0,44332.0,44332.0,st theresa,16395.0,32.5841752,4.3962704,1,,,2016,,,52,0,,,52,0,,,52,0,,,1,13704,POINT (3627253.791182813 489871.4966557931),2182.550063955631,363,363,1193,True
SSD,SS,4578.0,44377.0,44377.0,st. luawga primary,,31.6575,9.5366667,3,school,mapping,2018,10.0,14.0,48,0,0.0,0.0,48,0,0.0,0.0,48,0,0.0,0.0,1,36724,POINT (3524096.779788058 1066553.008233194),133.0541473584171,364,364,1194,True
SSD,SS,4573.0,44328.0,44328.0,st.marys magdalene,16336.0,33.49841833,4.871795,3,,,2016,,,52,0,,,52,0,,,52,0,,,1,13688,POINT (3729026.870875662 542980.4164727686),1347.2321379002483,365,365,1195,True
SSD,SS,4580.0,44391.0,44391.0,st.paul primary school,,29.2547222,4.8494444,3,school,mapping,2018,10.0,14.0,50,14,0.0,0.0,50,0,0.0,0.0,50,0,0.0,0.0,1,36766,POINT (3256620.778602676 540483.3791233592),14638.691574990844,366,366,1196,True
SSD,SS,4580.0,44391.0,44391.0,st.peter primary school,,29.1710777,4.7185277,3,school,mapping,2018,8.0,14.0,50,4,0.0,0.0,50,0,0.0,0.0,50,1,0.0,0.0,1,36767,POINT (3247309.515455018 525858.8466987025),10008.806202544774,367,367,1197,True
SSD,SS,4572.0,44319.0,44319.0,sure,57015.0,31.179501,4.8775601,3,,,2010,,,62,35,,,62,0,,,62,0,,,1,13644,POINT (3470886.174508364 543624.5142032688),26409.075464401205,368,368,1198,True
SSD,SS,4572.0,44323.0,44323.0,terekeka town,57094.0,31.73609,5.441253,1,,,2010,,,65,10,,,65,0,,,65,22,,,1,13678,POINT (3532845.378569501 606630.0537025306),8095.9417176976,369,369,1199,True
SSD,SS,4576.0,44360.0,44360.0,thieralieth,56959.0,27.8773,8.774299599999999,3,,,2009,,,61,14,,,61,0,,,61,0,,,1,13800,POINT (3103286.840691326 980590.891185844),6386.6855998448755,370,370,1200,True
SSD,SS,4577.0,44365.0,44365.0,thorbokui,57047.0,30.153099,8.1307297,3,,,2010,,,58,0,,,58,0,,,58,0,,,1,13849,POINT (3356627.626519167 908161.9024737246),12831.410615264676,371,371,1201,True
SSD,SS,4579.0,44384.0,44384.0,thou buotb,56979.0,29.035101,9.01824,3,,,2010,,,64,0,,,64,0,,,64,0,,,1,13894,POINT (3232172.658451268 1008076.892164186),11.293820099323057,372,372,1202,True
SSD,SS,4578.0,44375.0,44375.0,thouyeji primary school,,33.7116667,9.9827778,3,school,mapping,2018,10.0,14.0,50,0,0.0,0.0,50,0,0.0,0.0,50,0,0.0,0.0,1,36721,POINT (3752765.570836558 1116943.284498156),2886.8297470220054,373,373,1203,True
SSD,SS,4574.0,44344.0,44344.0,tierlul primary school,,34.168116,7.0953667,3,school,mapping,2018,10.0,14.0,32,0,0.0,0.0,32,0,0.0,0.0,32,0,0.0,0.0,1,36701,POINT (3803577.274485503 791879.2103243939),1191.1576521840243,374,374,1204,True
SSD,SS,4579.0,44389.0,44389.0,tiitchok,16404.0,28.28902667,8.944413333,3,,,2016,,,54,0,,,54,0,,,54,0,,,1,13920,POINT (3149120.043941735 999756.5309025215),19595.392998706575,375,375,1205,True
SSD,SS,4581.0,44403.0,44403.0,tirga,,27.6694444,7.679444399999999,3,school,mapping,2018,11.0,15.0,49,0,0.0,0.0,49,0,0.0,0.0,49,0,0.0,0.0,1,36762,POINT (3080148.461140795 857442.9485856401),33600.34902882109,376,376,1206,True
SSD,SS,4576.0,44359.0,44359.0,tit chok,56948.0,26.8445,9.1372995,3,,,2009,,,61,0,,,61,0,,,61,0,,,1,13797,POINT (2988316.070600032 1021498.643729847),3123.911071289828,377,377,1207,True
SSD,SS,4575.0,44352.0,44352.0,tit.alal,16373.0,30.06675667,6.75447,3,,,2016,,,50,1,,,50,5,,,50,1,,,1,13729,POINT (3347016.042309661 753651.8369404383),5054.409217274394,378,378,1208,True
