iso3,iso2,admin1_id,admin2_id,iu_id,location,site_id,longitude,latitude,georeliability,location_type,survey_type,year,age_start,age_end,hk_examined,hk_positive,hk_perc_highinfection,hk_perc_moderateinfection,asc_examined,asc_positive,asc_perc_highinfection,asc_perc_moderateinfection,tt_examined,tt_positive,tt_perc_highinfection,tt_perc_moderateinfection,quality,sn,geometry,shortest,id,src,dst
MUS,MU,3341,32098,32098,antoinette prudence gs,13553,63.44693833,-19.71369333,3,,,2015,,,50,0,,,50,2,,,50,16,,,1,9635,POINT (7062880.867287831 -2239144.636754614),1490.261046976406,0,0,0
MUS,MU,3341,32098,32098,araucaria community gs,13554,63.44284667,-19.70169333,3,,,2015,,,22,0,,,22,0,,,22,3,,,1,9634,POINT (7062425.385780132 -2237725.688346715),1490.261046976406,1,1,1
MUS,MU,3337,32094,32094,arsenal govt school,13546,57.5406263,-20.1010109,1,,,2015,,,20,0,,,20,8,,,20,0,,,1,9614,POINT (6405393.219642045 -2285000.901741615),3883.598041015494,2,2,2
MUS,MU,3334,32091,32091,b rosunee gs,13515,57.717659,-20.200199,1,,,2015,,,36,0,,,36,0,,,36,0,,,1,9599,POINT (6425100.409659804 -2296762.388685138),1151.261297217618,3,3,3
MUS,MU,3339,32096,32096,bambous a government school,13537,57.49889,-20.1887446,1,,,2015,,,18,0,,,18,2,,,18,2,,,1,9627,POINT (6400747.15597845 -2295403.771530725),1630.9863874083385,4,4,4
MUS,MU,3339,32096,32096,bambous b government school,13538,57.49889,-20.1608912,1,,,2015,,,32,0,,,32,0,,,32,1,,,1,9631,POINT (6400747.15597845 -2292100.470119214),259.61931642889977,5,5,5
MUS,MU,3335,32092,32092,beau vallon g.s,13524,57.70472833,-20.41732167,3,,,2015,,,48,0,,,48,1,,,48,1,,,1,9605,POINT (6423660.974059789 -2322534.492361271),5459.983296935362,6,6,6
MUS,MU,3339,32096,32096,briquetterie govt s chool,13539,57.5226713,-20.1436198,1,,,2015,,,25,0,,,25,0,,,25,3,,,1,9630,POINT (6403394.478184853 -2290052.447606123),690.9014763863255,7,7,7
MUS,MU,3338,32095,32095,candos gs (zep),13529,57.4782836,-20.2763888,1,,,2015,,,16,0,,,16,0,,,16,0,,,1,9621,POINT (6398453.262023368 -2305801.878986954),2752.188004278809,8,8,8
MUS,MU,3334,32091,32091,caroline gs,13516,57.75471,-20.24806167,3,,,2015,,,16,0,,,16,0,,,16,0,,,1,9596,POINT (6429224.908113185 -2302440.507035935),1181.8405795495848,9,9,9
MUS,MU,3338,32095,32095,chooroommooney gs,13530,57.4853561,-20.3054872,1,,,2015,,,33,0,,,33,1,,,33,2,,,1,9623,POINT (6399240.569122002 -2309255.41120615),0.0,10,10,34
MUS,MU,3339,32096,32096,emmanuel anquetil government school,13540,57.5117192,-20.1447708,1,,,2015,,,30,0,,,30,8,,,30,7,,,1,9624,POINT (6402175.295989734 -2290188.924801615),577.6785645103855,11,11,11
MUS,MU,3337,32094,32094,h ramnarain govt school,13547,57.52713667,-20.13122167,3,,,2015,,,49,0,,,49,19,,,49,11,,,1,9609,POINT (6403891.560899455 -2288582.431409924),1551.7856946895465,12,12,12
MUS,MU,3339,32096,32096,jules koenig government school,13541,57.4842386,-20.1887446,1,,,2015,,,50,0,,,50,0,,,50,1,,,1,9626,POINT (6399116.169591041 -2295403.771530725),1630.9863874083385,13,13,13
MUS,MU,3341,32098,32098,mangues gs,13555,63.39713833,-19.71862333,3,,,2015,,,18,0,,,18,1,,,18,3,,,1,9638,POINT (7057337.156646325 -2239727.618916527),2132.1817345938116,14,14,14
MUS,MU,3339,32096,32096,marcel carbon government school,13542,57.5314702,-20.1555389,1,,,2015,,,20,0,,,20,1,,,20,4,,,1,9628,POINT (6404373.967252393 -2291465.776386021),1561.6379733265164,15,15,15
MUS,MU,3337,32094,32094,marie reine r c a,13548,57.68445833,-20.06284167,4,,,2015,,,30,0,,,30,5,,,30,2,,,1,9615,POINT (6421404.527981408 -2280476.873277875),13024.180589529498,16,16,16
MUS,MU,3337,32094,32094,mohabeer foogooa government school,13549,57.57164833,-20.15064833,3,,,2015,,,55,0,,,55,8,,,55,1,,,1,9612,POINT (6408846.576225018 -2290885.855176012),4510.048739406474,17,17,17
MUS,MU,3339,32096,32096,nicolay government school,13543,57.5168333,-20.1455976,1,,,2015,,,26,0,,,26,0,,,26,2,,,1,9625,POINT (6402744.594997601 -2290286.96134346),577.6785645103855,18,18,18
MUS,MU,3338,32095,32095,nuckcheddy,13531,57.46161833,-20.25444667,3,,,2015,,,6,0,,,6,1,,,6,0,,,1,9622,POINT (6396598.092653035 -2303198.114425807),624.5314823423882,19,19,19
MUS,MU,3334,32091,32091,osman perrun gs,13517,57.65276333,-20.24621167,3,,,2015,,,31,0,,,31,0,,,31,0,,,1,9600,POINT (6417876.256720715 -2302221.002491849),1419.2222152289683,20,20,20
MUS,MU,3341,32098,32098,oyster bay gs,13556,63.40713833,-19.69359,3,,,2015,,,24,0,,,24,0,,,24,1,,,1,9636,POINT (7058450.35155426 -2236767.56460937),2918.969989197724,21,21,21
MUS,MU,3337,32094,32094,pamplemousses government school,13550,57.5773913,-20.1071452,1,,,2015,,,46,0,,,46,5,,,46,1,,,1,9610,POINT (6409485.88072106 -2285728.075760361),0.0,22,22,30
MUS,MU,3334,32091,32091,pere dorbec rca,13518,57.7496879,-20.2568371,1,,,2015,,,27,0,,,27,0,,,27,0,,,1,9602,POINT (6428665.850498471 -2303481.757120641),791.8758139174105,23,23,23
MUS,MU,3338,32095,32095,phoenix govt school,13532,57.501713,-20.2837929,1,,,2015,,,13,0,,,13,1,,,13,0,,,1,9620,POINT (6401061.41090096 -2306680.570197341),2440.1980533998444,24,24,24
MUS,MU,3337,32094,32094,pointes aux piments govt school,13551,57.526495,-20.05737833,3,,,2015,,,29,0,,,29,13,,,29,6,,,1,9611,POINT (6403820.130521798 -2279829.4180698),5405.446581743423,25,25,25
MUS,MU,3341,32098,32098,port mathurin gs,13557,63.4286929,-19.6795306,1,,,2015,,,26,0,,,26,0,,,26,3,,,1,9637,POINT (7060849.795310927 -2235105.32050683),2918.969989197724,26,26,26
MUS,MU,3341,32098,32098,port sud est gs,13558,63.4493361,-19.740393,1,,,2015,,,28,0,,,28,0,,,28,1,,,1,9640,POINT (7063147.785823271 -2242302.140118789),3168.765216822008,27,27,27
MUS,MU,3334,32091,32091,poste de flacq gs,13519,57.7487911,-20.1674203,1,,,2015,,,42,0,,,42,0,,,42,0,,,1,9595,POINT (6428566.019179128 -2292874.742229111),1040.8884459289357,28,28,28
MUS,MU,3334,32091,32091,poste de flacq rca,13520,57.7406021,-20.1631835,1,,,2015,,,9,0,,,9,0,,,9,0,,,1,9603,POINT (6427654.423869022 -2292372.30541969),1040.8884459289357,29,29,29
MUS,MU,3337,32094,32094,poudre d'or village govt school,13552,57.5773913,-20.1071452,1,,,2015,,,20,0,,,20,7,,,20,1,,,1,9613,POINT (6409485.88072106 -2285728.075760361),0.0,30,30,22
MUS,MU,3334,32091,32091,rajcoomar gajadhur gs,13521,57.7249444,-20.1933101,1,,,2015,,,50,0,,,50,0,,,50,0,,,1,9601,POINT (6425911.416678028 -2295945.277804742),1151.261297217618,31,31,31
MUS,MU,3334,32091,32091,ramnarain roy gs,13522,57.7467665,-20.2629218,1,,,2015,,,25,0,,,25,2,,,25,0,,,1,9598,POINT (6428340.641738068 -2304203.772748467),791.8758139174105,32,32,32
MUS,MU,3334,32091,32091,ramudeen gs,13523,57.64066167,-20.24244833,3,,,2015,,,17,0,,,17,0,,,17,0,,,1,9597,POINT (6416529.106091761 -2301774.48611017),1419.2222152289683,33,33,33
MUS,MU,3338,32095,32095,reunion gs,13533,57.4853561,-20.3054872,1,,,2015,,,50,0,,,50,0,,,50,0,,,1,9617,POINT (6399240.569122002 -2309255.41120615),0.0,34,34,10
MUS,MU,3342,32099,32099,riv. des anguilles govt school,13561,57.5619462,-20.4887799,1,,,2015,,,54,0,,,54,3,,,54,4,,,1,9641,POINT (6407766.540053808 -2331024.40044096),5498.075936237523,35,35,35
MUS,MU,3335,32092,32092,rose belle south g.s,13525,57.608892,-20.4066934,1,,,2015,,,23,0,,,23,0,,,23,0,,,1,9604,POINT (6412992.522604691 -2321272.091221604),518.7644410262695,36,36,36
MUS,MU,3335,32092,32092,seegoolam torul g.s,13526,57.6056039,-20.4035983,1,,,2015,,,26,0,,,26,5,,,26,6,,,1,9607,POINT (6412626.492987014 -2320904.478838439),518.7644410262695,37,37,37
MUS,MU,3338,32095,32095,shri shamboonath g.s,13534,57.5222384,-20.2910112,1,,,2015,,,37,0,,,37,0,,,37,0,,,1,9616,POINT (6403346.287977287 -2307537.251751883),2440.1980533998444,38,38,38
MUS,MU,3342,32099,32099,souillac rca,13562,57.522406,-20.5165016,1,,,2015,,,7,0,,,7,0,,,7,0,,,1,9642,POINT (6403364.945123944 -2334319.062953877),5498.075936237523,39,39,39
MUS,MU,3335,32092,32092,st patrice rca,13527,57.65830167,-20.43214667,3,,,2015,,,25,0,,,25,0,,,25,0,,,1,9608,POINT (6418492.781909355 -2324295.516920728),2710.020559126066,40,40,40
MUS,MU,3341,32098,32098,st. esprit rca,13559,63.3790128,-19.7244513,1,,,2015,,,50,0,,,50,1,,,50,7,,,1,9633,POINT (7055319.431876367 -2240416.810981218),2132.1817345938116,41,41,41
MUS,MU,3338,32095,32095,stanley,13535,57.4613117,-20.2491911,1,,,2015,,,44,0,,,44,0,,,44,0,,,1,9618,POINT (6396563.958757574 -2302574.516438625),624.5314823423882,42,42,42
MUS,MU,3338,32095,32095,ste therese rca,13536,57.5275714,-20.31967,1,,,2015,,,50,0,,,50,0,,,50,0,,,1,9619,POINT (6403939.954821688 -2310938.926476255),3453.090102005353,43,43,43
MUS,MU,3339,32096,32096,sunnee soorty government school,13544,57.5012222,-20.1608912,1,,,2015,,,19,0,,,19,0,,,19,0,,,1,9629,POINT (6401006.775294879 -2292100.470119214),259.61931642889977,44,44,44
MUS,MU,3335,32092,32092,trois boutiques gs,13528,57.6467382,-20.4522205,1,,,2015,,,25,0,,,25,0,,,25,0,,,1,9606,POINT (6417205.542317152 -2326680.307406945),2710.020559126066,45,45,45
MUS,MU,3339,32096,32096,vallee des pretres government school,13545,57.5352163,-20.1682295,1,,,2015,,,29,0,,,29,0,,,29,1,,,1,9632,POINT (6404790.981196854 -2292970.705796279),1561.6379733265164,46,46,46
