iso3,iso2,admin1_id,admin2_id,iu_id,location,site_id,longitude,latitude,georeliability,location_type,survey_type,year,age_start,age_end,hk_examined,hk_positive,hk_perc_highinfection,hk_perc_moderateinfection,asc_examined,asc_positive,asc_perc_highinfection,asc_perc_moderateinfection,tt_examined,tt_positive,tt_perc_highinfection,tt_perc_moderateinfection,quality,sn,geometry,shortest,id,src,dst,self
BEN,BJ,375,3262.0,3262,,,1.885303,6.396553,3,,mapping+lf-tas,2017,8.0,10.0,57.0,1.0,0.0,0.0,57.0,3.0,2.0,0.0,57.0,1.0,0.0,0.0,1,22309,POINT (209870.969951031 713544.8001226542),0.0,0,0,1,False
BEN,BJ,375,3262.0,3262,,,1.885303,6.396553,3,,mapping+lf-tas,2017,8.0,10.0,57.0,1.0,0.0,0.0,57.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,1,22311,POINT (209870.969951031 713544.8001226542),0.0,1,1,0,False
BEN,BJ,375,3262.0,3262,,,1.885303,6.396553,3,,mapping+lf-tas,2017,8.0,10.0,57.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,1,22310,POINT (209870.969951031 713544.8001226542),0.0,2,2,0,False
BEN,BJ,375,3266.0,3266,,,1.745019,6.723203,3,,mapping+lf-tas,2017,8.0,10.0,80.0,18.0,2.0,0.0,80.0,5.0,5.0,0.0,80.0,0.0,0.0,0.0,1,22305,POINT (194254.6265045875 750146.9966240554),0.0,3,3,4,False
BEN,BJ,375,3266.0,3266,,,1.745019,6.723203,3,,mapping+lf-tas,2017,8.0,10.0,80.0,3.0,0.0,0.0,80.0,3.0,0.0,0.0,80.0,2.0,0.0,0.0,1,22308,POINT (194254.6265045875 750146.9966240554),0.0,4,4,3,False
BEN,BJ,375,3266.0,3266,,,1.745019,6.723203,3,,mapping+lf-tas,2017,8.0,10.0,80.0,5.0,0.0,0.0,80.0,1.0,0.0,0.0,80.0,0.0,0.0,0.0,1,22307,POINT (194254.6265045875 750146.9966240554),0.0,5,5,3,False
BEN,BJ,375,3266.0,3266,,,1.745019,6.723203,3,,mapping+lf-tas,2017,8.0,10.0,80.0,1.0,0.0,0.0,80.0,1.0,0.0,0.0,80.0,0.0,0.0,0.0,1,22306,POINT (194254.6265045875 750146.9966240554),0.0,6,6,3,False
BEN,BJ,375,3266.0,3266,,,1.745019,6.723203,3,,mapping+lf-tas,2017,8.0,10.0,80.0,12.0,0.0,0.0,80.0,0.0,1.0,0.0,80.0,0.0,0.0,0.0,1,22304,POINT (194254.6265045875 750146.9966240554),0.0,7,7,3,False
BEN,BJ,373,3255.0,3255,,,1.684444,6.904556,3,,mapping+lf-tas,2017,8.0,10.0,133.0,42.0,0.0,0.0,133.0,0.0,0.0,0.0,133.0,0.0,0.0,0.0,1,22343,POINT (187511.4483497849 770478.7361205767),0.0,8,8,9,False
BEN,BJ,373,3255.0,3255,,,1.684444,6.904556,3,,mapping+lf-tas,2017,8.0,10.0,133.0,41.0,0.0,0.0,133.0,0.0,0.0,0.0,133.0,0.0,0.0,0.0,1,22344,POINT (187511.4483497849 770478.7361205767),0.0,9,9,8,False
