iso3,iso2,admin1_id,admin2_id,iu_id,location,site_id,longitude,latitude,georeliability,location_type,survey_type,year,age_start,age_end,hk_examined,hk_positive,hk_perc_highinfection,hk_perc_moderateinfection,asc_examined,asc_positive,asc_perc_highinfection,asc_perc_moderateinfection,tt_examined,tt_positive,tt_perc_highinfection,tt_perc_moderateinfection,quality,sn,geometry,shortest,id,src,dst,self
GIN,GN,2272.0,22608.0,22608.0,ep sambailo,12232.0,-13.367393,12.5733522,1,,,2013.0,,,50,4,,,50,2,,,50,0,,,1,5692,POINT (-1488051.38199357 1411030.164034513),22134.670845412496,26,26,156,True
GIN,GN,2272.0,22608.0,22608.0,ep tabadel,12233.0,-13.25,12.416667,1,,,2013.0,,,50,2,,,50,2,,,50,0,,,1,5693,POINT (-1474983.253010875 1393164.900019492),22134.670845412496,27,27,157,True
GIN,GN,2299.0,22635.0,22635.0,ep/gbily,,-8.850999999999999,7.851,3,,,1996.0,7.0,12.0,50,25,,,50,8,,,50,9,,,3,30306,POINT (-985288.8130112642 876717.1820551959),4163.399697084032,28,28,158,True
GIN,GN,2279.0,22615.0,22615.0,faranah,,-10.7492466,10.0451022,1,,,1995.0,5.0,18.0,100,43,,,100,1,,,100,2,,,3,30280,POINT (-1196600.657923327 1123988.536396504),55716.56411778116,29,29,159,True
GIN,GN,2283.0,22619.0,22619.0,frederic mayor,12221.0,-13.5784012,9.6411855,2,,,2013.0,,,50,0,,,50,2,,,50,2,,,1,19211,POINT (-1511540.707370775 1078352.854015727),0.0,30,30,38,False
GIN,GN,2283.0,22619.0,22619.0,gare,12222.0,-13.5953246,9.6227792,2,,,2013.0,,,50,2,,,50,2,,,50,1,,,1,5705,POINT (-1513424.611641266 1076274.576151003),1502.7334853625111,31,31,161,True
GIN,GN,2305.0,22641.0,22641.0,gbamou,12265.0,-9.0646159,7.473378,1,,,2013.0,,,50,8,,,50,1,,,50,0,,,1,5730,POINT (-1009068.426224611 834301.703836752),40744.77075610717,32,32,162,True
GIN,GN,2284.0,22620.0,22620.0,kankan,,-9.3118282,10.3827887,1,,,1995.0,5.0,18.0,100,26,,,100,4,,,100,9,,,3,30278,POINT (-1036587.973578445 1162185.002928823),6386.239392238799,33,33,163,True
GIN,GN,2277.0,22613.0,22613.0,kaporo,,-13.645967,9.612105,1,,,1996.0,7.0,12.0,50,1,,,50,24,,,50,28,,,3,30294,POINT (-1519062.097821815 1075069.391032838),0.0,34,34,35,False
GIN,GN,2301.0,22637.0,22637.0,kaporo,12255.0,-13.645967,9.612105,1,,,2013.0,,,50,0,,,50,2,,,50,2,,,1,19235,POINT (-1519062.097821815 1075069.391032838),0.0,35,35,34,False
