iso3,iso2,admin1_id,admin2_id,iu_id,location,site_id,longitude,latitude,georeliability,location_type,survey_type,year,age_start,age_end,hk_examined,hk_positive,hk_perc_highinfection,hk_perc_moderateinfection,asc_examined,asc_positive,asc_perc_highinfection,asc_perc_moderateinfection,tt_examined,tt_positive,tt_perc_highinfection,tt_perc_moderateinfection,quality,sn,geometry,shortest,id,src,dst,self
BFA,BF,599.0,5367.0,5367.0,arbinda s,50088.0,-0.8603645,14.2293346,1,,,2004.0,,,35,1,,,35,0,,,35,1,,,2,2369,POINT (-95775.33803660942 1600540.714851587),49140.27598900518,0,0,174,True
BFA,BF,599.0,5370.0,5370.0,bana,50160.0,0.7535820999999999,13.2250153,1,,,2004.0,,,60,3,,,60,0,,,60,0,,,2,2377,POINT (83888.37564292575 1485451.468689491),56041.00282128298,1,1,175,True
BFA,BF,600.0,5371.0,5371.0,banaba ip,50064.0,-2.8834,9.8188,3,,,2004.0,,,60,9,,,60,0,,,60,0,,,2,2378,POINT (-320978.619753325 1098413.386151676),40183.99789729338,2,2,176,True
BFA,BF,600.0,5374.0,5374.0,banwan,50102.0,-2.9489,10.1684,3,,,2004.0,,,64,5,,,64,0,,,64,2,,,2,2381,POINT (-328270.0464002845 1137930.329156692),40183.99789729338,3,3,177,True
BFA,BF,596.0,5355.0,5355.0,bereba,50109.0,-3.6876803,11.6207692,1,,,2004.0,,,60,0,,,60,0,,,60,0,,,2,2357,POINT (-410510.6932043863 1302579.519804066),32607.446460982563,4,4,178,True
BFA,BF,596.0,5352.0,5352.0,bobo dioulasso,,-4.293,11.181,3,,,1980.0,1.0,99.0,265,61,,,265,3,,,265,1,,,3,28653,POINT (-477894.5739755235 1252639.087985914),24567.192827261348,5,5,179,True
BFA,BF,588.0,5312.0,5312.0,bondo,50070.0,-3.4318022,11.760385,1,,,2004.0,,,58,25,,,58,1,,,58,3,,,2,2278,POINT (-382026.473407236 1318450.713434461),32607.446460982563,6,6,180,True
BFA,BF,595.0,5351.0,5351.0,bossoari,50134.0,0.60610002,11.0313,3,,,2004.0,,,58,2,,,58,0,,,58,0,,,2,2350,POINT (67470.74559619292 1235656.505187186),27036.956038203574,7,7,181,True
BFA,BF,591.0,5329.0,5329.0,boudangou,50132.0,0.3223896,12.1427273,1,,,2004.0,,,61,3,,,61,0,,,61,0,,,2,2296,POINT (35888.24610904715 1361956.012188202),8863.815440220269,8,8,182,True
BFA,BF,599.0,5368.0,5368.0,boudougue,50095.0,0.085299999,14.0315,3,,,2004.0,,,66,1,,,66,0,,,66,0,,,2,2372,POINT (9495.552453346745 1577830.708664486),5261.721234154801,9,9,183,True
