iso3,iso2,admin1_id,admin2_id,iu_id,location,site_id,longitude,latitude,georeliability,location_type,survey_type,year,age_start,age_end,hk_examined,hk_positive,hk_perc_highinfection,hk_perc_moderateinfection,asc_examined,asc_positive,asc_perc_highinfection,asc_perc_moderateinfection,tt_examined,tt_positive,tt_perc_highinfection,tt_perc_moderateinfection,quality,sn,geometry,shortest,id,src,dst,self
TZA,TZ,4807.0,46593.0,46593.0,bariadi,59504.0,33.9917222,-2.8069614,1,,,2004.0,,,62,3,,,62,0,,,62,0,,,2,15903,POINT (3783941.206490412 -312594.5812930887),14730.270884240867,14,14,2132,True
TZA,TZ,4797.0,46526.0,46526.0,biatika,,34.0834917,-1.7783433,3,school,mapping,2017.0,10.0,14.0,29,1,0.0,0.0,29,0,0.0,0.0,29,0,0.0,0.0,1,36907,POINT (3794156.940500767 -197996.0632167922),0.1921700331672984,15,15,47,False
TZA,TZ,4791.0,46488.0,46488.0,bilele,59520.0,31.8137,-1.32849,3,,,2004.0,,,60,16,,,60,14,,,60,11,,,2,15682,POINT (3541484.884249967 -147900.0831330164),322.28978219604386,16,16,2134,True
TZA,TZ,4797.0,46532.0,46532.0,binagi,,34.46163,-1.372242,3,ward,mapping,2018.0,,,30,3,0.0,,30,2,0.0,,30,0,0.0,,1,23135,POINT (3836251.1035062 -152771.8866113916),0.0,17,17,18,False
TZA,TZ,4797.0,46532.0,46532.0,binagi,,34.46163,-1.372242,3,school,mapping,2017.0,10.0,15.0,30,0,0.0,0.0,30,2,0.0,0.0,30,0,0.0,0.0,1,37195,POINT (3836251.1035062 -152771.8866113916),0.0,18,18,17,False
TZA,TZ,4797.0,46532.0,46532.0,binagi,,34.46163,-1.372242,3,ward,mapping,2018.0,,,30,0,0.0,,30,0,0.0,,30,0,0.0,,1,23136,POINT (3836251.1035062 -152771.8866113916),0.0,19,19,17,False
TZA,TZ,4807.0,46597.0,46597.0,binza,59704.0,33.779598,-3.18839,3,,,2004.0,,,61,2,,,61,0,,,61,0,,,2,15933,POINT (3760327.648561482 -355113.2778157776),31525.902080146217,20,20,2138,True
TZA,TZ,4797.0,46530.0,46530.0,bisarara,,34.8053933,-1.796,3,school,mapping,2017.0,10.0,15.0,30,3,0.0,0.0,30,0,0.0,0.0,30,0,0.0,0.0,1,37079,POINT (3874518.659015615 -199962.5546418623),0.3673543194308877,21,21,975,False
TZA,TZ,4797.0,46531.0,46531.0,bisarwi,,34.25547,-1.437075,3,school,mapping,2017.0,10.0,14.0,30,0,0.0,0.0,30,0,0.0,0.0,30,0,0.0,0.0,1,37147,POINT (3813301.477284259 -159991.2329571402),0.0,22,22,520,False
TZA,TZ,4797.0,46526.0,46526.0,bisumwa,,33.85492,-1.6126900000000002,3,ward,mapping,2018.0,,,30,0,0.0,,30,0,0.0,,30,0,0.0,,1,22919,POINT (3768712.455247013 -179547.5386164536),0.3673543194308877,23,23,877,False
